#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T10:12+0000 #
#####################################################################
#
# seed = 451.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.29130741551651673 2 11.62190790454341 11.902475952326235 1.0 1.0 1.0 0.16 0.16 0.0 0.16 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00268 0.00 0.00268 0.00 NaN NaN NaN NaN NaN 0.00268 0.00268 0.00 0.00268 0.00 274 274 0.00 274 0.00
1.2913074155165167 3 12.276499127438997 10.10676242144889 2.0 2.0 2.0 0.24 0.18 0.0082 0.18 0.091 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0731 0.0261 0.00165 0.00268 0.0406 0.00 0.00 0.00 0.00 0.00 0.0757 0.0748 2.40e-06 0.0757 0.00155 274 183 2.51e+04 274 158
2.291307415516517 6 12.88376809749004 10.523285901295372 3.0 3.0 3.0 0.49 0.23 0.025 0.23 0.16 4.0 2.7 1.1 3.0 1.0 2.00 0.667 1.07 0.00 1.03 0.0731 0.0133 0.000860 0.00174 0.0293 142 69.8 6.50e+03 68.5 80.6 0.0758 0.0376 0.00167 0.0369 0.0408 274 138 1.50e+04 140 123
3.291307415516517 8 12.852052966155522 11.953228821825485 4.0 4.0 4.0 0.65 0.23 0.044 0.14 0.21 4.0 2.8 1.1 3.0 1.0 4.00 0.750 1.93 0.00 1.39 3.73 0.508 1.70 0.0101 1.30 189 40.1 5.50e+03 0.0623 74.1 3.73 0.548 1.67 0.0457 1.29 274 80.8 1.32e+04 0.0935 115
4.291307415516517 12 13.148575657750223 14.058557856725344 5.0 5.0 5.0 0.97 0.24 0.082 0.090 0.29 5.0 2.8 1.6 3.0 1.3 4.00 0.583 1.36 0.00 1.16 13.9 2.12 18.1 0.0453 4.26 83.6 19.9 1.09e+03 0.104 33.0 13.9 2.77 17.6 0.415 4.19 274 50.2 7.56e+03 0.381 86.9
5.291307415516517 16 10.855112349614082 15.70029584310998 6.0 6.0 6.0 1.3 0.25 0.12 0.11 0.35 5.0 3.0 2.0 3.0 1.4 4.00 0.688 1.30 0.00 1.14 34.4 5.28 98.9 0.156 9.95 92.1 14.6 835 0.0379 28.9 34.4 7.58 104 1.68 10.2 274 41.6 7.02e+03 0.0593 83.8
6.291307415516517 22 9.69488088497584 17.147094954112927 7.0 7.0 7.0 1.8 0.26 0.18 0.071 0.42 7.0 3.6 3.6 3.0 1.9 4.00 0.682 1.27 0.00 1.13 76.7 11.5 473 0.328 21.8 50.9 10.4 236 0.132 15.4 76.7 17.1 523 1.68 22.9 274 35.6 5.16e+03 0.305 71.9
7.291307415516517 25 9.850402393341927 17.531335240274846 7.0 7.0 7.0 2.0 0.26 0.21 0.078 0.46 8.0 4.2 5.1 4.0 2.2 5.00 0.920 1.66 0.00 1.29 76.7 12.2 445 0.417 21.1 53.1 7.89 229 0.634 15.1 125 30.3 1.47e+03 2.59 38.4 274 31.1 4.73e+03 1.09 68.7
8.291307415516517 28 10.084408376930343 18.322087788801383 7.0 7.0 7.0 2.3 0.27 0.24 0.084 0.49 8.0 4.3 4.9 4.0 2.2 6.00 0.964 1.96 0.500 1.40 329 26.6 4.24e+03 0.724 65.1 55.8 4.49 142 0.000678 11.9 329 64.9 8.02e+03 20.9 89.6 274 23.6 4.51e+03 0.00102 67.2
