#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T10:12+0000 #
#####################################################################
#
# seed = 459.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.8187676515404072 2 7.774816884050735 11.139543812450544 1.0 1.0 1.0 0.20 0.20 0.0 0.20 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00268 0.00 0.00268 0.00 NaN NaN NaN NaN NaN 0.00268 0.00268 0.00 0.00268 0.00 274 274 0.00 274 0.00
1.8187676515404072 3 9.9848508903939 9.971118431628113 2.0 2.0 2.0 0.30 0.18 0.025 0.18 0.16 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0159 0.00708 5.81e-05 0.00268 0.00762 0.00 0.00 0.00 0.00 0.00 0.0186 0.0177 2.40e-06 0.0186 0.00155 274 183 2.51e+04 274 158
2.818767651540407 6 11.308113151202834 10.984276249209463 4.0 4.0 4.0 0.59 0.19 0.051 0.12 0.23 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.906 0.156 0.135 0.00589 0.367 160 74.3 7.46e+03 68.5 86.4 0.906 0.161 0.133 0.0173 0.365 274 141 1.51e+04 149 123
3.818767651540407 9 9.587548609161878 10.826989281168274 5.0 5.0 5.0 0.89 0.20 0.082 0.085 0.29 3.0 2.0 1.0 2.0 1.0 3.00 0.556 1.03 0.00 1.01 5.40 0.704 3.20 0.00268 1.79 213 49.5 6.04e+03 0.870 77.7 5.40 0.909 3.04 0.00926 1.74 274 84.6 1.22e+04 1.74 110
4.03879707509914 12 8.57034630354342 13.103181605351265 6.0 6.0 6.0 1.2 0.20 0.11 0.082 0.34 4.0 2.0 1.3 1.5 1.1 3.00 0.667 0.970 0.00 0.985 68.3 7.07 382 0.0125 19.5 67.9 18.7 997 0.0338 31.6 68.3 7.67 376 0.470 19.4 274 57.0 9.15e+03 0.528 95.6
5.000601151479627 15 8.586356502452077 13.935206592750584 6.0 6.0 6.0 1.5 0.21 0.14 0.063 0.38 5.0 2.7 1.5 3.0 1.2 3.00 0.800 1.17 0.00 1.08 68.3 6.05 306 0.0175 17.5 66.3 14.7 551 0.722 23.5 73.7 16.7 841 0.466 29.0 274 51.4 7.65e+03 1.02 87.5
6.000601151479627 18 8.543550513238836 15.25530033244864 7.0 7.0 7.0 1.8 0.21 0.18 0.062 0.42 5.0 2.9 1.5 3.0 1.2 3.00 0.889 1.40 0.00 1.18 363 26.5 7.31e+03 0.253 85.5 51.3 10.7 300 0.150 17.3 363 42.4 7.64e+03 4.80 87.4 274 48.2 7.07e+03 0.157 84.1
7.000601151479627 22 8.363183147283875 17.15695221854315 8.0 8.0 8.0 2.2 0.22 0.22 0.060 0.47 5.0 3.2 1.8 3.0 1.3 4.00 0.909 1.23 1.00 1.11 706 64.8 2.84e+04 0.686 169 46.2 11.3 318 0.0338 17.8 706 131 4.27e+04 13.4 207 274 42.2 6.00e+03 0.0680 77.4
8.000601151479627 28 7.716581332890649 19.57259189159591 9.0 9.0 9.0 2.8 0.23 0.28 0.076 0.53 6.0 3.2 2.4 3.0 1.5 4.00 0.786 1.21 0.00 1.10 706 86.4 3.17e+04 4.32 178 57.1 9.81 318 0.0144 17.8 1.07e+03 205 9.15e+04 20.3 302 274 35.1 5.15e+03 0.0225 71.8
9.000601151479627 31 8.06978875503013 21.299572469109606 10 10 10 3.1 0.23 0.31 0.071 0.56 6.0 3.2 2.2 3.0 1.5 4.00 0.871 1.32 0.00 1.15 706 118 3.79e+04 8.02 195 41.0 6.10 138 0.323 11.7 1.39e+03 305 2.07e+05 72.8 455 274 28.9 4.46e+03 0.766 66.8
