#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T10:11+0000 #
#####################################################################
#
# seed = 365.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.23957234207151767 2 12.284525526287885 11.015353691941415 1.0 1.0 1.0 0.22 0.22 0.0 0.22 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00268 0.00 0.00268 0.00 NaN NaN NaN NaN NaN 0.00268 0.00268 0.00 0.00268 0.00 274 274 0.00 274 0.00
1.2395723420715177 3 10.308094627159404 9.535963653484892 2.0 2.0 2.0 0.32 0.20 0.033 0.20 0.18 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0124 0.00592 3.14e-05 0.00268 0.00561 0.00 0.00 0.00 0.00 0.00 0.0151 0.0142 2.40e-06 0.0151 0.00155 274 183 2.51e+04 274 158
2.2395723420715177 6 9.884992797702088 10.463692425853708 4.0 4.0 4.0 0.65 0.18 0.068 0.067 0.26 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 0.0320 0.00831 0.000156 0.00268 0.0125 167 76.0 7.84e+03 68.5 88.5 0.0320 0.0125 0.000141 0.0138 0.0119 274 142 1.52e+04 152 123
3.2395723420715177 9 11.908081506114806 11.333411899999627 5.0 5.0 5.0 0.97 0.19 0.10 0.055 0.32 4.0 2.0 1.0 2.0 1.0 3.00 0.556 1.03 0.00 1.01 3.58 0.420 1.41 0.00268 1.19 222 50.6 6.49e+03 0.390 80.6 3.58 0.446 1.39 0.0320 1.18 274 85.6 1.25e+04 0.779 112
4.239572342071518 14 12.947517257963995 13.21914812783965 6.0 6.0 6.0 1.5 0.20 0.16 0.059 0.40 5.0 2.6 1.6 3.0 1.3 4.00 0.643 1.32 0.00 1.15 31.1 2.60 68.4 0.00770 8.27 79.5 15.8 843 0.0295 29.0 31.1 3.13 67.3 0.0389 8.20 274 43.3 6.46e+03 0.0442 80.4
5.239572342071518 18 11.498435845879895 15.245622480018474 6.0 6.0 6.0 1.9 0.20 0.21 0.060 0.46 5.0 2.8 1.4 3.0 1.2 4.00 0.722 1.27 0.00 1.13 109 10.3 695 0.0919 26.4 72.3 12.8 599 0.00276 24.5 109 12.6 712 0.401 26.7 274 38.5 6.55e+03 0.00581 80.9
6.239572342071518 21 11.420781014591311 16.835609611101592 7.0 7.0 7.0 2.3 0.20 0.25 0.070 0.50 5.0 2.9 1.5 3.0 1.2 4.00 0.810 1.46 0.00 1.21 177 20.1 1.91e+03 0.253 43.8 54.3 11.0 365 0.480 19.1 177 32.2 2.50e+03 16.7 50.0 274 37.8 6.14e+03 0.848 78.4
7.239572342071518 27 9.894153101050687 18.604619674674623 8.0 8.0 8.0 2.9 0.21 0.32 0.057 0.56 6.0 3.3 2.0 3.0 1.4 4.00 0.741 1.28 0.00 1.13 449 37.9 8.50e+03 1.05 92.2 54.0 8.11 199 0.107 14.1 449 63.1 1.12e+04 16.7 106 274 30.5 4.64e+03 0.285 68.1
8.239572342071519 34 10.152025860695778 19.92355473137792 8.0 8.0 8.0 3.7 0.22 0.40 0.058 0.63 7.0 3.7 3.2 4.0 1.8 4.00 0.765 1.40 0.00 1.18 449 55.9 1.26e+04 2.38 112 54.6 6.62 162 0.216 12.7 735 107 2.85e+04 18.7 169 274 25.5 3.97e+03 0.511 63.0
9.239572342071519 37 10.9437247249525 20.626074867331827 8.0 8.0 8.0 4.0 0.22 0.44 0.058 0.66 7.0 3.8 3.2 4.0 1.8 4.00 0.946 1.55 0.00 1.25 449 58.7 1.28e+04 3.58 113 43.8 3.72 97.8 0.00527 9.89 872 175 6.82e+04 31.2 261 274 20.4 3.77e+03 0.00775 61.4
10.239572342071519 40 11.33490926490894 21.582551340105365 9.0 9.0 9.0 4.3 0.22 0.47 0.057 0.69 7.0 3.9 3.1 4.0 1.8 5.00 0.900 1.43 1.00 1.19 449 69.3 1.45e+04 6.71 121 54.8 4.23 135 0.0925 11.6 1.28e+03 255 1.44e+05 55.3 380 274 19.2 3.27e+03 0.134 57.2
11.239572342071519 42 10.905340537642706 21.990779722340097 9.0 9.0 9.0 4.5 0.22 0.50 0.060 0.71 7.0 4.0 3.0 4.0 1.7 5.00 0.929 1.39 1.00 1.18 449 75.1 1.61e+04 9.58 127 70.7 4.92 154 1.18 12.4 1.58e+03 301 2.04e+05 55.3 451 274 19.9 3.21e+03 1.37 56.7
12.239572342071519 44 10.953011974096643 22.246987529971076 9.0 9.0 9.0 4.7 0.23 0.52 0.058 0.72 8.0 4.3 3.7 4.0 1.9 5.00 0.932 1.37 1.00 1.17 514 84.7 1.97e+04 12.8 140 64.4 5.09 137 0.888 11.7 2.24e+03 358 3.15e+05 60.1 561 274 20.3 3.05e+03 1.69 55.2
13.239572342071519 46 10.95911037598766 22.78363145434181 9.0 9.0 9.0 5.0 0.23 0.55 0.060 0.74 8.0 4.4 3.8 4.5 1.9 5.00 0.957 1.42 1.00 1.19 662 106 2.95e+04 15.1 172 59.3 4.76 120 0.705 11.0 1.91e+03 412 3.18e+05 71.1 564 274 19.4 2.87e+03 1.53 53.6
14.239572342071519 46 10.95911037598766 22.78363145434181 9.0 9.0 9.0 5.0 0.23 0.55 0.060 0.74 8.0 4.4 3.8 4.5 1.9 5.00 0.978 1.40 1.00 1.18 662 106 2.95e+04 15.1 172 53.5 4.99 109 1.28 10.5 2.74e+03 504 5.49e+05 71.1 741 274 19.9 2.83e+03 2.47 53.2
15.239572342071519 46 10.95911037598766 22.78363145434181 9.0 9.0 9.0 5.0 0.23 0.55 0.060 0.74 8.0 4.4 3.8 4.5 1.9 5.00 0.978 1.40 1.00 1.18 662 106 2.95e+04 15.1 172 52.6 4.92 110 0.774 10.5 3.52e+03 590 9.33e+05 71.1 966 274 19.7 2.83e+03 2.54 53.2
16.23957234207152 46 10.95911037598766 22.78363145434181 9.0 9.0 9.0 5.0 0.23 0.55 0.060 0.74 8.0 4.4 3.8 4.5 1.9 5.00 0.978 1.40 1.00 1.18 662 106 2.95e+04 15.1 172 65.0 4.59 127 0.635 11.3 4.30e+03 650 1.32e+06 71.1 1.15e+03 274 19.0 2.90e+03 2.03 53.8
17.23957234207152 46 10.95911037598766 22.78363145434181 9.0 9.0 9.0 5.0 0.23 0.55 0.060 0.74 8.0 4.4 3.8 4.5 1.9 5.00 0.978 1.40 1.00 1.18 662 106 2.95e+04 15.1 172 69.2 4.76 138 0.766 11.8 4.88e+03 675 1.52e+06 71.1 1.23e+03 274 19.4 2.96e+03 1.74 54.4
18.23957234207152 46 10.95911037598766 22.78363145434181 9.0 9.0 9.0 5.0 0.23 0.55 0.060 0.74 8.0 4.4 3.8 4.5 1.9 5.00 0.978 1.40 1.00 1.18 662 106 2.95e+04 15.1 172 69.2 4.87 139 0.816 11.8 4.88e+03 675 1.52e+06 71.1 1.23e+03 274 19.6 2.96e+03 1.74 54.4
19.23957234207152 46 10.95911037598766 22.78363145434181 9.0 9.0 9.0 5.0 0.23 0.55 0.060 0.74 8.0 4.4 3.8 4.5 1.9 5.00 0.978 1.40 1.00 1.18 662 106 2.95e+04 15.1 172 69.2 4.87 139 0.816 11.8 4.88e+03 675 1.52e+06 71.1 1.23e+03 274 19.6 2.96e+03 1.74 54.4
20.23957234207152 46 10.95911037598766 22.78363145434181 9.0 9.0 9.0 5.0 0.23 0.55 0.060 0.74 8.0 4.4 3.8 4.5 1.9 5.00 0.978 1.40 1.00 1.18 662 106 2.95e+04 15.1 172 69.2 4.87 139 0.816 11.8 4.88e+03 675 1.52e+06 71.1 1.23e+03 274 19.6 2.96e+03 1.74 54.4
21.23957234207152 46 10.95911037598766 22.78363145434181 9.0 9.0 9.0 5.0 0.23 0.55 0.060 0.74 8.0 4.4 3.8 4.5 1.9 5.00 0.978 1.40 1.00 1.18 662 106 2.95e+04 15.1 172 69.2 4.87 139 0.816 11.8 4.88e+03 675 1.52e+06 71.1 1.23e+03 274 19.6 2.96e+03 1.74 54.4
22.23957234207152 46 10.95911037598766 22.78363145434181 9.0 9.0 9.0 5.0 0.23 0.55 0.060 0.74 8.0 4.4 3.8 4.5 1.9 5.00 0.978 1.40 1.00 1.18 662 106 2.95e+04 15.1 172 69.2 4.87 139 0.816 11.8 4.88e+03 675 1.52e+06 71.1 1.23e+03 274 19.6 2.96e+03 1.74 54.4
23.23957234207152 46 10.95911037598766 22.78363145434181 9.0 9.0 9.0 5.0 0.23 0.55 0.060 0.74 8.0 4.4 3.8 4.5 1.9 5.00 0.978 1.40 1.00 1.18 662 106 2.95e+04 15.1 172 69.2 4.87 139 0.816 11.8 4.88e+03 675 1.52e+06 71.1 1.23e+03 274 19.6 2.96e+03 1.74 54.4
24.23957234207152 46 10.95911037598766 22.78363145434181 9.0 9.0 9.0 5.0 0.23 0.55 0.060 0.74 8.0 4.4 3.8 4.5 1.9 5.00 0.978 1.40 1.00 1.18 662 106 2.95e+04 15.1 172 69.2 4.87 139 0.816 11.8 4.88e+03 675 1.52e+06 71.1 1.23e+03 274 19.6 2.96e+03 1.74 54.4
25.23957234207152 46 10.95911037598766 22.78363145434181 9.0 9.0 9.0 5.0 0.23 0.55 0.060 0.74 8.0 4.4 3.8 4.5 1.9 5.00 0.978 1.40 1.00 1.18 662 106 2.95e+04 15.1 172 69.2 4.87 139 0.816 11.8 4.88e+03 675 1.52e+06 71.1 1.23e+03 274 19.6 2.96e+03 1.74 54.4
26.23957234207152 46 10.95911037598766 22.78363145434181 9.0 9.0 9.0 5.0 0.23 0.55 0.060 0.74 8.0 4.4 3.8 4.5 1.9 5.00 0.978 1.40 1.00 1.18 662 106 2.95e+04 15.1 172 69.2 4.87 139 0.816 11.8 4.88e+03 675 1.52e+06 71.1 1.23e+03 274 19.6 2.96e+03 1.74 54.4
27.23957234207152 46 10.95911037598766 22.78363145434181 9.0 9.0 9.0 5.0 0.23 0.55 0.060 0.74 8.0 4.4 3.8 4.5 1.9 5.00 0.978 1.40 1.00 1.18 662 106 2.95e+04 15.1 172 69.2 4.87 139 0.816 11.8 4.88e+03 675 1.52e+06 71.1 1.23e+03 274 19.6 2.96e+03 1.74 54.4
28.23957234207152 46 10.95911037598766 22.78363145434181 9.0 9.0 9.0 5.0 0.23 0.55 0.060 0.74 8.0 4.4 3.8 4.5 1.9 5.00 0.978 1.40 1.00 1.18 662 106 2.95e+04 15.1 172 69.2 4.87 139 0.816 11.8 4.88e+03 675 1.52e+06 71.1 1.23e+03 274 19.6 2.96e+03 1.74 54.4
29.23957234207152 46 10.95911037598766 22.78363145434181 9.0 9.0 9.0 5.0 0.23 0.55 0.060 0.74 8.0 4.4 3.8 4.5 1.9 5.00 0.978 1.40 1.00 1.18 662 106 2.95e+04 15.1 172 69.2 4.87 139 0.816 11.8 4.88e+03 675 1.52e+06 71.1 1.23e+03 274 19.6 2.96e+03 1.74 54.4
