#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T10:11+0000 #
#####################################################################
#
# seed = 206.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.8247092653007253 2 11.276247389855715 7.850304068039744 1.0 1.0 1.0 0.18 0.18 0.0 0.18 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00268 0.00 0.00268 0.00 NaN NaN NaN NaN NaN 0.00268 0.00268 0.00 0.00268 0.00 274 274 0.00 274 0.00
1.8247092653007253 3 12.444588011314359 9.054432972099663 2.0 2.0 2.0 0.27 0.19 0.014 0.19 0.12 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00268 0.00179 2.36e-06 0.00268 0.00154 0.00 0.00 0.00 0.00 0.00 0.00270 0.00181 2.40e-06 0.00270 0.00155 274 183 2.51e+04 274 158
2.0100323832326343 5 14.398363398040459 8.207433209554432 4.0 4.0 4.0 0.46 0.19 0.035 0.13 0.19 2.0 1.6 0.30 2.0 0.55 1.00 0.200 0.200 0.00 0.447 0.00702 0.00287 9.15e-06 0.00268 0.00303 1.68e+04 4.23e+03 7.01e+07 68.5 8.37e+03 0.00702 0.00287 9.15e-06 0.00270 0.00303 1.68e+04 3.44e+03 5.57e+07 137 7.46e+03
3.0100323832326343 9 13.668771688971127 7.655401737984625 5.0 5.0 5.0 0.82 0.20 0.072 0.073 0.27 3.0 2.0 0.75 2.0 0.87 2.00 0.444 0.528 0.00 0.726 0.00702 0.00280 8.39e-06 0.00268 0.00290 252 65.8 7.71e+03 45.7 87.8 0.0116 0.00409 2.00e-05 0.00460 0.00447 274 99.1 1.25e+04 91.1 112
4.010032383232634 12 14.92431599968095 9.51967728439582 5.0 5.0 5.0 1.1 0.21 0.10 0.073 0.32 5.0 2.7 2.1 2.5 1.4 3.00 0.667 0.970 0.00 0.985 0.332 0.0492 0.0125 0.00174 0.112 78.5 16.1 882 0.195 29.7 0.332 0.0510 0.0123 0.00271 0.111 274 51.4 8.63e+03 0.328 92.9
5.010032383232634 14 15.079128441916437 10.01965112472698 5.0 5.0 5.0 1.3 0.21 0.12 0.082 0.34 5.0 2.9 1.7 3.0 1.3 3.00 0.786 1.26 0.00 1.12 6.97 0.540 3.44 0.00174 1.85 149 17.9 1.79e+03 0.173 42.3 6.97 0.583 3.40 0.00311 1.84 274 47.4 8.36e+03 0.838 91.5
6.006540579011214 18 15.238767206630087 11.72789151523643 6.0 6.0 6.0 1.6 0.22 0.16 0.081 0.40 7.0 3.6 3.2 3.5 1.8 4.00 0.778 1.48 0.00 1.22 6.97 0.553 2.73 0.00541 1.65 48.9 14.9 442 0.127 21.0 7.30 1.01 5.16 0.0150 2.27 274 40.3 5.92e+03 0.412 77.0
7.006540579011214 20 15.834666486040309 12.784002114344185 7.0 7.0 7.0 1.8 0.22 0.18 0.068 0.42 7.0 3.4 3.4 3.0 1.8 4.00 0.850 1.40 0.00 1.18 51.1 3.29 130 0.00662 11.4 53.0 10.5 443 0.00377 21.1 51.1 4.42 130 0.0279 11.4 274 39.9 6.57e+03 0.00710 81.1
8.006540579011215 20 15.834666486040309 12.784002114344185 7.0 7.0 7.0 1.8 0.22 0.18 0.068 0.42 7.0 3.4 3.4 3.0 1.8 4.00 1.00 1.37 1.00 1.17 51.1 3.29 130 0.00662 11.4 54.7 2.91 157 0.000571 12.5 59.8 8.12 281 0.233 16.8 274 24.7 5.83e+03 0.00299 76.4
9.006540579011215 23 16.086256532967138 12.516544825417629 7.0 7.0 7.0 2.1 0.22 0.20 0.078 0.45 8.0 3.8 4.2 4.0 2.0 4.00 0.913 1.17 1.00 1.08 51.1 2.87 114 0.00622 10.7 48.7 7.92 234 0.0691 15.3 65.8 14.7 639 0.0186 25.3 274 30.8 4.67e+03 0.109 68.4
10.006540579011215 25 16.14825883707756 13.642777485152353 7.0 7.0 7.0 2.3 0.23 0.22 0.074 0.47 8.0 3.8 3.9 4.0 2.0 4.00 0.880 1.36 0.00 1.17 51.1 5.05 197 0.00702 14.0 54.8 7.63 240 0.0152 15.5 67.1 15.1 654 0.0319 25.6 274 28.2 4.80e+03 0.0222 69.3
11.006540579011215 28 16.365413628236443 15.098923252813913 7.0 7.0 7.0 2.6 0.23 0.25 0.071 0.50 8.0 3.7 4.0 4.0 2.0 4.00 0.857 1.39 0.00 1.18 276 16.8 2.87e+03 0.0279 53.6 73.8 7.26 310 0.00943 17.6 327 35.9 6.33e+03 0.822 79.6 274 28.5 4.83e+03 0.0203 69.5
12.006540579011215 29 16.083573113937053 15.590816261823894 8.0 8.0 8.0 2.6 0.23 0.26 0.072 0.51 8.0 3.7 3.9 4.0 2.0 4.00 0.931 1.35 1.00 1.16 357 28.5 6.76e+03 0.0319 82.2 73.8 7.55 302 0.0990 17.4 382 63.2 1.36e+04 1.21 117 274 28.6 4.66e+03 0.143 68.3
13.006540579011215 31 15.736684925801075 16.45591330853421 9.0 9.0 9.0 2.8 0.24 0.28 0.076 0.53 8.0 3.7 3.7 4.0 1.9 4.00 0.903 1.29 1.00 1.14 357 34.2 6.80e+03 0.236 82.5 74.7 7.36 283 0.120 16.8 739 112 3.95e+04 1.74 199 274 27.9 4.40e+03 0.123 66.3
14.006540579011215 36 14.71585442355869 18.035341482425018 10 10 10 3.3 0.24 0.33 0.073 0.57 8.0 3.8 3.4 4.0 1.8 4.00 0.861 1.32 0.00 1.15 666 61.3 1.83e+04 0.822 135 68.9 6.00 219 0.00356 14.8 983 164 7.13e+04 10.1 267 274 23.9 3.75e+03 0.0348 61.3
15.006540579011215 38 14.365650392872487 18.541448486792273 10 10 10 3.5 0.24 0.35 0.076 0.59 8.0 3.8 3.5 4.0 1.9 4.00 0.974 1.32 1.00 1.15 666 73.8 2.49e+04 1.31 158 70.6 5.45 214 0.0461 14.6 1.64e+03 262 1.78e+05 10.1 422 274 22.4 3.61e+03 0.0487 60.1
16.006228962426455 39 14.570868392635708 18.95954310629534 10 10 10 3.6 0.24 0.36 0.078 0.60 8.0 3.7 3.6 4.0 1.9 4.00 0.949 1.26 1.00 1.12 666 72.8 2.43e+04 1.41 156 75.6 5.09 233 0.0118 15.3 2.50e+03 360 3.48e+05 11.8 590 274 21.1 3.64e+03 0.0218 60.3
17.006228962426455 40 14.544036709865704 19.290611384667862 10 10 10 3.6 0.25 0.37 0.080 0.61 8.0 3.9 3.7 4.0 1.9 4.00 0.950 1.23 1.00 1.11 666 83.0 2.79e+04 1.55 167 76.6 5.80 240 0.156 15.5 2.54e+03 511 6.93e+05 22.8 832 274 21.9 3.55e+03 0.202 59.6
18.006228962426455 42 14.517408200627191 19.643789951892753 10 10 10 3.8 0.25 0.39 0.084 0.62 9.0 4.3 4.9 4.0 2.2 4.00 0.952 1.17 1.00 1.08 666 86.5 2.72e+04 2.77 165 65.6 5.76 229 0.130 15.1 2.77e+03 538 7.54e+05 46.5 868 274 23.0 3.62e+03 0.218 60.2
19.006228962426455 43 14.50584888681221 19.95593704816552 10 10 10 3.9 0.25 0.40 0.086 0.63 10 4.4 5.3 4.0 2.3 4.00 0.977 1.45 1.00 1.20 666 95.7 3.02e+04 3.84 174 54.8 4.77 155 0.113 12.4 3.33e+03 569 9.18e+05 59.2 958 274 21.0 3.42e+03 0.155 58.5
20.006228962426455 44 14.360897944883556 19.937315284383374 10 10 10 4.0 0.25 0.41 0.088 0.64 10 4.5 5.3 4.0 2.3 4.00 0.977 1.33 1.00 1.15 666 93.6 2.97e+04 4.11 172 54.8 4.41 128 0.188 11.3 3.38e+03 640 1.13e+06 46.5 1.06e+03 274 20.4 3.22e+03 0.200 56.7
21.006228962426455 45 14.280656866865586 20.34781944018744 10 10 10 4.1 0.25 0.42 0.090 0.65 10 4.5 5.2 4.0 2.3 4.00 0.956 1.41 1.00 1.19 666 104 3.40e+04 4.37 184 54.8 5.27 133 0.596 11.5 3.76e+03 655 1.31e+06 59.2 1.15e+03 274 21.9 3.16e+03 1.03 56.3
22.006228962426455 46 14.103451442724893 20.49686277112045 9.0 9.0 9.0 4.2 0.25 0.43 0.092 0.65 10 4.6 5.2 4.0 2.3 4.00 0.957 1.46 1.00 1.21 666 105 3.33e+04 4.68 182 54.8 4.72 122 0.667 11.0 4.12e+03 694 1.54e+06 73.8 1.24e+03 274 20.5 3.10e+03 0.914 55.7
23.006228962426455 46 14.103451442724893 20.49686277112045 9.0 9.0 9.0 4.2 0.25 0.43 0.092 0.65 10 4.6 5.2 4.0 2.3 4.00 1.00 1.51 1.00 1.23 666 105 3.33e+04 4.68 182 54.8 4.80 129 0.233 11.4 4.48e+03 738 1.79e+06 73.8 1.34e+03 274 21.1 3.15e+03 0.773 56.1
24.006228962426455 46 14.103451442724893 20.49686277112045 9.0 9.0 9.0 4.2 0.25 0.43 0.092 0.65 10 4.6 5.2 4.0 2.3 4.00 0.978 1.53 1.00 1.24 666 105 3.33e+04 4.68 182 54.8 4.85 129 0.469 11.4 4.50e+03 759 1.99e+06 73.8 1.41e+03 274 21.2 3.22e+03 0.767 56.7
25.006228962426455 46 14.103451442724893 20.49686277112045 9.0 9.0 9.0 4.2 0.25 0.43 0.092 0.65 10 4.6 5.2 4.0 2.3 4.00 0.978 1.53 1.00 1.24 666 105 3.33e+04 4.68 182 54.8 4.85 131 0.598 11.5 4.84e+03 775 2.11e+06 73.8 1.45e+03 274 21.3 3.23e+03 1.08 56.8
26.006228962426455 46 14.103451442724893 20.49686277112045 9.0 9.0 9.0 4.2 0.25 0.43 0.092 0.65 10 4.6 5.2 4.0 2.3 4.00 0.978 1.53 1.00 1.24 666 105 3.33e+04 4.68 182 54.8 4.87 132 0.509 11.5 4.84e+03 791 2.23e+06 73.8 1.49e+03 274 21.3 3.24e+03 0.992 56.9
27.006228962426455 46 14.103451442724893 20.49686277112045 9.0 9.0 9.0 4.2 0.25 0.43 0.092 0.65 10 4.6 5.2 4.0 2.3 4.00 0.978 1.53 1.00 1.24 666 105 3.33e+04 4.68 182 54.8 4.87 132 0.509 11.5 4.84e+03 791 2.23e+06 73.8 1.49e+03 274 21.3 3.24e+03 0.920 56.9
28.006228962426455 46 14.103451442724893 20.49686277112045 9.0 9.0 9.0 4.2 0.25 0.43 0.092 0.65 10 4.6 5.2 4.0 2.3 4.00 0.978 1.53 1.00 1.24 666 105 3.33e+04 4.68 182 54.8 4.87 132 0.509 11.5 4.84e+03 791 2.23e+06 73.8 1.49e+03 274 21.3 3.24e+03 0.920 56.9
29.006228962426455 46 14.103451442724893 20.49686277112045 9.0 9.0 9.0 4.2 0.25 0.43 0.092 0.65 10 4.6 5.2 4.0 2.3 4.00 0.978 1.53 1.00 1.24 666 105 3.33e+04 4.68 182 54.8 4.87 132 0.509 11.5 4.84e+03 791 2.23e+06 73.8 1.49e+03 274 21.3 3.24e+03 0.920 56.9
30.006228962426455 46 14.103451442724893 20.49686277112045 9.0 9.0 9.0 4.2 0.25 0.43 0.092 0.65 10 4.6 5.2 4.0 2.3 4.00 0.978 1.53 1.00 1.24 666 105 3.33e+04 4.68 182 54.8 4.87 132 0.509 11.5 4.84e+03 791 2.23e+06 73.8 1.49e+03 274 21.3 3.24e+03 0.920 56.9
31.006228962426455 46 14.103451442724893 20.49686277112045 9.0 9.0 9.0 4.2 0.25 0.43 0.092 0.65 10 4.6 5.2 4.0 2.3 4.00 0.978 1.53 1.00 1.24 666 105 3.33e+04 4.68 182 54.8 4.87 132 0.509 11.5 4.84e+03 791 2.23e+06 73.8 1.49e+03 274 21.3 3.24e+03 0.920 56.9
32.006228962426455 46 14.103451442724893 20.49686277112045 9.0 9.0 9.0 4.2 0.25 0.43 0.092 0.65 10 4.6 5.2 4.0 2.3 4.00 0.978 1.53 1.00 1.24 666 105 3.33e+04 4.68 182 54.8 4.87 132 0.509 11.5 4.84e+03 791 2.23e+06 73.8 1.49e+03 274 21.3 3.24e+03 0.920 56.9
33.006228962426455 46 14.103451442724893 20.49686277112045 9.0 9.0 9.0 4.2 0.25 0.43 0.092 0.65 10 4.6 5.2 4.0 2.3 4.00 0.978 1.53 1.00 1.24 666 105 3.33e+04 4.68 182 54.8 4.87 132 0.509 11.5 4.84e+03 791 2.23e+06 73.8 1.49e+03 274 21.3 3.24e+03 0.920 56.9
34.006228962426455 46 14.103451442724893 20.49686277112045 9.0 9.0 9.0 4.2 0.25 0.43 0.092 0.65 10 4.6 5.2 4.0 2.3 4.00 0.978 1.53 1.00 1.24 666 105 3.33e+04 4.68 182 54.8 4.87 132 0.509 11.5 4.84e+03 791 2.23e+06 73.8 1.49e+03 274 21.3 3.24e+03 0.920 56.9
