#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T10:11+0000 #
#####################################################################
#
# seed = 195.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.3862009414846812 2 7.947887642872185 11.427877751673204 1.0 1.0 1.0 0.17 0.17 0.0 0.17 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00268 0.00 0.00268 0.00 NaN NaN NaN NaN NaN 0.00268 0.00268 0.00 0.00268 0.00 274 274 0.00 274 0.00
1.3862009414846812 3 9.66857677493016 9.646877860832499 2.0 2.0 2.0 0.26 0.16 0.019 0.16 0.14 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0283 0.0112 0.000218 0.00268 0.0148 0.00 0.00 0.00 0.00 0.00 0.0310 0.0301 2.40e-06 0.0310 0.00155 274 183 2.51e+04 274 158
2.386200941484681 6 8.572618479951728 8.530739445864661 4.0 4.0 4.0 0.51 0.15 0.041 0.058 0.20 3.0 2.3 0.67 2.5 0.82 2.00 0.667 1.07 0.00 1.03 0.0483 0.0137 0.000406 0.00268 0.0201 150 71.8 6.90e+03 68.5 83.1 0.0483 0.0231 0.000371 0.0296 0.0193 274 139 1.51e+04 144 123
3.386200941484681 9 8.196179897762754 9.003337229398547 5.0 5.0 5.0 0.77 0.16 0.062 0.060 0.25 5.0 3.1 2.1 3.0 1.5 3.00 0.556 1.03 0.00 1.01 0.0483 0.00917 0.000299 0.000940 0.0173 200 47.9 5.48e+03 0.105 74.1 0.0793 0.0231 0.00121 0.000940 0.0348 274 83.2 1.18e+04 0.209 109
4.386200941484681 12 6.0534393799858295 10.073112916598996 6.0 6.0 6.0 1.0 0.17 0.084 0.081 0.29 6.0 3.3 3.0 3.5 1.7 4.00 0.750 1.84 0.00 1.36 0.329 0.0343 0.00883 0.000744 0.0940 103 18.7 1.20e+03 0.00320 34.6 0.329 0.0454 0.00897 0.00156 0.0947 274 52.8 8.83e+03 0.0185 94.0
5.386200941484681 15 4.6115126977712695 11.033204955158176 6.0 6.0 6.0 1.3 0.17 0.11 0.073 0.33 6.0 3.5 2.3 3.0 1.5 5.00 0.800 1.89 0.00 1.37 0.619 0.0691 0.0302 0.000940 0.174 104 15.7 1.02e+03 0.0985 32.0 0.619 0.0998 0.0356 0.000975 0.189 274 44.7 7.41e+03 0.197 86.1
6.386200941484681 18 3.786241893262481 12.078013830876507 6.0 6.0 6.0 1.5 0.18 0.13 0.076 0.36 6.0 3.9 2.1 4.0 1.5 5.00 0.778 1.95 0.00 1.40 16.0 0.947 14.1 0.00243 3.76 72.9 12.3 597 0.178 24.4 16.0 1.04 14.0 0.00306 3.74 274 42.1 7.00e+03 0.338 83.6
7.386200941484681 21 3.050875558007171 13.714859299855707 7.0 7.0 7.0 1.8 0.18 0.15 0.060 0.39 6.0 4.0 2.5 5.0 1.6 5.00 0.810 1.96 0.00 1.40 153 8.13 1.11e+03 0.00395 33.3 56.7 10.3 352 0.0655 18.8 153 9.04 1.11e+03 0.00527 33.3 274 40.0 6.58e+03 0.0852 81.1
8.386200941484681 24 3.225046260176119 15.099672292081069 8.0 8.0 8.0 2.0 0.19 0.17 0.060 0.42 6.0 4.1 2.4 4.5 1.6 5.00 0.833 1.97 0.00 1.40 518 29.2 1.18e+04 0.00835 109 57.0 9.93 358 0.0777 18.9 518 37.1 1.25e+04 0.0319 112 274 38.6 6.25e+03 0.0990 79.1
9.386200941484681 27 3.7993336422457644 16.767553637041907 9.0 9.0 9.0 2.3 0.19 0.20 0.066 0.44 6.0 4.0 2.4 4.0 1.5 5.00 0.852 1.98 0.00 1.41 518 59.9 2.03e+04 0.0283 142 57.0 8.76 252 0.0254 15.9 670 93.4 3.37e+04 1.04 184 274 36.2 5.60e+03 0.0654 74.9
10.386200941484681 27 3.7993336422457644 16.767553637041907 9.0 9.0 9.0 2.3 0.19 0.20 0.066 0.44 6.0 4.0 2.4 4.0 1.5 5.00 1.00 2.15 0.00 1.47 518 59.9 2.03e+04 0.0283 142 57.1 5.12 197 0.00257 14.0 1.03e+03 183 1.07e+05 1.04 327 274 30.3 5.77e+03 0.00437 76.0
11.386200941484681 29 3.6904147967438146 17.11665310499661 9.0 9.0 9.0 2.5 0.19 0.21 0.071 0.46 6.0 4.0 2.6 4.0 1.6 5.00 0.897 1.95 0.00 1.40 518 56.0 1.90e+04 0.0483 138 57.1 6.19 253 0.0405 15.9 1.46e+03 244 1.95e+05 1.04 442 274 28.6 5.23e+03 0.0536 72.3
12.386200941484681 34 4.294492813090453 19.025548761963748 10 10 10 2.9 0.20 0.25 0.068 0.50 7.0 4.1 2.6 4.5 1.6 5.00 0.824 1.79 0.00 1.34 650 85.6 2.97e+04 0.283 172 57.1 5.87 188 0.00214 13.7 1.61e+03 325 2.71e+05 3.75 521 274 27.6 4.67e+03 0.00242 68.3
13.386200941484681 37 4.435747738357702 20.318097125509542 10 10 10 3.2 0.20 0.27 0.074 0.52 7.0 4.1 2.9 5.0 1.7 5.00 0.892 1.88 0.00 1.37 650 98.6 2.97e+04 0.619 172 57.1 6.03 163 0.0298 12.8 1.85e+03 375 3.55e+05 11.0 595 274 27.8 4.41e+03 0.0578 66.4
14.386200941484681 39 4.964750599455168 20.874167065366272 10 10 10 3.3 0.20 0.29 0.072 0.54 7.0 4.1 3.0 4.0 1.7 5.00 0.974 1.97 0.00 1.40 650 112 3.49e+04 0.804 187 45.7 4.81 114 0.0270 10.7 2.59e+03 510 5.96e+05 85.8 772 274 24.2 4.05e+03 0.0540 63.6
15.386200941484681 41 4.9738080045644315 20.827716204356364 10 10 10 3.5 0.21 0.31 0.069 0.55 8.0 4.3 3.3 5.0 1.8 5.00 0.927 1.87 0.00 1.37 650 108 3.35e+04 0.804 183 45.7 4.03 116 1.01e-05 10.8 3.63e+03 638 1.29e+06 13.9 1.14e+03 274 19.2 3.34e+03 2.02e-05 57.8
16.38620094148468 41 4.9738080045644315 20.827716204356364 10 10 10 3.5 0.21 0.31 0.069 0.55 8.0 4.3 3.3 5.0 1.8 6.00 1.00 2.10 0.00 1.45 650 108 3.35e+04 0.804 183 45.7 3.15 125 0.000490 11.2 3.49e+03 671 1.41e+06 81.7 1.19e+03 274 18.4 3.78e+03 0.000577 61.5
17.38620094148468 41 4.9738080045644315 20.827716204356364 10 10 10 3.5 0.21 0.31 0.069 0.55 8.0 4.3 3.3 5.0 1.8 6.00 1.00 2.00 0.00 1.41 650 108 3.35e+04 0.804 183 68.1 3.74 166 0.126 12.9 7.10e+03 916 2.74e+06 97.4 1.66e+03 274 17.9 3.44e+03 0.242 58.6
18.38620094148468 45 4.97001712133094 21.260234387592515 10 10 10 3.8 0.21 0.34 0.071 0.58 8.0 4.4 3.4 5.0 1.8 6.00 0.889 1.78 0.00 1.34 650 106 3.22e+04 1.04 179 60.2 5.52 126 0.522 11.2 4.27e+03 761 2.13e+06 85.8 1.46e+03 274 20.3 2.40e+03 1.04 49.0
19.38620094148468 46 5.1032466738659 21.205909242403134 10 10 10 3.9 0.21 0.34 0.067 0.59 8.0 4.4 3.4 5.0 1.8 7.00 0.978 2.11 0.00 1.45 650 103 3.17e+04 1.54 178 78.1 2.20 143 6.94e-07 11.9 4.34e+03 757 2.13e+06 95.6 1.46e+03 274 12.4 2.81e+03 1.92e-06 53.0
20.38620094148468 46 5.1032466738659 21.205909242403134 10 10 10 3.9 0.21 0.34 0.067 0.59 8.0 4.4 3.4 5.0 1.8 7.00 1.00 2.22 0.00 1.49 650 103 3.17e+04 1.54 178 118 4.03 342 3.56e-05 18.5 4.43e+03 768 2.19e+06 110 1.48e+03 274 15.7 3.23e+03 5.74e-05 56.8
21.38620094148468 46 5.1032466738659 21.205909242403134 10 10 10 3.9 0.21 0.34 0.067 0.59 8.0 4.4 3.4 5.0 1.8 7.00 0.978 2.20 0.00 1.48 650 103 3.17e+04 1.54 178 115 5.17 374 0.375 19.3 4.75e+03 802 2.45e+06 110 1.56e+03 274 17.9 3.16e+03 0.498 56.2
22.38620094148468 46 5.1032466738659 21.205909242403134 10 10 10 3.9 0.21 0.34 0.067 0.59 8.0 4.4 3.4 5.0 1.8 7.00 0.978 2.20 0.00 1.48 650 103 3.17e+04 1.54 178 116 5.68 346 0.801 18.6 4.75e+03 802 2.45e+06 110 1.56e+03 274 19.4 3.07e+03 1.07 55.4
23.38620094148468 46 5.1032466738659 21.205909242403134 10 10 10 3.9 0.21 0.34 0.067 0.59 8.0 4.4 3.4 5.0 1.8 7.00 0.978 2.20 0.00 1.48 650 103 3.17e+04 1.54 178 116 5.35 343 0.758 18.5 4.76e+03 803 2.45e+06 110 1.57e+03 274 18.5 3.04e+03 0.807 55.2
24.38620094148468 46 5.1032466738659 21.205909242403134 10 10 10 3.9 0.21 0.34 0.067 0.59 8.0 4.4 3.4 5.0 1.8 7.00 0.978 2.20 0.00 1.48 650 103 3.17e+04 1.54 178 115 5.33 342 0.743 18.5 4.76e+03 803 2.45e+06 110 1.57e+03 274 18.5 3.04e+03 0.791 55.1
25.38620094148468 46 5.1032466738659 21.205909242403134 10 10 10 3.9 0.21 0.34 0.067 0.59 8.0 4.4 3.4 5.0 1.8 7.00 0.978 2.20 0.00 1.48 650 103 3.17e+04 1.54 178 115 5.34 342 0.745 18.5 4.76e+03 803 2.45e+06 110 1.57e+03 274 18.5 3.04e+03 0.793 55.1
26.38620094148468 46 5.1032466738659 21.205909242403134 10 10 10 3.9 0.21 0.34 0.067 0.59 8.0 4.4 3.4 5.0 1.8 7.00 0.978 2.20 0.00 1.48 650 103 3.17e+04 1.54 178 115 5.33 341 0.745 18.5 4.76e+03 803 2.45e+06 110 1.57e+03 274 18.5 3.04e+03 0.793 55.1
27.38620094148468 46 5.1032466738659 21.205909242403134 10 10 10 3.9 0.21 0.34 0.067 0.59 8.0 4.4 3.4 5.0 1.8 7.00 0.978 2.20 0.00 1.48 650 103 3.17e+04 1.54 178 115 5.33 341 0.743 18.5 4.76e+03 803 2.45e+06 110 1.57e+03 274 18.5 3.04e+03 0.791 55.1
28.38620094148468 46 5.1032466738659 21.205909242403134 10 10 10 3.9 0.21 0.34 0.067 0.59 8.0 4.4 3.4 5.0 1.8 7.00 0.978 2.20 0.00 1.48 650 103 3.17e+04 1.54 178 115 5.33 341 0.743 18.5 4.76e+03 803 2.45e+06 110 1.57e+03 274 18.5 3.04e+03 0.791 55.1
29.38620094148468 46 5.1032466738659 21.205909242403134 10 10 10 3.9 0.21 0.34 0.067 0.59 8.0 4.4 3.4 5.0 1.8 7.00 0.978 2.20 0.00 1.48 650 103 3.17e+04 1.54 178 115 5.33 341 0.743 18.5 4.76e+03 803 2.45e+06 110 1.57e+03 274 18.5 3.04e+03 0.791 55.1
30.38620094148468 46 5.1032466738659 21.205909242403134 10 10 10 3.9 0.21 0.34 0.067 0.59 8.0 4.4 3.4 5.0 1.8 7.00 0.978 2.20 0.00 1.48 650 103 3.17e+04 1.54 178 115 5.33 341 0.743 18.5 4.76e+03 803 2.45e+06 110 1.57e+03 274 18.5 3.04e+03 0.791 55.1
31.38620094148468 46 5.1032466738659 21.205909242403134 10 10 10 3.9 0.21 0.34 0.067 0.59 8.0 4.4 3.4 5.0 1.8 7.00 0.978 2.20 0.00 1.48 650 103 3.17e+04 1.54 178 115 5.33 341 0.743 18.5 4.76e+03 803 2.45e+06 110 1.57e+03 274 18.5 3.04e+03 0.791 55.1
32.38620094148468 46 5.1032466738659 21.205909242403134 10 10 10 3.9 0.21 0.34 0.067 0.59 8.0 4.4 3.4 5.0 1.8 7.00 0.978 2.20 0.00 1.48 650 103 3.17e+04 1.54 178 115 5.33 341 0.743 18.5 4.76e+03 803 2.45e+06 110 1.57e+03 274 18.5 3.04e+03 0.791 55.1
