#####################################################################
# Alchemist log file - simulation started at: 2025-02-18T11:24+0000 #
#####################################################################
#
# seed = 4.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
244.0 35 14.616197576677731 1.8690843193311415 10 10 10 3.2 0.25 0.31 0.070 0.55 7.0 3.6 2.6 4.0 1.6 3.00 0.971 1.03 1.00 1.01 0.109 0.100 2.55e-06 0.100 0.00160 24.9 3.04 30.3 1.05 5.51 0.127 0.0737 0.00117 0.0855 0.0342
245.0 35 14.616197576677731 1.8690843193311415 10 10 10 3.2 0.25 0.31 0.070 0.55 7.0 3.6 2.6 4.0 1.6 3.00 0.971 1.03 1.00 1.01 0.109 0.100 2.55e-06 0.100 0.00160 24.9 3.04 30.3 1.05 5.51 0.127 0.0737 0.00117 0.0855 0.0342
246.0 36 14.954448601929057 2.0996714691204894 10 10 10 3.3 0.25 0.32 0.072 0.56 7.0 3.6 2.6 4.0 1.6 3.00 0.972 0.999 1.00 1.00 0.109 0.100 2.48e-06 0.100 0.00158 24.9 2.96 29.7 1.01 5.45 0.127 0.0744 0.00116 0.0884 0.0340
247.0 36 14.954448601929057 2.0996714691204894 10 10 10 3.3 0.25 0.32 0.072 0.56 7.0 3.6 2.6 4.0 1.6 3.00 0.972 0.999 1.00 1.00 0.109 0.100 2.48e-06 0.100 0.00158 24.9 2.96 29.7 1.01 5.45 0.127 0.0731 0.00115 0.0802 0.0339
248.0 36 14.954448601929057 2.0996714691204894 10 10 10 3.3 0.25 0.32 0.072 0.56 7.0 3.6 2.6 4.0 1.6 3.00 0.972 0.999 1.00 1.00 0.109 0.100 2.48e-06 0.100 0.00158 24.9 2.96 29.7 1.01 5.45 0.127 0.0731 0.00115 0.0802 0.0339
249.0 36 14.954448601929057 2.0996714691204894 10 10 10 3.3 0.25 0.32 0.072 0.56 7.0 3.6 2.6 4.0 1.6 3.00 0.972 0.999 1.00 1.00 0.109 0.100 2.48e-06 0.100 0.00158 24.9 2.96 29.7 1.01 5.45 0.126 0.0724 0.00109 0.0802 0.0331
250.0 36 14.954448601929057 2.0996714691204894 10 10 10 3.3 0.25 0.32 0.072 0.56 7.0 3.6 2.6 4.0 1.6 3.00 0.972 0.999 1.00 1.00 0.109 0.100 2.48e-06 0.100 0.00158 24.9 2.96 29.7 1.01 5.45 0.126 0.0724 0.00109 0.0802 0.0331
251.0 36 14.954448601929057 2.0996714691204894 10 10 10 3.3 0.25 0.32 0.072 0.56 7.0 3.6 2.6 4.0 1.6 3.00 0.972 0.999 1.00 1.00 0.109 0.100 2.48e-06 0.100 0.00158 24.9 2.96 29.7 1.01 5.45 0.126 0.0724 0.00109 0.0802 0.0331
252.0 36 14.954448601929057 2.0996714691204894 10 10 10 3.3 0.25 0.32 0.072 0.56 7.0 3.6 2.6 4.0 1.6 3.00 0.972 0.999 1.00 1.00 0.109 0.100 2.48e-06 0.100 0.00158 24.9 2.96 29.7 1.01 5.45 0.126 0.0720 0.00109 0.0740 0.0330
253.0 36 14.954448601929057 2.0996714691204894 10 10 10 3.3 0.25 0.32 0.072 0.56 7.0 3.6 2.6 4.0 1.6 3.00 0.972 0.999 1.00 1.00 0.109 0.100 2.48e-06 0.100 0.00158 25.1 3.00 31.7 1.01 5.63 0.126 0.0717 0.00109 0.0740 0.0330
254.0 36 14.954448601929057 2.0996714691204894 10 10 10 3.3 0.25 0.32 0.072 0.56 7.0 3.6 2.6 4.0 1.6 3.00 0.972 0.999 1.00 1.00 0.109 0.100 2.48e-06 0.100 0.00158 25.1 2.94 29.0 0.937 5.38 0.126 0.0717 0.00109 0.0740 0.0330
255.0 36 14.954448601929057 2.0996714691204894 10 10 10 3.3 0.25 0.32 0.072 0.56 7.0 3.6 2.6 4.0 1.6 3.00 0.972 0.999 1.00 1.00 0.109 0.100 2.48e-06 0.100 0.00158 25.1 2.94 29.0 0.937 5.38 0.126 0.0717 0.00109 0.0740 0.0330
256.0 36 14.954448601929057 2.0996714691204894 10 10 10 3.3 0.25 0.32 0.072 0.56 7.0 3.6 2.6 4.0 1.6 3.00 0.972 0.999 1.00 1.00 0.109 0.100 2.48e-06 0.100 0.00158 25.1 2.94 29.0 0.937 5.38 0.126 0.0717 0.00109 0.0740 0.0330
257.0 36 14.954448601929057 2.0996714691204894 10 10 10 3.3 0.25 0.32 0.072 0.56 7.0 3.6 2.6 4.0 1.6 3.00 0.972 0.999 1.00 1.00 0.109 0.100 2.48e-06 0.100 0.00158 25.1 2.94 29.0 0.937 5.38 0.126 0.0717 0.00109 0.0740 0.0330
258.0 36 14.954448601929057 2.0996714691204894 10 10 10 3.3 0.25 0.32 0.072 0.56 7.0 3.6 2.6 4.0 1.6 3.00 0.972 0.999 1.00 1.00 0.109 0.100 2.48e-06 0.100 0.00158 25.1 2.94 29.0 0.937 5.38 0.126 0.0717 0.00109 0.0740 0.0330
259.0 36 14.954448601929057 2.0996714691204894 10 10 10 3.3 0.25 0.32 0.072 0.56 7.0 3.6 2.6 4.0 1.6 3.00 0.972 0.999 1.00 1.00 0.109 0.100 2.48e-06 0.100 0.00158 25.1 2.94 29.0 0.937 5.38 0.126 0.0717 0.00109 0.0740 0.0330
260.0 36 14.954448601929057 2.0996714691204894 10 10 10 3.3 0.25 0.32 0.072 0.56 7.0 3.6 2.6 4.0 1.6 3.00 0.972 0.999 1.00 1.00 0.109 0.100 2.48e-06 0.100 0.00158 25.1 2.94 29.0 0.937 5.38 0.126 0.0717 0.00109 0.0740 0.0330
261.0 37 15.409542768790645 2.316309927063106 11 11 11 3.4 0.25 0.32 0.074 0.57 7.0 3.6 2.4 4.0 1.6 3.00 0.973 0.971 1.00 0.986 0.109 0.100 2.42e-06 0.100 0.00156 25.1 2.87 28.4 0.937 5.33 0.126 0.0725 0.00108 0.0750 0.0328
262.0 37 15.409542768790645 2.316309927063106 11 11 11 3.4 0.25 0.32 0.074 0.57 7.0 3.6 2.4 4.0 1.6 3.00 0.973 0.971 1.00 0.986 0.109 0.100 2.42e-06 0.100 0.00156 25.1 2.87 28.4 0.937 5.33 0.126 0.0712 0.00107 0.0730 0.0327
263.0 37 15.409542768790645 2.316309927063106 11 11 11 3.4 0.25 0.32 0.074 0.57 7.0 3.6 2.4 4.0 1.6 3.00 0.973 0.971 1.00 0.986 0.109 0.100 2.42e-06 0.100 0.00156 25.1 2.87 28.4 0.937 5.33 0.126 0.0705 0.00112 0.0730 0.0334
264.0 37 15.409542768790645 2.316309927063106 11 11 11 3.4 0.25 0.32 0.074 0.57 7.0 3.6 2.4 4.0 1.6 3.00 0.973 0.971 1.00 0.986 0.109 0.100 2.42e-06 0.100 0.00156 25.1 2.87 28.4 0.937 5.33 0.126 0.0701 0.00110 0.0730 0.0331
265.0 37 15.409542768790645 2.316309927063106 11 11 11 3.4 0.25 0.32 0.074 0.57 7.0 3.6 2.4 4.0 1.6 3.00 0.973 0.971 1.00 0.986 0.109 0.100 2.42e-06 0.100 0.00156 25.1 2.87 28.4 0.937 5.33 0.126 0.0701 0.00110 0.0730 0.0331
266.0 37 15.409542768790645 2.316309927063106 11 11 11 3.4 0.25 0.32 0.074 0.57 7.0 3.6 2.4 4.0 1.6 3.00 0.973 0.971 1.00 0.986 0.109 0.100 2.42e-06 0.100 0.00156 25.1 2.87 28.4 0.937 5.33 0.126 0.0701 0.00110 0.0730 0.0331
267.0 37 15.409542768790645 2.316309927063106 11 11 11 3.4 0.25 0.32 0.074 0.57 7.0 3.6 2.4 4.0 1.6 3.00 0.973 0.971 1.00 0.986 0.109 0.100 2.42e-06 0.100 0.00156 25.1 2.87 28.4 0.937 5.33 0.126 0.0700 0.00110 0.0667 0.0331
268.0 37 15.409542768790645 2.316309927063106 11 11 11 3.4 0.25 0.32 0.074 0.57 7.0 3.6 2.4 4.0 1.6 3.00 0.973 0.971 1.00 0.986 0.109 0.100 2.42e-06 0.100 0.00156 25.3 2.96 32.1 0.937 5.66 0.126 0.0699 0.00110 0.0667 0.0331
269.0 37 15.409542768790645 2.316309927063106 11 11 11 3.4 0.25 0.32 0.074 0.57 7.0 3.6 2.4 4.0 1.6 3.00 0.973 0.971 1.00 0.986 0.109 0.100 2.42e-06 0.100 0.00156 25.3 2.90 29.0 1.04 5.38 0.126 0.0699 0.00110 0.0667 0.0331
270.0 37 15.409542768790645 2.316309927063106 11 11 11 3.4 0.25 0.32 0.074 0.57 7.0 3.6 2.4 4.0 1.6 3.00 0.973 0.971 1.00 0.986 0.109 0.100 2.42e-06 0.100 0.00156 25.3 2.90 29.0 1.04 5.38 0.126 0.0699 0.00110 0.0667 0.0331
271.0 37 15.409542768790645 2.316309927063106 11 11 11 3.4 0.25 0.32 0.074 0.57 7.0 3.6 2.4 4.0 1.6 3.00 0.973 0.971 1.00 0.986 0.109 0.100 2.42e-06 0.100 0.00156 25.3 2.90 29.0 1.04 5.38 0.126 0.0699 0.00110 0.0667 0.0331
272.0 37 15.409542768790645 2.316309927063106 11 11 11 3.4 0.25 0.32 0.074 0.57 7.0 3.6 2.4 4.0 1.6 3.00 0.973 0.971 1.00 0.986 0.109 0.100 2.42e-06 0.100 0.00156 25.3 2.90 29.0 1.04 5.38 0.126 0.0699 0.00110 0.0667 0.0331
273.0 37 15.409542768790645 2.316309927063106 11 11 11 3.4 0.25 0.32 0.074 0.57 7.0 3.6 2.4 4.0 1.6 3.00 0.973 0.971 1.00 0.986 0.109 0.100 2.42e-06 0.100 0.00156 25.3 2.90 29.0 1.04 5.38 0.126 0.0699 0.00110 0.0667 0.0331
274.0 37 15.409542768790645 2.316309927063106 11 11 11 3.4 0.25 0.32 0.074 0.57 7.0 3.6 2.4 4.0 1.6 3.00 0.973 0.971 1.00 0.986 0.109 0.100 2.42e-06 0.100 0.00156 25.3 2.90 29.0 1.04 5.38 0.126 0.0699 0.00110 0.0667 0.0331
275.0 37 15.409542768790645 2.316309927063106 11 11 11 3.4 0.25 0.32 0.074 0.57 7.0 3.6 2.4 4.0 1.6 3.00 0.973 0.971 1.00 0.986 0.109 0.100 2.42e-06 0.100 0.00156 25.3 2.90 29.0 1.04 5.38 0.126 0.0699 0.00110 0.0667 0.0331
276.0 38 15.450518864837044 1.9138707287888093 11 11 11 3.5 0.25 0.33 0.076 0.58 7.0 3.6 2.5 4.0 1.6 3.00 0.974 0.945 1.00 0.972 0.109 0.100 2.36e-06 0.100 0.00154 25.3 2.83 28.4 1.02 5.33 0.126 0.0706 0.00109 0.0709 0.0330
277.0 38 15.450518864837044 1.9138707287888093 11 11 11 3.5 0.25 0.33 0.076 0.58 7.0 3.6 2.5 4.0 1.6 3.00 0.974 0.945 1.00 0.972 0.109 0.100 2.36e-06 0.100 0.00154 25.3 2.83 28.4 1.02 5.33 0.126 0.0693 0.00108 0.0646 0.0328
278.0 38 15.450518864837044 1.9138707287888093 11 11 11 3.5 0.25 0.33 0.076 0.58 7.0 3.6 2.5 4.0 1.6 3.00 0.974 0.945 1.00 0.972 0.109 0.100 2.36e-06 0.100 0.00154 25.3 2.83 28.4 1.02 5.33 0.126 0.0693 0.00108 0.0646 0.0328
279.0 38 15.450518864837044 1.9138707287888093 11 11 11 3.5 0.25 0.33 0.076 0.58 7.0 3.6 2.5 4.0 1.6 3.00 0.974 0.945 1.00 0.972 0.109 0.100 2.36e-06 0.100 0.00154 25.3 2.83 28.4 1.02 5.33 0.126 0.0687 0.00109 0.0611 0.0330
280.0 38 15.450518864837044 1.9138707287888093 11 11 11 3.5 0.25 0.33 0.076 0.58 7.0 3.6 2.5 4.0 1.6 3.00 0.974 0.945 1.00 0.972 0.109 0.100 2.36e-06 0.100 0.00154 25.3 2.83 28.4 1.02 5.33 0.126 0.0683 0.00111 0.0611 0.0334
281.0 38 15.450518864837044 1.9138707287888093 11 11 11 3.5 0.25 0.33 0.076 0.58 7.0 3.6 2.5 4.0 1.6 3.00 0.974 0.945 1.00 0.972 0.109 0.100 2.36e-06 0.100 0.00154 25.3 2.83 28.4 1.02 5.33 0.126 0.0683 0.00111 0.0611 0.0334
282.0 38 15.450518864837044 1.9138707287888093 11 11 11 3.5 0.25 0.33 0.076 0.58 7.0 3.6 2.5 4.0 1.6 3.00 0.974 0.945 1.00 0.972 0.109 0.100 2.36e-06 0.100 0.00154 25.3 2.83 28.4 1.02 5.33 0.126 0.0683 0.00111 0.0611 0.0334
283.0 38 15.450518864837044 1.9138707287888093 11 11 11 3.5 0.25 0.33 0.076 0.58 7.0 3.6 2.5 4.0 1.6 3.00 0.974 0.945 1.00 0.972 0.109 0.100 2.36e-06 0.100 0.00154 25.4 2.88 30.5 1.02 5.52 0.126 0.0681 0.00111 0.0611 0.0334
284.0 38 15.450518864837044 1.9138707287888093 11 11 11 3.5 0.25 0.33 0.076 0.58 7.0 3.6 2.5 4.0 1.6 3.00 0.974 0.945 1.00 0.972 0.109 0.100 2.36e-06 0.100 0.00154 25.4 2.81 28.1 0.847 5.31 0.126 0.0681 0.00111 0.0611 0.0334
285.0 38 15.450518864837044 1.9138707287888093 11 11 11 3.5 0.25 0.33 0.076 0.58 7.0 3.6 2.5 4.0 1.6 3.00 0.974 0.945 1.00 0.972 0.109 0.100 2.36e-06 0.100 0.00154 25.4 2.81 28.1 0.847 5.31 0.126 0.0681 0.00111 0.0611 0.0334
286.0 38 15.450518864837044 1.9138707287888093 11 11 11 3.5 0.25 0.33 0.076 0.58 7.0 3.6 2.5 4.0 1.6 3.00 0.974 0.945 1.00 0.972 0.109 0.100 2.36e-06 0.100 0.00154 25.4 2.81 28.1 0.847 5.31 0.126 0.0681 0.00111 0.0611 0.0334
287.0 38 15.450518864837044 1.9138707287888093 11 11 11 3.5 0.25 0.33 0.076 0.58 7.0 3.6 2.5 4.0 1.6 3.00 0.974 0.945 1.00 0.972 0.109 0.100 2.36e-06 0.100 0.00154 25.4 2.81 28.1 0.847 5.31 0.126 0.0681 0.00111 0.0611 0.0334
288.0 38 15.450518864837044 1.9138707287888093 11 11 11 3.5 0.25 0.33 0.076 0.58 7.0 3.6 2.5 4.0 1.6 3.00 0.974 0.945 1.00 0.972 0.109 0.100 2.36e-06 0.100 0.00154 25.4 2.81 28.1 0.847 5.31 0.126 0.0681 0.00111 0.0611 0.0334
289.0 38 15.450518864837044 1.9138707287888093 11 11 11 3.5 0.25 0.33 0.076 0.58 7.0 3.6 2.5 4.0 1.6 3.00 0.974 0.945 1.00 0.972 0.109 0.100 2.36e-06 0.100 0.00154 25.4 2.81 28.1 0.847 5.31 0.126 0.0681 0.00111 0.0611 0.0334
290.0 38 15.450518864837044 1.9138707287888093 11 11 11 3.5 0.25 0.33 0.076 0.58 7.0 3.6 2.5 4.0 1.6 3.00 0.974 0.945 1.00 0.972 0.109 0.100 2.36e-06 0.100 0.00154 25.4 2.81 28.1 0.847 5.31 0.126 0.0681 0.00111 0.0611 0.0334
291.0 39 15.444000252567308 1.4121694929434792 11 11 11 3.6 0.25 0.34 0.078 0.59 7.0 3.5 2.5 4.0 1.6 3.00 0.974 0.920 1.00 0.959 0.109 0.100 2.30e-06 0.100 0.00152 25.4 2.74 27.6 0.647 5.25 0.126 0.0689 0.00111 0.0625 0.0333
292.0 39 15.444000252567308 1.4121694929434792 11 11 11 3.6 0.25 0.34 0.078 0.59 7.0 3.5 2.5 4.0 1.6 3.00 0.974 0.920 1.00 0.959 0.109 0.100 2.30e-06 0.100 0.00152 25.4 2.74 27.6 0.647 5.25 0.126 0.0676 0.00109 0.0596 0.0331
293.0 39 15.444000252567308 1.4121694929434792 11 11 11 3.6 0.25 0.34 0.078 0.59 7.0 3.5 2.5 4.0 1.6 3.00 0.974 0.920 1.00 0.959 0.109 0.100 2.30e-06 0.100 0.00152 25.4 2.74 27.6 0.647 5.25 0.126 0.0670 0.00113 0.0596 0.0336
294.0 39 15.444000252567308 1.4121694929434792 11 11 11 3.6 0.25 0.34 0.078 0.59 7.0 3.5 2.5 4.0 1.6 3.00 0.974 0.920 1.00 0.959 0.109 0.100 2.30e-06 0.100 0.00152 25.4 2.74 27.6 0.647 5.25 0.126 0.0667 0.00115 0.0596 0.0339
295.0 39 15.444000252567308 1.4121694929434792 11 11 11 3.6 0.25 0.34 0.078 0.59 7.0 3.5 2.5 4.0 1.6 3.00 0.974 0.920 1.00 0.959 0.109 0.100 2.30e-06 0.100 0.00152 25.4 2.74 27.6 0.647 5.25 0.126 0.0665 0.00116 0.0596 0.0341
296.0 39 15.444000252567308 1.4121694929434792 11 11 11 3.6 0.25 0.34 0.078 0.59 7.0 3.5 2.5 4.0 1.6 3.00 0.974 0.920 1.00 0.959 0.109 0.100 2.30e-06 0.100 0.00152 25.4 2.74 27.6 0.647 5.25 0.126 0.0665 0.00116 0.0596 0.0341
297.0 39 15.444000252567308 1.4121694929434792 11 11 11 3.6 0.25 0.34 0.078 0.59 7.0 3.5 2.5 4.0 1.6 3.00 0.974 0.920 1.00 0.959 0.109 0.100 2.30e-06 0.100 0.00152 25.4 2.74 27.6 0.647 5.25 0.126 0.0665 0.00116 0.0596 0.0341
298.0 39 15.444000252567308 1.4121694929434792 11 11 11 3.6 0.25 0.34 0.078 0.59 7.0 3.5 2.5 4.0 1.6 3.00 0.974 0.920 1.00 0.959 0.109 0.100 2.30e-06 0.100 0.00152 25.6 2.83 31.2 0.647 5.58 0.126 0.0664 0.00116 0.0596 0.0341
299.0 39 15.444000252567308 1.4121694929434792 11 11 11 3.6 0.25 0.34 0.078 0.59 7.0 3.5 2.5 4.0 1.6 3.00 0.974 0.920 1.00 0.959 0.109 0.100 2.30e-06 0.100 0.00152 25.6 2.82 28.9 0.729 5.37 0.126 0.0664 0.00116 0.0596 0.0341
300.0 39 15.444000252567308 1.4121694929434792 11 11 11 3.6 0.25 0.34 0.078 0.59 7.0 3.5 2.5 4.0 1.6 3.00 0.974 0.920 1.00 0.959 0.109 0.100 2.30e-06 0.100 0.00152 25.6 2.82 28.9 0.729 5.37 0.126 0.0664 0.00116 0.0596 0.0341
301.0 39 15.444000252567308 1.4121694929434792 11 11 11 3.6 0.25 0.34 0.078 0.59 7.0 3.5 2.5 4.0 1.6 3.00 0.974 0.920 1.00 0.959 0.109 0.100 2.30e-06 0.100 0.00152 25.6 2.82 28.9 0.729 5.37 0.126 0.0664 0.00116 0.0596 0.0341
302.0 39 15.444000252567308 1.4121694929434792 11 11 11 3.6 0.25 0.34 0.078 0.59 7.0 3.5 2.5 4.0 1.6 3.00 0.974 0.920 1.00 0.959 0.109 0.100 2.30e-06 0.100 0.00152 25.6 2.82 28.9 0.729 5.37 0.126 0.0664 0.00116 0.0596 0.0341
303.0 39 15.444000252567308 1.4121694929434792 11 11 11 3.6 0.25 0.34 0.078 0.59 7.0 3.5 2.5 4.0 1.6 3.00 0.974 0.920 1.00 0.959 0.109 0.100 2.30e-06 0.100 0.00152 25.6 2.82 28.9 0.729 5.37 0.126 0.0664 0.00116 0.0596 0.0341
304.0 39 15.444000252567308 1.4121694929434792 11 11 11 3.6 0.25 0.34 0.078 0.59 7.0 3.5 2.5 4.0 1.6 3.00 0.974 0.920 1.00 0.959 0.109 0.100 2.30e-06 0.100 0.00152 25.6 2.82 28.9 0.729 5.37 0.126 0.0664 0.00116 0.0596 0.0341
305.0 39 15.444000252567308 1.4121694929434792 11 11 11 3.6 0.25 0.34 0.078 0.59 7.0 3.5 2.5 4.0 1.6 3.00 0.974 0.920 1.00 0.959 0.109 0.100 2.30e-06 0.100 0.00152 25.6 2.82 28.9 0.729 5.37 0.126 0.0664 0.00116 0.0596 0.0341
306.0 40 15.242934303096646 1.3149292000299897 11 11 11 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.6 2.75 28.3 0.727 5.32 0.126 0.0672 0.00116 0.0611 0.0341
307.0 40 15.242934303096646 1.3149292000299897 11 11 11 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.6 2.75 28.3 0.727 5.32 0.126 0.0660 0.00114 0.0570 0.0338
308.0 40 15.242934303096646 1.3149292000299897 11 11 11 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.6 2.75 28.3 0.727 5.32 0.126 0.0660 0.00114 0.0570 0.0338
309.0 40 15.242934303096646 1.3149292000299897 11 11 11 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.6 2.75 28.3 0.727 5.32 0.126 0.0660 0.00114 0.0570 0.0338
310.0 40 15.242934303096646 1.3149292000299897 11 11 11 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.6 2.75 28.3 0.727 5.32 0.126 0.0660 0.00114 0.0570 0.0338
311.0 40 15.242934303096646 1.3149292000299897 11 11 11 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.6 2.75 28.3 0.727 5.32 0.126 0.0654 0.00109 0.0570 0.0330
312.0 40 15.242934303096646 1.3149292000299897 11 11 11 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.6 2.75 28.3 0.727 5.32 0.126 0.0650 0.00109 0.0532 0.0331
313.0 40 15.242934303096646 1.3149292000299897 11 11 11 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.79 30.2 0.727 5.49 0.126 0.0648 0.00110 0.0532 0.0331
314.0 40 15.242934303096646 1.3149292000299897 11 11 11 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.75 27.8 0.787 5.27 0.126 0.0648 0.00110 0.0532 0.0331
315.0 40 15.242934303096646 1.3149292000299897 11 11 11 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.75 27.8 0.787 5.27 0.126 0.0648 0.00110 0.0532 0.0331
316.0 40 15.242934303096646 1.3149292000299897 11 11 11 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.75 27.8 0.787 5.27 0.126 0.0648 0.00110 0.0532 0.0331
317.0 40 15.242934303096646 1.3149292000299897 11 11 11 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.75 27.8 0.787 5.27 0.126 0.0648 0.00110 0.0532 0.0331
318.0 40 15.242934303096646 1.3149292000299897 11 11 11 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.75 27.8 0.787 5.27 0.126 0.0648 0.00110 0.0532 0.0331
319.0 40 15.242934303096646 1.3149292000299897 11 11 11 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.75 27.8 0.787 5.27 0.126 0.0648 0.00110 0.0532 0.0331
320.0 40 15.242934303096646 1.3149292000299897 11 11 11 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.75 27.8 0.787 5.27 0.126 0.0648 0.00110 0.0532 0.0331
321.0 40 15.242934303096646 1.3149292000299897 11 11 11 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.75 27.8 0.787 5.27 0.126 0.0648 0.00110 0.0532 0.0331
322.0 40 15.242934303096646 1.3149292000299897 11 11 11 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.75 27.8 0.787 5.27 0.126 0.0648 0.00110 0.0532 0.0331
323.0 40 15.242934303096646 1.3149292000299897 11 11 11 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.75 27.8 0.787 5.27 0.126 0.0648 0.00110 0.0532 0.0331
324.0 40 15.242934303096646 1.3149292000299897 11 11 11 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.75 27.8 0.787 5.27 0.126 0.0648 0.00110 0.0532 0.0331
325.0 40 15.242934303096646 1.3149292000299897 11 11 11 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.75 27.8 0.787 5.27 0.126 0.0648 0.00110 0.0532 0.0331
326.0 40 15.242934303096646 1.3149292000299897 11 11 11 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.75 27.8 0.787 5.27 0.126 0.0648 0.00110 0.0532 0.0331
327.0 40 15.242934303096646 1.3149292000299897 11 11 11 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.7 2.75 27.8 0.787 5.27 0.126 0.0648 0.00110 0.0532 0.0331
328.0 40 15.242934303096646 1.3149292000299897 11 11 11 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.9 2.87 32.6 0.787 5.71 0.126 0.0648 0.00110 0.0532 0.0331
329.0 40 15.242934303096646 1.3149292000299897 11 11 11 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.9 3.00 29.7 1.35 5.45 0.126 0.0648 0.00110 0.0532 0.0331
330.0 40 15.242934303096646 1.3149292000299897 11 11 11 3.7 0.25 0.35 0.080 0.59 8.0 3.7 2.8 4.0 1.7 3.00 0.975 0.897 1.00 0.947 0.109 0.100 2.25e-06 0.100 0.00150 25.9 3.00 29.7 1.35 5.45 0.126 0.0648 0.00110 0.0532 0.0331
