#####################################################################
# Alchemist log file - simulation started at: 2024-12-05T09:41+0000 #
#####################################################################
#
# seed = 4.0
#
# The columns have the following meaning: 
# time children-count[min] children-count[max] children-count[mean] local-success[min] local-success[max] local-success[mean] resource[min] resource[max] resource[mean] success[min] success[max] success[mean] local-resource[min] local-resource[max] local-resource[mean] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.8335762378570932 0.00 0.00 0.00 0.00373 0.00373 0.00373 NaN NaN NaN 0.00373 0.00373 0.00373 1.00e+03 1.00e+03 1.00e+03
1.8335762378570932 0.00 1.00 0.500 0.00373 0.0581 0.0309 0.00 0.00 0.00 0.0581 0.0619 0.0600 0.00 1.00e+03 500
2.833576237857093 0.00 1.00 0.500 0.00373 0.0581 0.0309 500 500 500 0.0581 0.0619 0.0600 500 1.00e+03 750
3.833576237857093 0.00 1.00 0.500 0.00373 0.0581 0.0309 500 500 500 0.0581 0.0619 0.0600 500 1.00e+03 750
4.833576237857093 0.00 1.00 0.500 0.00373 0.0581 0.0309 500 500 500 0.0581 0.0619 0.0600 500 1.00e+03 750
5.833576237857093 0.00 1.00 0.500 0.00373 0.0581 0.0309 500 500 500 0.0581 0.0619 0.0600 500 1.00e+03 750
6.833576237857093 0.00 1.00 0.500 0.00373 0.0581 0.0309 500 500 500 0.0581 0.0619 0.0600 500 1.00e+03 750
7.833576237857093 0.00 1.00 0.500 0.00373 0.0581 0.0309 500 500 500 0.0581 0.0619 0.0600 500 1.00e+03 750
8.833576237857093 0.00 1.00 0.500 0.00373 0.0581 0.0309 500 500 500 0.0581 0.0619 0.0600 500 1.00e+03 750
9.833576237857093 0.00 1.00 0.500 0.00373 0.0581 0.0309 500 500 500 0.0581 0.0619 0.0600 500 1.00e+03 750
10.833576237857093 0.00 1.00 0.500 0.00373 0.0581 0.0309 500 500 500 0.0581 0.0619 0.0600 500 1.00e+03 750
11.833576237857093 0.00 1.00 0.500 0.00373 0.0581 0.0309 500 500 500 0.0581 0.0619 0.0600 500 1.00e+03 750
12.833576237857093 0.00 1.00 0.500 0.00373 0.0581 0.0309 500 500 500 0.0581 0.0619 0.0600 500 1.00e+03 750
13.833576237857093 0.00 1.00 0.500 0.00373 0.0581 0.0309 500 500 500 0.0581 0.0619 0.0600 500 1.00e+03 750
14.833576237857093 0.00 1.00 0.500 0.00373 0.0581 0.0309 500 500 500 0.0581 0.0619 0.0600 500 1.00e+03 750
