#####################################################################
# Alchemist log file - simulation started at: 2024-12-05T09:41+0000 #
#####################################################################
#
# seed = 14.0
#
# The columns have the following meaning: 
# time children-count[min] children-count[max] children-count[mean] local-success[min] local-success[max] local-success[mean] resource[min] resource[max] resource[mean] success[min] success[max] success[mean] local-resource[min] local-resource[max] local-resource[mean] 
83.08999060007932 0.00 1.00 0.667 0.00373 6.55 2.27 250 250 250 6.55 6.80 6.71 250 1.00e+03 583
84.08999060007932 0.00 1.00 0.667 0.00373 6.55 2.27 250 250 250 6.55 6.80 6.71 250 1.00e+03 583
85.08999060007932 0.00 1.00 0.667 0.00373 6.55 2.27 250 250 250 6.55 6.80 6.71 250 1.00e+03 583
86.08999060007932 0.00 1.00 0.667 0.00373 6.55 2.27 250 250 250 6.55 6.80 6.71 250 1.00e+03 583
87.08999060007932 0.00 1.00 0.667 0.00373 6.55 2.27 250 250 250 6.55 6.80 6.71 250 1.00e+03 583
88.08999060007932 0.00 1.00 0.667 0.00373 6.55 2.27 250 250 250 6.55 6.80 6.71 250 1.00e+03 583
89.08999060007932 0.00 1.00 0.667 0.00373 6.55 2.27 250 250 250 6.55 6.80 6.71 250 1.00e+03 583
90.08999060007932 0.00 1.00 0.667 0.00373 6.55 2.27 250 250 250 6.55 6.80 6.71 250 1.00e+03 583
91.02164126142613 0.00 1.00 0.600 0.00373 6.55 1.36 0.00 250 167 0.0231 6.80 5.39 0.00 1.00e+03 550
92.02164126142613 0.00 2.00 0.667 3.16e-05 38.5 7.55 0.00 500 195 3.16e-05 38.5 9.78 0.00 1.00e+03 403
93.02164126142613 0.00 2.00 0.833 3.16e-05 38.5 7.55 0.00310 222 133 3.16e-05 45.3 22.6 0.00310 1.00e+03 389
94.02164126142613 0.00 2.00 0.833 3.16e-05 38.5 7.55 0.00309 222 133 3.16e-05 45.3 29.0 0.00309 1.00e+03 389
95.02164126142613 0.00 2.00 0.833 3.16e-05 38.5 7.55 0.000465 222 133 3.16e-05 45.3 29.0 0.000465 1.00e+03 389
96.08999060007932 0.00 2.00 1.25 0.00373 38.5 11.3 222 222 222 38.5 45.3 43.5 222 1.00e+03 583
97.08999060007932 0.00 1.00 0.750 0.00373 38.5 11.3 125 250 199 38.5 45.3 43.5 222 1.00e+03 493
98.08999060007932 0.00 1.00 0.750 0.00373 38.5 11.3 125 250 167 38.5 45.3 43.5 125 1.00e+03 469
99.08999060007932 0.00 1.00 0.750 0.00373 38.5 11.3 125 250 167 38.5 45.3 43.5 125 1.00e+03 469
100.08999060007932 0.00 1.00 0.750 0.00373 38.5 11.3 125 250 167 38.5 45.3 43.5 125 1.00e+03 469
#####################################################################
# End of data export. Simulation finished at: 2024-12-05T09:41+0000 #
#####################################################################
