#####################################################################
# Alchemist log file - simulation started at: 2025-02-17T17:16+0000 #
#####################################################################
#
# seed = 10.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
81.0 20 2.848036773823803 4.889912909166539 6.0 6.0 6.0 2.1 0.28 0.20 0.15 0.44 10 4.6 3.8 4.0 2.0 3.00 0.950 1.42 0.500 1.19 0.102 0.100 1.72e-07 0.100 0.000415 19.5 6.90 56.5 2.98 7.52 0.163 0.0966 0.00102 0.100 0.0319
82.0 20 2.848036773823803 4.889912909166539 6.0 6.0 6.0 2.1 0.28 0.20 0.15 0.44 10 4.6 3.8 4.0 2.0 3.00 0.950 1.42 0.500 1.19 0.102 0.100 1.72e-07 0.100 0.000415 19.5 6.90 56.5 2.98 7.52 0.163 0.0966 0.00102 0.100 0.0319
83.0 20 2.848036773823803 4.889912909166539 6.0 6.0 6.0 2.1 0.28 0.20 0.15 0.44 10 4.6 3.8 4.0 2.0 3.00 0.950 1.42 0.500 1.19 0.102 0.100 1.72e-07 0.100 0.000415 19.5 6.90 56.5 2.98 7.52 0.163 0.0966 0.00102 0.100 0.0319
84.0 20 2.848036773823803 4.889912909166539 6.0 6.0 6.0 2.1 0.28 0.20 0.15 0.44 10 4.6 3.8 4.0 2.0 3.00 0.950 1.42 0.500 1.19 0.102 0.100 1.72e-07 0.100 0.000415 19.5 6.90 56.5 2.98 7.52 0.163 0.0966 0.00102 0.100 0.0319
85.0 20 2.848036773823803 4.889912909166539 6.0 6.0 6.0 2.1 0.28 0.20 0.15 0.44 10 4.6 3.8 4.0 2.0 3.00 0.950 1.42 0.500 1.19 0.102 0.100 1.72e-07 0.100 0.000415 19.5 6.90 56.5 2.98 7.52 0.163 0.0966 0.00102 0.100 0.0319
86.0 23 4.283967368635068 5.408165770003409 7.0 7.0 7.0 2.4 0.29 0.23 0.16 0.48 10 4.6 3.2 4.0 1.8 3.00 0.957 1.50 0.00 1.22 0.102 0.100 1.66e-07 0.100 0.000408 19.5 6.00 54.4 2.48 7.38 0.163 0.0971 0.000881 0.100 0.0297
87.0 23 4.283967368635068 5.408165770003409 7.0 7.0 7.0 2.4 0.29 0.23 0.16 0.48 10 4.6 3.2 4.0 1.8 3.00 0.957 1.50 0.00 1.22 0.102 0.100 1.66e-07 0.100 0.000408 19.5 6.00 54.4 2.48 7.38 0.163 0.0993 0.00101 0.100 0.0317
88.0 23 4.283967368635068 5.408165770003409 7.0 7.0 7.0 2.4 0.29 0.23 0.16 0.48 10 4.6 3.2 4.0 1.8 3.00 0.957 1.50 0.00 1.22 0.102 0.100 1.66e-07 0.100 0.000408 19.5 6.00 54.4 2.48 7.38 0.175 0.100 0.00115 0.100 0.0339
89.0 23 4.283967368635068 5.408165770003409 7.0 7.0 7.0 2.4 0.29 0.23 0.16 0.48 10 4.6 3.2 4.0 1.8 3.00 0.957 1.50 0.00 1.22 0.102 0.100 1.66e-07 0.100 0.000408 19.5 6.00 54.4 2.48 7.38 0.175 0.101 0.00113 0.100 0.0336
90.0 23 4.283967368635068 5.408165770003409 7.0 7.0 7.0 2.4 0.29 0.23 0.16 0.48 10 4.6 3.2 4.0 1.8 3.00 0.957 1.50 0.00 1.22 0.102 0.100 1.66e-07 0.100 0.000408 19.5 6.00 54.4 2.48 7.38 0.175 0.101 0.00113 0.100 0.0336
91.0 23 4.283967368635068 5.408165770003409 7.0 7.0 7.0 2.4 0.29 0.23 0.16 0.48 10 4.6 3.2 4.0 1.8 3.00 0.957 1.50 0.00 1.22 0.102 0.100 1.66e-07 0.100 0.000408 21.2 6.14 58.5 2.48 7.65 0.175 0.101 0.00114 0.100 0.0338
92.0 23 4.283967368635068 5.408165770003409 7.0 7.0 7.0 2.4 0.29 0.23 0.16 0.48 10 4.6 3.2 4.0 1.8 3.00 0.957 1.50 0.00 1.22 0.102 0.100 1.66e-07 0.100 0.000408 20.2 4.79 29.4 2.78 5.43 0.175 0.101 0.00114 0.100 0.0338
93.0 23 4.283967368635068 5.408165770003409 7.0 7.0 7.0 2.4 0.29 0.23 0.16 0.48 10 4.6 3.2 4.0 1.8 3.00 0.957 1.50 0.00 1.22 0.102 0.100 1.66e-07 0.100 0.000408 20.2 4.79 29.4 2.78 5.43 0.175 0.101 0.00114 0.100 0.0338
94.0 23 4.283967368635068 5.408165770003409 7.0 7.0 7.0 2.4 0.29 0.23 0.16 0.48 10 4.6 3.2 4.0 1.8 3.00 0.957 1.50 0.00 1.22 0.102 0.100 1.66e-07 0.100 0.000408 20.2 4.79 29.4 2.78 5.43 0.175 0.101 0.00114 0.100 0.0338
95.0 23 4.283967368635068 5.408165770003409 7.0 7.0 7.0 2.4 0.29 0.23 0.16 0.48 10 4.6 3.2 4.0 1.8 3.00 0.957 1.50 0.00 1.22 0.102 0.100 1.66e-07 0.100 0.000408 20.2 4.79 29.4 2.78 5.43 0.175 0.101 0.00114 0.100 0.0338
96.0 23 4.283967368635068 5.408165770003409 7.0 7.0 7.0 2.4 0.29 0.23 0.16 0.48 10 4.6 3.2 4.0 1.8 3.00 0.957 1.50 0.00 1.22 0.102 0.100 1.66e-07 0.100 0.000408 20.2 4.79 29.4 2.78 5.43 0.175 0.101 0.00114 0.100 0.0338
97.0 24 4.453032470259457 5.5350486568024335 7.0 7.0 7.0 2.5 0.29 0.24 0.17 0.49 10 4.8 3.0 4.0 1.7 3.00 0.958 1.43 0.500 1.20 0.102 0.100 1.61e-07 0.100 0.000401 20.2 4.59 29.1 2.57 5.40 0.175 0.101 0.00109 0.100 0.0331
98.0 24 4.453032470259457 5.5350486568024335 7.0 7.0 7.0 2.5 0.29 0.24 0.17 0.49 10 4.8 3.0 4.0 1.7 3.00 0.958 1.43 0.500 1.20 0.102 0.100 1.61e-07 0.100 0.000401 20.2 4.59 29.1 2.57 5.40 0.175 0.0992 0.00120 0.100 0.0347
99.0 24 4.453032470259457 5.5350486568024335 7.0 7.0 7.0 2.5 0.29 0.24 0.17 0.49 10 4.8 3.0 4.0 1.7 3.00 0.958 1.43 0.500 1.20 0.102 0.100 1.61e-07 0.100 0.000401 20.2 4.59 29.1 2.57 5.40 0.175 0.0982 0.00111 0.100 0.0334
100.0 24 4.453032470259457 5.5350486568024335 7.0 7.0 7.0 2.5 0.29 0.24 0.17 0.49 10 4.8 3.0 4.0 1.7 3.00 0.958 1.43 0.500 1.20 0.102 0.100 1.61e-07 0.100 0.000401 20.2 4.59 29.1 2.57 5.40 0.163 0.0976 0.00104 0.100 0.0322
101.0 24 4.453032470259457 5.5350486568024335 7.0 7.0 7.0 2.5 0.29 0.24 0.17 0.49 10 4.8 3.0 4.0 1.7 3.00 0.958 1.43 0.500 1.20 0.102 0.100 1.61e-07 0.100 0.000401 20.2 4.59 29.1 2.57 5.40 0.163 0.0974 0.00104 0.100 0.0323
102.0 24 4.453032470259457 5.5350486568024335 7.0 7.0 7.0 2.5 0.29 0.24 0.17 0.49 10 4.8 3.0 4.0 1.7 3.00 0.958 1.43 0.500 1.20 0.102 0.100 1.61e-07 0.100 0.000401 20.9 4.68 32.0 2.57 5.66 0.163 0.0972 0.00104 0.100 0.0322
103.0 24 4.453032470259457 5.5350486568024335 7.0 7.0 7.0 2.5 0.29 0.24 0.17 0.49 10 4.8 3.0 4.0 1.7 3.00 0.958 1.43 0.500 1.20 0.102 0.100 1.61e-07 0.100 0.000401 20.9 3.45 29.1 1.27 5.40 0.163 0.0972 0.00104 0.100 0.0322
104.0 24 4.453032470259457 5.5350486568024335 7.0 7.0 7.0 2.5 0.29 0.24 0.17 0.49 10 4.8 3.0 4.0 1.7 3.00 0.958 1.43 0.500 1.20 0.102 0.100 1.61e-07 0.100 0.000401 20.9 3.45 29.1 1.27 5.40 0.163 0.0972 0.00104 0.100 0.0322
105.0 24 4.453032470259457 5.5350486568024335 7.0 7.0 7.0 2.5 0.29 0.24 0.17 0.49 10 4.8 3.0 4.0 1.7 3.00 0.958 1.43 0.500 1.20 0.102 0.100 1.61e-07 0.100 0.000401 20.9 3.45 29.1 1.27 5.40 0.163 0.0972 0.00104 0.100 0.0322
106.0 24 4.453032470259457 5.5350486568024335 7.0 7.0 7.0 2.5 0.29 0.24 0.17 0.49 10 4.8 3.0 4.0 1.7 3.00 0.958 1.43 0.500 1.20 0.102 0.100 1.61e-07 0.100 0.000401 20.9 3.45 29.1 1.27 5.40 0.163 0.0972 0.00104 0.100 0.0322
107.0 24 4.453032470259457 5.5350486568024335 7.0 7.0 7.0 2.5 0.29 0.24 0.17 0.49 10 4.8 3.0 4.0 1.7 3.00 0.958 1.43 0.500 1.20 0.102 0.100 1.61e-07 0.100 0.000401 20.9 3.45 29.1 1.27 5.40 0.163 0.0972 0.00104 0.100 0.0322
108.0 24 4.453032470259457 5.5350486568024335 7.0 7.0 7.0 2.5 0.29 0.24 0.17 0.49 10 4.8 3.0 4.0 1.7 3.00 0.958 1.43 0.500 1.20 0.102 0.100 1.61e-07 0.100 0.000401 20.9 3.45 29.1 1.27 5.40 0.163 0.0972 0.00104 0.100 0.0322
109.0 25 4.032175332253692 5.319887738149034 7.0 7.0 7.0 2.6 0.29 0.25 0.15 0.50 10 4.7 3.1 4.0 1.8 3.00 0.960 1.37 1.00 1.17 0.102 0.100 1.55e-07 0.100 0.000394 20.9 3.31 28.4 1.18 5.33 0.163 0.0973 0.000992 0.100 0.0315
110.0 25 4.032175332253692 5.319887738149034 7.0 7.0 7.0 2.6 0.29 0.25 0.15 0.50 10 4.7 3.1 4.0 1.8 3.00 0.960 1.37 1.00 1.17 0.102 0.100 1.55e-07 0.100 0.000394 20.9 3.31 28.4 1.18 5.33 0.163 0.0953 0.00108 0.100 0.0329
111.0 25 4.032175332253692 5.319887738149034 7.0 7.0 7.0 2.6 0.29 0.25 0.15 0.50 10 4.7 3.1 4.0 1.8 3.00 0.960 1.37 1.00 1.17 0.102 0.100 1.55e-07 0.100 0.000394 20.9 3.31 28.4 1.18 5.33 0.163 0.0953 0.00108 0.100 0.0329
112.0 25 4.032175332253692 5.319887738149034 7.0 7.0 7.0 2.6 0.29 0.25 0.15 0.50 10 4.7 3.1 4.0 1.8 3.00 0.960 1.37 1.00 1.17 0.102 0.100 1.55e-07 0.100 0.000394 20.9 3.31 28.4 1.18 5.33 0.163 0.0953 0.00108 0.100 0.0329
113.0 25 4.032175332253692 5.319887738149034 7.0 7.0 7.0 2.6 0.29 0.25 0.15 0.50 10 4.7 3.1 4.0 1.8 3.00 0.960 1.37 1.00 1.17 0.102 0.100 1.55e-07 0.100 0.000394 20.9 3.31 28.4 1.18 5.33 0.163 0.0943 0.000966 0.100 0.0311
114.0 25 4.032175332253692 5.319887738149034 7.0 7.0 7.0 2.6 0.29 0.25 0.15 0.50 10 4.7 3.1 4.0 1.8 3.00 0.960 1.37 1.00 1.17 0.102 0.100 1.55e-07 0.100 0.000394 20.9 3.31 28.4 1.18 5.33 0.163 0.0943 0.000966 0.100 0.0311
115.0 25 4.032175332253692 5.319887738149034 7.0 7.0 7.0 2.6 0.29 0.25 0.15 0.50 10 4.7 3.1 4.0 1.8 3.00 0.960 1.37 1.00 1.17 0.102 0.100 1.55e-07 0.100 0.000394 21.5 3.39 30.9 1.18 5.56 0.163 0.0935 0.000937 0.100 0.0306
116.0 25 4.032175332253692 5.319887738149034 7.0 7.0 7.0 2.6 0.29 0.25 0.15 0.50 10 4.7 3.1 4.0 1.8 3.00 0.960 1.37 1.00 1.17 0.102 0.100 1.55e-07 0.100 0.000394 21.5 3.46 29.6 1.15 5.44 0.163 0.0935 0.000937 0.100 0.0306
117.0 25 4.032175332253692 5.319887738149034 7.0 7.0 7.0 2.6 0.29 0.25 0.15 0.50 10 4.7 3.1 4.0 1.8 3.00 0.960 1.37 1.00 1.17 0.102 0.100 1.55e-07 0.100 0.000394 21.5 3.46 29.6 1.15 5.44 0.163 0.0935 0.000937 0.100 0.0306
118.0 25 4.032175332253692 5.319887738149034 7.0 7.0 7.0 2.6 0.29 0.25 0.15 0.50 10 4.7 3.1 4.0 1.8 3.00 0.960 1.37 1.00 1.17 0.102 0.100 1.55e-07 0.100 0.000394 21.5 3.46 29.6 1.15 5.44 0.163 0.0935 0.000937 0.100 0.0306
119.0 25 4.032175332253692 5.319887738149034 7.0 7.0 7.0 2.6 0.29 0.25 0.15 0.50 10 4.7 3.1 4.0 1.8 3.00 0.960 1.37 1.00 1.17 0.102 0.100 1.55e-07 0.100 0.000394 21.5 3.46 29.6 1.15 5.44 0.163 0.0935 0.000937 0.100 0.0306
120.0 25 4.032175332253692 5.319887738149034 7.0 7.0 7.0 2.6 0.29 0.25 0.15 0.50 10 4.7 3.1 4.0 1.8 3.00 0.960 1.37 1.00 1.17 0.102 0.100 1.55e-07 0.100 0.000394 21.5 3.46 29.6 1.15 5.44 0.163 0.0935 0.000937 0.100 0.0306
121.0 25 4.032175332253692 5.319887738149034 7.0 7.0 7.0 2.6 0.29 0.25 0.15 0.50 10 4.7 3.1 4.0 1.8 3.00 0.960 1.37 1.00 1.17 0.102 0.100 1.55e-07 0.100 0.000394 21.5 3.46 29.6 1.15 5.44 0.163 0.0935 0.000937 0.100 0.0306
122.0 26 3.834497342890321 5.145267262349204 7.0 7.0 7.0 2.7 0.30 0.26 0.13 0.51 11 5.2 4.1 5.0 2.0 3.00 0.962 1.32 1.00 1.15 0.102 0.100 1.50e-07 0.100 0.000387 21.5 3.33 28.9 1.14 5.38 0.163 0.0938 0.000902 0.100 0.0300
123.0 26 3.834497342890321 5.145267262349204 7.0 7.0 7.0 2.7 0.30 0.26 0.13 0.51 11 5.2 4.1 5.0 2.0 3.00 0.962 1.32 1.00 1.15 0.102 0.100 1.50e-07 0.100 0.000387 21.5 3.33 28.9 1.14 5.38 0.163 0.0919 0.000973 0.100 0.0312
124.0 26 3.834497342890321 5.145267262349204 7.0 7.0 7.0 2.7 0.30 0.26 0.13 0.51 11 5.2 4.1 5.0 2.0 3.00 0.962 1.32 1.00 1.15 0.102 0.100 1.50e-07 0.100 0.000387 21.5 3.33 28.9 1.14 5.38 0.163 0.0909 0.00108 0.100 0.0329
125.0 26 3.834497342890321 5.145267262349204 7.0 7.0 7.0 2.7 0.30 0.26 0.13 0.51 11 5.2 4.1 5.0 2.0 3.00 0.962 1.32 1.00 1.15 0.102 0.100 1.50e-07 0.100 0.000387 21.5 3.33 28.9 1.14 5.38 0.163 0.0909 0.00108 0.100 0.0329
126.0 26 3.834497342890321 5.145267262349204 7.0 7.0 7.0 2.7 0.30 0.26 0.13 0.51 11 5.2 4.1 5.0 2.0 3.00 0.962 1.32 1.00 1.15 0.102 0.100 1.50e-07 0.100 0.000387 21.5 3.33 28.9 1.14 5.38 0.163 0.0904 0.00104 0.100 0.0322
127.0 26 3.834497342890321 5.145267262349204 7.0 7.0 7.0 2.7 0.30 0.26 0.13 0.51 11 5.2 4.1 5.0 2.0 3.00 0.962 1.32 1.00 1.15 0.102 0.100 1.50e-07 0.100 0.000387 21.5 3.33 28.9 1.14 5.38 0.163 0.0904 0.00104 0.100 0.0322
128.0 26 3.834497342890321 5.145267262349204 7.0 7.0 7.0 2.7 0.30 0.26 0.13 0.51 11 5.2 4.1 5.0 2.0 3.00 0.962 1.32 1.00 1.15 0.102 0.100 1.50e-07 0.100 0.000387 22.1 3.47 33.7 1.14 5.80 0.163 0.0901 0.00103 0.100 0.0321
129.0 26 3.834497342890321 5.145267262349204 7.0 7.0 7.0 2.7 0.30 0.26 0.13 0.51 11 5.2 4.1 5.0 2.0 3.00 0.962 1.32 1.00 1.15 0.102 0.100 1.50e-07 0.100 0.000387 22.1 3.33 29.0 1.32 5.39 0.163 0.0901 0.00103 0.100 0.0321
130.0 26 3.834497342890321 5.145267262349204 7.0 7.0 7.0 2.7 0.30 0.26 0.13 0.51 11 5.2 4.1 5.0 2.0 3.00 0.962 1.32 1.00 1.15 0.102 0.100 1.50e-07 0.100 0.000387 22.1 3.33 29.0 1.32 5.39 0.163 0.0901 0.00103 0.100 0.0321
131.0 26 3.834497342890321 5.145267262349204 7.0 7.0 7.0 2.7 0.30 0.26 0.13 0.51 11 5.2 4.1 5.0 2.0 3.00 0.962 1.32 1.00 1.15 0.102 0.100 1.50e-07 0.100 0.000387 22.1 3.33 29.0 1.32 5.39 0.163 0.0901 0.00103 0.100 0.0321
132.0 26 3.834497342890321 5.145267262349204 7.0 7.0 7.0 2.7 0.30 0.26 0.13 0.51 11 5.2 4.1 5.0 2.0 3.00 0.962 1.32 1.00 1.15 0.102 0.100 1.50e-07 0.100 0.000387 22.1 3.33 29.0 1.32 5.39 0.163 0.0901 0.00103 0.100 0.0321
133.0 26 3.834497342890321 5.145267262349204 7.0 7.0 7.0 2.7 0.30 0.26 0.13 0.51 11 5.2 4.1 5.0 2.0 3.00 0.962 1.32 1.00 1.15 0.102 0.100 1.50e-07 0.100 0.000387 22.1 3.33 29.0 1.32 5.39 0.163 0.0901 0.00103 0.100 0.0321
134.0 26 3.834497342890321 5.145267262349204 7.0 7.0 7.0 2.7 0.30 0.26 0.13 0.51 11 5.2 4.1 5.0 2.0 3.00 0.962 1.32 1.00 1.15 0.102 0.100 1.50e-07 0.100 0.000387 22.1 3.33 29.0 1.32 5.39 0.163 0.0901 0.00103 0.100 0.0321
135.0 27 3.822974949828614 5.053416572911639 7.0 7.0 7.0 2.8 0.30 0.27 0.14 0.52 12 5.5 5.2 6.0 2.3 3.00 0.963 1.27 1.00 1.13 0.102 0.100 1.45e-07 0.100 0.000381 22.1 3.20 28.3 1.32 5.32 0.163 0.0904 0.000994 0.100 0.0315
136.0 27 3.822974949828614 5.053416572911639 7.0 7.0 7.0 2.8 0.30 0.27 0.14 0.52 12 5.5 5.2 6.0 2.3 3.00 0.963 1.27 1.00 1.13 0.102 0.100 1.45e-07 0.100 0.000381 22.1 3.20 28.3 1.32 5.32 0.163 0.0886 0.00105 0.100 0.0324
137.0 27 3.822974949828614 5.053416572911639 7.0 7.0 7.0 2.8 0.30 0.27 0.14 0.52 12 5.5 5.2 6.0 2.3 3.00 0.963 1.27 1.00 1.13 0.102 0.100 1.45e-07 0.100 0.000381 22.1 3.20 28.3 1.32 5.32 0.163 0.0876 0.00115 0.100 0.0339
138.0 27 3.822974949828614 5.053416572911639 7.0 7.0 7.0 2.8 0.30 0.27 0.14 0.52 12 5.5 5.2 6.0 2.3 3.00 0.963 1.27 1.00 1.13 0.102 0.100 1.45e-07 0.100 0.000381 22.1 3.20 28.3 1.32 5.32 0.163 0.0872 0.00121 0.100 0.0348
139.0 27 3.822974949828614 5.053416572911639 7.0 7.0 7.0 2.8 0.30 0.27 0.14 0.52 12 5.5 5.2 6.0 2.3 3.00 0.963 1.27 1.00 1.13 0.102 0.100 1.45e-07 0.100 0.000381 22.1 3.20 28.3 1.32 5.32 0.163 0.0869 0.00120 0.100 0.0346
140.0 27 3.822974949828614 5.053416572911639 7.0 7.0 7.0 2.8 0.30 0.27 0.14 0.52 12 5.5 5.2 6.0 2.3 3.00 0.963 1.27 1.00 1.13 0.102 0.100 1.45e-07 0.100 0.000381 22.1 3.20 28.3 1.32 5.32 0.163 0.0869 0.00120 0.100 0.0346
141.0 27 3.822974949828614 5.053416572911639 7.0 7.0 7.0 2.8 0.30 0.27 0.14 0.52 12 5.5 5.2 6.0 2.3 3.00 0.963 1.27 1.00 1.13 0.102 0.100 1.45e-07 0.100 0.000381 22.6 3.34 33.1 1.32 5.76 0.163 0.0868 0.00119 0.100 0.0345
142.0 27 3.822974949828614 5.053416572911639 7.0 7.0 7.0 2.8 0.30 0.27 0.14 0.52 12 5.5 5.2 6.0 2.3 3.00 0.963 1.27 1.00 1.13 0.102 0.100 1.45e-07 0.100 0.000381 22.6 3.31 30.5 1.39 5.53 0.163 0.0868 0.00119 0.100 0.0345
143.0 27 3.822974949828614 5.053416572911639 7.0 7.0 7.0 2.8 0.30 0.27 0.14 0.52 12 5.5 5.2 6.0 2.3 3.00 0.963 1.27 1.00 1.13 0.102 0.100 1.45e-07 0.100 0.000381 22.6 3.31 30.5 1.39 5.53 0.163 0.0868 0.00119 0.100 0.0345
144.0 27 3.822974949828614 5.053416572911639 7.0 7.0 7.0 2.8 0.30 0.27 0.14 0.52 12 5.5 5.2 6.0 2.3 3.00 0.963 1.27 1.00 1.13 0.102 0.100 1.45e-07 0.100 0.000381 22.6 3.31 30.5 1.39 5.53 0.163 0.0868 0.00119 0.100 0.0345
145.0 27 3.822974949828614 5.053416572911639 7.0 7.0 7.0 2.8 0.30 0.27 0.14 0.52 12 5.5 5.2 6.0 2.3 3.00 0.963 1.27 1.00 1.13 0.102 0.100 1.45e-07 0.100 0.000381 22.6 3.31 30.5 1.39 5.53 0.163 0.0868 0.00119 0.100 0.0345
146.0 27 3.822974949828614 5.053416572911639 7.0 7.0 7.0 2.8 0.30 0.27 0.14 0.52 12 5.5 5.2 6.0 2.3 3.00 0.963 1.27 1.00 1.13 0.102 0.100 1.45e-07 0.100 0.000381 22.6 3.31 30.5 1.39 5.53 0.163 0.0868 0.00119 0.100 0.0345
147.0 27 3.822974949828614 5.053416572911639 7.0 7.0 7.0 2.8 0.30 0.27 0.14 0.52 12 5.5 5.2 6.0 2.3 3.00 0.963 1.27 1.00 1.13 0.102 0.100 1.45e-07 0.100 0.000381 22.6 3.31 30.5 1.39 5.53 0.163 0.0868 0.00119 0.100 0.0345
148.0 28 3.5329060394812553 4.835626695274568 7.0 7.0 7.0 2.9 0.30 0.28 0.14 0.53 12 5.6 5.4 5.5 2.3 3.00 0.964 1.22 1.00 1.10 0.102 0.100 1.40e-07 0.100 0.000375 22.6 3.19 29.8 1.38 5.46 0.163 0.0872 0.00115 0.100 0.0340
149.0 28 3.5329060394812553 4.835626695274568 7.0 7.0 7.0 2.9 0.30 0.28 0.14 0.53 12 5.6 5.4 5.5 2.3 3.00 0.964 1.22 1.00 1.10 0.102 0.100 1.40e-07 0.100 0.000375 22.6 3.19 29.8 1.38 5.46 0.163 0.0855 0.00120 0.100 0.0346
150.0 28 3.5329060394812553 4.835626695274568 7.0 7.0 7.0 2.9 0.30 0.28 0.14 0.53 12 5.6 5.4 5.5 2.3 3.00 0.964 1.22 1.00 1.10 0.102 0.100 1.40e-07 0.100 0.000375 22.6 3.19 29.8 1.38 5.46 0.163 0.0855 0.00120 0.100 0.0346
151.0 28 3.5329060394812553 4.835626695274568 7.0 7.0 7.0 2.9 0.30 0.28 0.14 0.53 12 5.6 5.4 5.5 2.3 3.00 0.964 1.22 1.00 1.10 0.102 0.100 1.40e-07 0.100 0.000375 22.6 3.19 29.8 1.38 5.46 0.163 0.0855 0.00120 0.100 0.0346
152.0 28 3.5329060394812553 4.835626695274568 7.0 7.0 7.0 2.9 0.30 0.28 0.14 0.53 12 5.6 5.4 5.5 2.3 3.00 0.964 1.22 1.00 1.10 0.102 0.100 1.40e-07 0.100 0.000375 22.6 3.19 29.8 1.38 5.46 0.163 0.0855 0.00120 0.100 0.0346
153.0 28 3.5329060394812553 4.835626695274568 7.0 7.0 7.0 2.9 0.30 0.28 0.14 0.53 12 5.6 5.4 5.5 2.3 3.00 0.964 1.22 1.00 1.10 0.102 0.100 1.40e-07 0.100 0.000375 22.6 3.19 29.8 1.38 5.46 0.163 0.0846 0.00116 0.100 0.0340
154.0 28 3.5329060394812553 4.835626695274568 7.0 7.0 7.0 2.9 0.30 0.28 0.14 0.53 12 5.6 5.4 5.5 2.3 3.00 0.964 1.22 1.00 1.10 0.102 0.100 1.40e-07 0.100 0.000375 23.0 3.25 31.7 1.38 5.63 0.163 0.0839 0.00114 0.100 0.0338
155.0 28 3.5329060394812553 4.835626695274568 7.0 7.0 7.0 2.9 0.30 0.28 0.14 0.53 12 5.6 5.4 5.5 2.3 3.00 0.964 1.22 1.00 1.10 0.102 0.100 1.40e-07 0.100 0.000375 23.0 3.37 31.1 1.28 5.57 0.163 0.0839 0.00114 0.100 0.0338
156.0 28 3.5329060394812553 4.835626695274568 7.0 7.0 7.0 2.9 0.30 0.28 0.14 0.53 12 5.6 5.4 5.5 2.3 3.00 0.964 1.22 1.00 1.10 0.102 0.100 1.40e-07 0.100 0.000375 23.0 3.37 31.1 1.28 5.57 0.163 0.0839 0.00114 0.100 0.0338
157.0 28 3.5329060394812553 4.835626695274568 7.0 7.0 7.0 2.9 0.30 0.28 0.14 0.53 12 5.6 5.4 5.5 2.3 3.00 0.964 1.22 1.00 1.10 0.102 0.100 1.40e-07 0.100 0.000375 23.0 3.37 31.1 1.28 5.57 0.163 0.0839 0.00114 0.100 0.0338
158.0 28 3.5329060394812553 4.835626695274568 7.0 7.0 7.0 2.9 0.30 0.28 0.14 0.53 12 5.6 5.4 5.5 2.3 3.00 0.964 1.22 1.00 1.10 0.102 0.100 1.40e-07 0.100 0.000375 23.0 3.37 31.1 1.28 5.57 0.163 0.0839 0.00114 0.100 0.0338
159.0 28 3.5329060394812553 4.835626695274568 7.0 7.0 7.0 2.9 0.30 0.28 0.14 0.53 12 5.6 5.4 5.5 2.3 3.00 0.964 1.22 1.00 1.10 0.102 0.100 1.40e-07 0.100 0.000375 23.0 3.37 31.1 1.28 5.57 0.163 0.0839 0.00114 0.100 0.0338
160.0 28 3.5329060394812553 4.835626695274568 7.0 7.0 7.0 2.9 0.30 0.28 0.14 0.53 12 5.6 5.4 5.5 2.3 3.00 0.964 1.22 1.00 1.10 0.102 0.100 1.40e-07 0.100 0.000375 23.0 3.37 31.1 1.28 5.57 0.163 0.0839 0.00114 0.100 0.0338
161.0 30 2.717068865432921 4.381909799041243 7.0 7.0 7.0 3.1 0.31 0.31 0.15 0.55 12 5.5 5.3 6.0 2.3 3.00 0.967 1.21 1.00 1.10 0.102 0.100 1.32e-07 0.100 0.000363 23.0 3.14 29.6 1.15 5.45 0.163 0.0850 0.00108 0.100 0.0329
162.0 30 2.717068865432921 4.381909799041243 7.0 7.0 7.0 3.1 0.31 0.31 0.15 0.55 12 5.5 5.3 6.0 2.3 3.00 0.967 1.21 1.00 1.10 0.102 0.100 1.32e-07 0.100 0.000363 23.0 3.14 29.6 1.15 5.45 0.163 0.0850 0.00108 0.100 0.0329
163.0 30 2.717068865432921 4.381909799041243 7.0 7.0 7.0 3.1 0.31 0.31 0.15 0.55 12 5.5 5.3 6.0 2.3 3.00 0.967 1.21 1.00 1.10 0.102 0.100 1.32e-07 0.100 0.000363 23.0 3.14 29.6 1.15 5.45 0.163 0.0850 0.00108 0.100 0.0329
164.0 30 2.717068865432921 4.381909799041243 7.0 7.0 7.0 3.1 0.31 0.31 0.15 0.55 12 5.5 5.3 6.0 2.3 3.00 0.967 1.21 1.00 1.10 0.102 0.100 1.32e-07 0.100 0.000363 23.0 3.14 29.6 1.15 5.45 0.163 0.0850 0.00108 0.100 0.0329
165.0 30 2.717068865432921 4.381909799041243 7.0 7.0 7.0 3.1 0.31 0.31 0.15 0.55 12 5.5 5.3 6.0 2.3 3.00 0.967 1.21 1.00 1.10 0.102 0.100 1.32e-07 0.100 0.000363 23.0 3.14 29.6 1.15 5.45 0.163 0.0850 0.00108 0.100 0.0329
