#####################################################################
# Alchemist log file - simulation started at: 2024-12-05T09:41+0000 #
#####################################################################
#
# seed = 5.0
#
# The columns have the following meaning: 
# time children-count[min] children-count[max] children-count[mean] local-success[min] local-success[max] local-success[mean] resource[min] resource[max] resource[mean] success[min] success[max] success[mean] local-resource[min] local-resource[max] local-resource[mean] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.6003942962212285 0.00 0.00 0.00 0.00373 0.00373 0.00373 NaN NaN NaN 0.00373 0.00373 0.00373 1.00e+03 1.00e+03 1.00e+03
1.6003942962212285 0.00 1.00 0.500 0.000612 0.00373 0.00217 0.00 0.00 0.00 0.000612 0.00434 0.00248 0.00 1.00e+03 500
2.6003942962212285 0.00 1.00 0.500 0.000612 0.00373 0.00217 500 500 500 0.000612 0.00434 0.00248 500 1.00e+03 750
3.6003942962212285 0.00 1.00 0.500 0.000612 0.00373 0.00217 500 500 500 0.000612 0.00434 0.00248 500 1.00e+03 750
4.6003942962212285 0.00 1.00 0.500 0.000612 0.00373 0.00217 500 500 500 0.000612 0.00434 0.00248 500 1.00e+03 750
5.6003942962212285 0.00 1.00 0.500 0.000612 0.00373 0.00217 500 500 500 0.000612 0.00434 0.00248 500 1.00e+03 750
6.6003942962212285 0.00 1.00 0.500 0.000612 0.00373 0.00217 500 500 500 0.000612 0.00434 0.00248 500 1.00e+03 750
7.6003942962212285 0.00 1.00 0.500 0.000612 0.00373 0.00217 500 500 500 0.000612 0.00434 0.00248 500 1.00e+03 750
8.600394296221229 0.00 1.00 0.500 0.000612 0.00373 0.00217 500 500 500 0.000612 0.00434 0.00248 500 1.00e+03 750
9.600394296221229 0.00 1.00 0.500 0.000612 0.00373 0.00217 500 500 500 0.000612 0.00434 0.00248 500 1.00e+03 750
10.600394296221229 0.00 1.00 0.500 0.000612 0.00373 0.00217 500 500 500 0.000612 0.00434 0.00248 500 1.00e+03 750
11.600394296221229 0.00 1.00 0.500 0.000612 0.00373 0.00217 500 500 500 0.000612 0.00434 0.00248 500 1.00e+03 750
12.600394296221229 0.00 1.00 0.500 0.000612 0.00373 0.00217 500 500 500 0.000612 0.00434 0.00248 500 1.00e+03 750
13.600394296221229 0.00 1.00 0.500 0.000612 0.00373 0.00217 500 500 500 0.000612 0.00434 0.00248 500 1.00e+03 750
