#####################################################################
# Alchemist log file - simulation started at: 2025-01-20T16:52+0000 #
#####################################################################
#
# maxChildren = 3.0, maxResource = 1.5, maxSuccess = 500.0, resourceLowerBound = 5.0, seed = 0.0
#
# The columns have the following meaning: 
# time network-diameter nodes network-degree[max] network-degree[mean] children-count[max] children-count[mean] local-success[min] local-success[max] local-success[mean] resource[min] resource[max] resource[mean] success[min] success[max] success[mean] local-resource[min] local-resource[max] local-resource[mean] 
32.0 6 17 7.0 3.5 1.6 3.00 0.941 0.102 449 124 0.00 6.64e+25 8.43e+24 0.259 1.23e+03 346 NaN NaN NaN
33.0 6 17 7.0 3.5 1.6 3.00 0.941 0.102 449 124 0.00 6.64e+25 8.43e+24 0.259 1.67e+03 404 NaN NaN NaN
34.0 6 17 7.0 3.5 1.6 3.00 0.941 0.102 449 124 0.00 6.64e+25 8.43e+24 0.259 1.77e+03 463 NaN NaN NaN
35.0 6 17 7.0 3.5 1.6 3.00 0.941 0.102 449 124 0.00 6.64e+25 8.43e+24 0.259 1.79e+03 522 NaN NaN NaN
36.0 6 17 7.0 3.5 1.6 3.00 0.941 0.102 449 124 0.00 6.64e+25 8.43e+24 0.259 1.79e+03 569 NaN NaN NaN
37.0 6 17 7.0 3.5 1.6 3.00 0.941 0.102 449 124 0.00491 2.12e+74 1.36e+73 0.259 1.79e+03 569 NaN NaN NaN
38.0 6 17 7.0 3.5 1.6 3.00 0.941 0.102 449 124 0.00491 2.12e+74 1.36e+73 0.259 1.79e+03 569 NaN NaN NaN
39.0 6 17 7.0 3.5 1.6 3.00 0.941 0.102 449 124 0.00491 2.12e+74 1.36e+73 0.259 1.79e+03 569 NaN NaN NaN
40.0 6 17 7.0 3.5 1.6 3.00 0.941 0.102 449 124 0.00491 2.12e+74 1.36e+73 0.259 1.79e+03 569 NaN NaN NaN
41.0 6 17 7.0 3.5 1.6 3.00 0.941 0.102 449 124 0.00491 2.12e+74 1.36e+73 0.259 1.79e+03 569 NaN NaN NaN
42.0 6 17 7.0 3.5 1.6 3.00 0.941 0.102 449 124 0.00491 2.12e+74 1.36e+73 0.259 1.79e+03 569 NaN NaN NaN
43.0 7 20 7.0 3.7 1.6 3.00 0.950 0.102 449 167 0.00 2.12e+74 1.16e+73 0.259 1.79e+03 545 NaN NaN NaN
44.0 7 20 7.0 3.7 1.6 3.00 0.950 0.102 449 167 0.00 2.12e+74 1.16e+73 0.259 1.79e+03 585 NaN NaN NaN
45.0 7 20 7.0 3.7 1.6 3.00 0.950 0.102 449 167 0.00 2.12e+74 1.16e+73 0.259 2.02e+03 625 NaN NaN NaN
46.0 7 20 7.0 3.7 1.6 3.00 0.950 0.102 449 167 0.00 2.12e+74 1.16e+73 0.259 2.46e+03 664 NaN NaN NaN
47.0 7 20 7.0 3.7 1.6 3.00 0.950 0.102 449 167 0.00 2.12e+74 1.16e+73 0.259 2.56e+03 704 NaN NaN NaN
48.0 7 20 7.0 3.7 1.6 3.00 0.950 0.102 449 167 0.00 2.12e+74 1.16e+73 0.259 2.58e+03 743 NaN NaN NaN
49.0 7 20 7.0 3.7 1.6 3.00 0.950 0.102 449 167 0.00 2.12e+74 1.16e+73 0.259 2.58e+03 775 NaN NaN NaN
50.0 7 20 7.0 3.7 1.6 3.00 0.950 0.102 449 167 1.02e-05 1.91e+136 1.26e+135 0.259 2.58e+03 775 NaN NaN NaN
51.0 7 20 7.0 3.7 1.6 3.00 0.950 0.102 449 167 1.02e-05 1.91e+136 1.26e+135 0.259 2.58e+03 775 NaN NaN NaN
52.0 7 20 7.0 3.7 1.6 3.00 0.950 0.102 449 167 1.02e-05 1.91e+136 1.26e+135 0.259 2.58e+03 775 NaN NaN NaN
53.0 7 20 7.0 3.7 1.6 3.00 0.950 0.102 449 167 1.02e-05 1.91e+136 1.26e+135 0.259 2.58e+03 775 NaN NaN NaN
54.0 7 20 7.0 3.7 1.6 3.00 0.950 0.102 449 167 1.02e-05 1.91e+136 1.26e+135 0.259 2.58e+03 775 NaN NaN NaN
55.0 7 20 7.0 3.7 1.6 3.00 0.950 0.102 449 167 1.02e-05 1.91e+136 1.26e+135 0.259 2.58e+03 775 NaN NaN NaN
56.0 7 20 7.0 3.7 1.6 3.00 0.950 0.102 449 167 1.02e-05 1.91e+136 1.26e+135 0.259 2.58e+03 775 NaN NaN NaN
57.0 8 23 7.0 3.9 1.6 3.00 0.957 0.102 449 172 0.00 1.91e+136 1.09e+135 0.259 2.58e+03 700 NaN NaN NaN
58.0 8 23 7.0 3.9 1.6 3.00 0.957 0.102 449 172 0.00 1.91e+136 1.09e+135 0.259 2.58e+03 708 NaN NaN NaN
59.0 8 23 7.0 3.9 1.6 3.00 0.957 0.102 449 172 0.00 1.91e+136 1.09e+135 0.259 2.58e+03 716 NaN NaN NaN
60.0 8 23 7.0 3.9 1.6 3.00 0.957 0.102 449 172 0.00 1.91e+136 1.09e+135 0.259 2.58e+03 724 NaN NaN NaN
61.0 8 23 7.0 3.9 1.6 3.00 0.957 0.102 449 172 0.00 1.91e+136 1.09e+135 0.259 2.64e+03 732 NaN NaN NaN
62.0 8 23 7.0 3.9 1.6 3.00 0.957 0.102 449 172 0.00 1.91e+136 1.09e+135 0.259 2.74e+03 740 NaN NaN NaN
63.0 8 23 7.0 3.9 1.6 3.00 0.957 0.102 449 172 0.00 1.91e+136 1.09e+135 0.259 2.76e+03 748 NaN NaN NaN
64.0 8 23 7.0 3.9 1.6 3.00 0.957 0.102 449 172 0.00 1.91e+136 1.09e+135 0.259 2.76e+03 754 NaN NaN NaN
65.0 8 23 7.0 3.9 1.6 3.00 0.957 0.102 449 172 5.94e-12 2.61e+115 1.19e+114 0.259 2.76e+03 754 NaN NaN NaN
66.0 8 23 7.0 3.9 1.6 3.00 0.957 0.102 449 172 5.94e-12 2.61e+115 1.19e+114 0.259 2.76e+03 754 NaN NaN NaN
67.0 8 23 7.0 3.9 1.6 3.00 0.957 0.102 449 172 5.94e-12 2.61e+115 1.19e+114 0.259 2.76e+03 754 NaN NaN NaN
68.0 8 23 7.0 3.9 1.6 3.00 0.957 0.102 449 172 5.94e-12 2.61e+115 1.19e+114 0.259 2.76e+03 754 NaN NaN NaN
69.0 8 23 7.0 3.9 1.6 3.00 0.957 0.102 449 172 5.94e-12 2.61e+115 1.19e+114 0.259 2.76e+03 754 NaN NaN NaN
70.0 8 23 7.0 3.9 1.6 3.00 0.957 0.102 449 172 5.94e-12 2.61e+115 1.19e+114 0.259 2.76e+03 754 NaN NaN NaN
71.0 8 23 7.0 3.9 1.6 3.00 0.957 0.102 449 172 5.94e-12 2.61e+115 1.19e+114 0.259 2.76e+03 754 NaN NaN NaN
72.0 8 23 7.0 3.9 1.6 3.00 0.957 0.102 449 172 5.94e-12 2.61e+115 1.19e+114 0.259 2.76e+03 754 NaN NaN NaN
73.0 8 26 7.0 3.9 1.7 3.00 0.962 0.102 449 161 0.00 2.61e+115 1.05e+114 0.259 2.76e+03 676 NaN NaN NaN
74.0 8 26 7.0 3.9 1.7 3.00 0.962 0.102 449 161 0.00 2.61e+115 1.05e+114 0.259 2.76e+03 675 NaN NaN NaN
75.0 8 26 7.0 3.9 1.7 3.00 0.962 0.102 449 161 0.00 2.61e+115 1.05e+114 0.259 2.76e+03 674 NaN NaN NaN
76.0 8 26 7.0 3.9 1.7 3.00 0.962 0.102 449 161 0.00 2.61e+115 1.05e+114 0.259 2.76e+03 673 NaN NaN NaN
77.0 8 26 7.0 3.9 1.7 3.00 0.962 0.102 449 161 0.00 2.61e+115 1.05e+114 0.259 2.76e+03 673 NaN NaN NaN
78.0 8 26 7.0 3.9 1.7 3.00 0.962 0.102 449 161 0.00 2.61e+115 1.05e+114 0.259 2.76e+03 672 NaN NaN NaN
79.0 8 26 7.0 3.9 1.7 3.00 0.962 0.102 449 161 0.00 2.61e+115 1.05e+114 0.259 2.76e+03 671 NaN NaN NaN
80.0 8 26 7.0 3.9 1.7 3.00 0.962 0.102 449 161 0.00 2.61e+115 1.05e+114 0.259 2.74e+03 670 NaN NaN NaN
81.0 8 26 7.0 3.9 1.7 3.00 0.962 0.102 449 161 0.00 2.61e+115 1.05e+114 0.259 2.74e+03 670 NaN NaN NaN
82.0 8 26 7.0 3.9 1.7 3.00 0.962 0.102 449 161 6.23e-14 1.76e+52 6.76e+50 0.259 2.74e+03 670 NaN NaN NaN
83.0 8 26 7.0 3.9 1.7 3.00 0.962 0.102 449 161 6.23e-14 1.76e+52 6.76e+50 0.259 2.74e+03 670 NaN NaN NaN
84.0 8 26 7.0 3.9 1.7 3.00 0.962 0.102 449 161 6.23e-14 1.76e+52 6.76e+50 0.259 2.74e+03 670 NaN NaN NaN
85.0 8 26 7.0 3.9 1.7 3.00 0.962 0.102 449 161 6.23e-14 1.76e+52 6.76e+50 0.259 2.74e+03 670 NaN NaN NaN
86.0 8 26 7.0 3.9 1.7 3.00 0.962 0.102 449 161 6.23e-14 1.76e+52 6.76e+50 0.259 2.74e+03 670 NaN NaN NaN
87.0 8 26 7.0 3.9 1.7 3.00 0.962 0.102 449 161 6.23e-14 1.76e+52 6.76e+50 0.259 2.74e+03 670 NaN NaN NaN
88.0 8 26 7.0 3.9 1.7 3.00 0.962 0.102 449 161 6.23e-14 1.76e+52 6.76e+50 0.259 2.74e+03 670 NaN NaN NaN
89.0 8 26 7.0 3.9 1.7 3.00 0.962 0.102 449 161 6.23e-14 1.76e+52 6.76e+50 0.259 2.74e+03 670 NaN NaN NaN
90.0 8 26 7.0 3.9 1.7 3.00 0.962 0.102 449 161 6.23e-14 1.76e+52 6.76e+50 0.259 2.74e+03 670 NaN NaN NaN
91.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 0.00 1.76e+52 6.06e+50 0.259 2.74e+03 605 NaN NaN NaN
92.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 0.00 1.76e+52 6.06e+50 0.259 2.74e+03 605 NaN NaN NaN
93.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 0.00 1.76e+52 6.06e+50 0.259 2.74e+03 605 NaN NaN NaN
94.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 0.00 1.76e+52 6.06e+50 0.259 2.74e+03 605 NaN NaN NaN
95.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 0.00 1.76e+52 6.06e+50 0.259 2.74e+03 605 NaN NaN NaN
96.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 0.00 1.76e+52 6.06e+50 0.259 2.74e+03 605 NaN NaN NaN
97.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 0.00 1.76e+52 6.06e+50 0.259 2.74e+03 605 NaN NaN NaN
98.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 0.00 1.76e+52 6.06e+50 0.259 2.74e+03 605 NaN NaN NaN
99.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 0.00 1.76e+52 6.06e+50 0.259 2.74e+03 605 NaN NaN NaN
100.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 0.00 1.76e+52 6.06e+50 0.259 2.74e+03 605 NaN NaN NaN
101.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.09e-14 4.12e+25 1.42e+24 0.259 2.74e+03 605 NaN NaN NaN
102.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.09e-14 4.12e+25 1.42e+24 0.259 2.74e+03 605 NaN NaN NaN
103.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.09e-14 4.12e+25 1.42e+24 0.259 2.74e+03 605 NaN NaN NaN
104.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.09e-14 4.12e+25 1.42e+24 0.259 2.74e+03 605 NaN NaN NaN
105.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.09e-14 4.12e+25 1.42e+24 0.259 2.74e+03 605 NaN NaN NaN
106.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.09e-14 4.12e+25 1.42e+24 0.259 2.74e+03 605 NaN NaN NaN
107.0 8 29 7.0 4.3 1.7 3.00 0.966 0.102 449 148 8.09e-14 4.12e+25 1.42e+24 0.259 2.74e+03 605 NaN NaN NaN
