#####################################################################
# Alchemist log file - simulation started at: 2024-12-05T09:41+0000 #
#####################################################################
#
# seed = 13.0
#
# The columns have the following meaning: 
# time children-count[min] children-count[max] children-count[mean] local-success[min] local-success[max] local-success[mean] resource[min] resource[max] resource[mean] success[min] success[max] success[mean] local-resource[min] local-resource[max] local-resource[mean] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.99708071100078 0.00 0.00 0.00 0.00373 0.00373 0.00373 NaN NaN NaN 0.00373 0.00373 0.00373 1.00e+03 1.00e+03 1.00e+03
1.0560260001886588 0.00 0.00 0.00 0.00373 0.00385 0.00379 0.00 0.00 0.00 0.00373 0.00385 0.00379 0.00 1.00e+03 500
2.056026000188659 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
3.056026000188659 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
4.056026000188659 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
5.056026000188659 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
6.056026000188659 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
7.056026000188659 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
8.056026000188659 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
9.056026000188659 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
10.056026000188659 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
11.056026000188659 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
12.056026000188659 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
13.056026000188659 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
14.056026000188659 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
15.056026000188659 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
16.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
17.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
18.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
19.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
20.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
21.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
22.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
23.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
24.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
25.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
26.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
27.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
28.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
29.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
30.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
31.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
32.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
33.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
34.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
35.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
36.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
37.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
38.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
39.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
40.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
41.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
42.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
43.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
44.05602600018866 0.00 1.00 0.500 0.00373 0.00385 0.00379 500 500 500 0.00385 0.00758 0.00572 500 1.00e+03 750
45.05602600018866 0.00 2.00 0.750 0.00373 0.0193 0.00848 0.00 983 367 0.00703 0.0232 0.0160 0.00 1.00e+03 555
46.05602600018866 0.00 2.00 0.750 0.00373 0.0193 0.00848 118 431 268 0.00703 0.0339 0.0209 118 1.00e+03 515
47.05602600018866 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
48.05602600018866 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
49.05602600018866 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
50.05602600018866 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
51.05602600018866 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
52.05602600018866 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
53.05602600018866 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
54.05602600018866 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
55.05602600018866 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
56.05602600018866 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
57.05602600018866 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
58.05602600018866 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
59.05602600018866 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
60.05602600018866 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
61.05602600018866 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
62.05602600018866 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
63.05602600018866 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
64.05602600018867 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
65.05602600018867 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
66.05602600018867 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
67.05602600018867 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
68.05602600018867 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
69.05602600018867 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
70.05602600018867 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
71.05602600018867 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
72.05602600018867 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
73.05602600018867 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
74.05602600018867 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
75.05602600018867 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
76.05602600018867 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
77.05602600018867 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
78.05602600018867 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
79.05602600018867 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
80.05602600018867 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
81.05602600018867 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
82.05602600018867 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
83.05602600018867 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
84.05602600018867 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
85.05602600018867 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
86.05602600018867 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
87.05602600018867 0.00 2.00 0.750 0.00373 0.0193 0.00848 155 256 222 0.00703 0.0339 0.0209 155 1.00e+03 481
88.02452080845633 0.00 2.00 0.600 3.11e-05 0.0193 0.00679 155 749 354 3.11e-05 0.0339 0.0167 155 1.00e+03 534
89.02452080845633 0.00 3.00 0.500 1.65e-05 0.0193 0.00521 0.00 256 95.3 1.65e-05 0.0340 0.0114 0.00 1.00e+03 240
90.02452080845633 0.00 3.00 0.875 1.65e-05 0.0193 0.00521 0.328 192 107 1.65e-05 0.0402 0.0132 0.328 1.00e+03 301
91.02452080845633 0.00 3.00 0.875 1.65e-05 0.0193 0.00521 0.252 159 107 1.65e-05 0.0417 0.0135 0.252 1.00e+03 295
