#####################################################################
# Alchemist log file - simulation started at: 2025-02-10T16:29+0000 #
#####################################################################
#
# maxResource = 350.0, maxSuccess = 500.0, resourceLowerBound = 5.0, seed = 2.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] network-degree[max] network-degree[mean] network-degree[variance] network-degree[median] network-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
9.011451117496858 28 -0.039293001918618335 7.140833286582591 7.0 7.0 7.0 3.1 0.26 0.40 0.061 0.63 8.0 4.2 3.4 5.0 1.8 5.00 1.00 1.41 1.00 1.19 310 17.7 3.55e+03 0.323 59.6 65.3 7.61 241 1.45 15.5 386 49.8 9.84e+03 3.63 99.2 350 34.2 6.78e+03 2.13 82.3
10.011451117496858 28 -0.039293001918618335 7.140833286582591 7.0 7.0 7.0 3.1 0.26 0.40 0.061 0.63 8.0 4.2 3.4 5.0 1.8 5.00 1.00 1.26 1.00 1.12 310 17.7 3.55e+03 0.323 59.6 95.8 8.54 533 0.00987 23.1 477 79.5 1.95e+04 3.63 139 350 34.1 8.02e+03 0.0227 89.6
11.011451117496858 29 -0.13808658796832002 6.973648818707016 7.0 7.0 7.0 3.2 0.26 0.42 0.063 0.64 8.0 4.6 3.9 5.0 2.0 5.00 0.931 1.28 1.00 1.13 310 17.1 3.43e+03 0.300 58.6 125 9.82 767 0.0245 27.7 542 99.0 3.07e+04 1.66 175 350 30.4 6.49e+03 0.0250 80.5
12.011451117496858 29 -0.13808658796832002 6.973648818707016 7.0 7.0 7.0 3.2 0.26 0.42 0.063 0.64 8.0 4.6 3.9 5.0 2.0 6.00 1.00 1.71 1.00 1.31 310 17.1 3.43e+03 0.300 58.6 85.8 6.42 313 0.383 17.7 521 96.8 2.95e+04 1.66 172 350 30.3 6.90e+03 0.895 83.1
13.011451117496858 32 -0.019874287230272694 7.828750409436216 8.0 8.0 8.0 3.5 0.26 0.46 0.063 0.68 8.0 4.8 4.9 5.0 2.2 6.00 0.906 1.51 1.00 1.23 371 30.6 7.23e+03 0.393 85.1 86.8 9.88 421 0.171 20.5 497 101 2.88e+04 4.01 170 350 34.5 6.60e+03 0.436 81.2
14.011451117496858 36 0.09352076111445518 9.157335898204726 9.0 9.0 9.0 4.0 0.26 0.52 0.062 0.72 8.0 4.8 6.2 5.0 2.5 6.00 0.889 1.64 0.00 1.28 371 45.2 1.05e+04 0.560 102 91.0 7.98 317 0.173 17.8 680 121 3.83e+04 9.46 196 350 30.8 6.10e+03 0.441 78.1
15.011451117496858 39 -0.15031296326625163 9.971256023115961 9.0 9.0 9.0 4.3 0.27 0.57 0.067 0.75 8.0 5.0 5.6 5.0 2.4 6.00 0.949 1.52 1.00 1.23 371 58.4 1.28e+04 0.738 113 90.9 8.13 340 0.238 18.4 961 162 6.82e+04 26.0 261 350 30.1 5.77e+03 0.576 75.9
16.011451117496858 40 -0.24975483716417735 10.33629865307393 9.0 9.0 9.0 4.4 0.27 0.58 0.068 0.76 8.0 5.0 5.5 5.0 2.4 6.00 0.950 1.54 1.00 1.24 371 65.8 1.46e+04 0.993 121 87.6 7.41 297 0.301 17.2 1.48e+03 223 1.48e+05 28.8 385 350 28.4 5.38e+03 0.732 73.3
17.011451117496858 40 -0.24975483716417735 10.33629865307393 9.0 9.0 9.0 4.4 0.27 0.58 0.068 0.76 8.0 5.0 5.5 5.0 2.4 6.00 1.00 1.59 1.00 1.26 371 65.8 1.46e+04 0.993 121 89.9 7.02 310 1.27 17.6 2.10e+03 314 3.03e+05 32.0 551 350 28.2 5.53e+03 1.68 74.4
18.011451117496858 41 -0.3479461040288452 10.488076242819169 9.0 9.0 9.0 4.5 0.27 0.60 0.070 0.77 9.0 5.1 5.5 5.0 2.3 6.00 0.951 1.55 1.00 1.24 371 66.2 1.43e+04 1.25 120 94.6 7.35 337 1.29 18.4 3.50e+03 379 5.76e+05 32.5 759 350 28.1 5.69e+03 2.47 75.4
19.011451117496858 41 -0.3479461040288452 10.488076242819169 9.0 9.0 9.0 4.5 0.27 0.60 0.070 0.77 9.0 5.1 5.5 5.0 2.3 6.00 0.976 1.52 1.00 1.23 371 66.2 1.43e+04 1.25 120 96.6 7.41 354 1.22 18.8 3.57e+03 456 8.71e+05 33.3 933 350 28.5 5.86e+03 1.98 76.5
20.011451117496858 41 -0.3479461040288452 10.488076242819169 9.0 9.0 9.0 4.5 0.27 0.60 0.070 0.77 9.0 5.1 5.5 5.0 2.3 6.00 1.00 1.50 1.00 1.22 371 66.2 1.43e+04 1.25 120 97.6 7.30 365 0.631 19.1 3.68e+03 489 9.54e+05 59.0 977 350 28.5 5.95e+03 1.31 77.1
21.011451117496858 41 -0.3479461040288452 10.488076242819169 9.0 9.0 9.0 4.5 0.27 0.60 0.070 0.77 9.0 5.1 5.5 5.0 2.3 6.00 0.976 1.52 1.00 1.23 371 66.2 1.43e+04 1.25 120 96.9 7.51 360 0.466 19.0 2.88e+03 455 7.22e+05 59.0 850 350 28.5 5.88e+03 0.932 76.7
22.011451117496858 41 -0.3479461040288452 10.488076242819169 9.0 9.0 9.0 4.5 0.27 0.60 0.070 0.77 9.0 5.1 5.5 5.0 2.3 6.00 0.976 1.52 1.00 1.23 371 66.2 1.43e+04 1.25 120 95.9 7.37 342 0.632 18.5 2.99e+03 462 7.62e+05 59.0 873 350 28.1 5.73e+03 1.26 75.7
23.011451117496858 41 -0.3479461040288452 10.488076242819169 9.0 9.0 9.0 4.5 0.27 0.60 0.070 0.77 9.0 5.1 5.5 5.0 2.3 6.00 0.976 1.52 1.00 1.23 371 66.2 1.43e+04 1.25 120 96.2 7.45 343 0.573 18.5 3.08e+03 450 7.14e+05 59.0 845 350 28.3 5.74e+03 1.61 75.7
24.011451117496858 41 -0.3479461040288452 10.488076242819169 9.0 9.0 9.0 4.5 0.27 0.60 0.070 0.77 9.0 5.1 5.5 5.0 2.3 6.00 0.976 1.52 1.00 1.23 371 66.2 1.43e+04 1.25 120 93.6 7.57 323 1.07 18.0 2.71e+03 433 6.39e+05 59.0 799 350 28.3 5.57e+03 2.06 74.6
25.011451117496858 41 -0.3479461040288452 10.488076242819169 9.0 9.0 9.0 4.5 0.27 0.60 0.070 0.77 9.0 5.1 5.5 5.0 2.3 6.00 0.976 1.52 1.00 1.23 371 66.2 1.43e+04 1.25 120 95.9 7.43 337 0.632 18.4 2.71e+03 433 6.39e+05 59.0 799 350 28.1 5.69e+03 1.92 75.4
26.011451117496858 41 -0.3479461040288452 10.488076242819169 9.0 9.0 9.0 4.5 0.27 0.60 0.070 0.77 9.0 5.1 5.5 5.0 2.3 6.00 0.976 1.52 1.00 1.23 371 66.2 1.43e+04 1.25 120 95.9 7.48 338 0.632 18.4 2.71e+03 433 6.39e+05 59.0 799 350 28.3 5.70e+03 1.96 75.5
27.011451117496858 41 -0.3479461040288452 10.488076242819169 9.0 9.0 9.0 4.5 0.27 0.60 0.070 0.77 9.0 5.1 5.5 5.0 2.3 6.00 0.976 1.52 1.00 1.23 371 66.2 1.43e+04 1.25 120 95.9 7.50 338 0.632 18.4 2.71e+03 433 6.39e+05 59.0 799 350 28.3 5.70e+03 1.96 75.5
28.011451117496858 41 -0.3479461040288452 10.488076242819169 9.0 9.0 9.0 4.5 0.27 0.60 0.070 0.77 9.0 5.1 5.5 5.0 2.3 6.00 0.976 1.52 1.00 1.23 371 66.2 1.43e+04 1.25 120 95.9 7.50 338 0.632 18.4 2.71e+03 433 6.39e+05 59.0 799 350 28.3 5.70e+03 1.96 75.5
29.011451117496858 41 -0.3479461040288452 10.488076242819169 9.0 9.0 9.0 4.5 0.27 0.60 0.070 0.77 9.0 5.1 5.5 5.0 2.3 6.00 0.976 1.52 1.00 1.23 371 66.2 1.43e+04 1.25 120 95.9 7.50 338 0.632 18.4 2.71e+03 433 6.39e+05 59.0 799 350 28.3 5.70e+03 1.96 75.5
30.011451117496858 41 -0.3479461040288452 10.488076242819169 9.0 9.0 9.0 4.5 0.27 0.60 0.070 0.77 9.0 5.1 5.5 5.0 2.3 6.00 0.976 1.52 1.00 1.23 371 66.2 1.43e+04 1.25 120 95.9 7.50 338 0.632 18.4 2.71e+03 433 6.39e+05 59.0 799 350 28.3 5.70e+03 1.96 75.5
31.011451117496858 41 -0.3479461040288452 10.488076242819169 9.0 9.0 9.0 4.5 0.27 0.60 0.070 0.77 9.0 5.1 5.5 5.0 2.3 6.00 0.976 1.52 1.00 1.23 371 66.2 1.43e+04 1.25 120 95.9 7.50 338 0.632 18.4 2.71e+03 433 6.39e+05 59.0 799 350 28.3 5.70e+03 1.96 75.5
32.01145111749686 41 -0.3479461040288452 10.488076242819169 9.0 9.0 9.0 4.5 0.27 0.60 0.070 0.77 9.0 5.1 5.5 5.0 2.3 6.00 0.976 1.52 1.00 1.23 371 66.2 1.43e+04 1.25 120 95.9 7.50 338 0.632 18.4 2.71e+03 433 6.39e+05 59.0 799 350 28.3 5.70e+03 1.96 75.5
33.01145111749686 41 -0.3479461040288452 10.488076242819169 9.0 9.0 9.0 4.5 0.27 0.60 0.070 0.77 9.0 5.1 5.5 5.0 2.3 6.00 0.976 1.52 1.00 1.23 371 66.2 1.43e+04 1.25 120 95.9 7.50 338 0.632 18.4 2.71e+03 433 6.39e+05 59.0 799 350 28.3 5.70e+03 1.96 75.5
34.01145111749686 41 -0.3479461040288452 10.488076242819169 9.0 9.0 9.0 4.5 0.27 0.60 0.070 0.77 9.0 5.1 5.5 5.0 2.3 6.00 0.976 1.52 1.00 1.23 371 66.2 1.43e+04 1.25 120 95.9 7.50 338 0.632 18.4 2.71e+03 433 6.39e+05 59.0 799 350 28.3 5.70e+03 1.96 75.5
35.01145111749686 41 -0.3479461040288452 10.488076242819169 9.0 9.0 9.0 4.5 0.27 0.60 0.070 0.77 9.0 5.1 5.5 5.0 2.3 6.00 0.976 1.52 1.00 1.23 371 66.2 1.43e+04 1.25 120 95.9 7.50 338 0.632 18.4 2.71e+03 433 6.39e+05 59.0 799 350 28.3 5.70e+03 1.96 75.5
36.01145111749686 41 -0.3479461040288452 10.488076242819169 9.0 9.0 9.0 4.5 0.27 0.60 0.070 0.77 9.0 5.1 5.5 5.0 2.3 6.00 0.976 1.52 1.00 1.23 371 66.2 1.43e+04 1.25 120 95.9 7.50 338 0.632 18.4 2.71e+03 433 6.39e+05 59.0 799 350 28.3 5.70e+03 1.96 75.5
37.01145111749686 41 -0.3479461040288452 10.488076242819169 9.0 9.0 9.0 4.5 0.27 0.60 0.070 0.77 9.0 5.1 5.5 5.0 2.3 6.00 0.976 1.52 1.00 1.23 371 66.2 1.43e+04 1.25 120 95.9 7.50 338 0.632 18.4 2.71e+03 433 6.39e+05 59.0 799 350 28.3 5.70e+03 1.96 75.5
38.01145111749686 41 -0.3479461040288452 10.488076242819169 9.0 9.0 9.0 4.5 0.27 0.60 0.070 0.77 9.0 5.1 5.5 5.0 2.3 6.00 0.976 1.52 1.00 1.23 371 66.2 1.43e+04 1.25 120 95.9 7.50 338 0.632 18.4 2.71e+03 433 6.39e+05 59.0 799 350 28.3 5.70e+03 1.96 75.5
39.01145111749686 41 -0.3479461040288452 10.488076242819169 9.0 9.0 9.0 4.5 0.27 0.60 0.070 0.77 9.0 5.1 5.5 5.0 2.3 6.00 0.976 1.52 1.00 1.23 371 66.2 1.43e+04 1.25 120 95.9 7.50 338 0.632 18.4 2.71e+03 433 6.39e+05 59.0 799 350 28.3 5.70e+03 1.96 75.5
40.01145111749686 41 -0.3479461040288452 10.488076242819169 9.0 9.0 9.0 4.5 0.27 0.60 0.070 0.77 9.0 5.1 5.5 5.0 2.3 6.00 0.976 1.52 1.00 1.23 371 66.2 1.43e+04 1.25 120 95.9 7.50 338 0.632 18.4 2.71e+03 433 6.39e+05 59.0 799 350 28.3 5.70e+03 1.96 75.5
41.01145111749686 41 -0.3479461040288452 10.488076242819169 9.0 9.0 9.0 4.5 0.27 0.60 0.070 0.77 9.0 5.1 5.5 5.0 2.3 6.00 0.976 1.52 1.00 1.23 371 66.2 1.43e+04 1.25 120 95.9 7.50 338 0.632 18.4 2.71e+03 433 6.39e+05 59.0 799 350 28.3 5.70e+03 1.96 75.5
#####################################################################
# End of data export. Simulation finished at: 2025-02-10T16:29+0000 #
#####################################################################
