#####################################################################
# Alchemist log file - simulation started at: 2025-02-10T15:28+0000 #
#####################################################################
#
# maxResource = 3.0, maxSuccess = 500.0, resourceLowerBound = 5.0, seed = 4.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[variance] network-diameter[median] network-diameter[StandardDeviation] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] network-degree[max] network-degree[mean] network-degree[variance] network-degree[median] network-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
11.0 8 5.446606578271483 -6.264097994302209 3.0 3.0 0.0 3.0 0.0 0.74 0.19 0.059 0.13 0.24 5.0 2.5 2.0 2.0 1.4 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.29e-07 0.100 0.000655 15.7 10.5 27.4 11.7 5.24 0.175 0.114 0.000956 0.100 0.0309
12.0 8 5.446606578271483 -6.264097994302209 3.0 3.0 0.0 3.0 0.0 0.74 0.19 0.059 0.13 0.24 5.0 2.5 2.0 2.0 1.4 3.00 0.875 1.84 0.00 1.36 0.102 0.100 4.29e-07 0.100 0.000655 15.7 10.5 27.4 11.7 5.24 0.175 0.114 0.000956 0.100 0.0309
13.0 11 7.045167066313734 -4.488445864024137 4.0 4.0 0.0 4.0 0.0 1.0 0.21 0.083 0.094 0.29 5.0 2.9 1.3 3.0 1.1 3.00 0.909 1.89 0.00 1.38 0.102 0.100 4.40e-07 0.100 0.000663 15.7 7.64 43.3 5.74 6.58 0.175 0.110 0.000710 0.100 0.0266
14.0 11 7.045167066313734 -4.488445864024137 4.0 4.0 0.0 4.0 0.0 1.0 0.21 0.083 0.094 0.29 5.0 2.9 1.3 3.0 1.1 3.00 0.909 1.89 0.00 1.38 0.102 0.100 4.40e-07 0.100 0.000663 15.7 7.64 43.3 5.74 6.58 0.175 0.115 0.000839 0.100 0.0290
15.0 11 7.045167066313734 -4.488445864024137 4.0 4.0 0.0 4.0 0.0 1.0 0.21 0.083 0.094 0.29 5.0 2.9 1.3 3.0 1.1 3.00 0.909 1.89 0.00 1.38 0.102 0.100 4.40e-07 0.100 0.000663 15.7 7.64 43.3 5.74 6.58 0.175 0.117 0.00107 0.100 0.0328
16.0 11 7.045167066313734 -4.488445864024137 4.0 4.0 0.0 4.0 0.0 1.0 0.21 0.083 0.094 0.29 5.0 2.9 1.3 3.0 1.1 3.00 0.909 1.89 0.00 1.38 0.102 0.100 4.40e-07 0.100 0.000663 15.7 7.94 46.5 5.74 6.82 0.188 0.119 0.00120 0.100 0.0346
17.0 11 7.045167066313734 -4.488445864024137 4.0 4.0 0.0 4.0 0.0 1.0 0.21 0.083 0.094 0.29 5.0 2.9 1.3 3.0 1.1 3.00 0.909 1.89 0.00 1.38 0.102 0.100 4.40e-07 0.100 0.000663 12.8 6.02 15.5 5.66 3.94 0.188 0.119 0.00120 0.100 0.0346
18.0 11 7.045167066313734 -4.488445864024137 4.0 4.0 0.0 4.0 0.0 1.0 0.21 0.083 0.094 0.29 5.0 2.9 1.3 3.0 1.1 3.00 0.909 1.89 0.00 1.38 0.102 0.100 4.40e-07 0.100 0.000663 12.8 6.02 15.5 5.66 3.94 0.188 0.119 0.00120 0.100 0.0346
19.0 11 7.045167066313734 -4.488445864024137 4.0 4.0 0.0 4.0 0.0 1.0 0.21 0.083 0.094 0.29 5.0 2.9 1.3 3.0 1.1 3.00 0.909 1.89 0.00 1.38 0.102 0.100 4.40e-07 0.100 0.000663 12.8 6.02 15.5 5.66 3.94 0.188 0.119 0.00120 0.100 0.0346
20.0 11 7.045167066313734 -4.488445864024137 4.0 4.0 0.0 4.0 0.0 1.0 0.21 0.083 0.094 0.29 5.0 2.9 1.3 3.0 1.1 3.00 0.909 1.89 0.00 1.38 0.102 0.100 4.40e-07 0.100 0.000663 12.8 6.02 15.5 5.66 3.94 0.188 0.119 0.00120 0.100 0.0346
21.0 12 7.570366895312872 -3.635994870536537 5.0 5.0 0.0 5.0 0.0 1.1 0.21 0.092 0.092 0.30 5.0 2.8 1.6 3.0 1.3 3.00 0.917 1.72 0.00 1.31 0.109 0.101 5.99e-06 0.100 0.00245 12.8 5.52 17.1 4.47 4.14 0.188 0.118 0.00110 0.100 0.0332
22.0 12 7.570366895312872 -3.635994870536537 5.0 5.0 0.0 5.0 0.0 1.1 0.21 0.092 0.092 0.30 5.0 2.8 1.6 3.0 1.3 3.00 0.917 1.72 0.00 1.31 0.109 0.101 5.99e-06 0.100 0.00245 12.8 5.52 17.1 4.47 4.14 0.188 0.114 0.00143 0.100 0.0378
23.0 12 7.570366895312872 -3.635994870536537 5.0 5.0 0.0 5.0 0.0 1.1 0.21 0.092 0.092 0.30 5.0 2.8 1.6 3.0 1.3 3.00 0.917 1.72 0.00 1.31 0.109 0.101 5.99e-06 0.100 0.00245 12.8 5.52 17.1 4.47 4.14 0.188 0.112 0.00132 0.100 0.0363
24.0 12 7.570366895312872 -3.635994870536537 5.0 5.0 0.0 5.0 0.0 1.1 0.21 0.092 0.092 0.30 5.0 2.8 1.6 3.0 1.3 3.00 0.917 1.72 0.00 1.31 0.109 0.101 5.99e-06 0.100 0.00245 12.8 5.52 17.1 4.47 4.14 0.188 0.111 0.00119 0.100 0.0346
25.0 12 7.570366895312872 -3.635994870536537 5.0 5.0 0.0 5.0 0.0 1.1 0.21 0.092 0.092 0.30 5.0 2.8 1.6 3.0 1.3 3.00 0.917 1.72 0.00 1.31 0.109 0.101 5.99e-06 0.100 0.00245 14.2 5.76 21.2 4.47 4.60 0.182 0.111 0.00113 0.100 0.0336
26.0 12 7.570366895312872 -3.635994870536537 5.0 5.0 0.0 5.0 0.0 1.1 0.21 0.092 0.092 0.30 5.0 2.8 1.6 3.0 1.3 3.00 0.917 1.72 0.00 1.31 0.109 0.101 5.99e-06 0.100 0.00245 14.2 3.87 21.7 2.28 4.66 0.182 0.111 0.00113 0.100 0.0336
27.0 12 7.570366895312872 -3.635994870536537 5.0 5.0 0.0 5.0 0.0 1.1 0.21 0.092 0.092 0.30 5.0 2.8 1.6 3.0 1.3 3.00 0.917 1.72 0.00 1.31 0.109 0.101 5.99e-06 0.100 0.00245 14.2 3.87 21.7 2.28 4.66 0.182 0.111 0.00113 0.100 0.0336
28.0 12 7.570366895312872 -3.635994870536537 5.0 5.0 0.0 5.0 0.0 1.1 0.21 0.092 0.092 0.30 5.0 2.8 1.6 3.0 1.3 3.00 0.917 1.72 0.00 1.31 0.109 0.101 5.99e-06 0.100 0.00245 14.2 3.87 21.7 2.28 4.66 0.182 0.111 0.00113 0.100 0.0336
29.0 12 7.570366895312872 -3.635994870536537 5.0 5.0 0.0 5.0 0.0 1.1 0.21 0.092 0.092 0.30 5.0 2.8 1.6 3.0 1.3 3.00 0.917 1.72 0.00 1.31 0.109 0.101 5.99e-06 0.100 0.00245 14.2 3.87 21.7 2.28 4.66 0.182 0.111 0.00113 0.100 0.0336
30.0 12 7.570366895312872 -3.635994870536537 5.0 5.0 0.0 5.0 0.0 1.1 0.21 0.092 0.092 0.30 5.0 2.8 1.6 3.0 1.3 3.00 0.917 1.72 0.00 1.31 0.109 0.101 5.99e-06 0.100 0.00245 14.2 3.87 21.7 2.28 4.66 0.182 0.111 0.00113 0.100 0.0336
31.0 13 7.4866380279659275 -4.3913446027983785 5.0 5.0 0.0 5.0 0.0 1.2 0.22 0.10 0.10 0.32 5.0 2.9 1.6 3.0 1.3 3.00 0.923 1.58 0.00 1.26 0.109 0.101 5.57e-06 0.100 0.00236 14.2 3.57 21.1 1.69 4.59 0.182 0.110 0.00104 0.100 0.0323
32.0 13 7.4866380279659275 -4.3913446027983785 5.0 5.0 0.0 5.0 0.0 1.2 0.22 0.10 0.10 0.32 5.0 2.9 1.6 3.0 1.3 3.00 0.923 1.58 0.00 1.26 0.109 0.101 5.57e-06 0.100 0.00236 14.2 3.57 21.1 1.69 4.59 0.182 0.106 0.00131 0.100 0.0362
33.0 13 7.4866380279659275 -4.3913446027983785 5.0 5.0 0.0 5.0 0.0 1.2 0.22 0.10 0.10 0.32 5.0 2.9 1.6 3.0 1.3 3.00 0.923 1.58 0.00 1.26 0.109 0.101 5.57e-06 0.100 0.00236 14.2 3.57 21.1 1.69 4.59 0.182 0.106 0.00131 0.100 0.0362
34.0 13 7.4866380279659275 -4.3913446027983785 5.0 5.0 0.0 5.0 0.0 1.2 0.22 0.10 0.10 0.32 5.0 2.9 1.6 3.0 1.3 3.00 0.923 1.58 0.00 1.26 0.109 0.101 5.57e-06 0.100 0.00236 14.2 3.57 21.1 1.69 4.59 0.182 0.106 0.00131 0.100 0.0362
35.0 13 7.4866380279659275 -4.3913446027983785 5.0 5.0 0.0 5.0 0.0 1.2 0.22 0.10 0.10 0.32 5.0 2.9 1.6 3.0 1.3 3.00 0.923 1.58 0.00 1.26 0.109 0.101 5.57e-06 0.100 0.00236 14.2 3.57 21.1 1.69 4.59 0.182 0.106 0.00131 0.100 0.0362
36.0 13 7.4866380279659275 -4.3913446027983785 5.0 5.0 0.0 5.0 0.0 1.2 0.22 0.10 0.10 0.32 5.0 2.9 1.6 3.0 1.3 3.00 0.923 1.58 0.00 1.26 0.109 0.101 5.57e-06 0.100 0.00236 15.5 3.75 25.1 1.69 5.01 0.164 0.103 0.00108 0.100 0.0329
37.0 13 7.4866380279659275 -4.3913446027983785 5.0 5.0 0.0 5.0 0.0 1.2 0.22 0.10 0.10 0.32 5.0 2.9 1.6 3.0 1.3 3.00 0.923 1.58 0.00 1.26 0.109 0.101 5.57e-06 0.100 0.00236 15.5 4.40 30.5 1.66 5.53 0.164 0.103 0.00108 0.100 0.0329
38.0 13 7.4866380279659275 -4.3913446027983785 5.0 5.0 0.0 5.0 0.0 1.2 0.22 0.10 0.10 0.32 5.0 2.9 1.6 3.0 1.3 3.00 0.923 1.58 0.00 1.26 0.109 0.101 5.57e-06 0.100 0.00236 15.5 4.40 30.5 1.66 5.53 0.164 0.103 0.00108 0.100 0.0329
39.0 13 7.4866380279659275 -4.3913446027983785 5.0 5.0 0.0 5.0 0.0 1.2 0.22 0.10 0.10 0.32 5.0 2.9 1.6 3.0 1.3 3.00 0.923 1.58 0.00 1.26 0.109 0.101 5.57e-06 0.100 0.00236 15.5 4.40 30.5 1.66 5.53 0.164 0.103 0.00108 0.100 0.0329
40.0 13 7.4866380279659275 -4.3913446027983785 5.0 5.0 0.0 5.0 0.0 1.2 0.22 0.10 0.10 0.32 5.0 2.9 1.6 3.0 1.3 3.00 0.923 1.58 0.00 1.26 0.109 0.101 5.57e-06 0.100 0.00236 15.5 4.40 30.5 1.66 5.53 0.164 0.103 0.00108 0.100 0.0329
41.0 13 7.4866380279659275 -4.3913446027983785 5.0 5.0 0.0 5.0 0.0 1.2 0.22 0.10 0.10 0.32 5.0 2.9 1.6 3.0 1.3 3.00 0.923 1.58 0.00 1.26 0.109 0.101 5.57e-06 0.100 0.00236 15.5 4.40 30.5 1.66 5.53 0.164 0.103 0.00108 0.100 0.0329
42.0 15 7.140813783525648 -5.855839233650286 6.0 6.0 0.0 6.0 0.0 1.4 0.22 0.12 0.11 0.34 5.0 3.1 1.8 3.0 1.3 3.00 0.933 1.50 0.00 1.22 0.109 0.101 4.88e-06 0.100 0.00221 15.5 3.81 28.6 1.35 5.35 0.164 0.103 0.000931 0.100 0.0305
43.0 15 7.140813783525648 -5.855839233650286 6.0 6.0 0.0 6.0 0.0 1.4 0.22 0.12 0.11 0.34 5.0 3.1 1.8 3.0 1.3 3.00 0.933 1.50 0.00 1.22 0.109 0.101 4.88e-06 0.100 0.00221 15.5 3.81 28.6 1.35 5.35 0.164 0.103 0.000931 0.100 0.0305
44.0 15 7.140813783525648 -5.855839233650286 6.0 6.0 0.0 6.0 0.0 1.4 0.22 0.12 0.11 0.34 5.0 3.1 1.8 3.0 1.3 3.00 0.933 1.50 0.00 1.22 0.109 0.101 4.88e-06 0.100 0.00221 15.5 3.81 28.6 1.35 5.35 0.164 0.103 0.000931 0.100 0.0305
45.0 15 7.140813783525648 -5.855839233650286 6.0 6.0 0.0 6.0 0.0 1.4 0.22 0.12 0.11 0.34 5.0 3.1 1.8 3.0 1.3 3.00 0.933 1.50 0.00 1.22 0.109 0.101 4.88e-06 0.100 0.00221 15.5 3.81 28.6 1.35 5.35 0.164 0.103 0.000931 0.100 0.0305
46.0 15 7.140813783525648 -5.855839233650286 6.0 6.0 0.0 6.0 0.0 1.4 0.22 0.12 0.11 0.34 5.0 3.1 1.8 3.0 1.3 3.00 0.933 1.50 0.00 1.22 0.109 0.101 4.88e-06 0.100 0.00221 15.5 3.81 28.6 1.35 5.35 0.164 0.103 0.000931 0.100 0.0305
47.0 15 7.140813783525648 -5.855839233650286 6.0 6.0 0.0 6.0 0.0 1.4 0.22 0.12 0.11 0.34 5.0 3.1 1.8 3.0 1.3 3.00 0.933 1.50 0.00 1.22 0.109 0.101 4.88e-06 0.100 0.00221 16.7 4.17 36.8 1.35 6.07 0.164 0.103 0.000931 0.100 0.0305
48.0 15 7.140813783525648 -5.855839233650286 6.0 6.0 0.0 6.0 0.0 1.4 0.22 0.12 0.11 0.34 5.0 3.1 1.8 3.0 1.3 3.00 0.933 1.50 0.00 1.22 0.109 0.101 4.88e-06 0.100 0.00221 16.7 4.82 27.1 2.11 5.20 0.164 0.103 0.000931 0.100 0.0305
49.0 15 7.140813783525648 -5.855839233650286 6.0 6.0 0.0 6.0 0.0 1.4 0.22 0.12 0.11 0.34 5.0 3.1 1.8 3.0 1.3 3.00 0.933 1.50 0.00 1.22 0.109 0.101 4.88e-06 0.100 0.00221 16.7 4.82 27.1 2.11 5.20 0.164 0.103 0.000931 0.100 0.0305
50.0 15 7.140813783525648 -5.855839233650286 6.0 6.0 0.0 6.0 0.0 1.4 0.22 0.12 0.11 0.34 5.0 3.1 1.8 3.0 1.3 3.00 0.933 1.50 0.00 1.22 0.109 0.101 4.88e-06 0.100 0.00221 16.7 4.82 27.1 2.11 5.20 0.164 0.103 0.000931 0.100 0.0305
51.0 15 7.140813783525648 -5.855839233650286 6.0 6.0 0.0 6.0 0.0 1.4 0.22 0.12 0.11 0.34 5.0 3.1 1.8 3.0 1.3 3.00 0.933 1.50 0.00 1.22 0.109 0.101 4.88e-06 0.100 0.00221 16.7 4.82 27.1 2.11 5.20 0.164 0.103 0.000931 0.100 0.0305
52.0 15 7.140813783525648 -5.855839233650286 6.0 6.0 0.0 6.0 0.0 1.4 0.22 0.12 0.11 0.34 5.0 3.1 1.8 3.0 1.3 3.00 0.933 1.50 0.00 1.22 0.109 0.101 4.88e-06 0.100 0.00221 16.7 4.82 27.1 2.11 5.20 0.164 0.103 0.000931 0.100 0.0305
53.0 16 6.518381428436987 -6.429675549995037 6.0 6.0 0.0 6.0 0.0 1.5 0.22 0.13 0.12 0.36 5.0 3.0 2.0 3.0 1.4 3.00 0.938 1.40 0.500 1.18 0.109 0.101 4.59e-06 0.100 0.00214 16.7 4.52 26.7 2.09 5.17 0.164 0.102 0.000869 0.100 0.0295
54.0 16 6.518381428436987 -6.429675549995037 6.0 6.0 0.0 6.0 0.0 1.5 0.22 0.13 0.12 0.36 5.0 3.0 2.0 3.0 1.4 3.00 0.938 1.40 0.500 1.18 0.109 0.101 4.59e-06 0.100 0.00214 16.7 4.52 26.7 2.09 5.17 0.164 0.0993 0.00104 0.100 0.0323
55.0 16 6.518381428436987 -6.429675549995037 6.0 6.0 0.0 6.0 0.0 1.5 0.22 0.13 0.12 0.36 5.0 3.0 2.0 3.0 1.4 3.00 0.938 1.40 0.500 1.18 0.109 0.101 4.59e-06 0.100 0.00214 16.7 4.52 26.7 2.09 5.17 0.164 0.0978 0.00108 0.100 0.0328
56.0 16 6.518381428436987 -6.429675549995037 6.0 6.0 0.0 6.0 0.0 1.5 0.22 0.13 0.12 0.36 5.0 3.0 2.0 3.0 1.4 3.00 0.938 1.40 0.500 1.18 0.109 0.101 4.59e-06 0.100 0.00214 16.7 4.52 26.7 2.09 5.17 0.164 0.0970 0.00117 0.100 0.0342
57.0 16 6.518381428436987 -6.429675549995037 6.0 6.0 0.0 6.0 0.0 1.5 0.22 0.13 0.12 0.36 5.0 3.0 2.0 3.0 1.4 3.00 0.938 1.40 0.500 1.18 0.109 0.101 4.59e-06 0.100 0.00214 16.7 4.52 26.7 2.09 5.17 0.164 0.0970 0.00117 0.100 0.0342
58.0 16 6.518381428436987 -6.429675549995037 6.0 6.0 0.0 6.0 0.0 1.5 0.22 0.13 0.12 0.36 5.0 3.0 2.0 3.0 1.4 3.00 0.938 1.40 0.500 1.18 0.109 0.101 4.59e-06 0.100 0.00214 17.7 4.72 31.8 2.09 5.64 0.164 0.0964 0.00113 0.100 0.0336
59.0 16 6.518381428436987 -6.429675549995037 6.0 6.0 0.0 6.0 0.0 1.5 0.22 0.13 0.12 0.36 5.0 3.0 2.0 3.0 1.4 3.00 0.938 1.40 0.500 1.18 0.109 0.101 4.59e-06 0.100 0.00214 17.7 3.76 28.0 1.84 5.30 0.164 0.0964 0.00113 0.100 0.0336
60.0 16 6.518381428436987 -6.429675549995037 6.0 6.0 0.0 6.0 0.0 1.5 0.22 0.13 0.12 0.36 5.0 3.0 2.0 3.0 1.4 3.00 0.938 1.40 0.500 1.18 0.109 0.101 4.59e-06 0.100 0.00214 17.7 3.76 28.0 1.84 5.30 0.164 0.0964 0.00113 0.100 0.0336
61.0 16 6.518381428436987 -6.429675549995037 6.0 6.0 0.0 6.0 0.0 1.5 0.22 0.13 0.12 0.36 5.0 3.0 2.0 3.0 1.4 3.00 0.938 1.40 0.500 1.18 0.109 0.101 4.59e-06 0.100 0.00214 17.7 3.76 28.0 1.84 5.30 0.164 0.0964 0.00113 0.100 0.0336
62.0 16 6.518381428436987 -6.429675549995037 6.0 6.0 0.0 6.0 0.0 1.5 0.22 0.13 0.12 0.36 5.0 3.0 2.0 3.0 1.4 3.00 0.938 1.40 0.500 1.18 0.109 0.101 4.59e-06 0.100 0.00214 17.7 3.76 28.0 1.84 5.30 0.164 0.0964 0.00113 0.100 0.0336
63.0 16 6.518381428436987 -6.429675549995037 6.0 6.0 0.0 6.0 0.0 1.5 0.22 0.13 0.12 0.36 5.0 3.0 2.0 3.0 1.4 3.00 0.938 1.40 0.500 1.18 0.109 0.101 4.59e-06 0.100 0.00214 17.7 3.76 28.0 1.84 5.30 0.164 0.0964 0.00113 0.100 0.0336
64.0 17 5.974439773928004 -6.706235479052417 6.0 6.0 0.0 6.0 0.0 1.6 0.22 0.14 0.12 0.37 5.0 3.2 1.9 3.0 1.4 3.00 0.941 1.31 1.00 1.14 0.109 0.101 4.34e-06 0.100 0.00208 17.7 3.54 27.1 1.71 5.21 0.164 0.0966 0.00106 0.100 0.0325
65.0 17 5.974439773928004 -6.706235479052417 6.0 6.0 0.0 6.0 0.0 1.6 0.22 0.14 0.12 0.37 5.0 3.2 1.9 3.0 1.4 3.00 0.941 1.31 1.00 1.14 0.109 0.101 4.34e-06 0.100 0.00208 17.7 3.54 27.1 1.71 5.21 0.164 0.0937 0.00118 0.100 0.0344
66.0 17 5.974439773928004 -6.706235479052417 6.0 6.0 0.0 6.0 0.0 1.6 0.22 0.14 0.12 0.37 5.0 3.2 1.9 3.0 1.4 3.00 0.941 1.31 1.00 1.14 0.109 0.101 4.34e-06 0.100 0.00208 17.7 3.54 27.1 1.71 5.21 0.164 0.0937 0.00118 0.100 0.0344
67.0 17 5.974439773928004 -6.706235479052417 6.0 6.0 0.0 6.0 0.0 1.6 0.22 0.14 0.12 0.37 5.0 3.2 1.9 3.0 1.4 3.00 0.941 1.31 1.00 1.14 0.109 0.101 4.34e-06 0.100 0.00208 17.7 3.54 27.1 1.71 5.21 0.164 0.0937 0.00118 0.100 0.0344
68.0 17 5.974439773928004 -6.706235479052417 6.0 6.0 0.0 6.0 0.0 1.6 0.22 0.14 0.12 0.37 5.0 3.2 1.9 3.0 1.4 3.00 0.941 1.31 1.00 1.14 0.109 0.101 4.34e-06 0.100 0.00208 17.7 3.54 27.1 1.71 5.21 0.164 0.0937 0.00118 0.100 0.0344
69.0 17 5.974439773928004 -6.706235479052417 6.0 6.0 0.0 6.0 0.0 1.6 0.22 0.14 0.12 0.37 5.0 3.2 1.9 3.0 1.4 3.00 0.941 1.31 1.00 1.14 0.109 0.101 4.34e-06 0.100 0.00208 18.6 3.62 29.5 1.71 5.43 0.164 0.0915 0.00108 0.100 0.0329
70.0 17 5.974439773928004 -6.706235479052417 6.0 6.0 0.0 6.0 0.0 1.6 0.22 0.14 0.12 0.37 5.0 3.2 1.9 3.0 1.4 3.00 0.941 1.31 1.00 1.14 0.109 0.101 4.34e-06 0.100 0.00208 19.0 4.39 41.1 1.59 6.41 0.164 0.0915 0.00108 0.100 0.0329
71.0 17 5.974439773928004 -6.706235479052417 6.0 6.0 0.0 6.0 0.0 1.6 0.22 0.14 0.12 0.37 5.0 3.2 1.9 3.0 1.4 3.00 0.941 1.31 1.00 1.14 0.109 0.101 4.34e-06 0.100 0.00208 19.0 4.39 41.1 1.59 6.41 0.164 0.0915 0.00108 0.100 0.0329
72.0 17 5.974439773928004 -6.706235479052417 6.0 6.0 0.0 6.0 0.0 1.6 0.22 0.14 0.12 0.37 5.0 3.2 1.9 3.0 1.4 3.00 0.941 1.31 1.00 1.14 0.109 0.101 4.34e-06 0.100 0.00208 19.0 4.39 41.1 1.59 6.41 0.164 0.0915 0.00108 0.100 0.0329
73.0 17 5.974439773928004 -6.706235479052417 6.0 6.0 0.0 6.0 0.0 1.6 0.22 0.14 0.12 0.37 5.0 3.2 1.9 3.0 1.4 3.00 0.941 1.31 1.00 1.14 0.109 0.101 4.34e-06 0.100 0.00208 19.0 4.39 41.1 1.59 6.41 0.164 0.0915 0.00108 0.100 0.0329
74.0 17 5.974439773928004 -6.706235479052417 6.0 6.0 0.0 6.0 0.0 1.6 0.22 0.14 0.12 0.37 5.0 3.2 1.9 3.0 1.4 3.00 0.941 1.31 1.00 1.14 0.109 0.101 4.34e-06 0.100 0.00208 19.0 4.39 41.1 1.59 6.41 0.164 0.0915 0.00108 0.100 0.0329
75.0 20 4.331906419887135 -7.271144462422541 7.0 7.0 0.0 7.0 0.0 1.8 0.23 0.17 0.13 0.41 6.0 3.4 2.7 3.5 1.6 3.00 0.950 1.42 0.500 1.19 0.109 0.101 3.72e-06 0.100 0.00193 19.0 3.73 37.2 1.12 6.10 0.164 0.0927 0.000919 0.100 0.0303
76.0 20 4.331906419887135 -7.271144462422541 7.0 7.0 0.0 7.0 0.0 1.8 0.23 0.17 0.13 0.41 6.0 3.4 2.7 3.5 1.6 3.00 0.950 1.42 0.500 1.19 0.109 0.101 3.72e-06 0.100 0.00193 19.0 3.73 37.2 1.12 6.10 0.164 0.0952 0.00108 0.100 0.0329
