#####################################################################
# Alchemist log file - simulation started at: 2025-02-18T11:24+0000 #
#####################################################################
#
# seed = 6.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
80.0 26 15.85881724958983 26.120540246708554 9.0 9.0 9.0 2.9 0.26 0.32 0.080 0.56 6.0 3.5 1.9 3.5 1.4 3.00 0.962 1.96 0.00 1.40 417 112 1.94e+04 20.6 139 4.63e+102 1.78e+101 8.25e+203 0.304 9.08e+101 1.99e+03 512 4.72e+05 193 687
81.0 26 15.85881724958983 26.120540246708554 9.0 9.0 9.0 2.9 0.26 0.32 0.080 0.56 6.0 3.5 1.9 3.5 1.4 3.00 0.962 1.96 0.00 1.40 417 112 1.94e+04 20.6 139 4.63e+102 1.78e+101 8.25e+203 0.304 9.08e+101 1.99e+03 517 4.70e+05 193 686
82.0 26 15.85881724958983 26.120540246708554 9.0 9.0 9.0 2.9 0.26 0.32 0.080 0.56 6.0 3.5 1.9 3.5 1.4 3.00 0.962 1.96 0.00 1.40 417 112 1.94e+04 20.6 139 3.51e+124 1.35e+123 4.73e+247 0.473 6.88e+123 1.99e+03 517 4.70e+05 193 686
83.0 26 15.85881724958983 26.120540246708554 9.0 9.0 9.0 2.9 0.26 0.32 0.080 0.56 6.0 3.5 1.9 3.5 1.4 3.00 0.962 1.96 0.00 1.40 417 112 1.94e+04 20.6 139 3.51e+124 1.35e+123 4.73e+247 0.473 6.88e+123 1.99e+03 517 4.70e+05 193 686
84.0 26 15.85881724958983 26.120540246708554 9.0 9.0 9.0 2.9 0.26 0.32 0.080 0.56 6.0 3.5 1.9 3.5 1.4 3.00 0.962 1.96 0.00 1.40 417 112 1.94e+04 20.6 139 3.51e+124 1.35e+123 4.73e+247 0.473 6.88e+123 1.99e+03 517 4.70e+05 193 686
85.0 26 15.85881724958983 26.120540246708554 9.0 9.0 9.0 2.9 0.26 0.32 0.080 0.56 6.0 3.5 1.9 3.5 1.4 3.00 0.962 1.96 0.00 1.40 417 112 1.94e+04 20.6 139 3.51e+124 1.35e+123 4.73e+247 0.473 6.88e+123 1.99e+03 517 4.70e+05 193 686
86.0 26 15.85881724958983 26.120540246708554 9.0 9.0 9.0 2.9 0.26 0.32 0.080 0.56 6.0 3.5 1.9 3.5 1.4 3.00 0.962 1.96 0.00 1.40 417 112 1.94e+04 20.6 139 3.51e+124 1.35e+123 4.73e+247 0.473 6.88e+123 1.99e+03 517 4.70e+05 193 686
87.0 26 15.85881724958983 26.120540246708554 9.0 9.0 9.0 2.9 0.26 0.32 0.080 0.56 6.0 3.5 1.9 3.5 1.4 3.00 0.962 1.96 0.00 1.40 417 112 1.94e+04 20.6 139 3.51e+124 1.35e+123 4.73e+247 0.473 6.88e+123 1.99e+03 517 4.70e+05 193 686
88.0 26 15.85881724958983 26.120540246708554 9.0 9.0 9.0 2.9 0.26 0.32 0.080 0.56 6.0 3.5 1.9 3.5 1.4 3.00 0.962 1.96 0.00 1.40 417 112 1.94e+04 20.6 139 3.51e+124 1.35e+123 4.73e+247 0.473 6.88e+123 1.99e+03 517 4.70e+05 193 686
89.0 26 15.85881724958983 26.120540246708554 9.0 9.0 9.0 2.9 0.26 0.32 0.080 0.56 6.0 3.5 1.9 3.5 1.4 3.00 0.962 1.96 0.00 1.40 417 112 1.94e+04 20.6 139 3.51e+124 1.35e+123 4.73e+247 0.473 6.88e+123 1.99e+03 517 4.70e+05 193 686
90.0 26 15.85881724958983 26.120540246708554 9.0 9.0 9.0 2.9 0.26 0.32 0.080 0.56 6.0 3.5 1.9 3.5 1.4 3.00 0.962 1.96 0.00 1.40 417 112 1.94e+04 20.6 139 3.51e+124 1.35e+123 4.73e+247 0.473 6.88e+123 1.99e+03 517 4.70e+05 193 686
91.0 29 14.557409206356688 26.53163592339293 10 10 10 3.2 0.26 0.36 0.074 0.60 6.0 3.5 1.5 3.0 1.2 3.00 0.966 1.96 0.00 1.40 417 113 1.74e+04 121 132 3.51e+124 1.21e+123 4.24e+247 0.0162 6.51e+123 1.99e+03 477 4.35e+05 165 659
92.0 29 14.557409206356688 26.53163592339293 10 10 10 3.2 0.26 0.36 0.074 0.60 6.0 3.5 1.5 3.0 1.2 3.00 0.966 1.96 0.00 1.40 417 113 1.74e+04 121 132 3.51e+124 1.21e+123 4.24e+247 0.0162 6.51e+123 1.99e+03 477 4.35e+05 165 659
93.0 29 14.557409206356688 26.53163592339293 10 10 10 3.2 0.26 0.36 0.074 0.60 6.0 3.5 1.5 3.0 1.2 3.00 0.966 1.96 0.00 1.40 417 113 1.74e+04 121 132 3.51e+124 1.21e+123 4.24e+247 0.0162 6.51e+123 1.99e+03 477 4.35e+05 165 659
94.0 29 14.557409206356688 26.53163592339293 10 10 10 3.2 0.26 0.36 0.074 0.60 6.0 3.5 1.5 3.0 1.2 3.00 0.966 1.96 0.00 1.40 417 113 1.74e+04 121 132 3.51e+124 1.21e+123 4.24e+247 0.0162 6.51e+123 1.99e+03 477 4.35e+05 165 659
95.0 29 14.557409206356688 26.53163592339293 10 10 10 3.2 0.26 0.36 0.074 0.60 6.0 3.5 1.5 3.0 1.2 3.00 0.966 1.96 0.00 1.40 417 113 1.74e+04 121 132 3.51e+124 1.21e+123 4.24e+247 0.0162 6.51e+123 1.99e+03 476 4.34e+05 165 659
96.0 29 14.557409206356688 26.53163592339293 10 10 10 3.2 0.26 0.36 0.074 0.60 6.0 3.5 1.5 3.0 1.2 3.00 0.966 1.96 0.00 1.40 417 113 1.74e+04 121 132 3.51e+124 1.21e+123 4.24e+247 0.0162 6.51e+123 1.99e+03 476 4.34e+05 165 659
97.0 29 14.557409206356688 26.53163592339293 10 10 10 3.2 0.26 0.36 0.074 0.60 6.0 3.5 1.5 3.0 1.2 3.00 0.966 1.96 0.00 1.40 417 113 1.74e+04 121 132 3.51e+124 1.21e+123 4.24e+247 0.0162 6.51e+123 1.99e+03 476 4.34e+05 165 659
98.0 29 14.557409206356688 26.53163592339293 10 10 10 3.2 0.26 0.36 0.074 0.60 6.0 3.5 1.5 3.0 1.2 3.00 0.966 1.96 0.00 1.40 417 113 1.74e+04 121 132 3.51e+124 1.21e+123 4.24e+247 0.0162 6.51e+123 1.98e+03 476 4.34e+05 165 658
99.0 29 14.557409206356688 26.53163592339293 10 10 10 3.2 0.26 0.36 0.074 0.60 6.0 3.5 1.5 3.0 1.2 3.00 0.966 1.96 0.00 1.40 417 113 1.74e+04 121 132 3.51e+124 1.21e+123 4.24e+247 0.0162 6.51e+123 1.98e+03 476 4.33e+05 165 658
100.0 29 14.557409206356688 26.53163592339293 10 10 10 3.2 0.26 0.36 0.074 0.60 6.0 3.5 1.5 3.0 1.2 3.00 0.966 1.96 0.00 1.40 417 113 1.74e+04 121 132 3.51e+124 1.21e+123 4.24e+247 0.0162 6.51e+123 1.98e+03 476 4.33e+05 165 658
101.0 29 14.557409206356688 26.53163592339293 10 10 10 3.2 0.26 0.36 0.074 0.60 6.0 3.5 1.5 3.0 1.2 3.00 0.966 1.96 0.00 1.40 417 113 1.74e+04 121 132 2.01e+84 8.48e+82 1.40e+167 0.00396 3.75e+83 1.98e+03 476 4.33e+05 165 658
102.0 29 14.557409206356688 26.53163592339293 10 10 10 3.2 0.26 0.36 0.074 0.60 6.0 3.5 1.5 3.0 1.2 3.00 0.966 1.96 0.00 1.40 417 113 1.74e+04 121 132 2.01e+84 8.48e+82 1.40e+167 0.00396 3.75e+83 1.98e+03 476 4.33e+05 165 658
103.0 29 14.557409206356688 26.53163592339293 10 10 10 3.2 0.26 0.36 0.074 0.60 6.0 3.5 1.5 3.0 1.2 3.00 0.966 1.96 0.00 1.40 417 113 1.74e+04 121 132 2.01e+84 8.48e+82 1.40e+167 0.00396 3.75e+83 1.98e+03 476 4.33e+05 165 658
104.0 29 14.557409206356688 26.53163592339293 10 10 10 3.2 0.26 0.36 0.074 0.60 6.0 3.5 1.5 3.0 1.2 3.00 0.966 1.96 0.00 1.40 417 113 1.74e+04 121 132 2.01e+84 8.48e+82 1.40e+167 0.00396 3.75e+83 1.98e+03 476 4.33e+05 165 658
105.0 29 14.557409206356688 26.53163592339293 10 10 10 3.2 0.26 0.36 0.074 0.60 6.0 3.5 1.5 3.0 1.2 3.00 0.966 1.96 0.00 1.40 417 113 1.74e+04 121 132 2.01e+84 8.48e+82 1.40e+167 0.00396 3.75e+83 1.98e+03 476 4.33e+05 165 658
106.0 29 14.557409206356688 26.53163592339293 10 10 10 3.2 0.26 0.36 0.074 0.60 6.0 3.5 1.5 3.0 1.2 3.00 0.966 1.96 0.00 1.40 417 113 1.74e+04 121 132 2.01e+84 8.48e+82 1.40e+167 0.00396 3.75e+83 1.98e+03 476 4.33e+05 165 658
107.0 29 14.557409206356688 26.53163592339293 10 10 10 3.2 0.26 0.36 0.074 0.60 6.0 3.5 1.5 3.0 1.2 3.00 0.966 1.96 0.00 1.40 417 113 1.74e+04 121 132 2.01e+84 8.48e+82 1.40e+167 0.00396 3.75e+83 1.98e+03 476 4.33e+05 165 658
108.0 29 14.557409206356688 26.53163592339293 10 10 10 3.2 0.26 0.36 0.074 0.60 6.0 3.5 1.5 3.0 1.2 3.00 0.966 1.96 0.00 1.40 417 113 1.74e+04 121 132 2.01e+84 8.48e+82 1.40e+167 0.00396 3.75e+83 1.98e+03 476 4.33e+05 165 658
109.0 29 14.557409206356688 26.53163592339293 10 10 10 3.2 0.26 0.36 0.074 0.60 6.0 3.5 1.5 3.0 1.2 3.00 0.966 1.96 0.00 1.40 417 113 1.74e+04 121 132 2.01e+84 8.48e+82 1.40e+167 0.00396 3.75e+83 1.98e+03 476 4.33e+05 165 658
110.0 29 14.557409206356688 26.53163592339293 10 10 10 3.2 0.26 0.36 0.074 0.60 6.0 3.5 1.5 3.0 1.2 3.00 0.966 1.96 0.00 1.40 417 113 1.74e+04 121 132 2.01e+84 8.48e+82 1.40e+167 0.00396 3.75e+83 1.98e+03 476 4.33e+05 165 658
111.0 32 13.584725249123478 26.585524214720444 11 11 11 3.5 0.26 0.40 0.082 0.63 6.0 3.6 1.7 4.0 1.3 3.00 0.969 1.97 0.00 1.40 417 110 1.61e+04 87.2 127 2.01e+84 7.68e+82 1.27e+167 0.00276 3.57e+83 1.98e+03 438 4.06e+05 154 637
112.0 32 13.584725249123478 26.585524214720444 11 11 11 3.5 0.26 0.40 0.082 0.63 6.0 3.6 1.7 4.0 1.3 3.00 0.969 1.97 0.00 1.40 417 110 1.61e+04 87.2 127 2.01e+84 7.68e+82 1.27e+167 0.00276 3.57e+83 1.98e+03 441 4.04e+05 162 636
113.0 32 13.584725249123478 26.585524214720444 11 11 11 3.5 0.26 0.40 0.082 0.63 6.0 3.6 1.7 4.0 1.3 3.00 0.969 1.97 0.00 1.40 417 110 1.61e+04 87.2 127 2.01e+84 7.68e+82 1.27e+167 0.00276 3.57e+83 1.98e+03 444 4.04e+05 162 636
114.0 32 13.584725249123478 26.585524214720444 11 11 11 3.5 0.26 0.40 0.082 0.63 6.0 3.6 1.7 4.0 1.3 3.00 0.969 1.97 0.00 1.40 417 110 1.61e+04 87.2 127 2.01e+84 7.68e+82 1.27e+167 0.00276 3.57e+83 1.98e+03 447 4.06e+05 162 638
115.0 32 13.584725249123478 26.585524214720444 11 11 11 3.5 0.26 0.40 0.082 0.63 6.0 3.6 1.7 4.0 1.3 3.00 0.969 1.97 0.00 1.40 417 110 1.61e+04 87.2 127 2.01e+84 7.68e+82 1.27e+167 0.00276 3.57e+83 1.98e+03 450 4.11e+05 162 641
116.0 32 13.584725249123478 26.585524214720444 11 11 11 3.5 0.26 0.40 0.082 0.63 6.0 3.6 1.7 4.0 1.3 3.00 0.969 1.97 0.00 1.40 417 110 1.61e+04 87.2 127 2.01e+84 7.68e+82 1.27e+167 0.00276 3.57e+83 1.98e+03 453 4.19e+05 162 647
117.0 32 13.584725249123478 26.585524214720444 11 11 11 3.5 0.26 0.40 0.082 0.63 6.0 3.6 1.7 4.0 1.3 3.00 0.969 1.97 0.00 1.40 417 110 1.61e+04 87.2 127 2.01e+84 7.68e+82 1.27e+167 0.00276 3.57e+83 2.05e+03 455 4.28e+05 162 654
118.0 32 13.584725249123478 26.585524214720444 11 11 11 3.5 0.26 0.40 0.082 0.63 6.0 3.6 1.7 4.0 1.3 3.00 0.969 1.97 0.00 1.40 417 110 1.61e+04 87.2 127 2.01e+84 7.68e+82 1.27e+167 0.00276 3.57e+83 2.07e+03 458 4.37e+05 162 661
119.0 32 13.584725249123478 26.585524214720444 11 11 11 3.5 0.26 0.40 0.082 0.63 6.0 3.6 1.7 4.0 1.3 3.00 0.969 1.97 0.00 1.40 417 110 1.61e+04 87.2 127 2.01e+84 7.68e+82 1.27e+167 0.00276 3.57e+83 2.07e+03 461 4.46e+05 162 668
120.0 32 13.584725249123478 26.585524214720444 11 11 11 3.5 0.26 0.40 0.082 0.63 6.0 3.6 1.7 4.0 1.3 3.00 0.969 1.97 0.00 1.40 417 110 1.61e+04 87.2 127 2.01e+84 7.68e+82 1.27e+167 0.00276 3.57e+83 2.07e+03 462 4.48e+05 162 669
121.0 32 13.584725249123478 26.585524214720444 11 11 11 3.5 0.26 0.40 0.082 0.63 6.0 3.6 1.7 4.0 1.3 3.00 0.969 1.97 0.00 1.40 417 110 1.61e+04 87.2 127 2.01e+84 7.68e+82 1.27e+167 0.00276 3.57e+83 2.07e+03 464 4.48e+05 162 669
122.0 32 13.584725249123478 26.585524214720444 11 11 11 3.5 0.26 0.40 0.082 0.63 6.0 3.6 1.7 4.0 1.3 3.00 0.969 1.97 0.00 1.40 417 110 1.61e+04 87.2 127 5.27e+47 1.65e+46 8.68e+93 7.51 9.32e+46 2.07e+03 464 4.48e+05 162 669
123.0 32 13.584725249123478 26.585524214720444 11 11 11 3.5 0.26 0.40 0.082 0.63 6.0 3.6 1.7 4.0 1.3 3.00 0.969 1.97 0.00 1.40 417 110 1.61e+04 87.2 127 5.27e+47 1.65e+46 8.68e+93 7.51 9.32e+46 2.07e+03 464 4.48e+05 162 669
124.0 32 13.584725249123478 26.585524214720444 11 11 11 3.5 0.26 0.40 0.082 0.63 6.0 3.6 1.7 4.0 1.3 3.00 0.969 1.97 0.00 1.40 417 110 1.61e+04 87.2 127 5.27e+47 1.65e+46 8.68e+93 7.51 9.32e+46 2.07e+03 464 4.48e+05 162 669
125.0 32 13.584725249123478 26.585524214720444 11 11 11 3.5 0.26 0.40 0.082 0.63 6.0 3.6 1.7 4.0 1.3 3.00 0.969 1.97 0.00 1.40 417 110 1.61e+04 87.2 127 5.27e+47 1.65e+46 8.68e+93 7.51 9.32e+46 2.07e+03 464 4.48e+05 162 669
126.0 32 13.584725249123478 26.585524214720444 11 11 11 3.5 0.26 0.40 0.082 0.63 6.0 3.6 1.7 4.0 1.3 3.00 0.969 1.97 0.00 1.40 417 110 1.61e+04 87.2 127 5.27e+47 1.65e+46 8.68e+93 7.51 9.32e+46 2.07e+03 464 4.48e+05 162 669
127.0 32 13.584725249123478 26.585524214720444 11 11 11 3.5 0.26 0.40 0.082 0.63 6.0 3.6 1.7 4.0 1.3 3.00 0.969 1.97 0.00 1.40 417 110 1.61e+04 87.2 127 5.27e+47 1.65e+46 8.68e+93 7.51 9.32e+46 2.07e+03 464 4.48e+05 162 669
128.0 32 13.584725249123478 26.585524214720444 11 11 11 3.5 0.26 0.40 0.082 0.63 6.0 3.6 1.7 4.0 1.3 3.00 0.969 1.97 0.00 1.40 417 110 1.61e+04 87.2 127 5.27e+47 1.65e+46 8.68e+93 7.51 9.32e+46 2.07e+03 464 4.48e+05 162 669
129.0 32 13.584725249123478 26.585524214720444 11 11 11 3.5 0.26 0.40 0.082 0.63 6.0 3.6 1.7 4.0 1.3 3.00 0.969 1.97 0.00 1.40 417 110 1.61e+04 87.2 127 5.27e+47 1.65e+46 8.68e+93 7.51 9.32e+46 2.07e+03 464 4.48e+05 162 669
130.0 32 13.584725249123478 26.585524214720444 11 11 11 3.5 0.26 0.40 0.082 0.63 6.0 3.6 1.7 4.0 1.3 3.00 0.969 1.97 0.00 1.40 417 110 1.61e+04 87.2 127 5.27e+47 1.65e+46 8.68e+93 7.51 9.32e+46 2.07e+03 464 4.48e+05 162 669
131.0 32 13.584725249123478 26.585524214720444 11 11 11 3.5 0.26 0.40 0.082 0.63 6.0 3.6 1.7 4.0 1.3 3.00 0.969 1.97 0.00 1.40 417 110 1.61e+04 87.2 127 5.27e+47 1.65e+46 8.68e+93 7.51 9.32e+46 2.07e+03 464 4.48e+05 162 669
132.0 32 13.584725249123478 26.585524214720444 11 11 11 3.5 0.26 0.40 0.082 0.63 6.0 3.6 1.7 4.0 1.3 3.00 0.969 1.97 0.00 1.40 417 110 1.61e+04 87.2 127 5.27e+47 1.65e+46 8.68e+93 7.51 9.32e+46 2.07e+03 464 4.48e+05 162 669
133.0 35 13.344042805606755 26.452433187212943 10 10 10 3.9 0.26 0.44 0.078 0.66 6.0 3.7 1.6 4.0 1.3 3.00 0.971 1.97 0.00 1.40 417 108 1.55e+04 53.0 124 5.27e+47 1.51e+46 7.94e+93 0.00434 8.91e+46 2.07e+03 432 4.20e+05 158 648
134.0 35 13.344042805606755 26.452433187212943 10 10 10 3.9 0.26 0.44 0.078 0.66 6.0 3.7 1.6 4.0 1.3 3.00 0.971 1.97 0.00 1.40 417 108 1.55e+04 53.0 124 5.27e+47 1.51e+46 7.94e+93 0.00434 8.91e+46 2.07e+03 435 4.19e+05 165 647
135.0 35 13.344042805606755 26.452433187212943 10 10 10 3.9 0.26 0.44 0.078 0.66 6.0 3.7 1.6 4.0 1.3 3.00 0.971 1.97 0.00 1.40 417 108 1.55e+04 53.0 124 5.27e+47 1.51e+46 7.94e+93 0.00434 8.91e+46 2.07e+03 439 4.18e+05 165 646
136.0 35 13.344042805606755 26.452433187212943 10 10 10 3.9 0.26 0.44 0.078 0.66 6.0 3.7 1.6 4.0 1.3 3.00 0.971 1.97 0.00 1.40 417 108 1.55e+04 53.0 124 5.27e+47 1.51e+46 7.94e+93 0.00434 8.91e+46 2.07e+03 443 4.18e+05 165 647
137.0 35 13.344042805606755 26.452433187212943 10 10 10 3.9 0.26 0.44 0.078 0.66 6.0 3.7 1.6 4.0 1.3 3.00 0.971 1.97 0.00 1.40 417 108 1.55e+04 53.0 124 5.27e+47 1.51e+46 7.94e+93 0.00434 8.91e+46 2.07e+03 446 4.22e+05 165 650
138.0 35 13.344042805606755 26.452433187212943 10 10 10 3.9 0.26 0.44 0.078 0.66 6.0 3.7 1.6 4.0 1.3 3.00 0.971 1.97 0.00 1.40 417 108 1.55e+04 53.0 124 5.27e+47 1.51e+46 7.94e+93 0.00434 8.91e+46 2.07e+03 450 4.29e+05 165 655
139.0 35 13.344042805606755 26.452433187212943 10 10 10 3.9 0.26 0.44 0.078 0.66 6.0 3.7 1.6 4.0 1.3 3.00 0.971 1.97 0.00 1.40 417 108 1.55e+04 53.0 124 5.27e+47 1.51e+46 7.94e+93 0.00434 8.91e+46 2.07e+03 454 4.40e+05 165 663
140.0 35 13.344042805606755 26.452433187212943 10 10 10 3.9 0.26 0.44 0.078 0.66 6.0 3.7 1.6 4.0 1.3 3.00 0.971 1.97 0.00 1.40 417 108 1.55e+04 53.0 124 5.27e+47 1.51e+46 7.94e+93 0.00434 8.91e+46 2.18e+03 457 4.52e+05 165 673
141.0 35 13.344042805606755 26.452433187212943 10 10 10 3.9 0.26 0.44 0.078 0.66 6.0 3.7 1.6 4.0 1.3 3.00 0.971 1.97 0.00 1.40 417 108 1.55e+04 53.0 124 5.27e+47 1.51e+46 7.94e+93 0.00434 8.91e+46 2.20e+03 461 4.65e+05 165 682
142.0 35 13.344042805606755 26.452433187212943 10 10 10 3.9 0.26 0.44 0.078 0.66 6.0 3.7 1.6 4.0 1.3 3.00 0.971 1.97 0.00 1.40 417 108 1.55e+04 53.0 124 5.27e+47 1.51e+46 7.94e+93 0.00434 8.91e+46 2.20e+03 465 4.78e+05 165 691
143.0 35 13.344042805606755 26.452433187212943 10 10 10 3.9 0.26 0.44 0.078 0.66 6.0 3.7 1.6 4.0 1.3 3.00 0.971 1.97 0.00 1.40 417 108 1.55e+04 53.0 124 5.27e+47 1.51e+46 7.94e+93 0.00434 8.91e+46 2.20e+03 467 4.80e+05 165 693
144.0 35 13.344042805606755 26.452433187212943 10 10 10 3.9 0.26 0.44 0.078 0.66 6.0 3.7 1.6 4.0 1.3 3.00 0.971 1.97 0.00 1.40 417 108 1.55e+04 53.0 124 5.27e+47 1.51e+46 7.94e+93 0.00434 8.91e+46 2.20e+03 468 4.80e+05 165 693
145.0 35 13.344042805606755 26.452433187212943 10 10 10 3.9 0.26 0.44 0.078 0.66 6.0 3.7 1.6 4.0 1.3 3.00 0.971 1.97 0.00 1.40 417 108 1.55e+04 53.0 124 5.61e+58 1.60e+57 8.98e+115 0.0423 9.48e+57 2.20e+03 468 4.80e+05 165 693
146.0 35 13.344042805606755 26.452433187212943 10 10 10 3.9 0.26 0.44 0.078 0.66 6.0 3.7 1.6 4.0 1.3 3.00 0.971 1.97 0.00 1.40 417 108 1.55e+04 53.0 124 5.61e+58 1.60e+57 8.98e+115 0.0423 9.48e+57 2.20e+03 468 4.80e+05 165 693
147.0 35 13.344042805606755 26.452433187212943 10 10 10 3.9 0.26 0.44 0.078 0.66 6.0 3.7 1.6 4.0 1.3 3.00 0.971 1.97 0.00 1.40 417 108 1.55e+04 53.0 124 5.61e+58 1.60e+57 8.98e+115 0.0423 9.48e+57 2.20e+03 468 4.80e+05 165 693
148.0 35 13.344042805606755 26.452433187212943 10 10 10 3.9 0.26 0.44 0.078 0.66 6.0 3.7 1.6 4.0 1.3 3.00 0.971 1.97 0.00 1.40 417 108 1.55e+04 53.0 124 5.61e+58 1.60e+57 8.98e+115 0.0423 9.48e+57 2.20e+03 468 4.80e+05 165 693
149.0 35 13.344042805606755 26.452433187212943 10 10 10 3.9 0.26 0.44 0.078 0.66 6.0 3.7 1.6 4.0 1.3 3.00 0.971 1.97 0.00 1.40 417 108 1.55e+04 53.0 124 5.61e+58 1.60e+57 8.98e+115 0.0423 9.48e+57 2.20e+03 468 4.80e+05 165 693
150.0 35 13.344042805606755 26.452433187212943 10 10 10 3.9 0.26 0.44 0.078 0.66 6.0 3.7 1.6 4.0 1.3 3.00 0.971 1.97 0.00 1.40 417 108 1.55e+04 53.0 124 5.61e+58 1.60e+57 8.98e+115 0.0423 9.48e+57 2.20e+03 468 4.80e+05 165 693
151.0 35 13.344042805606755 26.452433187212943 10 10 10 3.9 0.26 0.44 0.078 0.66 6.0 3.7 1.6 4.0 1.3 3.00 0.971 1.97 0.00 1.40 417 108 1.55e+04 53.0 124 5.61e+58 1.60e+57 8.98e+115 0.0423 9.48e+57 2.20e+03 468 4.80e+05 165 693
152.0 35 13.344042805606755 26.452433187212943 10 10 10 3.9 0.26 0.44 0.078 0.66 6.0 3.7 1.6 4.0 1.3 3.00 0.971 1.97 0.00 1.40 417 108 1.55e+04 53.0 124 5.61e+58 1.60e+57 8.98e+115 0.0423 9.48e+57 2.20e+03 468 4.80e+05 165 693
153.0 35 13.344042805606755 26.452433187212943 10 10 10 3.9 0.26 0.44 0.078 0.66 6.0 3.7 1.6 4.0 1.3 3.00 0.971 1.97 0.00 1.40 417 108 1.55e+04 53.0 124 5.61e+58 1.60e+57 8.98e+115 0.0423 9.48e+57 2.20e+03 468 4.80e+05 165 693
154.0 35 13.344042805606755 26.452433187212943 10 10 10 3.9 0.26 0.44 0.078 0.66 6.0 3.7 1.6 4.0 1.3 3.00 0.971 1.97 0.00 1.40 417 108 1.55e+04 53.0 124 5.61e+58 1.60e+57 8.98e+115 0.0423 9.48e+57 2.20e+03 468 4.80e+05 165 693
155.0 35 13.344042805606755 26.452433187212943 10 10 10 3.9 0.26 0.44 0.078 0.66 6.0 3.7 1.6 4.0 1.3 3.00 0.971 1.97 0.00 1.40 417 108 1.55e+04 53.0 124 5.61e+58 1.60e+57 8.98e+115 0.0423 9.48e+57 2.20e+03 468 4.80e+05 165 693
156.0 35 13.344042805606755 26.452433187212943 10 10 10 3.9 0.26 0.44 0.078 0.66 6.0 3.7 1.6 4.0 1.3 3.00 0.971 1.97 0.00 1.40 417 108 1.55e+04 53.0 124 5.61e+58 1.60e+57 8.98e+115 0.0423 9.48e+57 2.20e+03 468 4.80e+05 165 693
157.0 38 13.412542111139674 26.42303123654693 10 10 10 4.2 0.27 0.48 0.083 0.69 7.0 4.1 2.1 4.0 1.4 3.00 0.974 1.97 0.00 1.40 417 104 1.44e+04 49.8 120 5.61e+58 1.48e+57 8.27e+115 0.0284 9.09e+57 2.20e+03 436 4.54e+05 141 674
158.0 38 13.412542111139674 26.42303123654693 10 10 10 4.2 0.27 0.48 0.083 0.69 7.0 4.1 2.1 4.0 1.4 3.00 0.974 1.97 0.00 1.40 417 104 1.44e+04 49.8 120 5.61e+58 1.48e+57 8.27e+115 0.0284 9.09e+57 2.20e+03 435 4.54e+05 141 674
159.0 38 13.412542111139674 26.42303123654693 10 10 10 4.2 0.27 0.48 0.083 0.69 7.0 4.1 2.1 4.0 1.4 3.00 0.974 1.97 0.00 1.40 417 104 1.44e+04 49.8 120 5.61e+58 1.48e+57 8.27e+115 0.0284 9.09e+57 2.20e+03 433 4.55e+05 141 674
160.0 38 13.412542111139674 26.42303123654693 10 10 10 4.2 0.27 0.48 0.083 0.69 7.0 4.1 2.1 4.0 1.4 3.00 0.974 1.97 0.00 1.40 417 104 1.44e+04 49.8 120 5.61e+58 1.48e+57 8.27e+115 0.0284 9.09e+57 2.20e+03 432 4.55e+05 141 675
161.0 38 13.412542111139674 26.42303123654693 10 10 10 4.2 0.27 0.48 0.083 0.69 7.0 4.1 2.1 4.0 1.4 3.00 0.974 1.97 0.00 1.40 417 104 1.44e+04 49.8 120 5.61e+58 1.48e+57 8.27e+115 0.0284 9.09e+57 2.20e+03 431 4.55e+05 141 674
162.0 38 13.412542111139674 26.42303123654693 10 10 10 4.2 0.27 0.48 0.083 0.69 7.0 4.1 2.1 4.0 1.4 3.00 0.974 1.97 0.00 1.40 417 104 1.44e+04 49.8 120 5.61e+58 1.48e+57 8.27e+115 0.0284 9.09e+57 2.20e+03 429 4.53e+05 141 673
163.0 38 13.412542111139674 26.42303123654693 10 10 10 4.2 0.27 0.48 0.083 0.69 7.0 4.1 2.1 4.0 1.4 3.00 0.974 1.97 0.00 1.40 417 104 1.44e+04 49.8 120 5.61e+58 1.48e+57 8.27e+115 0.0284 9.09e+57 2.20e+03 428 4.51e+05 141 671
164.0 38 13.412542111139674 26.42303123654693 10 10 10 4.2 0.27 0.48 0.083 0.69 7.0 4.1 2.1 4.0 1.4 3.00 0.974 1.97 0.00 1.40 417 104 1.44e+04 49.8 120 5.61e+58 1.48e+57 8.27e+115 0.0284 9.09e+57 2.20e+03 427 4.47e+05 141 668
165.0 38 13.412542111139674 26.42303123654693 10 10 10 4.2 0.27 0.48 0.083 0.69 7.0 4.1 2.1 4.0 1.4 3.00 0.974 1.97 0.00 1.40 417 104 1.44e+04 49.8 120 5.61e+58 1.48e+57 8.27e+115 0.0284 9.09e+57 2.20e+03 426 4.42e+05 141 665
