#####################################################################
# Alchemist log file - simulation started at: 2024-12-05T09:41+0000 #
#####################################################################
#
# seed = 20.0
#
# The columns have the following meaning: 
# time children-count[min] children-count[max] children-count[mean] local-success[min] local-success[max] local-success[mean] resource[min] resource[max] resource[mean] success[min] success[max] success[mean] local-resource[min] local-resource[max] local-resource[mean] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.01616010395786538 0.00 0.00 0.00 0.00373 0.00373 0.00373 NaN NaN NaN 0.00373 0.00373 0.00373 1.00e+03 1.00e+03 1.00e+03
1.0161601039578654 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 0.00 0.00 0.00 8.08e-05 0.00381 0.00194 0.00 1.00e+03 500
2.0161601039578656 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
3.0161601039578656 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
4.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
5.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
6.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
7.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
8.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
9.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
10.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
11.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
12.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
13.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
14.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
15.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
16.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
17.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
18.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
19.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
20.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
21.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
22.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
23.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
24.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
25.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
26.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
27.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
28.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
29.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
30.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
31.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
32.016160103957866 0.00 1.00 0.500 8.08e-05 0.00373 0.00190 500 500 500 8.08e-05 0.00381 0.00194 500 1.00e+03 750
