#####################################################################
# Alchemist log file - simulation started at: 2024-12-05T09:41+0000 #
#####################################################################
#
# seed = 10.0
#
# The columns have the following meaning: 
# time children-count[min] children-count[max] children-count[mean] local-success[min] local-success[max] local-success[mean] resource[min] resource[max] resource[mean] success[min] success[max] success[mean] local-resource[min] local-resource[max] local-resource[mean] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.5711645232847797 0.00 0.00 0.00 0.00373 0.00373 0.00373 NaN NaN NaN 0.00373 0.00373 0.00373 1.00e+03 1.00e+03 1.00e+03
1.5711645232847797 0.00 1.00 0.500 0.000640 0.00373 0.00218 0.00 0.00 0.00 0.000640 0.00437 0.00250 0.00 1.00e+03 500
2.5711645232847795 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
3.5711645232847795 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
4.5711645232847795 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
5.5711645232847795 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
6.5711645232847795 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
7.5711645232847795 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
8.571164523284779 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
9.571164523284779 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
10.571164523284779 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
11.571164523284779 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
12.571164523284779 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
13.571164523284779 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
14.571164523284779 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
15.571164523284779 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
16.57116452328478 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
17.57116452328478 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
18.57116452328478 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
19.57116452328478 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
20.57116452328478 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
21.57116452328478 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
22.57116452328478 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
23.57116452328478 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
24.57116452328478 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
25.57116452328478 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
26.57116452328478 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
27.57116452328478 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
28.57116452328478 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
29.57116452328478 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
30.57116452328478 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
31.57116452328478 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
32.57116452328478 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
33.57116452328478 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
34.57116452328478 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
35.57116452328478 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
36.57116452328478 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
37.57116452328478 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
38.57116452328478 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
39.57116452328478 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
40.57116452328478 0.00 1.00 0.500 0.000640 0.00373 0.00218 500 500 500 0.000640 0.00437 0.00250 500 1.00e+03 750
