#####################################################################
# Alchemist log file - simulation started at: 2025-02-18T17:56+0000 #
#####################################################################
#
# seed = 2.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
16.0 11 17.122233973466596 14.316710978724585 4.0 4.0 4.0 6.1 0.77 3.6 0.10 1.9 6.0 3.5 2.3 3.0 1.5 3.00 0.909 1.89 0.00 1.38 3.37 0.551 0.940 0.136 0.970 181 40.4 3.35e+03 12.8 57.9 3.37 1.05 1.37 0.591 1.17
17.0 11 17.122233973466596 14.316710978724585 4.0 4.0 4.0 6.1 0.77 3.6 0.10 1.9 6.0 3.5 2.3 3.0 1.5 3.00 0.909 1.89 0.00 1.38 3.37 0.551 0.940 0.136 0.970 3.92e+04 5.15e+03 1.39e+08 38.9 1.18e+04 3.37 1.05 1.37 0.591 1.17
18.0 11 17.122233973466596 14.316710978724585 4.0 4.0 4.0 6.1 0.77 3.6 0.10 1.9 6.0 3.5 2.3 3.0 1.5 3.00 0.909 1.89 0.00 1.38 3.37 0.551 0.940 0.136 0.970 3.92e+04 5.15e+03 1.39e+08 38.9 1.18e+04 3.37 1.05 1.37 0.591 1.17
19.0 11 17.122233973466596 14.316710978724585 4.0 4.0 4.0 6.1 0.77 3.6 0.10 1.9 6.0 3.5 2.3 3.0 1.5 3.00 0.909 1.89 0.00 1.38 3.37 0.551 0.940 0.136 0.970 3.92e+04 5.15e+03 1.39e+08 38.9 1.18e+04 3.37 1.05 1.37 0.591 1.17
20.0 11 17.122233973466596 14.316710978724585 4.0 4.0 4.0 6.1 0.77 3.6 0.10 1.9 6.0 3.5 2.3 3.0 1.5 3.00 0.909 1.89 0.00 1.38 3.37 0.551 0.940 0.136 0.970 3.92e+04 5.15e+03 1.39e+08 38.9 1.18e+04 3.37 1.05 1.37 0.591 1.17
21.0 14 16.805725754733203 16.66603195708672 5.0 5.0 5.0 7.8 0.77 4.5 0.12 2.1 6.0 3.6 2.3 3.0 1.5 3.00 0.929 1.92 0.00 1.38 46.2 8.87 293 0.278 17.1 3.92e+04 4.04e+03 1.12e+08 25.6 1.06e+04 46.2 9.26 287 0.929 16.9
22.0 14 16.805725754733203 16.66603195708672 5.0 5.0 5.0 7.8 0.77 4.5 0.12 2.1 6.0 3.6 2.3 3.0 1.5 3.00 0.929 1.92 0.00 1.38 46.2 8.87 293 0.278 17.1 3.92e+04 4.04e+03 1.12e+08 25.6 1.06e+04 118 17.5 1.12e+03 0.929 33.5
23.0 14 16.805725754733203 16.66603195708672 5.0 5.0 5.0 7.8 0.77 4.5 0.12 2.1 6.0 3.6 2.3 3.0 1.5 3.00 0.929 1.92 0.00 1.38 46.2 8.87 293 0.278 17.1 3.92e+04 4.04e+03 1.12e+08 25.6 1.06e+04 118 22.6 1.33e+03 0.929 36.5
24.0 14 16.805725754733203 16.66603195708672 5.0 5.0 5.0 7.8 0.77 4.5 0.12 2.1 6.0 3.6 2.3 3.0 1.5 3.00 0.929 1.92 0.00 1.38 46.2 8.87 293 0.278 17.1 3.92e+04 4.04e+03 1.12e+08 25.6 1.06e+04 118 25.1 1.31e+03 0.929 36.2
25.0 14 16.805725754733203 16.66603195708672 5.0 5.0 5.0 7.8 0.77 4.5 0.12 2.1 6.0 3.6 2.3 3.0 1.5 3.00 0.929 1.92 0.00 1.38 46.2 8.87 293 0.278 17.1 3.92e+04 4.06e+03 1.12e+08 25.6 1.06e+04 118 27.1 1.23e+03 14.2 35.1
26.0 14 16.805725754733203 16.66603195708672 5.0 5.0 5.0 7.8 0.77 4.5 0.12 2.1 6.0 3.6 2.3 3.0 1.5 3.00 0.929 1.92 0.00 1.38 46.2 8.87 293 0.278 17.1 9.00e+09 1.58e+09 1.09e+19 7.13e+03 3.31e+09 118 27.1 1.23e+03 14.2 35.1
27.0 14 16.805725754733203 16.66603195708672 5.0 5.0 5.0 7.8 0.77 4.5 0.12 2.1 6.0 3.6 2.3 3.0 1.5 3.00 0.929 1.92 0.00 1.38 46.2 8.87 293 0.278 17.1 9.00e+09 1.58e+09 1.09e+19 7.13e+03 3.31e+09 118 27.1 1.23e+03 14.2 35.1
28.0 14 16.805725754733203 16.66603195708672 5.0 5.0 5.0 7.8 0.77 4.5 0.12 2.1 6.0 3.6 2.3 3.0 1.5 3.00 0.929 1.92 0.00 1.38 46.2 8.87 293 0.278 17.1 9.00e+09 1.58e+09 1.09e+19 7.13e+03 3.31e+09 118 27.1 1.23e+03 14.2 35.1
29.0 14 16.805725754733203 16.66603195708672 5.0 5.0 5.0 7.8 0.77 4.5 0.12 2.1 6.0 3.6 2.3 3.0 1.5 3.00 0.929 1.92 0.00 1.38 46.2 8.87 293 0.278 17.1 9.00e+09 1.58e+09 1.09e+19 7.13e+03 3.31e+09 118 27.1 1.23e+03 14.2 35.1
30.0 14 16.805725754733203 16.66603195708672 5.0 5.0 5.0 7.8 0.77 4.5 0.12 2.1 6.0 3.6 2.3 3.0 1.5 3.00 0.929 1.92 0.00 1.38 46.2 8.87 293 0.278 17.1 9.00e+09 1.58e+09 1.09e+19 7.13e+03 3.31e+09 118 27.1 1.23e+03 14.2 35.1
31.0 17 16.232797193902925 18.473963883051997 6.0 6.0 6.0 9.5 0.77 5.4 0.10 2.3 6.0 3.8 2.4 4.0 1.6 3.00 0.941 1.93 0.00 1.39 129 21.2 1.23e+03 0.591 35.0 9.00e+09 1.30e+09 9.27e+18 259 3.04e+09 129 36.2 1.65e+03 26.3 40.6
32.0 17 16.232797193902925 18.473963883051997 6.0 6.0 6.0 9.5 0.77 5.4 0.10 2.3 6.0 3.8 2.4 4.0 1.6 3.00 0.941 1.93 0.00 1.39 129 21.2 1.23e+03 0.591 35.0 9.00e+09 1.30e+09 9.27e+18 259 3.04e+09 236 47.4 4.01e+03 26.3 63.3
33.0 17 16.232797193902925 18.473963883051997 6.0 6.0 6.0 9.5 0.77 5.4 0.10 2.3 6.0 3.8 2.4 4.0 1.6 3.00 0.941 1.93 0.00 1.39 129 21.2 1.23e+03 0.591 35.0 9.00e+09 1.30e+09 9.27e+18 259 3.04e+09 308 58.6 7.81e+03 26.3 88.4
34.0 17 16.232797193902925 18.473963883051997 6.0 6.0 6.0 9.5 0.77 5.4 0.10 2.3 6.0 3.8 2.4 4.0 1.6 3.00 0.941 1.93 0.00 1.39 129 21.2 1.23e+03 0.591 35.0 9.00e+09 1.30e+09 9.27e+18 259 3.04e+09 308 65.5 8.89e+03 26.3 94.3
35.0 17 16.232797193902925 18.473963883051997 6.0 6.0 6.0 9.5 0.77 5.4 0.10 2.3 6.0 3.8 2.4 4.0 1.6 3.00 0.941 1.93 0.00 1.39 129 21.2 1.23e+03 0.591 35.0 9.00e+09 1.30e+09 9.27e+18 259 3.04e+09 308 69.0 8.89e+03 26.3 94.3
36.0 17 16.232797193902925 18.473963883051997 6.0 6.0 6.0 9.5 0.77 5.4 0.10 2.3 6.0 3.8 2.4 4.0 1.6 3.00 0.941 1.93 0.00 1.39 129 21.2 1.23e+03 0.591 35.0 9.00e+09 1.30e+09 9.27e+18 259 3.04e+09 308 71.7 8.65e+03 45.5 93.0
37.0 17 16.232797193902925 18.473963883051997 6.0 6.0 6.0 9.5 0.77 5.4 0.10 2.3 6.0 3.8 2.4 4.0 1.6 3.00 0.941 1.93 0.00 1.39 129 21.2 1.23e+03 0.591 35.0 3.17e+16 1.89e+15 5.91e+31 88.8 7.69e+15 308 71.7 8.65e+03 45.5 93.0
38.0 17 16.232797193902925 18.473963883051997 6.0 6.0 6.0 9.5 0.77 5.4 0.10 2.3 6.0 3.8 2.4 4.0 1.6 3.00 0.941 1.93 0.00 1.39 129 21.2 1.23e+03 0.591 35.0 3.17e+16 1.89e+15 5.91e+31 88.8 7.69e+15 308 71.7 8.65e+03 45.5 93.0
39.0 17 16.232797193902925 18.473963883051997 6.0 6.0 6.0 9.5 0.77 5.4 0.10 2.3 6.0 3.8 2.4 4.0 1.6 3.00 0.941 1.93 0.00 1.39 129 21.2 1.23e+03 0.591 35.0 3.17e+16 1.89e+15 5.91e+31 88.8 7.69e+15 308 71.7 8.65e+03 45.5 93.0
40.0 17 16.232797193902925 18.473963883051997 6.0 6.0 6.0 9.5 0.77 5.4 0.10 2.3 6.0 3.8 2.4 4.0 1.6 3.00 0.941 1.93 0.00 1.39 129 21.2 1.23e+03 0.591 35.0 3.17e+16 1.89e+15 5.91e+31 88.8 7.69e+15 308 71.7 8.65e+03 45.5 93.0
41.0 17 16.232797193902925 18.473963883051997 6.0 6.0 6.0 9.5 0.77 5.4 0.10 2.3 6.0 3.8 2.4 4.0 1.6 3.00 0.941 1.93 0.00 1.39 129 21.2 1.23e+03 0.591 35.0 3.17e+16 1.89e+15 5.91e+31 88.8 7.69e+15 308 71.7 8.65e+03 45.5 93.0
42.0 17 16.232797193902925 18.473963883051997 6.0 6.0 6.0 9.5 0.77 5.4 0.10 2.3 6.0 3.8 2.4 4.0 1.6 3.00 0.941 1.93 0.00 1.39 129 21.2 1.23e+03 0.591 35.0 3.17e+16 1.89e+15 5.91e+31 88.8 7.69e+15 308 71.7 8.65e+03 45.5 93.0
43.0 20 15.064358137636589 19.744979048430984 7.0 7.0 7.0 11 0.78 6.4 0.11 2.5 6.0 3.7 3.3 4.0 1.8 3.00 0.950 1.94 0.00 1.39 399 44.2 8.39e+03 2.14 91.6 3.17e+16 1.61e+15 5.03e+31 26.3 7.09e+15 399 87.1 1.29e+04 47.2 114
44.0 20 15.064358137636589 19.744979048430984 7.0 7.0 7.0 11 0.78 6.4 0.11 2.5 6.0 3.7 3.3 4.0 1.8 3.00 0.950 1.94 0.00 1.39 399 44.2 8.39e+03 2.14 91.6 3.17e+16 1.61e+15 5.03e+31 26.3 7.09e+15 523 107 2.24e+04 47.2 150
45.0 20 15.064358137636589 19.744979048430984 7.0 7.0 7.0 11 0.78 6.4 0.11 2.5 6.0 3.7 3.3 4.0 1.8 3.00 0.950 1.94 0.00 1.39 399 44.2 8.39e+03 2.14 91.6 3.17e+16 1.61e+15 5.03e+31 26.3 7.09e+15 631 127 3.56e+04 47.2 189
46.0 20 15.064358137636589 19.744979048430984 7.0 7.0 7.0 11 0.78 6.4 0.11 2.5 6.0 3.7 3.3 4.0 1.8 3.00 0.950 1.94 0.00 1.39 399 44.2 8.39e+03 2.14 91.6 3.17e+16 1.61e+15 5.03e+31 26.3 7.09e+15 703 146 5.09e+04 47.2 226
47.0 20 15.064358137636589 19.744979048430984 7.0 7.0 7.0 11 0.78 6.4 0.11 2.5 6.0 3.7 3.3 4.0 1.8 3.00 0.950 1.94 0.00 1.39 399 44.2 8.39e+03 2.14 91.6 3.17e+16 1.61e+15 5.03e+31 26.3 7.09e+15 703 159 5.52e+04 47.2 235
48.0 20 15.064358137636589 19.744979048430984 7.0 7.0 7.0 11 0.78 6.4 0.11 2.5 6.0 3.7 3.3 4.0 1.8 3.00 0.950 1.94 0.00 1.39 399 44.2 8.39e+03 2.14 91.6 3.17e+16 1.61e+15 5.03e+31 26.3 7.09e+15 703 165 5.51e+04 47.2 235
49.0 20 15.064358137636589 19.744979048430984 7.0 7.0 7.0 11 0.78 6.4 0.11 2.5 6.0 3.7 3.3 4.0 1.8 3.00 0.950 1.94 0.00 1.39 399 44.2 8.39e+03 2.14 91.6 3.17e+16 1.61e+15 5.03e+31 27.4 7.09e+15 703 169 5.41e+04 53.8 233
50.0 20 15.064358137636589 19.744979048430984 7.0 7.0 7.0 11 0.78 6.4 0.11 2.5 6.0 3.7 3.3 4.0 1.8 3.00 0.950 1.94 0.00 1.39 399 44.2 8.39e+03 2.14 91.6 5.73e+43 2.86e+42 1.64e+86 22.6 1.28e+43 703 169 5.41e+04 53.8 233
51.0 20 15.064358137636589 19.744979048430984 7.0 7.0 7.0 11 0.78 6.4 0.11 2.5 6.0 3.7 3.3 4.0 1.8 3.00 0.950 1.94 0.00 1.39 399 44.2 8.39e+03 2.14 91.6 5.73e+43 2.86e+42 1.64e+86 22.6 1.28e+43 703 169 5.41e+04 53.8 233
52.0 20 15.064358137636589 19.744979048430984 7.0 7.0 7.0 11 0.78 6.4 0.11 2.5 6.0 3.7 3.3 4.0 1.8 3.00 0.950 1.94 0.00 1.39 399 44.2 8.39e+03 2.14 91.6 5.73e+43 2.86e+42 1.64e+86 22.6 1.28e+43 703 169 5.41e+04 53.8 233
53.0 20 15.064358137636589 19.744979048430984 7.0 7.0 7.0 11 0.78 6.4 0.11 2.5 6.0 3.7 3.3 4.0 1.8 3.00 0.950 1.94 0.00 1.39 399 44.2 8.39e+03 2.14 91.6 5.73e+43 2.86e+42 1.64e+86 22.6 1.28e+43 703 169 5.41e+04 53.8 233
54.0 20 15.064358137636589 19.744979048430984 7.0 7.0 7.0 11 0.78 6.4 0.11 2.5 6.0 3.7 3.3 4.0 1.8 3.00 0.950 1.94 0.00 1.39 399 44.2 8.39e+03 2.14 91.6 5.73e+43 2.86e+42 1.64e+86 22.6 1.28e+43 703 169 5.41e+04 53.8 233
55.0 20 15.064358137636589 19.744979048430984 7.0 7.0 7.0 11 0.78 6.4 0.11 2.5 6.0 3.7 3.3 4.0 1.8 3.00 0.950 1.94 0.00 1.39 399 44.2 8.39e+03 2.14 91.6 5.73e+43 2.86e+42 1.64e+86 22.6 1.28e+43 703 169 5.41e+04 53.8 233
56.0 20 15.064358137636589 19.744979048430984 7.0 7.0 7.0 11 0.78 6.4 0.11 2.5 6.0 3.7 3.3 4.0 1.8 3.00 0.950 1.94 0.00 1.39 399 44.2 8.39e+03 2.14 91.6 5.73e+43 2.86e+42 1.64e+86 22.6 1.28e+43 703 169 5.41e+04 53.8 233
57.0 23 14.263301323230891 21.82254270139129 8.0 8.0 8.0 13 0.78 7.3 0.10 2.7 6.0 3.6 3.1 4.0 1.8 3.00 0.957 1.95 0.00 1.40 417 91.9 2.31e+04 16.3 152 5.73e+43 2.49e+42 1.43e+86 13.8 1.19e+43 703 201 5.36e+04 55.5 232
58.0 23 14.263301323230891 21.82254270139129 8.0 8.0 8.0 13 0.78 7.3 0.10 2.7 6.0 3.6 3.1 4.0 1.8 3.00 0.957 1.95 0.00 1.40 417 91.9 2.31e+04 16.3 152 5.73e+43 2.49e+42 1.43e+86 13.8 1.19e+43 1.23e+03 237 9.86e+04 55.5 314
59.0 23 14.263301323230891 21.82254270139129 8.0 8.0 8.0 13 0.78 7.3 0.10 2.7 6.0 3.6 3.1 4.0 1.8 3.00 0.957 1.95 0.00 1.40 417 91.9 2.31e+04 16.3 152 5.73e+43 2.49e+42 1.43e+86 13.8 1.19e+43 1.35e+03 273 1.50e+05 55.5 388
60.0 23 14.263301323230891 21.82254270139129 8.0 8.0 8.0 13 0.78 7.3 0.10 2.7 6.0 3.6 3.1 4.0 1.8 3.00 0.957 1.95 0.00 1.40 417 91.9 2.31e+04 16.3 152 5.73e+43 2.49e+42 1.43e+86 13.8 1.19e+43 1.46e+03 309 2.07e+05 55.5 455
61.0 23 14.263301323230891 21.82254270139129 8.0 8.0 8.0 13 0.78 7.3 0.10 2.7 6.0 3.6 3.1 4.0 1.8 3.00 0.957 1.95 0.00 1.40 417 91.9 2.31e+04 16.3 152 5.73e+43 2.49e+42 1.43e+86 13.8 1.19e+43 1.53e+03 345 2.67e+05 55.5 517
62.0 23 14.263301323230891 21.82254270139129 8.0 8.0 8.0 13 0.78 7.3 0.10 2.7 6.0 3.6 3.1 4.0 1.8 3.00 0.957 1.95 0.00 1.40 417 91.9 2.31e+04 16.3 152 5.73e+43 2.49e+42 1.43e+86 13.8 1.19e+43 1.53e+03 368 2.83e+05 55.5 532
63.0 23 14.263301323230891 21.82254270139129 8.0 8.0 8.0 13 0.78 7.3 0.10 2.7 6.0 3.6 3.1 4.0 1.8 3.00 0.957 1.95 0.00 1.40 417 91.9 2.31e+04 16.3 152 5.73e+43 2.49e+42 1.43e+86 13.8 1.19e+43 1.53e+03 379 2.83e+05 55.5 532
64.0 23 14.263301323230891 21.82254270139129 8.0 8.0 8.0 13 0.78 7.3 0.10 2.7 6.0 3.6 3.1 4.0 1.8 3.00 0.957 1.95 0.00 1.40 417 91.9 2.31e+04 16.3 152 5.73e+43 2.49e+42 1.43e+86 13.8 1.19e+43 1.53e+03 388 2.78e+05 108 528
65.0 23 14.263301323230891 21.82254270139129 8.0 8.0 8.0 13 0.78 7.3 0.10 2.7 6.0 3.6 3.1 4.0 1.8 3.00 0.957 1.95 0.00 1.40 417 91.9 2.31e+04 16.3 152 2.56e+120 1.97e+119 3.60e+239 7.62 6.00e+119 1.53e+03 388 2.78e+05 108 528
66.0 23 14.263301323230891 21.82254270139129 8.0 8.0 8.0 13 0.78 7.3 0.10 2.7 6.0 3.6 3.1 4.0 1.8 3.00 0.957 1.95 0.00 1.40 417 91.9 2.31e+04 16.3 152 2.56e+120 1.97e+119 3.60e+239 7.62 6.00e+119 1.53e+03 388 2.78e+05 108 528
67.0 23 14.263301323230891 21.82254270139129 8.0 8.0 8.0 13 0.78 7.3 0.10 2.7 6.0 3.6 3.1 4.0 1.8 3.00 0.957 1.95 0.00 1.40 417 91.9 2.31e+04 16.3 152 2.56e+120 1.97e+119 3.60e+239 7.62 6.00e+119 1.53e+03 388 2.78e+05 108 528
68.0 23 14.263301323230891 21.82254270139129 8.0 8.0 8.0 13 0.78 7.3 0.10 2.7 6.0 3.6 3.1 4.0 1.8 3.00 0.957 1.95 0.00 1.40 417 91.9 2.31e+04 16.3 152 2.56e+120 1.97e+119 3.60e+239 7.62 6.00e+119 1.53e+03 388 2.78e+05 108 528
69.0 23 14.263301323230891 21.82254270139129 8.0 8.0 8.0 13 0.78 7.3 0.10 2.7 6.0 3.6 3.1 4.0 1.8 3.00 0.957 1.95 0.00 1.40 417 91.9 2.31e+04 16.3 152 2.56e+120 1.97e+119 3.60e+239 7.62 6.00e+119 1.53e+03 388 2.78e+05 108 528
70.0 23 14.263301323230891 21.82254270139129 8.0 8.0 8.0 13 0.78 7.3 0.10 2.7 6.0 3.6 3.1 4.0 1.8 3.00 0.957 1.95 0.00 1.40 417 91.9 2.31e+04 16.3 152 2.56e+120 1.97e+119 3.60e+239 7.62 6.00e+119 1.53e+03 388 2.78e+05 108 528
71.0 23 14.263301323230891 21.82254270139129 8.0 8.0 8.0 13 0.78 7.3 0.10 2.7 6.0 3.6 3.1 4.0 1.8 3.00 0.957 1.95 0.00 1.40 417 91.9 2.31e+04 16.3 152 2.56e+120 1.97e+119 3.60e+239 7.62 6.00e+119 1.53e+03 388 2.78e+05 108 528
72.0 23 14.263301323230891 21.82254270139129 8.0 8.0 8.0 13 0.78 7.3 0.10 2.7 6.0 3.6 3.1 4.0 1.8 3.00 0.957 1.95 0.00 1.40 417 91.9 2.31e+04 16.3 152 2.56e+120 1.97e+119 3.60e+239 7.62 6.00e+119 1.53e+03 388 2.78e+05 108 528
73.0 26 14.024323395817285 23.631878029092327 9.0 9.0 9.0 15 0.78 8.3 0.12 2.9 6.0 3.8 2.5 4.0 1.6 3.00 0.962 1.96 0.00 1.40 417 115 2.62e+04 35.9 162 2.56e+120 1.74e+119 3.21e+239 1.91 5.67e+119 1.53e+03 377 2.47e+05 130 497
74.0 26 14.024323395817285 23.631878029092327 9.0 9.0 9.0 15 0.78 8.3 0.12 2.9 6.0 3.8 2.5 4.0 1.6 3.00 0.962 1.96 0.00 1.40 417 115 2.62e+04 35.9 162 2.56e+120 1.74e+119 3.21e+239 1.91 5.67e+119 1.53e+03 395 2.57e+05 130 507
75.0 26 14.024323395817285 23.631878029092327 9.0 9.0 9.0 15 0.78 8.3 0.12 2.9 6.0 3.8 2.5 4.0 1.6 3.00 0.962 1.96 0.00 1.40 417 115 2.62e+04 35.9 162 2.56e+120 1.74e+119 3.21e+239 1.91 5.67e+119 1.70e+03 413 2.97e+05 130 545
76.0 26 14.024323395817285 23.631878029092327 9.0 9.0 9.0 15 0.78 8.3 0.12 2.9 6.0 3.8 2.5 4.0 1.6 3.00 0.962 1.96 0.00 1.40 417 115 2.62e+04 35.9 162 2.56e+120 1.74e+119 3.21e+239 1.91 5.67e+119 1.83e+03 432 3.42e+05 130 584
77.0 26 14.024323395817285 23.631878029092327 9.0 9.0 9.0 15 0.78 8.3 0.12 2.9 6.0 3.8 2.5 4.0 1.6 3.00 0.962 1.96 0.00 1.40 417 115 2.62e+04 35.9 162 2.56e+120 1.74e+119 3.21e+239 1.91 5.67e+119 1.93e+03 450 3.89e+05 130 624
78.0 26 14.024323395817285 23.631878029092327 9.0 9.0 9.0 15 0.78 8.3 0.12 2.9 6.0 3.8 2.5 4.0 1.6 3.00 0.962 1.96 0.00 1.40 417 115 2.62e+04 35.9 162 2.56e+120 1.74e+119 3.21e+239 1.91 5.67e+119 2.01e+03 468 4.38e+05 130 662
79.0 26 14.024323395817285 23.631878029092327 9.0 9.0 9.0 15 0.78 8.3 0.12 2.9 6.0 3.8 2.5 4.0 1.6 3.00 0.962 1.96 0.00 1.40 417 115 2.62e+04 35.9 162 2.56e+120 1.74e+119 3.21e+239 1.91 5.67e+119 2.01e+03 479 4.53e+05 130 673
