#####################################################################
# Alchemist log file - simulation started at: 2025-02-10T16:29+0000 #
#####################################################################
#
# maxResource = 350.0, maxSuccess = 500.0, resourceLowerBound = 5.0, seed = 1.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] network-degree[max] network-degree[mean] network-degree[variance] network-degree[median] network-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
14.112994303573839 44 -3.403921191745988 9.940422971419418 8.0 8.0 8.0 4.1 0.22 0.39 0.059 0.63 11 4.8 5.8 4.5 2.4 5.00 0.932 1.55 0.00 1.25 450 57.4 1.48e+04 2.64 122 68.6 5.64 156 0.945 12.5 1.47e+03 186 1.09e+05 17.1 330 350 24.8 4.77e+03 2.02 69.1
15.112994303573839 46 -3.1796472269871456 10.475208907662234 8.0 8.0 8.0 4.3 0.22 0.41 0.062 0.64 11 5.0 5.9 5.0 2.4 5.00 0.978 1.58 0.00 1.26 450 67.2 1.66e+04 3.99 129 69.7 6.03 196 0.204 14.0 2.04e+03 246 1.87e+05 20.2 432 350 24.7 4.70e+03 0.521 68.6
16.11299430357384 46 -3.1796472269871456 10.475208907662234 8.0 8.0 8.0 4.3 0.22 0.41 0.062 0.64 11 5.0 5.9 5.0 2.4 5.00 0.978 1.67 0.00 1.29 450 67.2 1.66e+04 3.99 129 69.8 5.66 201 0.215 14.2 2.07e+03 294 2.67e+05 14.4 517 350 24.0 4.74e+03 0.479 68.8
17.11299430357384 47 -3.0163567085980754 10.821979755638356 8.0 8.0 8.0 4.4 0.22 0.42 0.063 0.65 11 4.9 5.9 5.0 2.4 5.00 0.979 1.63 0.00 1.28 450 72.4 1.76e+04 4.50 133 69.8 5.70 201 0.390 14.2 2.17e+03 359 4.01e+05 14.5 633 350 24.1 4.81e+03 0.770 69.4
18.11299430357384 47 -3.0163567085980754 10.821979755638356 8.0 8.0 8.0 4.4 0.22 0.42 0.063 0.65 11 4.9 5.9 5.0 2.4 5.00 0.979 1.59 0.00 1.26 450 72.4 1.76e+04 4.50 133 69.9 5.82 177 0.608 13.3 2.98e+03 410 6.42e+05 14.5 801 350 24.6 4.65e+03 0.883 68.2
19.11299430357384 47 -3.0163567085980754 10.821979755638356 8.0 8.0 8.0 4.4 0.22 0.42 0.063 0.65 11 4.9 5.9 5.0 2.4 5.00 0.979 1.59 0.00 1.26 450 72.4 1.76e+04 4.50 133 69.9 6.12 188 0.583 13.7 2.92e+03 414 6.23e+05 14.5 789 350 25.0 4.73e+03 0.731 68.7
20.11299430357384 47 -3.0163567085980754 10.821979755638356 8.0 8.0 8.0 4.4 0.22 0.42 0.063 0.65 11 4.9 5.9 5.0 2.4 5.00 0.979 1.59 0.00 1.26 450 72.4 1.76e+04 4.50 133 69.9 6.18 198 0.464 14.1 3.53e+03 445 7.97e+05 14.5 893 350 24.9 4.80e+03 0.564 69.3
21.11299430357384 47 -3.0163567085980754 10.821979755638356 8.0 8.0 8.0 4.4 0.22 0.42 0.063 0.65 11 4.9 5.9 5.0 2.4 5.00 0.979 1.59 0.00 1.26 450 72.4 1.76e+04 4.50 133 69.9 6.05 193 0.450 13.9 3.09e+03 433 7.17e+05 14.5 847 350 24.8 4.76e+03 0.644 69.0
22.11299430357384 47 -3.0163567085980754 10.821979755638356 8.0 8.0 8.0 4.4 0.22 0.42 0.063 0.65 11 4.9 5.9 5.0 2.4 5.00 0.979 1.59 0.00 1.26 450 72.4 1.76e+04 4.50 133 69.9 6.11 197 0.448 14.0 3.40e+03 447 7.94e+05 14.5 891 350 24.9 4.79e+03 0.584 69.2
23.11299430357384 47 -3.0163567085980754 10.821979755638356 8.0 8.0 8.0 4.4 0.22 0.42 0.063 0.65 11 4.9 5.9 5.0 2.4 5.00 0.979 1.59 0.00 1.26 450 72.4 1.76e+04 4.50 133 69.9 6.09 197 0.430 14.0 3.40e+03 447 7.94e+05 14.5 891 350 24.8 4.79e+03 0.584 69.2
24.11299430357384 47 -3.0163567085980754 10.821979755638356 8.0 8.0 8.0 4.4 0.22 0.42 0.063 0.65 11 4.9 5.9 5.0 2.4 5.00 0.979 1.59 0.00 1.26 450 72.4 1.76e+04 4.50 133 69.9 6.09 197 0.430 14.0 3.40e+03 447 7.94e+05 14.5 891 350 24.8 4.79e+03 0.584 69.2
25.11299430357384 47 -3.0163567085980754 10.821979755638356 8.0 8.0 8.0 4.4 0.22 0.42 0.063 0.65 11 4.9 5.9 5.0 2.4 5.00 0.979 1.59 0.00 1.26 450 72.4 1.76e+04 4.50 133 69.9 6.09 197 0.430 14.0 3.40e+03 447 7.94e+05 14.5 891 350 24.8 4.79e+03 0.584 69.2
26.11299430357384 47 -3.0163567085980754 10.821979755638356 8.0 8.0 8.0 4.4 0.22 0.42 0.063 0.65 11 4.9 5.9 5.0 2.4 5.00 0.979 1.59 0.00 1.26 450 72.4 1.76e+04 4.50 133 69.9 6.09 197 0.430 14.0 3.40e+03 447 7.94e+05 14.5 891 350 24.8 4.79e+03 0.584 69.2
27.11299430357384 47 -3.0163567085980754 10.821979755638356 8.0 8.0 8.0 4.4 0.22 0.42 0.063 0.65 11 4.9 5.9 5.0 2.4 5.00 0.979 1.59 0.00 1.26 450 72.4 1.76e+04 4.50 133 69.9 6.09 197 0.430 14.0 3.40e+03 447 7.94e+05 14.5 891 350 24.8 4.79e+03 0.584 69.2
28.11299430357384 47 -3.0163567085980754 10.821979755638356 8.0 8.0 8.0 4.4 0.22 0.42 0.063 0.65 11 4.9 5.9 5.0 2.4 5.00 0.979 1.59 0.00 1.26 450 72.4 1.76e+04 4.50 133 69.9 6.09 197 0.430 14.0 3.40e+03 447 7.94e+05 14.5 891 350 24.8 4.79e+03 0.584 69.2
29.11299430357384 47 -3.0163567085980754 10.821979755638356 8.0 8.0 8.0 4.4 0.22 0.42 0.063 0.65 11 4.9 5.9 5.0 2.4 5.00 0.979 1.59 0.00 1.26 450 72.4 1.76e+04 4.50 133 69.9 6.09 197 0.430 14.0 3.40e+03 447 7.94e+05 14.5 891 350 24.8 4.79e+03 0.584 69.2
30.11299430357384 47 -3.0163567085980754 10.821979755638356 8.0 8.0 8.0 4.4 0.22 0.42 0.063 0.65 11 4.9 5.9 5.0 2.4 5.00 0.979 1.59 0.00 1.26 450 72.4 1.76e+04 4.50 133 69.9 6.09 197 0.430 14.0 3.40e+03 447 7.94e+05 14.5 891 350 24.8 4.79e+03 0.584 69.2
31.11299430357384 47 -3.0163567085980754 10.821979755638356 8.0 8.0 8.0 4.4 0.22 0.42 0.063 0.65 11 4.9 5.9 5.0 2.4 5.00 0.979 1.59 0.00 1.26 450 72.4 1.76e+04 4.50 133 69.9 6.09 197 0.430 14.0 3.40e+03 447 7.94e+05 14.5 891 350 24.8 4.79e+03 0.584 69.2
32.11299430357384 47 -3.0163567085980754 10.821979755638356 8.0 8.0 8.0 4.4 0.22 0.42 0.063 0.65 11 4.9 5.9 5.0 2.4 5.00 0.979 1.59 0.00 1.26 450 72.4 1.76e+04 4.50 133 69.9 6.09 197 0.430 14.0 3.40e+03 447 7.94e+05 14.5 891 350 24.8 4.79e+03 0.584 69.2
#####################################################################
# End of data export. Simulation finished at: 2025-02-10T16:29+0000 #
#####################################################################
