#####################################################################
# Alchemist log file - simulation started at: 2024-12-05T09:41+0000 #
#####################################################################
#
# seed = 19.0
#
# The columns have the following meaning: 
# time children-count[min] children-count[max] children-count[mean] local-success[min] local-success[max] local-success[mean] resource[min] resource[max] resource[mean] success[min] success[max] success[mean] local-resource[min] local-resource[max] local-resource[mean] 
0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.4657452050759132 0.00 0.00 0.00 0.00373 0.00373 0.00373 NaN NaN NaN 0.00373 0.00373 0.00373 1.00e+03 1.00e+03 1.00e+03
1.4657452050759132 0.00 1.00 0.500 0.00373 0.0186 0.0112 0.00 0.00 0.00 0.0186 0.0223 0.0205 0.00 1.00e+03 500
2.465745205075913 0.00 1.00 0.500 0.00373 0.0186 0.0112 500 500 500 0.0186 0.0223 0.0205 500 1.00e+03 750
3.465745205075913 0.00 1.00 0.500 0.00373 0.0186 0.0112 500 500 500 0.0186 0.0223 0.0205 500 1.00e+03 750
4.465745205075914 0.00 1.00 0.500 0.00373 0.0186 0.0112 500 500 500 0.0186 0.0223 0.0205 500 1.00e+03 750
5.465745205075914 0.00 1.00 0.500 0.00373 0.0186 0.0112 500 500 500 0.0186 0.0223 0.0205 500 1.00e+03 750
6.465745205075914 0.00 1.00 0.500 0.00373 0.0186 0.0112 500 500 500 0.0186 0.0223 0.0205 500 1.00e+03 750
7.465745205075914 0.00 1.00 0.500 0.00373 0.0186 0.0112 500 500 500 0.0186 0.0223 0.0205 500 1.00e+03 750
8.465745205075914 0.00 1.00 0.500 0.00373 0.0186 0.0112 500 500 500 0.0186 0.0223 0.0205 500 1.00e+03 750
9.465745205075914 0.00 1.00 0.500 0.00373 0.0186 0.0112 500 500 500 0.0186 0.0223 0.0205 500 1.00e+03 750
10.465745205075914 0.00 1.00 0.500 0.00373 0.0186 0.0112 500 500 500 0.0186 0.0223 0.0205 500 1.00e+03 750
11.465745205075914 0.00 1.00 0.500 0.00373 0.0186 0.0112 500 500 500 0.0186 0.0223 0.0205 500 1.00e+03 750
12.465745205075914 0.00 1.00 0.500 0.00373 0.0186 0.0112 500 500 500 0.0186 0.0223 0.0205 500 1.00e+03 750
13.465745205075914 0.00 1.00 0.500 0.00373 0.0186 0.0112 500 500 500 0.0186 0.0223 0.0205 500 1.00e+03 750
14.465745205075914 0.00 1.00 0.500 0.00373 0.0186 0.0112 500 500 500 0.0186 0.0223 0.0205 500 1.00e+03 750
15.465745205075914 0.00 1.00 0.500 0.00373 0.0186 0.0112 500 500 500 0.0186 0.0223 0.0205 500 1.00e+03 750
16.465745205075912 0.00 1.00 0.500 0.00373 0.0186 0.0112 500 500 500 0.0186 0.0223 0.0205 500 1.00e+03 750
17.465745205075912 0.00 1.00 0.500 0.00373 0.0186 0.0112 500 500 500 0.0186 0.0223 0.0205 500 1.00e+03 750
18.465745205075912 0.00 1.00 0.500 0.00373 0.0186 0.0112 500 500 500 0.0186 0.0223 0.0205 500 1.00e+03 750
19.465745205075912 0.00 1.00 0.500 0.00373 0.0186 0.0112 500 500 500 0.0186 0.0223 0.0205 500 1.00e+03 750
20.465745205075912 0.00 1.00 0.500 0.00373 0.0186 0.0112 500 500 500 0.0186 0.0223 0.0205 500 1.00e+03 750
21.465745205075912 0.00 1.00 0.500 0.00373 0.0186 0.0112 500 500 500 0.0186 0.0223 0.0205 500 1.00e+03 750
22.465745205075912 0.00 1.00 0.500 0.00373 0.0186 0.0112 500 500 500 0.0186 0.0223 0.0205 500 1.00e+03 750
23.465745205075912 0.00 1.00 0.500 0.00373 0.0186 0.0112 500 500 500 0.0186 0.0223 0.0205 500 1.00e+03 750
24.465745205075912 0.00 1.00 0.500 0.00373 0.0186 0.0112 500 500 500 0.0186 0.0223 0.0205 500 1.00e+03 750
25.465745205075912 0.00 1.00 0.500 0.00373 0.0186 0.0112 500 500 500 0.0186 0.0223 0.0205 500 1.00e+03 750
