#####################################################################
# Alchemist log file - simulation started at: 2025-02-10T16:29+0000 #
#####################################################################
#
# maxResource = 350.0, maxSuccess = 500.0, resourceLowerBound = 5.0, seed = 5.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] network-degree[max] network-degree[mean] network-degree[variance] network-degree[median] network-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.6003942962212285 2 2.413157430179772 -0.6532007479849978 1.0 1.0 1.0 0.32 0.32 0.0 0.32 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00186 0.00186 0.00 0.00186 0.00 NaN NaN NaN NaN NaN 0.00186 0.00186 0.00 0.00186 0.00 350 350 0.00 350 0.00
1.6003942962212285 3 -0.05728972484288549 -0.4803823364656723 2.0 2.0 2.0 0.48 0.35 0.029 0.35 0.17 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00186 0.00134 8.08e-07 0.00186 0.000899 0.00 0.00 0.00 0.00 0.00 0.00217 0.00155 1.16e-06 0.00217 0.00108 350 233 4.08e+04 350 202
2.6003942962212285 6 -0.7560658787230995 -1.1973681885371275 4.0 4.0 4.0 0.95 0.32 0.15 0.089 0.39 3.0 2.0 0.40 2.0 0.63 2.00 0.667 1.07 0.00 1.03 0.0494 0.00907 0.000391 0.00143 0.0198 1.24e+03 354 3.56e+05 87.5 597 0.0494 0.00950 0.000384 0.00207 0.0196 1.24e+03 353 2.14e+05 263 462
3.6003942962212285 10 -1.385001800524582 -1.622054776400925 5.0 5.0 5.0 1.6 0.33 0.28 0.088 0.53 4.0 2.4 0.93 2.5 0.97 3.00 0.500 0.944 0.00 0.972 0.0494 0.00565 0.000238 0.000181 0.0154 569 86.1 3.43e+04 0.00 185 0.0526 0.0157 0.000589 0.000184 0.0243 569 124 3.72e+04 27.6 193
4.6003942962212285 13 -2.265454462587091 -1.1611640565926535 6.0 6.0 6.0 2.1 0.33 0.37 0.097 0.61 6.0 3.1 2.4 3.0 1.6 3.00 0.692 1.23 0.00 1.11 0.288 0.0265 0.00637 5.67e-05 0.0798 130 21.9 1.80e+03 0.0140 42.4 0.288 0.0345 0.00631 5.67e-05 0.0795 350 62.2 1.35e+04 0.0401 116
5.6003942962212285 16 -2.6908447522236276 -0.5343166860518431 5.0 5.0 5.0 2.5 0.34 0.46 0.088 0.68 7.0 3.6 2.4 3.0 1.5 4.00 0.813 1.63 0.00 1.28 0.513 0.0539 0.0201 0.000210 0.142 114 17.4 1.38e+03 0.00 37.2 0.513 0.0789 0.0246 0.000239 0.157 350 56.4 1.22e+04 0.0551 110
6.6003942962212285 18 -2.1763005363057215 0.23825590109444578 5.0 5.0 5.0 2.9 0.34 0.52 0.077 0.72 7.0 3.9 2.5 4.0 1.6 5.00 0.889 2.10 0.00 1.45 3.11 0.223 0.535 0.000647 0.732 92.6 15.0 958 0.104 31.0 3.11 0.306 0.546 0.00209 0.739 350 53.1 1.14e+04 0.173 107
7.6003942962212285 18 -2.1763005363057215 0.23825590109444578 5.0 5.0 5.0 2.9 0.34 0.52 0.077 0.72 7.0 3.9 2.5 4.0 1.6 6.00 1.11 2.58 0.500 1.60 3.11 0.223 0.535 0.000647 0.732 96.0 8.60 642 0.0154 25.3 4.87 0.979 2.45 0.00212 1.56 350 46.4 1.20e+04 0.0265 109
8.600394296221229 21 -2.444738713410837 0.7967953163640408 6.0 6.0 6.0 3.3 0.35 0.61 0.085 0.78 7.0 4.2 4.5 4.0 2.1 6.00 0.810 2.06 0.00 1.44 3.11 0.203 0.459 0.000988 0.678 106 8.92 575 0.00281 24.0 4.82 0.808 2.18 0.00387 1.48 350 33.6 7.47e+03 0.00561 86.4
9.600394296221229 25 -2.131283891588905 1.7472155084520349 6.0 6.0 6.0 4.0 0.35 0.74 0.092 0.86 7.0 4.2 4.3 4.0 2.1 7.00 0.840 2.39 0.00 1.55 8.38 0.524 3.07 0.00381 1.75 106 12.5 646 0.0285 25.4 8.38 0.990 4.10 0.0151 2.03 350 36.5 6.51e+03 0.0458 80.7
10.00959002436099 27 -1.6234137744822876 2.4774059031538886 6.0 6.0 6.0 4.3 0.36 0.80 0.096 0.89 7.0 4.2 3.9 4.0 2.0 7.00 0.963 2.19 1.00 1.48 36.3 1.85 50.1 0.00387 7.08 122 9.29 674 0.00149 26.0 36.3 2.94 52.6 0.0544 7.25 350 31.5 6.68e+03 0.00332 81.7
11.00959002436099 30 -1.0845036876950434 3.6446237842634095 6.0 6.0 6.0 4.8 0.36 0.89 0.10 0.94 7.0 4.3 3.5 4.0 1.9 7.00 0.867 2.05 0.00 1.43 87.9 6.14 333 0.0132 18.3 72.2 9.01 373 0.0764 19.3 87.9 8.65 360 0.252 19.0 350 29.9 5.84e+03 0.202 76.4
12.00959002436099 32 -1.30263621696386 4.097562080219437 6.0 6.0 6.0 5.1 0.36 0.95 0.11 0.98 7.0 4.4 3.4 4.5 1.8 7.00 0.906 1.96 0.500 1.40 87.9 6.73 331 0.0233 18.2 71.6 9.91 476 0.367 21.8 124 15.7 898 0.611 30.0 350 30.1 5.50e+03 0.592 74.2
13.00959002436099 33 -1.5153151703335297 4.381992393259061 6.0 6.0 6.0 5.2 0.36 0.98 0.10 0.99 7.0 4.4 3.5 4.0 1.9 7.00 0.939 2.00 1.00 1.41 87.9 6.79 321 0.0315 17.9 121 9.27 600 0.333 24.5 198 22.9 1.99e+03 0.614 44.6 350 29.1 5.68e+03 0.545 75.4
14.00959002436099 35 -1.2441709048090097 5.243570234705289 7.0 7.0 7.0 5.6 0.37 1.0 0.10 1.0 7.0 4.4 3.7 4.0 1.9 7.00 0.914 2.02 0.00 1.42 217 15.1 1.73e+03 0.0494 41.5 127 9.61 560 0.552 23.7 217 38.7 4.60e+03 5.86 67.8 350 28.5 5.36e+03 0.900 73.2
15.00959002436099 37 -1.4334644416147775 5.943712950412284 7.0 7.0 7.0 5.9 0.37 1.1 0.098 1.1 7.0 4.5 3.6 5.0 1.9 7.00 0.919 1.97 0.00 1.40 217 22.6 2.67e+03 0.0514 51.7 141 8.46 635 0.359 25.2 341 58.1 8.71e+03 6.30 93.3 350 26.2 5.52e+03 0.923 74.3
16.00959002436099 38 -1.3262053157625002 6.384342656512679 7.0 7.0 7.0 6.0 0.37 1.1 0.093 1.1 7.0 4.5 3.6 4.5 1.9 7.00 0.947 1.89 1.00 1.37 391 32.3 6.17e+03 0.133 78.5 136 8.11 607 0.975 24.6 477 83.1 1.75e+04 6.71 132 350 25.9 5.37e+03 1.46 73.3
17.00959002436099 38 -1.3262053157625002 6.384342656512679 7.0 7.0 7.0 6.0 0.37 1.1 0.093 1.1 7.0 4.5 3.6 4.5 1.9 7.00 0.974 1.86 1.00 1.37 391 32.3 6.17e+03 0.133 78.5 136 8.30 592 1.99 24.3 633 115 3.50e+04 6.71 187 350 26.3 5.30e+03 2.77 72.8
18.00959002436099 38 -1.3262053157625002 6.384342656512679 7.0 7.0 7.0 6.0 0.37 1.1 0.093 1.1 7.0 4.5 3.6 4.5 1.9 7.00 0.974 1.86 1.00 1.37 391 32.3 6.17e+03 0.133 78.5 144 8.42 655 1.66 25.6 868 147 6.36e+04 6.71 252 350 26.2 5.54e+03 2.94 74.4
19.00959002436099 38 -1.3262053157625002 6.384342656512679 7.0 7.0 7.0 6.0 0.37 1.1 0.093 1.1 7.0 4.5 3.6 4.5 1.9 7.00 0.974 1.86 1.00 1.37 391 32.3 6.17e+03 0.133 78.5 147 8.27 698 1.01 26.4 1.20e+03 173 9.67e+04 6.71 311 350 26.2 5.72e+03 1.92 75.6
20.00959002436099 38 -1.3262053157625002 6.384342656512679 7.0 7.0 7.0 6.0 0.37 1.1 0.093 1.1 7.0 4.5 3.6 4.5 1.9 7.00 0.974 1.86 1.00 1.37 391 32.3 6.17e+03 0.133 78.5 148 8.28 715 0.676 26.7 1.20e+03 198 1.37e+05 6.71 370 350 26.2 5.79e+03 1.36 76.1
21.00959002436099 38 -1.3262053157625002 6.384342656512679 7.0 7.0 7.0 6.0 0.37 1.1 0.093 1.1 7.0 4.5 3.6 4.5 1.9 7.00 0.974 1.86 1.00 1.37 391 32.3 6.17e+03 0.133 78.5 150 8.28 730 0.533 27.0 1.23e+03 208 1.54e+05 6.71 393 350 26.2 5.85e+03 1.08 76.5
22.00959002436099 38 -1.3262053157625002 6.384342656512679 7.0 7.0 7.0 6.0 0.37 1.1 0.093 1.1 7.0 4.5 3.6 4.5 1.9 7.00 0.974 1.86 1.00 1.37 391 32.3 6.17e+03 0.133 78.5 150 8.28 733 0.363 27.1 1.23e+03 208 1.54e+05 6.71 393 350 26.2 5.86e+03 0.733 76.6
