#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:32+0000 #
#####################################################################
#
# seed = 374.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.4694904546949452 2 7.664579616074043 10.892082748596305 1.0 1.0 1.0 1.0 0.24 0.24 0.0 0.24 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.4694904546949452 3 9.753350034709017 11.624721668028187 2.0 2.0 2.0 2.0 0.36 0.24 0.031 0.24 0.17 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00187 0.000969 6.10e-07 0.000518 0.000781 0.00 0.00 0.00 0.00 0.00 0.00239 0.00222 8.95e-08 0.00239 0.000299 298 199 2.96e+04 298 172
2.469490454694945 6 11.065878990844134 10.760709589207407 3.0 4.0 4.0 4.0 0.72 0.23 0.079 0.096 0.28 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.00691 0.00210 6.60e-06 0.00119 0.00257 190 84.9 9.89e+03 74.5 99.4 0.00930 0.00503 1.60e-05 0.00484 0.00400 298 156 1.81e+04 170 134
3.469490454694945 11 11.030208752761238 11.688701436793007 5.0 6.0 6.0 6.0 1.3 0.24 0.15 0.094 0.39 4.0 2.4 1.1 3.0 1.0 3.00 0.455 0.873 0.00 0.934 0.343 0.0358 0.0105 0.000537 0.102 211 40.9 4.52e+03 10.6 67.2 0.343 0.0371 0.0104 0.00188 0.102 298 73.3 1.07e+04 21.2 103
4.469490454694945 14 9.76205636117247 13.34132338366814 6.0 6.0 6.0 6.0 1.7 0.25 0.20 0.097 0.45 4.0 2.4 1.0 2.5 1.0 3.00 0.714 0.989 0.00 0.994 5.95 0.492 2.49 0.00233 1.58 123 17.2 1.31e+03 0.498 36.2 5.95 0.548 2.45 0.0228 1.57 298 47.9 8.31e+03 1.04 91.2
5.469490454694945 16 10.174991614434301 14.446303765925764 7.0 7.0 7.0 7.0 1.9 0.25 0.23 0.093 0.48 4.0 2.4 1.1 2.5 1.0 3.00 0.813 1.10 0.500 1.05 5.95 0.761 2.72 0.00484 1.65 66.7 14.9 716 0.541 26.8 6.29 1.22 4.43 0.200 2.11 298 46.7 7.79e+03 1.85 88.3
6.469490454694945 21 10.142060856821734 15.675634345986897 10.0 8.0 8.0 8.0 2.5 0.26 0.31 0.083 0.56 5.0 2.8 1.5 3.0 1.2 3.00 0.714 1.01 0.00 1.01 39.9 2.56 75.2 0.00691 8.67 65.6 11.2 344 0.181 18.5 39.9 3.77 77.4 0.544 8.80 298 38.2 6.05e+03 0.233 77.8
7.469490454694945 24 9.90261509626069 16.766845708896902 12.0 8.0 8.0 8.0 2.9 0.27 0.36 0.074 0.60 6.0 3.2 1.8 3.0 1.3 3.00 0.833 1.19 0.00 1.09 44.3 4.48 138 0.0775 11.7 68.1 9.21 331 0.0236 18.2 48.8 7.58 214 0.588 14.6 298 34.9 5.65e+03 0.107 75.2
8.469490454694945 26 9.896737305062585 17.950366389436912 12.0 8.0 8.0 8.0 3.1 0.27 0.39 0.070 0.62 6.0 3.2 1.7 3.0 1.3 3.00 0.885 1.39 0.00 1.18 120 12.8 990 0.158 31.5 69.7 8.16 276 1.29 16.6 120 19.5 1.26e+03 1.05 35.5 298 33.0 5.42e+03 1.72 73.7
9.469490454694945 30 9.827583429354208 19.566345410766367 13.0 9.0 9.0 9.0 3.6 0.27 0.45 0.077 0.67 7.0 3.5 2.1 3.0 1.5 3.00 0.833 1.25 0.00 1.12 125 19.5 1.59e+03 0.443 39.8 71.0 7.71 233 1.25 15.3 164 37.4 2.95e+03 4.20 54.3 298 29.9 4.85e+03 1.50 69.6
10.469490454694945 33 10.033585409427388 20.424844818382784 16.0 9.0 9.0 9.0 4.0 0.28 0.50 0.084 0.71 7.0 3.6 2.4 4.0 1.6 3.00 0.879 1.17 1.00 1.08 125 20.6 1.47e+03 1.32 38.3 73.5 6.54 221 0.382 14.9 318 54.4 7.04e+03 6.60 83.9 298 27.7 4.62e+03 0.764 68.0
11.469490454694945 34 10.219561490719954 20.79538444180075 16.0 9.0 9.0 9.0 4.1 0.28 0.52 0.086 0.72 7.0 3.6 2.5 4.0 1.6 3.00 0.971 1.30 1.00 1.14 125 21.7 1.46e+03 1.79 38.2 74.0 6.30 221 0.400 14.9 378 72.2 1.29e+04 11.3 113 298 27.2 4.57e+03 0.781 67.6
12.469490454694945 35 10.395038499695843 21.142754107193408 17.0 9.0 9.0 9.0 4.2 0.28 0.53 0.089 0.73 7.0 3.7 2.5 4.0 1.6 3.00 0.943 1.29 1.00 1.14 125 22.7 1.45e+03 2.25 38.1 71.4 6.56 200 1.57 14.1 569 95.9 2.32e+04 12.7 152 298 26.5 4.25e+03 2.58 65.2
13.469490454694945 35 10.395038499695843 21.142754107193408 17.0 9.0 9.0 9.0 4.2 0.28 0.53 0.089 0.73 7.0 3.7 2.5 4.0 1.6 3.00 0.971 1.32 1.00 1.15 125 22.7 1.45e+03 2.25 38.1 73.5 6.57 210 0.927 14.5 683 110 3.33e+04 12.7 182 298 26.7 4.38e+03 2.38 66.2
14.469490454694945 35 10.395038499695843 21.142754107193408 17.0 9.0 9.0 9.0 4.2 0.28 0.53 0.089 0.73 7.0 3.7 2.5 4.0 1.6 3.00 0.971 1.32 1.00 1.15 125 22.7 1.45e+03 2.25 38.1 71.9 6.58 199 1.42 14.1 721 129 4.88e+04 10.2 221 298 26.7 4.28e+03 2.32 65.5
15.469490454694945 35 10.395038499695843 21.142754107193408 17.0 9.0 9.0 9.0 4.2 0.28 0.53 0.089 0.73 7.0 3.7 2.5 4.0 1.6 3.00 0.971 1.32 1.00 1.15 125 22.7 1.45e+03 2.25 38.1 74.0 6.58 212 0.774 14.5 752 138 5.84e+04 10.2 242 298 26.8 4.41e+03 1.55 66.4
16.469490454694945 35 10.395038499695843 21.142754107193408 17.0 9.0 9.0 9.0 4.2 0.28 0.53 0.089 0.73 7.0 3.7 2.5 4.0 1.6 3.00 0.971 1.32 1.00 1.15 125 22.7 1.45e+03 2.25 38.1 74.1 6.58 212 0.719 14.6 790 140 6.13e+04 10.2 247 298 26.8 4.42e+03 1.44 66.5
17.469490454694945 35 10.395038499695843 21.142754107193408 17.0 9.0 9.0 9.0 4.2 0.28 0.53 0.089 0.73 7.0 3.7 2.5 4.0 1.6 3.00 0.971 1.32 1.00 1.15 125 22.7 1.45e+03 2.25 38.1 74.1 6.58 213 0.719 14.6 795 143 6.54e+04 10.2 256 298 26.8 4.42e+03 1.43 66.5
18.469490454694945 35 10.395038499695843 21.142754107193408 17.0 9.0 9.0 9.0 4.2 0.28 0.53 0.089 0.73 7.0 3.7 2.5 4.0 1.6 3.00 0.971 1.32 1.00 1.15 125 22.7 1.45e+03 2.25 38.1 74.1 6.58 213 0.719 14.6 795 143 6.54e+04 10.2 256 298 26.8 4.43e+03 1.33 66.5
19.469490454694945 35 10.395038499695843 21.142754107193408 17.0 9.0 9.0 9.0 4.2 0.28 0.53 0.089 0.73 7.0 3.7 2.5 4.0 1.6 3.00 0.971 1.32 1.00 1.15 125 22.7 1.45e+03 2.25 38.1 74.1 6.58 213 0.719 14.6 795 143 6.54e+04 10.2 256 298 26.8 4.43e+03 1.33 66.5
20.469490454694945 35 10.395038499695843 21.142754107193408 17.0 9.0 9.0 9.0 4.2 0.28 0.53 0.089 0.73 7.0 3.7 2.5 4.0 1.6 3.00 0.971 1.32 1.00 1.15 125 22.7 1.45e+03 2.25 38.1 74.1 6.58 213 0.719 14.6 795 143 6.54e+04 10.2 256 298 26.8 4.43e+03 1.33 66.5
21.469490454694945 35 10.395038499695843 21.142754107193408 17.0 9.0 9.0 9.0 4.2 0.28 0.53 0.089 0.73 7.0 3.7 2.5 4.0 1.6 3.00 0.971 1.32 1.00 1.15 125 22.7 1.45e+03 2.25 38.1 74.1 6.58 213 0.719 14.6 795 143 6.54e+04 10.2 256 298 26.8 4.43e+03 1.33 66.5
