#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:32+0000 #
#####################################################################
#
# seed = 456.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.8281414354553149 2 9.200055402610465 7.631437431456096 1.0 1.0 1.0 1.0 0.26 0.26 0.0 0.26 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.828141435455315 3 11.058814587355224 8.913868408513487 2.0 2.0 2.0 2.0 0.40 0.24 0.051 0.24 0.23 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.000518 0.000346 8.85e-08 0.000518 0.000298 0.00 0.00 0.00 0.00 0.00 0.000521 0.000348 8.95e-08 0.000521 0.000299 298 199 2.96e+04 298 172
2.828141435455315 6 12.112828583318134 7.665381114147156 3.0 4.0 4.0 4.0 0.79 0.23 0.10 0.085 0.32 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.00138 0.000444 2.63e-07 0.000382 0.000513 2.82e+04 7.09e+03 1.98e+08 74.5 1.41e+04 0.00190 0.000904 8.54e-07 0.000812 0.000924 2.82e+04 4.82e+03 1.31e+08 224 1.15e+04
3.828141435455315 9 12.853275831728078 8.793313763739942 4.0 5.0 5.0 5.0 1.2 0.23 0.15 0.082 0.39 3.0 2.0 1.0 2.0 1.0 3.00 0.556 1.03 0.00 1.01 0.0670 0.00770 0.000495 7.65e-05 0.0223 273 59.0 9.50e+03 0.198 97.5 0.0670 0.00790 0.000492 7.65e-05 0.0222 298 96.6 1.61e+04 0.396 127
4.007862878786055 11 13.754867867131937 9.620722209532124 5.0 5.0 5.0 5.0 1.5 0.23 0.19 0.083 0.44 4.0 2.0 1.2 2.0 1.1 3.00 0.727 1.02 0.00 1.01 0.267 0.0306 0.00655 7.65e-05 0.0809 148 22.4 2.49e+03 0.271 49.9 0.267 0.0368 0.00656 7.65e-05 0.0810 298 61.0 1.19e+04 0.386 109
5.007862878786055 13 14.527882984472246 10.208854936877021 7.0 5.0 5.0 5.0 1.7 0.23 0.23 0.068 0.48 5.0 2.8 2.0 3.0 1.4 3.00 0.846 1.14 1.00 1.07 0.267 0.0516 0.00975 0.000246 0.0987 83.4 32.5 1.66e+03 0.401 40.7 0.334 0.103 0.0197 0.000322 0.141 298 78.7 1.07e+04 0.802 103
6.007862878786055 15 15.457506910842977 11.401302986213397 8.0 6.0 6.0 6.0 2.0 0.23 0.26 0.055 0.51 5.0 2.8 2.3 3.0 1.5 3.00 1.00 1.14 1.00 1.07 0.267 0.0453 0.00863 0.000518 0.0929 55.9 19.9 769 0.0444 27.7 0.336 0.109 0.0225 0.000865 0.150 298 72.0 1.01e+04 0.0808 101
7.0000001556311595 16 15.18305490504026 11.799321261701111 9.0 6.0 6.0 6.0 2.1 0.24 0.28 0.052 0.53 6.0 2.8 2.7 3.0 1.7 4.00 0.875 1.58 0.00 1.26 0.359 0.0659 0.0168 0.000691 0.130 59.4 10.7 495 0.00111 22.2 0.683 0.147 0.0445 0.00794 0.211 298 50.7 9.46e+03 0.00176 97.3
8.00000015563116 20 15.6765719773114 13.37822360004706 10.0 6.0 6.0 6.0 2.6 0.24 0.35 0.051 0.59 6.0 3.0 2.6 3.0 1.6 4.00 0.750 1.46 0.00 1.21 5.34 0.348 1.40 0.00112 1.18 65.9 16.1 520 0.230 22.8 5.34 0.450 1.41 0.00897 1.19 298 47.1 7.24e+03 0.747 85.1
9.00000015563116 23 16.238261594186234 14.79256503733861 11.0 7.0 7.0 7.0 3.0 0.25 0.40 0.059 0.64 6.0 3.1 2.8 3.0 1.7 4.00 0.870 1.39 0.00 1.18 9.92 0.816 5.27 0.00778 2.30 44.7 8.02 206 0.0125 14.4 9.92 1.43 7.36 0.0507 2.71 298 36.5 6.56e+03 0.0548 81.0
10.00000015563116 26 16.171489340449426 15.445484362536614 12.0 8.0 8.0 8.0 3.4 0.25 0.46 0.066 0.68 8.0 3.8 4.7 3.5 2.2 4.00 0.885 1.31 0.500 1.14 9.92 0.956 5.62 0.0300 2.37 44.7 9.02 269 0.0149 16.4 15.3 2.20 14.9 0.149 3.86 298 37.2 6.23e+03 0.567 78.9
11.00000015563116 28 16.066659337488215 16.125354072460123 12.0 7.0 7.0 7.0 3.7 0.25 0.49 0.071 0.70 8.0 3.9 5.2 4.0 2.3 5.00 0.929 1.55 0.500 1.25 41.0 2.41 62.5 0.0534 7.91 46.1 6.09 178 0.0149 13.3 41.0 4.84 83.6 0.272 9.14 298 33.0 5.96e+03 0.0799 77.2
