#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:33+0000 #
#####################################################################
#
# seed = 471.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.22016884814711624 2 11.794900675165968 11.740210207500448 1.0 1.0 1.0 1.0 0.16 0.16 0.0 0.16 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.2201688481471162 3 10.905320921637609 9.519123985436195 2.0 2.0 2.0 2.0 0.24 0.16 0.013 0.16 0.11 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0102 0.00375 3.13e-05 0.000518 0.00559 0.00 0.00 0.00 0.00 0.00 0.0107 0.0106 8.95e-08 0.0107 0.000299 298 199 2.96e+04 298 172
2.2201688481471162 6 11.218468794997113 10.235287353133268 3.0 4.0 4.0 4.0 0.48 0.16 0.035 0.065 0.19 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.136 0.0246 0.00300 0.000518 0.0548 157 76.4 7.80e+03 74.5 88.3 0.136 0.0280 0.00284 0.0105 0.0533 298 150 1.78e+04 153 133
3.2201688481471162 9 11.619232410612735 11.909662356167873 4.0 5.0 5.0 5.0 0.72 0.16 0.055 0.058 0.23 4.0 2.4 1.5 3.0 1.2 3.00 0.556 1.03 0.00 1.01 0.240 0.0563 0.00693 0.0102 0.0832 209 51.0 6.09e+03 0.0223 78.0 0.240 0.0927 0.00810 0.0737 0.0900 298 89.5 1.37e+04 0.0445 117
4.220168848147116 14 12.740255164026575 12.883680422021316 6.0 6.0 6.0 6.0 1.1 0.17 0.089 0.075 0.30 6.0 3.0 2.8 3.0 1.7 4.00 0.643 1.32 0.00 1.15 5.12 0.403 1.85 0.00728 1.36 56.9 17.2 605 0.00134 24.6 5.12 0.454 1.82 0.0419 1.35 298 51.3 7.76e+03 0.00201 88.1
5.220168848147116 19 12.638984564790013 14.497737035825612 10.0 7.0 7.0 7.0 1.5 0.18 0.12 0.063 0.35 7.0 3.4 2.7 3.0 1.6 6.00 0.789 2.06 0.00 1.44 37.8 2.35 75.2 0.0102 8.67 65.8 11.5 334 0.0477 18.3 37.8 2.68 75.1 0.0747 8.66 298 38.9 5.53e+03 0.189 74.3
6.220168848147116 24 13.872650274777461 16.228702766714182 12.0 7.0 7.0 7.0 1.9 0.19 0.16 0.065 0.40 7.0 3.6 2.3 3.5 1.5 6.00 0.833 1.88 0.00 1.37 37.8 2.71 65.6 0.0277 8.10 95.5 10.8 485 0.0388 22.0 43.0 4.90 130 0.482 11.4 298 34.1 5.16e+03 0.0455 71.8
7.220168848147116 28 13.150821008925785 16.61374842830353 16.0 7.0 7.0 7.0 2.2 0.19 0.19 0.076 0.43 8.0 3.9 3.0 4.0 1.7 6.00 0.821 1.86 0.00 1.36 37.8 2.80 58.0 0.0595 7.61 58.9 7.16 196 0.124 14.0 52.3 7.12 205 0.767 14.3 298 25.0 3.69e+03 0.186 60.7
8.220168848147116 31 12.389811772397586 16.382277194553595 18.0 7.0 7.0 7.0 2.5 0.20 0.21 0.080 0.46 8.0 4.4 3.0 5.0 1.7 6.00 0.871 2.12 0.00 1.45 37.8 2.56 52.8 0.0452 7.26 104 8.77 403 0.313 20.1 71.9 8.95 299 0.747 17.3 298 29.4 4.34e+03 0.384 65.9
9.220168848147116 33 12.723574625310011 16.92542439137604 18.0 8.0 8.0 8.0 2.6 0.20 0.22 0.076 0.47 9.0 4.6 4.0 5.0 2.0 7.00 1.00 2.63 0.00 1.62 37.8 2.75 51.9 0.0737 7.21 90.2 7.79 294 0.163 17.1 72.4 12.1 397 1.52 19.9 298 26.8 3.73e+03 0.371 61.1
10.220168848147116 36 12.919092218660506 17.84738616522353 20.0 9.0 9.0 9.0 2.9 0.20 0.24 0.068 0.49 9.0 4.6 4.1 5.0 2.0 7.00 0.889 2.27 0.00 1.51 37.8 4.08 83.9 0.124 9.16 110 7.63 372 0.175 19.3 85.0 13.9 470 1.35 21.7 298 25.5 3.92e+03 0.498 62.6
11.220168848147116 37 12.671324745419975 18.1147373014279 19.0 9.0 9.0 9.0 3.0 0.20 0.25 0.070 0.50 9.0 4.6 4.0 5.0 2.0 7.00 0.973 2.36 0.00 1.54 37.8 4.57 90.4 0.136 9.51 94.8 6.11 275 0.411 16.6 93.9 17.2 656 1.60 25.6 298 22.8 3.48e+03 0.809 59.0
12.220168848147116 38 12.645862794237601 18.224871271102632 19.0 9.0 9.0 9.0 3.0 0.21 0.26 0.072 0.51 9.0 4.7 4.1 5.0 2.0 7.00 0.947 2.27 0.00 1.51 37.8 4.59 88.0 0.146 9.38 118 7.04 423 1.06 20.6 81.8 19.8 618 3.40 24.9 298 22.9 3.94e+03 1.52 62.7
13.220168848147116 40 12.865273249421687 18.909484138897593 21.0 9.0 9.0 9.0 3.2 0.21 0.27 0.065 0.52 9.0 4.7 3.9 5.0 2.0 7.00 0.925 2.17 0.00 1.47 87.5 6.74 255 0.198 16.0 112 6.33 342 1.02 18.5 161 25.4 1.21e+03 6.57 34.8 298 22.2 3.58e+03 1.06 59.8
14.220168848147116 43 12.794184166242626 19.38695904708133 23.0 9.0 9.0 9.0 3.4 0.21 0.29 0.070 0.54 9.0 5.0 4.1 5.0 2.0 7.00 0.907 2.13 0.00 1.46 87.5 8.54 326 0.290 18.0 57.1 5.80 127 1.21 11.3 168 28.7 1.46e+03 7.94 38.2 298 21.0 2.78e+03 2.06 52.8
15.220168848147116 44 12.65901046496794 19.47522737360749 24.0 9.0 9.0 9.0 3.5 0.21 0.30 0.071 0.55 9.0 5.3 4.3 5.5 2.1 7.00 1.00 2.19 0.00 1.48 87.5 8.51 318 0.354 17.8 42.8 5.19 103 0.592 10.2 193 35.7 2.25e+03 10.2 47.4 298 20.5 2.84e+03 0.617 53.3
16.220168848147118 45 12.607687257665718 19.603726274716728 25.0 9.0 9.0 9.0 3.6 0.21 0.31 0.072 0.55 9.0 5.6 5.0 6.0 2.2 7.00 0.956 2.13 0.00 1.46 87.5 8.78 314 0.417 17.7 50.8 6.04 111 0.562 10.5 181 39.3 3.01e+03 7.94 54.9 298 21.4 2.71e+03 1.54 52.1
17.220168848147118 46 12.565088150607005 19.819453070920027 25.0 9.0 9.0 9.0 3.7 0.21 0.31 0.072 0.56 10 5.7 5.1 6.0 2.3 7.00 0.957 2.09 0.00 1.44 87.5 10.2 405 0.574 20.1 44.3 5.58 89.1 0.815 9.44 344 48.5 5.17e+03 10.2 71.9 298 20.7 2.70e+03 1.64 52.0
18.220168848147118 47 12.50495156800526 19.916869855574497 26.0 9.0 9.0 9.0 3.8 0.22 0.32 0.073 0.57 11 5.9 5.9 6.0 2.4 7.00 0.957 2.09 0.00 1.44 87.5 10.3 396 0.730 19.9 54.6 5.85 103 0.986 10.1 458 54.3 7.83e+03 12.4 88.5 298 20.8 2.60e+03 1.71 51.0
19.220168848147118 47 12.50495156800526 19.916869855574497 25.0 9.0 9.0 9.0 3.8 0.22 0.32 0.073 0.57 11 5.9 5.9 6.0 2.4 7.00 0.979 2.15 0.00 1.47 87.5 10.3 396 0.730 19.9 49.7 5.20 95.4 0.486 9.77 458 56.8 8.54e+03 12.4 92.4 298 19.7 2.64e+03 0.910 51.4
20.220168848147118 47 12.50495156800526 19.916869855574497 25.0 9.0 9.0 9.0 3.8 0.22 0.32 0.073 0.57 11 5.9 5.9 6.0 2.4 7.00 0.979 2.15 0.00 1.47 87.5 10.3 396 0.730 19.9 49.7 5.40 97.1 0.682 9.86 486 58.0 9.86e+03 12.4 99.3 298 20.4 2.67e+03 0.910 51.6
21.220168848147118 47 12.50495156800526 19.916869855574497 25.0 9.0 9.0 9.0 3.8 0.22 0.32 0.073 0.57 11 5.9 5.9 6.0 2.4 7.00 0.979 2.15 0.00 1.47 87.5 10.3 396 0.730 19.9 40.0 5.35 84.0 0.883 9.17 486 58.0 9.86e+03 12.4 99.3 298 20.7 2.91e+03 2.09 53.9
22.220168848147118 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.958 2.13 0.00 1.46 131 12.8 692 0.739 26.3 40.0 5.51 84.4 0.992 9.19 486 59.5 9.76e+03 17.3 98.8 298 20.9 2.87e+03 1.65 53.6
23.220168848147118 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 40.0 5.55 83.3 1.21 9.12 486 62.2 1.02e+04 17.3 101 298 21.1 2.87e+03 2.53 53.5
24.220168848147118 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 40.0 5.55 83.3 1.21 9.12 486 65.0 1.08e+04 17.3 104 298 21.1 2.87e+03 2.53 53.5
25.220168848147118 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 40.0 5.58 85.7 0.992 9.26 486 70.4 1.35e+04 17.3 116 298 21.1 2.87e+03 2.53 53.6
26.220168848147118 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 42.5 5.39 91.1 0.810 9.55 617 75.9 1.82e+04 17.3 135 298 20.9 2.93e+03 1.78 54.1
27.220168848147118 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 45.3 5.43 95.2 0.889 9.76 617 75.9 1.82e+04 17.3 135 298 21.2 3.07e+03 1.92 55.4
28.220168848147118 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 45.3 5.54 96.7 0.947 9.83 617 75.9 1.82e+04 17.3 135 298 21.5 3.08e+03 2.00 55.5
29.220168848147118 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 45.3 5.55 96.7 0.947 9.83 617 75.9 1.82e+04 17.3 135 298 21.5 3.08e+03 2.00 55.5
30.220168848147118 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 45.3 5.55 96.7 0.947 9.83 617 75.9 1.82e+04 17.3 135 298 21.5 3.08e+03 2.00 55.5
31.220168848147118 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 45.3 5.55 96.7 0.947 9.83 617 75.9 1.82e+04 17.3 135 298 21.5 3.08e+03 2.00 55.5
32.22016884814712 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 45.3 5.55 96.7 0.947 9.83 617 75.9 1.82e+04 17.3 135 298 21.5 3.08e+03 2.00 55.5
33.22016884814712 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 45.3 5.55 96.7 0.947 9.83 617 75.9 1.82e+04 17.3 135 298 21.5 3.08e+03 2.00 55.5
34.22016884814712 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 45.3 5.55 96.7 0.947 9.83 617 75.9 1.82e+04 17.3 135 298 21.5 3.08e+03 2.00 55.5
35.22016884814712 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 45.3 5.55 96.7 0.947 9.83 617 75.9 1.82e+04 17.3 135 298 21.5 3.08e+03 2.00 55.5
36.22016884814712 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 45.3 5.55 96.7 0.947 9.83 617 75.9 1.82e+04 17.3 135 298 21.5 3.08e+03 2.00 55.5
37.22016884814712 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 45.3 5.55 96.7 0.947 9.83 617 75.9 1.82e+04 17.3 135 298 21.5 3.08e+03 2.00 55.5
38.22016884814712 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 45.3 5.55 96.7 0.947 9.83 617 75.9 1.82e+04 17.3 135 298 21.5 3.08e+03 2.00 55.5
39.22016884814712 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 45.3 5.55 96.7 0.947 9.83 617 75.9 1.82e+04 17.3 135 298 21.5 3.08e+03 2.00 55.5
40.22016884814712 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 45.3 5.55 96.7 0.947 9.83 617 75.9 1.82e+04 17.3 135 298 21.5 3.08e+03 2.00 55.5
41.22016884814712 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 45.3 5.55 96.7 0.947 9.83 617 75.9 1.82e+04 17.3 135 298 21.5 3.08e+03 2.00 55.5
42.22016884814712 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 45.3 5.55 96.7 0.947 9.83 617 75.9 1.82e+04 17.3 135 298 21.5 3.08e+03 2.00 55.5
43.22016884814712 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 45.3 5.55 96.7 0.947 9.83 617 75.9 1.82e+04 17.3 135 298 21.5 3.08e+03 2.00 55.5
44.22016884814712 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 45.3 5.55 96.7 0.947 9.83 617 75.9 1.82e+04 17.3 135 298 21.5 3.08e+03 2.00 55.5
45.22016884814712 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 45.3 5.55 96.7 0.947 9.83 617 75.9 1.82e+04 17.3 135 298 21.5 3.08e+03 2.00 55.5
46.22016884814712 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 45.3 5.55 96.7 0.947 9.83 617 75.9 1.82e+04 17.3 135 298 21.5 3.08e+03 2.00 55.5
47.22016884814712 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 45.3 5.55 96.7 0.947 9.83 617 75.9 1.82e+04 17.3 135 298 21.5 3.08e+03 2.00 55.5
48.22016884814712 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 45.3 5.55 96.7 0.947 9.83 617 75.9 1.82e+04 17.3 135 298 21.5 3.08e+03 2.00 55.5
49.22016884814712 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 45.3 5.55 96.7 0.947 9.83 617 75.9 1.82e+04 17.3 135 298 21.5 3.08e+03 2.00 55.5
50.22016884814712 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 45.3 5.55 96.7 0.947 9.83 617 75.9 1.82e+04 17.3 135 298 21.5 3.08e+03 2.00 55.5
51.22016884814712 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 45.3 5.55 96.7 0.947 9.83 617 75.9 1.82e+04 17.3 135 298 21.5 3.08e+03 2.00 55.5
52.22016884814712 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 45.3 5.55 96.7 0.947 9.83 617 75.9 1.82e+04 17.3 135 298 21.5 3.08e+03 2.00 55.5
53.22016884814712 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 45.3 5.55 96.7 0.947 9.83 617 75.9 1.82e+04 17.3 135 298 21.5 3.08e+03 2.00 55.5
54.22016884814712 48 12.422713314139935 20.211708232503714 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.075 0.57 11 5.9 6.1 6.0 2.5 7.00 0.979 2.11 0.00 1.45 131 12.8 692 0.739 26.3 45.3 5.55 96.7 0.947 9.83 617 75.9 1.82e+04 17.3 135 298 21.5 3.08e+03 2.00 55.5
