#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:32+0000 #
#####################################################################
#
# seed = 93.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.42787115389680497 2 11.175391410935443 12.206457575186795 1.0 1.0 1.0 1.0 0.19 0.19 0.0 0.19 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.427871153896805 3 10.128302661913208 9.938532262534396 2.0 2.0 2.0 2.0 0.29 0.18 0.022 0.18 0.15 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0259 0.00899 0.000215 0.000518 0.0147 0.00 0.00 0.00 0.00 0.00 0.0264 0.0263 8.95e-08 0.0264 0.000299 298 199 2.96e+04 298 172
2.427871153896805 6 10.132685414808899 8.796044212165091 3.0 4.0 4.0 4.0 0.58 0.18 0.051 0.096 0.23 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.0259 0.00557 0.000106 0.000518 0.0103 152 75.3 7.56e+03 74.5 86.9 0.0265 0.0142 0.000180 0.0162 0.0134 298 150 1.78e+04 151 133
3.427871153896805 9 10.336016349668274 10.325993145201139 4.0 5.0 5.0 5.0 0.87 0.18 0.082 0.061 0.29 3.0 2.0 1.0 2.0 1.0 3.00 0.556 1.03 0.00 1.01 0.836 0.0966 0.0770 0.000107 0.278 203 50.2 5.81e+03 0.0121 76.3 0.836 0.101 0.0763 0.000107 0.276 298 88.8 1.36e+04 0.0243 116
4.427871153896805 11 10.075332261444522 11.972663907381968 5.0 5.0 5.0 5.0 1.1 0.18 0.10 0.056 0.32 4.0 2.2 1.2 2.0 1.1 3.00 0.727 1.02 0.00 1.01 0.961 0.228 0.152 0.000518 0.389 148 22.4 2.48e+03 0.283 49.8 0.961 0.384 0.198 0.00655 0.445 298 61.0 1.19e+04 0.566 109
5.427871153896805 14 9.571241423023755 13.842265555779806 6.0 6.0 6.0 6.0 1.3 0.19 0.13 0.044 0.36 4.0 2.4 1.2 3.0 1.1 3.00 0.714 1.14 0.00 1.07 12.8 1.76 16.1 0.0112 4.02 89.3 17.2 857 0.0220 29.3 12.8 2.07 15.5 0.349 3.94 298 52.0 8.96e+03 0.174 94.7
6.427871153896805 16 9.774001984286157 15.367211111387423 7.0 6.0 6.0 6.0 1.5 0.19 0.15 0.041 0.39 5.0 2.9 1.7 3.0 1.3 3.00 0.813 1.10 0.500 1.05 47.8 5.38 151 0.0209 12.3 63.6 14.9 508 0.221 22.5 47.8 7.12 149 1.60 12.2 298 49.5 7.96e+03 1.39 89.2
7.427871153896805 20 10.44603189422622 16.975982191881116 9.0 7.0 7.0 7.0 1.9 0.19 0.19 0.050 0.44 6.0 2.9 2.4 3.0 1.6 3.00 0.750 1.04 0.00 1.02 90.6 9.06 489 0.501 22.1 55.9 11.8 283 0.0223 16.8 90.6 15.7 592 2.09 24.3 298 41.3 6.51e+03 0.879 80.7
8.427871153896806 22 10.272305102070636 17.620923181116787 10.0 7.0 7.0 7.0 2.1 0.19 0.21 0.045 0.46 8.0 3.3 4.2 3.0 2.1 3.00 0.864 1.17 0.500 1.08 90.6 9.60 462 0.694 21.5 55.9 10.6 259 0.248 16.1 138 23.4 1.28e+03 2.80 35.8 298 39.0 6.09e+03 0.729 78.1
