#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:32+0000 #
#####################################################################
#
# seed = 71.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.9323817000590975 2 12.084690260086672 8.620120831558154 1.0 1.0 1.0 1.0 0.17 0.17 0.0 0.17 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.0216557947429965 2 12.084690260086672 8.620120831558154 1.0 1.0 1.0 1.0 0.17 0.17 0.0 0.17 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000269 1.24e-07 0.000269 0.000352 0.00 0.00 0.00 0.00 0.00 0.000518 0.000269 1.24e-07 0.000269 0.000352 298 149 4.45e+04 149 211
2.0199116645482666 4 8.177940847896258 11.730284726673265 3.0 3.0 3.0 3.0 0.35 0.16 0.028 0.084 0.17 2.0 1.5 0.33 1.5 0.58 1.00 0.250 0.250 0.00 0.500 0.00800 0.00414 2.00e-05 0.00426 0.00447 4.03e+03 2.69e+03 5.42e+06 4.03e+03 2.33e+03 0.00800 0.00414 1.99e-05 0.00427 0.00446 4.03e+03 2.09e+03 5.04e+06 2.16e+03 2.24e+03
3.0199116645482666 8 10.134161300719452 11.820929347562487 4.0 4.0 4.0 4.0 0.70 0.16 0.059 0.043 0.24 3.0 1.8 0.79 1.5 0.89 2.00 0.500 0.571 0.00 0.756 0.880 0.121 0.0943 0.00800 0.307 212 79.9 7.00e+03 99.1 83.7 0.880 0.133 0.0916 0.0362 0.303 298 132 1.36e+04 174 117
4.019911664548267 12 9.496884134665606 14.08287830466839 6.0 5.0 5.0 5.0 1.0 0.16 0.089 0.051 0.30 5.0 2.7 2.2 2.5 1.5 3.00 0.750 1.11 0.00 1.06 12.9 1.26 13.5 0.00800 3.68 99.1 25.0 1.07e+03 0.246 32.7 12.9 1.34 13.3 0.0522 3.65 298 67.1 8.57e+03 20.0 92.6
5.0189107753120945 17 9.277897569531675 16.482939035881415 9.0 7.0 7.0 7.0 1.5 0.17 0.13 0.064 0.36 5.0 2.8 2.5 3.0 1.6 3.00 0.588 0.882 0.00 0.939 48.4 4.61 146 0.0676 12.1 70.5 22.2 923 0.0284 30.4 48.4 5.55 148 0.635 12.2 298 59.4 8.17e+03 0.0568 90.4
6.0189107753120945 21 10.11993509864918 17.420674273428986 12.0 8.0 8.0 8.0 1.8 0.18 0.16 0.067 0.40 7.0 3.0 2.8 3.0 1.7 4.00 0.857 1.33 0.00 1.15 48.4 6.66 214 0.0950 14.6 31.7 7.35 104 2.46 10.2 61.2 13.5 459 1.38 21.4 298 28.9 4.42e+03 2.80 66.5
7.0189107753120945 25 9.97459279194353 18.655219974956623 14.0 7.0 7.0 7.0 2.2 0.19 0.19 0.064 0.43 7.0 3.4 3.0 4.0 1.7 4.00 0.840 1.39 0.00 1.18 125 13.2 894 0.304 29.9 53.8 14.8 372 0.661 19.3 174 30.2 2.81e+03 2.28 53.0 298 50.9 6.36e+03 0.750 79.8
8.009824366273474 27 10.468682280027819 19.374211186417188 14.0 8.0 8.0 8.0 2.3 0.19 0.20 0.065 0.45 7.0 3.4 2.7 3.0 1.6 4.00 0.852 1.67 0.00 1.29 125 13.2 873 0.635 29.6 36.6 6.35 133 0.579 11.5 190 34.6 2.92e+03 3.30 54.1 298 27.1 3.90e+03 0.805 62.5
