#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:33+0000 #
#####################################################################
#
# seed = 482.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1734159478267021 2 8.692189365870195 12.130641064388133 1.0 1.0 1.0 1.0 0.18 0.18 0.0 0.18 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.173415947826702 3 8.897820773339106 9.769749585773495 2.0 2.0 2.0 2.0 0.27 0.20 0.010 0.20 0.10 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0223 0.00777 0.000158 0.000518 0.0126 0.00 0.00 0.00 0.00 0.00 0.0228 0.0226 8.95e-08 0.0228 0.000299 298 199 2.96e+04 298 172
2.173415947826702 6 8.644355413117053 10.79468379107315 3.0 4.0 4.0 4.0 0.54 0.20 0.043 0.11 0.21 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.628 0.109 0.0648 0.000518 0.255 153 75.4 7.58e+03 74.5 87.1 0.628 0.116 0.0630 0.0225 0.251 298 150 1.78e+04 151 133
3.173415947826702 9 6.374490542576093 12.35469332484812 4.0 5.0 5.0 5.0 0.81 0.20 0.072 0.074 0.27 4.0 2.4 1.3 2.0 1.1 3.00 0.556 1.03 0.00 1.01 2.75 0.378 0.832 0.000518 0.912 203 50.3 5.84e+03 0.00991 76.4 2.75 0.520 0.794 0.00233 0.891 298 88.9 1.36e+04 0.0198 117
4.173415947826702 12 6.355082858539386 14.170235804946337 6.0 6.0 6.0 6.0 1.1 0.21 0.10 0.074 0.32 6.0 2.8 2.7 2.5 1.6 3.00 0.667 0.970 0.00 0.985 13.8 1.45 15.8 0.00841 3.97 74.5 20.3 1.20e+03 0.0658 34.7 13.8 1.79 15.7 0.0986 3.96 298 62.1 1.09e+04 0.0988 105
5.173415947826702 15 6.279751609375007 16.645098386642424 8.0 7.0 7.0 7.0 1.3 0.21 0.13 0.067 0.36 6.0 2.8 2.3 2.0 1.5 3.00 0.733 1.21 0.00 1.10 22.0 4.17 60.2 0.0223 7.76 55.9 15.9 615 0.0905 24.8 22.0 5.75 65.1 2.84 8.07 298 56.5 9.30e+03 0.110 96.4
6.173415947826702 21 5.281417337793856 19.529686163303552 11.0 8.0 8.0 8.0 1.9 0.22 0.19 0.074 0.43 6.0 3.1 2.1 3.0 1.5 4.00 0.667 1.33 0.00 1.15 89.5 9.42 410 0.628 20.2 56.3 11.2 311 0.0663 17.6 89.5 13.4 460 2.84 21.4 298 42.4 7.08e+03 0.116 84.2
7.173415947826702 25 4.525001168723895 21.984929095728024 13.0 9.0 9.0 9.0 2.2 0.23 0.23 0.077 0.48 6.0 3.4 2.1 3.0 1.4 4.00 0.800 1.50 0.00 1.22 89.5 11.0 387 1.10 19.7 44.7 9.24 223 0.965 14.9 111 22.7 851 20.2 29.2 298 39.4 6.36e+03 1.42 79.7
8.173415947826701 28 4.915534849096886 22.46368030198704 17.0 9.0 9.0 9.0 2.5 0.24 0.26 0.072 0.51 7.0 3.8 2.8 4.0 1.7 4.00 0.857 1.61 0.00 1.27 89.5 13.1 476 2.79 21.8 44.7 7.76 151 1.41 12.3 114 33.4 1.42e+03 17.7 37.6 298 35.3 5.57e+03 2.09 74.6
