#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:32+0000 #
#####################################################################
#
# seed = 411.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.14099130258545944 2 11.108915172376959 7.759395809056812 1.0 1.0 1.0 1.0 0.20 0.20 0.0 0.20 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.1409913025854594 3 10.676727192772661 10.171756390465347 2.0 2.0 2.0 2.0 0.30 0.22 0.014 0.22 0.12 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.000518 0.000347 8.83e-08 0.000518 0.000297 0.00 0.00 0.00 0.00 0.00 0.000522 0.000349 8.95e-08 0.000522 0.000299 298 199 2.96e+04 298 172
2.1409913025854594 6 10.317408878343816 10.045721603525811 3.0 4.0 4.0 4.0 0.60 0.21 0.058 0.075 0.24 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.119 0.0278 0.00236 0.000518 0.0485 2.19e+04 5.50e+03 1.19e+08 74.5 1.09e+04 0.119 0.0433 0.00192 0.0467 0.0438 2.19e+04 3.77e+03 7.86e+07 224 8.87e+03
3.1409913025854594 9 8.678977144948277 11.712797086387788 4.0 5.0 5.0 5.0 0.91 0.21 0.093 0.068 0.30 3.0 2.0 1.0 2.0 1.0 3.00 0.556 1.03 0.00 1.01 1.39 0.259 0.243 0.000518 0.493 201 50.0 5.74e+03 0.00761 75.8 1.39 0.290 0.230 0.119 0.479 298 88.6 1.35e+04 0.0152 116
4.140991302585459 11 9.176350540812983 12.762031536684207 5.0 5.0 5.0 5.0 1.1 0.21 0.12 0.073 0.34 4.0 2.4 1.7 2.0 1.3 3.00 0.727 1.02 0.00 1.01 16.4 1.70 23.8 0.000597 4.88 137 22.4 2.16e+03 0.0117 46.5 16.4 2.05 23.0 0.774 4.79 298 61.5 1.16e+04 0.0234 108
5.140991302585459 16 8.505312988108995 14.955437565892613 8.0 6.0 6.0 6.0 1.6 0.22 0.17 0.066 0.42 5.0 2.8 1.7 3.0 1.3 4.00 0.688 1.30 0.00 1.14 16.4 1.97 20.7 0.0392 4.55 74.5 14.9 574 0.000272 24.0 17.7 3.33 34.7 0.425 5.89 298 46.6 7.92e+03 0.000408 89.0
6.140991302585459 19 9.308396444005133 16.544657759486874 10.0 7.0 7.0 7.0 1.9 0.23 0.21 0.071 0.46 6.0 3.1 1.7 3.0 1.3 4.00 0.789 1.51 0.00 1.23 52.9 5.70 173 0.0632 13.2 85.0 13.3 663 0.106 25.7 52.9 9.24 198 0.851 14.1 298 44.7 8.10e+03 0.151 90.0
7.140991302585459 22 9.306198764129453 18.067005521465646 11.0 7.0 7.0 7.0 2.2 0.23 0.25 0.074 0.50 6.0 3.2 2.1 3.0 1.4 4.00 0.818 1.68 0.00 1.30 112 12.1 676 0.0983 26.0 73.4 11.3 450 0.210 21.2 112 19.4 851 3.48 29.2 298 39.5 6.74e+03 1.50 82.1
8.140991302585459 28 10.177450798440988 20.02469377932793 14.0 8.0 8.0 8.0 2.8 0.24 0.32 0.079 0.56 7.0 3.4 2.1 3.5 1.5 4.00 0.750 1.45 0.00 1.21 112 15.5 686 0.735 26.2 55.3 8.83 217 0.382 14.7 165 30.3 1.77e+03 20.6 42.1 298 34.1 5.65e+03 1.20 75.2
