#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:32+0000 #
#####################################################################
#
# seed = 453.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1432565432315691 2 7.888450907596581 11.338417136161329 1.0 1.0 1.0 1.0 0.18 0.18 0.0 0.18 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.1432565432315691 3 9.789891367596764 9.733160261011044 2.0 2.0 2.0 2.0 0.27 0.16 0.021 0.16 0.14 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00457 0.00187 5.47e-06 0.000518 0.00234 0.00 0.00 0.00 0.00 0.00 0.00509 0.00491 8.95e-08 0.00509 0.000299 298 199 2.96e+04 298 172
2.143256543231569 6 9.703422231276228 9.794973916152701 3.0 4.0 4.0 4.0 0.53 0.16 0.045 0.070 0.21 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 0.0290 0.00577 0.000133 0.000518 0.0115 166 78.8 8.32e+03 74.5 91.2 0.0290 0.00730 0.000119 0.00483 0.0109 298 152 1.78e+04 158 134
3.143256543231569 9 9.0554879970798 11.034835454549514 5.0 5.0 5.0 5.0 0.80 0.16 0.068 0.052 0.26 3.0 2.0 0.75 2.0 0.87 3.00 0.556 1.03 0.00 1.01 0.203 0.0268 0.00444 0.00194 0.0667 221 52.5 6.65e+03 0.211 81.6 0.203 0.0340 0.00425 0.00242 0.0652 298 90.8 1.41e+04 0.421 119
4.143256543231569 13 8.643899874075531 12.455758751526272 7.0 5.0 5.0 5.0 1.1 0.17 0.10 0.055 0.32 5.0 2.8 1.4 3.0 1.2 3.00 0.615 1.09 0.00 1.04 2.89 0.251 0.634 0.00242 0.796 123 18.6 1.48e+03 0.0306 38.5 2.89 0.287 0.622 0.0135 0.789 298 51.7 9.55e+03 0.0613 97.7
5.143256543231569 16 8.10614922649041 13.94674786844351 9.0 6.0 6.0 6.0 1.4 0.17 0.12 0.050 0.35 6.0 2.9 2.0 3.0 1.4 3.00 0.750 1.27 0.00 1.13 4.74 0.524 1.77 0.00905 1.33 71.9 14.1 750 0.291 27.4 4.74 0.750 2.12 0.0795 1.45 298 47.7 8.53e+03 0.601 92.4
6.143256543231569 20 9.806782317027558 15.096099220608448 11.0 7.0 7.0 7.0 1.8 0.18 0.16 0.063 0.40 6.0 3.1 2.1 3.0 1.4 4.00 0.800 1.64 0.00 1.28 22.7 1.58 26.0 0.0227 5.10 39.9 11.3 288 0.0159 17.0 22.7 2.32 27.3 0.110 5.23 298 39.3 5.70e+03 0.0905 75.5
7.143256543231569 22 9.866709505998735 15.561537516565437 13.0 7.0 7.0 7.0 1.9 0.18 0.17 0.054 0.42 6.0 3.5 3.2 3.0 1.8 4.00 0.864 1.55 0.00 1.25 22.7 1.96 28.1 0.0393 5.30 76.6 10.0 406 1.56 20.2 30.3 3.96 63.6 0.152 7.98 298 37.9 6.45e+03 1.86 80.3
8.143256543231569 24 9.328638541054476 16.241894202352334 14.0 7.0 7.0 7.0 2.1 0.19 0.19 0.059 0.43 6.0 3.6 2.9 3.0 1.7 4.00 0.875 1.77 0.00 1.33 29.5 3.03 57.6 0.0588 7.59 80.9 8.93 355 0.826 18.8 34.0 6.68 136 0.230 11.7 298 35.9 6.06e+03 1.61 77.9
9.143256543231569 24 9.328638541054476 16.241894202352334 14.0 7.0 7.0 7.0 2.1 0.19 0.19 0.059 0.43 6.0 3.6 2.9 3.0 1.7 4.00 1.00 1.91 0.00 1.38 29.5 3.03 57.6 0.0588 7.59 86.0 6.13 384 0.0764 19.6 53.6 12.5 345 0.369 18.6 298 29.6 6.31e+03 0.108 79.4
10.143256543231569 24 9.328638541054476 16.241894202352334 14.0 7.0 7.0 7.0 2.1 0.19 0.19 0.059 0.43 6.0 3.6 2.9 3.0 1.7 4.00 0.958 1.95 0.00 1.40 29.5 3.03 57.6 0.0588 7.59 173 9.68 1.36e+03 0.192 36.8 85.5 17.3 757 0.335 27.5 298 29.4 6.40e+03 0.202 80.0
11.143256543231569 24 9.328638541054476 16.241894202352334 14.0 7.0 7.0 7.0 2.1 0.19 0.19 0.059 0.43 6.0 3.6 2.9 3.0 1.7 4.00 0.958 1.95 0.00 1.40 29.5 3.03 57.6 0.0588 7.59 56.1 5.93 173 0.201 13.2 72.8 16.2 762 0.335 27.6 298 29.6 4.78e+03 0.313 69.1
12.143256543231569 29 8.206353371436814 17.53854647672236 16.0 7.0 7.0 7.0 2.6 0.19 0.23 0.068 0.48 6.0 3.9 2.4 4.0 1.6 4.00 0.793 1.74 0.00 1.32 77.0 5.78 239 0.109 15.4 88.1 8.04 341 0.218 18.5 77.0 16.7 780 0.595 27.9 298 29.8 5.31e+03 0.268 72.8
13.143256543231569 31 8.387718573988874 18.518802402107926 17.0 8.0 8.0 8.0 2.7 0.19 0.25 0.069 0.50 6.0 3.8 2.6 4.0 1.6 4.00 0.903 1.69 0.00 1.30 137 12.6 960 0.121 31.0 88.1 6.99 321 0.218 17.9 137 26.0 1.52e+03 1.37 39.0 298 28.9 5.12e+03 0.268 71.5
14.143256543231569 33 8.901604151128009 19.141854197646214 18.0 8.0 8.0 8.0 2.9 0.20 0.26 0.073 0.51 7.0 3.8 2.7 4.0 1.6 4.00 0.909 1.71 0.00 1.31 137 13.7 963 0.203 31.0 88.1 6.98 303 0.289 17.4 214 38.4 3.78e+03 4.60 61.5 298 27.4 4.83e+03 0.323 69.5
15.143256543231569 35 8.745860424456268 19.920144955416983 19.0 9.0 9.0 9.0 3.1 0.20 0.28 0.074 0.53 7.0 3.9 2.7 4.0 1.6 4.00 0.914 1.73 0.00 1.31 137 15.9 1.05e+03 0.248 32.4 84.0 6.52 259 0.422 16.1 326 55.3 7.85e+03 5.97 88.6 298 26.4 4.38e+03 0.533 66.2
16.14325654323157 37 8.864317797284906 20.208207988513283 20.0 9.0 9.0 9.0 3.3 0.20 0.30 0.070 0.54 9.0 4.5 4.5 4.0 2.1 4.00 0.919 1.69 0.00 1.30 137 16.1 991 0.347 31.5 86.0 6.18 254 0.437 15.9 383 70.6 1.41e+04 16.0 119 298 25.3 4.24e+03 0.440 65.1
17.14325654323157 39 9.064991263041305 20.795039151362385 23.0 9.0 9.0 9.0 3.4 0.20 0.31 0.070 0.56 9.0 4.5 4.6 4.0 2.1 4.00 0.923 1.65 0.00 1.29 137 19.2 1.27e+03 0.423 35.7 83.1 5.69 228 0.328 15.1 454 84.7 2.02e+04 18.5 142 298 23.9 3.94e+03 0.369 62.7
18.14325654323157 39 9.064991263041305 20.795039151362385 22.0 9.0 9.0 9.0 3.4 0.20 0.31 0.070 0.56 9.0 4.5 4.6 4.0 2.1 5.00 1.03 2.03 0.00 1.42 137 19.2 1.27e+03 0.423 35.7 85.2 4.76 234 0.0679 15.3 512 113 3.22e+04 18.7 179 298 22.4 4.04e+03 0.0922 63.6
19.14325654323157 40 9.14641221739646 20.830112404944295 22.0 9.0 9.0 9.0 3.5 0.20 0.32 0.072 0.57 10 4.7 5.5 4.5 2.4 5.00 0.950 1.89 0.00 1.38 137 18.8 1.24e+03 0.895 35.3 85.9 5.25 235 0.707 15.3 1.15e+03 135 7.76e+04 17.3 278 298 22.4 3.95e+03 0.747 62.8
20.14325654323157 40 9.14641221739646 20.830112404944295 23.0 9.0 9.0 9.0 3.5 0.20 0.32 0.072 0.57 10 4.7 5.5 4.5 2.4 5.00 0.975 1.87 0.00 1.37 137 18.8 1.24e+03 0.895 35.3 82.9 5.28 215 1.09 14.7 1.19e+03 145 8.83e+04 17.3 297 298 22.9 3.83e+03 1.25 61.9
21.14325654323157 40 9.14641221739646 20.830112404944295 23.0 9.0 9.0 9.0 3.5 0.20 0.32 0.072 0.57 10 4.7 5.5 4.5 2.4 6.00 1.00 2.10 0.00 1.45 137 18.8 1.24e+03 0.895 35.3 86.4 5.75 232 1.32 15.2 748 123 5.18e+04 17.3 228 298 23.8 3.94e+03 1.76 62.8
22.14325654323157 40 9.14641221739646 20.830112404944295 23.0 9.0 9.0 9.0 3.5 0.20 0.32 0.072 0.57 10 4.7 5.5 4.5 2.4 6.00 0.975 2.13 0.00 1.46 137 18.8 1.24e+03 0.895 35.3 84.6 5.68 224 1.09 15.0 753 124 5.27e+04 17.3 230 298 23.6 3.89e+03 1.28 62.4
23.14325654323157 40 9.14641221739646 20.830112404944295 23.0 9.0 9.0 9.0 3.5 0.20 0.32 0.072 0.57 10 4.7 5.5 4.5 2.4 6.00 0.975 2.13 0.00 1.46 137 18.8 1.24e+03 0.895 35.3 84.6 5.74 223 1.28 14.9 761 124 5.27e+04 17.3 230 298 23.7 3.88e+03 1.55 62.3
24.14325654323157 40 9.14641221739646 20.830112404944295 23.0 9.0 9.0 9.0 3.5 0.20 0.32 0.072 0.57 10 4.7 5.5 4.5 2.4 6.00 0.975 2.13 0.00 1.46 137 18.8 1.24e+03 0.895 35.3 84.7 5.73 223 1.27 14.9 753 123 5.22e+04 17.3 228 298 23.7 3.88e+03 1.54 62.3
25.14325654323157 40 9.14641221739646 20.830112404944295 23.0 9.0 9.0 9.0 3.5 0.20 0.32 0.072 0.57 10 4.7 5.5 4.5 2.4 6.00 0.975 2.13 0.00 1.46 137 18.8 1.24e+03 0.895 35.3 84.6 5.73 223 1.25 14.9 753 123 5.22e+04 17.3 228 298 23.7 3.88e+03 1.53 62.3
26.14325654323157 40 9.14641221739646 20.830112404944295 23.0 9.0 9.0 9.0 3.5 0.20 0.32 0.072 0.57 10 4.7 5.5 4.5 2.4 6.00 0.975 2.13 0.00 1.46 137 18.8 1.24e+03 0.895 35.3 84.6 5.73 223 1.27 14.9 753 123 5.22e+04 17.3 228 298 23.7 3.88e+03 1.54 62.3
27.14325654323157 40 9.14641221739646 20.830112404944295 23.0 9.0 9.0 9.0 3.5 0.20 0.32 0.072 0.57 10 4.7 5.5 4.5 2.4 6.00 0.975 2.13 0.00 1.46 137 18.8 1.24e+03 0.895 35.3 84.6 5.73 223 1.27 14.9 753 123 5.22e+04 17.3 228 298 23.7 3.88e+03 1.54 62.3
28.14325654323157 40 9.14641221739646 20.830112404944295 23.0 9.0 9.0 9.0 3.5 0.20 0.32 0.072 0.57 10 4.7 5.5 4.5 2.4 6.00 0.975 2.13 0.00 1.46 137 18.8 1.24e+03 0.895 35.3 84.6 5.73 223 1.27 14.9 753 123 5.22e+04 17.3 228 298 23.7 3.88e+03 1.54 62.3
29.14325654323157 40 9.14641221739646 20.830112404944295 23.0 9.0 9.0 9.0 3.5 0.20 0.32 0.072 0.57 10 4.7 5.5 4.5 2.4 6.00 0.975 2.13 0.00 1.46 137 18.8 1.24e+03 0.895 35.3 84.6 5.73 223 1.27 14.9 753 123 5.22e+04 17.3 228 298 23.7 3.88e+03 1.54 62.3
30.14325654323157 40 9.14641221739646 20.830112404944295 23.0 9.0 9.0 9.0 3.5 0.20 0.32 0.072 0.57 10 4.7 5.5 4.5 2.4 6.00 0.975 2.13 0.00 1.46 137 18.8 1.24e+03 0.895 35.3 84.6 5.73 223 1.27 14.9 753 123 5.22e+04 17.3 228 298 23.7 3.88e+03 1.54 62.3
31.14325654323157 40 9.14641221739646 20.830112404944295 23.0 9.0 9.0 9.0 3.5 0.20 0.32 0.072 0.57 10 4.7 5.5 4.5 2.4 6.00 0.975 2.13 0.00 1.46 137 18.8 1.24e+03 0.895 35.3 84.6 5.73 223 1.27 14.9 753 123 5.22e+04 17.3 228 298 23.7 3.88e+03 1.54 62.3
32.14325654323157 40 9.14641221739646 20.830112404944295 23.0 9.0 9.0 9.0 3.5 0.20 0.32 0.072 0.57 10 4.7 5.5 4.5 2.4 6.00 0.975 2.13 0.00 1.46 137 18.8 1.24e+03 0.895 35.3 84.6 5.73 223 1.27 14.9 753 123 5.22e+04 17.3 228 298 23.7 3.88e+03 1.54 62.3
33.14325654323157 40 9.14641221739646 20.830112404944295 23.0 9.0 9.0 9.0 3.5 0.20 0.32 0.072 0.57 10 4.7 5.5 4.5 2.4 6.00 0.975 2.13 0.00 1.46 137 18.8 1.24e+03 0.895 35.3 84.6 5.73 223 1.27 14.9 753 123 5.22e+04 17.3 228 298 23.7 3.88e+03 1.54 62.3
34.14325654323157 40 9.14641221739646 20.830112404944295 23.0 9.0 9.0 9.0 3.5 0.20 0.32 0.072 0.57 10 4.7 5.5 4.5 2.4 6.00 0.975 2.13 0.00 1.46 137 18.8 1.24e+03 0.895 35.3 84.6 5.73 223 1.27 14.9 753 123 5.22e+04 17.3 228 298 23.7 3.88e+03 1.54 62.3
35.14325654323157 40 9.14641221739646 20.830112404944295 23.0 9.0 9.0 9.0 3.5 0.20 0.32 0.072 0.57 10 4.7 5.5 4.5 2.4 6.00 0.975 2.13 0.00 1.46 137 18.8 1.24e+03 0.895 35.3 84.6 5.73 223 1.27 14.9 753 123 5.22e+04 17.3 228 298 23.7 3.88e+03 1.54 62.3
36.14325654323157 40 9.14641221739646 20.830112404944295 23.0 9.0 9.0 9.0 3.5 0.20 0.32 0.072 0.57 10 4.7 5.5 4.5 2.4 6.00 0.975 2.13 0.00 1.46 137 18.8 1.24e+03 0.895 35.3 84.6 5.73 223 1.27 14.9 753 123 5.22e+04 17.3 228 298 23.7 3.88e+03 1.54 62.3
