#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:32+0000 #
#####################################################################
#
# seed = 185.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.13874315023394934 2 10.196511823902476 12.492264653496198 1.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.1387431502339493 3 9.79122631720296 10.02984611934629 2.0 2.0 2.0 2.0 1.5 0.87 0.87 0.87 0.93 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0459 0.0157 0.000687 0.000518 0.0262 0.00 0.00 0.00 0.00 0.00 0.0464 0.0463 8.95e-08 0.0464 0.000299 298 199 2.96e+04 298 172
2.1387431502339496 6 9.603997028037023 9.132455525218163 3.0 4.0 4.0 4.0 3.1 0.78 1.6 0.18 1.3 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.996 0.174 0.163 0.000518 0.403 151 75.0 7.49e+03 74.5 86.6 0.996 0.189 0.157 0.0462 0.396 298 149 1.78e+04 150 133
3.1387431502339496 9 10.627527212041365 10.579966362539274 4.0 5.0 5.0 5.0 4.6 0.75 2.4 0.17 1.6 3.0 2.0 1.0 2.0 1.0 3.00 0.556 1.03 0.00 1.01 14.0 1.67 21.5 0.000518 4.63 201 50.0 5.74e+03 0.00509 75.8 14.0 1.90 20.8 0.0293 4.56 298 88.6 1.35e+04 0.0102 116
4.13874315023395 12 9.808508693249758 12.797332733615152 6.0 6.0 6.0 6.0 6.1 0.74 3.2 0.085 1.8 4.0 2.2 1.1 2.0 1.0 3.00 0.667 0.970 0.00 0.985 56.3 5.96 268 0.0249 16.4 74.5 20.3 1.15e+03 0.000275 33.9 56.3 7.30 269 0.0342 16.4 298 61.9 1.08e+04 0.000528 104
5.13874315023395 15 10.05902790140189 14.898013665390922 8.0 6.0 6.0 6.0 7.7 0.74 4.0 0.084 2.0 5.0 2.7 1.2 3.0 1.1 3.00 0.733 1.21 0.00 1.10 56.3 8.86 324 0.0390 18.0 55.9 16.0 679 0.114 26.1 70.3 15.6 536 0.243 23.2 298 57.1 9.53e+03 0.228 97.6
6.13874315023395 18 9.909005892182696 16.920767401221 10.0 7.0 7.0 7.0 9.2 0.74 4.8 0.074 2.2 6.0 3.0 1.9 3.0 1.4 3.00 0.778 1.36 0.00 1.17 56.3 11.5 362 0.144 19.0 55.9 11.8 385 1.91e-05 19.6 116 23.7 1.14e+03 12.0 33.7 298 49.9 8.30e+03 0.0347 91.1
7.13874315023395 22 10.364161631394046 18.323937255157706 13.0 8.0 8.0 8.0 11 0.74 5.9 0.075 2.4 7.0 3.5 2.2 3.0 1.5 4.00 0.773 1.71 0.00 1.31 56.3 11.8 336 0.619 18.3 59.4 9.52 268 0.0510 16.4 158 33.1 2.11e+03 11.9 46.0 298 42.3 7.10e+03 0.0619 84.2
8.13874315023395 25 10.539680552890298 19.975117191168614 15.0 8.0 8.0 8.0 13 0.74 6.7 0.086 2.6 7.0 3.5 2.8 3.0 1.7 5.00 0.840 2.06 0.00 1.43 104 19.1 830 2.46 28.8 44.7 8.29 185 0.218 13.6 257 47.2 4.19e+03 15.3 64.7 298 38.7 6.46e+03 0.369 80.4
9.13874315023395 29 10.660677862573 21.666962388559107 16.0 8.0 8.0 8.0 15 0.74 7.8 0.094 2.8 7.0 3.4 3.2 3.0 1.8 6.00 0.828 2.29 0.00 1.51 112 23.4 1.08e+03 10.7 32.9 44.7 7.99 150 3.02 12.2 294 61.4 6.68e+03 15.7 81.7 298 34.6 5.63e+03 4.38 75.0
10.13874315023395 32 10.386696210190747 22.76237781595069 18.0 8.0 8.0 8.0 16 0.75 8.6 0.085 2.9 8.0 3.9 3.5 3.5 1.9 6.00 0.875 2.11 0.00 1.45 112 27.3 1.15e+03 13.2 33.9 44.7 7.21 130 3.80 11.4 477 81.0 1.31e+04 30.0 114 298 32.3 5.16e+03 4.50 71.8
11.13874315023395 33 10.079071797667376 23.12500390317162 19.0 8.0 8.0 8.0 17 0.75 8.8 0.087 3.0 8.0 3.8 3.7 3.0 1.9 6.00 0.939 2.18 0.00 1.48 112 27.1 1.12e+03 13.3 33.4 44.7 6.62 124 2.85 11.2 594 99.0 2.24e+04 20.6 150 298 31.3 5.04e+03 3.21 71.0
12.13874315023395 35 10.210919248781636 23.550388582583896 20.0 8.0 8.0 8.0 18 0.75 9.4 0.092 3.1 9.0 4.3 5.2 5.0 2.3 6.00 0.914 2.14 0.00 1.46 119 30.2 1.30e+03 14.0 36.1 44.7 6.58 121 2.73 11.0 758 120 3.71e+04 42.5 193 298 30.0 4.79e+03 3.28 69.2
13.13874315023395 35 10.210919248781636 23.550388582583896 21.0 8.0 8.0 8.0 18 0.75 9.4 0.092 3.1 9.0 4.3 5.2 5.0 2.3 6.00 0.971 2.15 0.00 1.46 119 30.2 1.30e+03 14.0 36.1 44.7 6.23 116 2.71 10.8 916 140 5.49e+04 42.5 234 298 30.1 4.79e+03 2.75 69.2
14.13874315023395 36 10.24850873910028 23.778665924667244 21.0 8.0 8.0 8.0 18 0.75 9.6 0.094 3.1 10 4.6 6.4 5.0 2.5 6.00 0.944 2.34 0.00 1.53 119 32.4 1.43e+03 14.7 37.8 44.7 6.39 116 2.78 10.8 917 157 7.32e+04 43.6 271 298 29.3 4.67e+03 3.03 68.4
15.13874315023395 38 10.344234070466895 24.516088938906833 23.0 8.0 8.0 8.0 19 0.75 10 0.10 3.2 10 4.6 6.1 4.5 2.5 6.00 0.921 2.24 0.00 1.50 119 34.5 1.46e+03 16.4 38.2 44.7 5.89 109 2.02 10.4 1.22e+03 167 9.35e+04 45.6 306 298 27.9 4.47e+03 2.72 66.9
16.13874315023395 39 10.291657933966167 24.821347220353623 23.0 8.0 8.0 8.0 20 0.75 10 0.088 3.2 10 4.8 6.1 5.0 2.5 6.00 0.949 2.42 0.00 1.56 126 36.9 1.63e+03 17.5 40.4 44.7 5.88 104 3.05 10.2 1.22e+03 176 1.00e+05 46.4 317 298 27.3 4.36e+03 3.12 66.0
17.13874315023395 39 10.291657933966167 24.821347220353623 23.0 8.0 8.0 8.0 20 0.75 10 0.088 3.2 10 4.8 6.1 5.0 2.5 6.00 0.974 2.39 0.00 1.55 126 36.9 1.63e+03 17.5 40.4 44.7 5.88 102 2.67 10.1 1.27e+03 198 1.34e+05 46.4 365 298 27.5 4.36e+03 4.26 66.0
18.13874315023395 40 10.432850378041374 25.099285200919095 24.0 8.0 8.0 8.0 20 0.75 11 0.076 3.3 10 4.9 5.9 5.0 2.4 6.00 0.950 2.36 0.00 1.54 126 37.6 1.61e+03 19.1 40.2 44.7 5.73 100 2.49 10.0 1.31e+03 196 1.30e+05 46.4 361 298 26.9 4.26e+03 3.42 65.3
19.13874315023395 40 10.432850378041374 25.099285200919095 24.0 8.0 8.0 8.0 20 0.75 11 0.076 3.3 10 4.9 5.9 5.0 2.4 6.00 0.975 2.38 0.00 1.54 126 37.6 1.61e+03 19.1 40.2 44.7 5.73 99.4 2.45 9.97 1.44e+03 213 1.62e+05 46.4 402 298 27.0 4.26e+03 3.80 65.3
20.13874315023395 40 10.432850378041374 25.099285200919095 24.0 8.0 8.0 8.0 20 0.75 11 0.076 3.3 10 4.9 5.9 5.0 2.4 6.00 0.975 2.38 0.00 1.54 126 37.6 1.61e+03 19.1 40.2 44.7 5.73 99.6 2.45 9.98 1.44e+03 219 1.75e+05 46.4 419 298 27.0 4.26e+03 3.95 65.3
21.13874315023395 40 10.432850378041374 25.099285200919095 24.0 8.0 8.0 8.0 20 0.75 11 0.076 3.3 10 4.9 5.9 5.0 2.4 6.00 0.975 2.38 0.00 1.54 126 37.6 1.61e+03 19.1 40.2 44.7 5.73 99.8 2.34 9.99 1.50e+03 227 1.94e+05 46.4 441 298 27.0 4.27e+03 3.80 65.3
