#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:33+0000 #
#####################################################################
#
# seed = 473.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.48143070868330895 2 7.659737727727499 9.120697721498487 1.0 1.0 1.0 1.0 0.24 0.24 0.0 0.24 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.481430708683309 3 9.449187774541274 10.740058211831396 2.0 2.0 2.0 2.0 0.36 0.22 0.044 0.22 0.21 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.000518 0.000363 7.18e-08 0.000518 0.000268 0.00 0.00 0.00 0.00 0.00 0.000572 0.000400 8.95e-08 0.000572 0.000299 298 199 2.96e+04 298 172
2.481430708683309 6 9.117756027224154 12.296612944167117 3.0 4.0 4.0 4.0 0.73 0.20 0.087 0.072 0.30 3.0 2.3 0.67 2.5 0.82 2.00 0.667 1.07 0.00 1.03 0.688 0.118 0.0781 0.000518 0.280 1.58e+03 431 5.87e+05 74.5 766 0.688 0.123 0.0766 0.0171 0.277 1.58e+03 387 3.57e+05 224 598
3.481430708683309 9 10.456029104880114 13.954002260019085 4.0 5.0 5.0 5.0 1.1 0.21 0.13 0.066 0.36 5.0 2.9 2.4 3.0 1.5 3.00 0.556 1.03 0.00 1.01 9.01 1.15 8.77 0.0163 2.96 205 50.5 5.89e+03 0.319 76.8 9.01 1.31 8.46 0.631 2.91 298 89.0 1.36e+04 0.639 117
4.481430708683309 13 11.558183028335195 16.001672254810515 7.0 5.0 5.0 5.0 1.6 0.22 0.19 0.086 0.43 7.0 3.8 4.0 3.0 2.0 3.00 0.615 0.923 0.00 0.961 9.01 1.35 6.44 0.242 2.54 72.9 18.4 817 0.0114 28.6 9.70 2.25 11.0 0.969 3.32 298 54.3 9.21e+03 0.0229 96.0
5.481430708683309 14 11.195316062178104 16.73972556336411 8.0 6.0 6.0 6.0 1.7 0.22 0.20 0.086 0.45 7.0 3.7 4.1 3.0 2.0 4.00 0.857 1.67 0.00 1.29 24.2 2.98 43.1 0.437 6.57 81.1 14.1 637 3.23 25.2 24.2 5.63 47.8 2.98 6.91 298 56.2 9.73e+03 3.52 98.6
6.481430708683309 18 11.17306007075096 19.272441812222283 9.0 7.0 7.0 7.0 2.2 0.23 0.26 0.079 0.51 7.0 3.9 3.3 3.5 1.8 4.00 0.722 1.62 0.00 1.27 73.6 10.4 357 0.829 18.9 52.4 13.2 288 2.61 17.0 73.6 14.5 350 9.11 18.7 298 46.2 7.11e+03 5.04 84.3
7.481430708683309 24 11.870329130530914 20.205828692969867 12.0 7.0 7.0 7.0 2.9 0.24 0.35 0.098 0.59 8.0 4.4 4.9 4.5 2.2 4.00 0.708 1.35 0.00 1.16 73.6 9.45 301 1.02 17.4 51.6 9.72 193 7.39 13.9 97.8 19.7 691 10.3 26.3 298 36.3 5.56e+03 7.53 74.6
8.481430708683309 26 11.253684525498123 20.84648033073498 13.0 8.0 8.0 8.0 3.2 0.25 0.38 0.089 0.62 8.0 4.4 4.9 4.5 2.2 4.00 0.885 1.55 0.00 1.24 73.6 10.8 348 1.57 18.7 72.6 8.43 285 1.04 16.9 140 29.2 1.29e+03 15.7 36.0 298 34.2 5.54e+03 1.58 74.4
9.481430708683309 28 11.127703427868237 21.50278252647527 14.0 8.0 8.0 8.0 3.4 0.25 0.41 0.081 0.64 8.0 4.4 5.1 4.0 2.2 4.00 0.929 1.62 0.00 1.27 73.6 12.4 362 2.16 19.0 52.1 8.26 173 5.11 13.1 175 40.6 2.60e+03 21.4 50.9 298 32.6 4.87e+03 6.28 69.8
10.481430708683309 30 11.096662425736405 22.32412059716064 16.0 8.0 8.0 8.0 3.6 0.25 0.44 0.087 0.67 8.0 4.4 4.8 4.5 2.2 4.00 0.900 1.54 0.00 1.24 105 17.3 708 2.50 26.6 66.2 7.71 205 2.03 14.3 190 54.0 4.38e+03 27.1 66.2 298 30.5 4.75e+03 3.68 68.9
11.481430708683309 30 11.096662425736405 22.32412059716064 16.0 8.0 8.0 8.0 3.6 0.25 0.44 0.087 0.67 8.0 4.4 4.8 4.5 2.2 4.00 0.967 1.62 0.00 1.27 105 17.3 708 2.50 26.6 59.3 7.70 170 4.14 13.0 265 67.4 7.85e+03 28.3 88.6 298 30.9 4.62e+03 5.42 67.9
12.481430708683309 31 11.06325846187531 22.5308608044841 17.0 8.0 8.0 8.0 3.8 0.25 0.46 0.090 0.68 8.0 4.6 5.2 5.0 2.3 4.00 0.935 1.60 0.00 1.26 105 18.8 753 2.73 27.4 67.4 7.45 201 2.94 14.2 278 74.3 8.71e+03 32.1 93.3 298 29.8 4.62e+03 4.87 68.0
13.481430708683309 31 11.06325846187531 22.5308608044841 16.0 8.0 8.0 8.0 3.8 0.25 0.46 0.090 0.68 8.0 4.6 5.2 5.0 2.3 4.00 0.968 1.70 0.00 1.30 105 18.8 753 2.73 27.4 64.0 7.29 189 2.35 13.7 352 89.3 1.44e+04 32.1 120 298 30.1 4.58e+03 4.12 67.7
14.481430708683309 32 11.098732738409176 22.94028393631078 16.0 8.0 8.0 8.0 3.9 0.25 0.47 0.093 0.69 8.0 4.5 5.4 5.0 2.3 4.00 0.938 1.54 0.00 1.24 125 22.1 1.08e+03 2.98 32.9 53.6 7.22 152 1.90 12.3 413 99.9 1.79e+04 36.9 134 298 29.6 4.36e+03 3.48 66.0
15.481430708683309 32 11.098732738409176 22.94028393631078 16.0 8.0 8.0 8.0 3.9 0.25 0.47 0.093 0.69 8.0 4.5 5.4 5.0 2.3 4.00 0.969 1.52 0.500 1.23 125 22.1 1.08e+03 2.98 32.9 60.9 7.22 170 3.12 13.1 518 112 2.46e+04 36.9 157 298 29.5 4.41e+03 4.52 66.4
16.48143070868331 32 11.098732738409176 22.94028393631078 16.0 8.0 8.0 8.0 3.9 0.25 0.47 0.093 0.69 8.0 4.5 5.4 5.0 2.3 4.00 0.969 1.52 0.500 1.23 125 22.1 1.08e+03 2.98 32.9 60.9 7.21 170 3.02 13.1 518 118 2.64e+04 36.9 162 298 29.5 4.40e+03 3.87 66.4
17.48143070868331 32 11.098732738409176 22.94028393631078 16.0 8.0 8.0 8.0 3.9 0.25 0.47 0.093 0.69 8.0 4.5 5.4 5.0 2.3 4.00 0.969 1.52 0.500 1.23 125 22.1 1.08e+03 2.98 32.9 66.5 7.22 192 2.43 13.9 645 128 3.32e+04 36.9 182 298 29.3 4.48e+03 4.02 66.9
18.48143070868331 32 11.098732738409176 22.94028393631078 16.0 8.0 8.0 8.0 3.9 0.25 0.47 0.093 0.69 8.0 4.5 5.4 5.0 2.3 4.00 0.969 1.52 0.500 1.23 125 22.1 1.08e+03 2.98 32.9 64.0 7.21 183 2.86 13.5 581 128 2.99e+04 36.9 173 298 29.5 4.45e+03 3.33 66.7
19.48143070868331 33 11.130198123532562 23.323694926836385 17.0 8.0 8.0 8.0 4.0 0.25 0.49 0.088 0.70 8.0 4.5 5.2 5.0 2.3 4.00 0.939 1.50 0.00 1.22 126 25.2 1.38e+03 3.22 37.1 52.7 6.99 145 2.49 12.0 707 136 3.70e+04 41.6 192 298 29.0 4.25e+03 3.58 65.2
20.48143070868331 33 11.130198123532562 23.323694926836385 17.0 8.0 8.0 8.0 4.0 0.25 0.49 0.088 0.70 8.0 4.5 5.2 5.0 2.3 4.00 0.970 1.53 0.00 1.24 126 25.2 1.38e+03 3.22 37.1 52.7 6.99 143 3.35 12.0 707 139 3.79e+04 41.6 195 298 29.1 4.24e+03 3.72 65.1
