#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:32+0000 #
#####################################################################
#
# seed = 109.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.3410421695838586 2 11.971602345458214 8.462864940422062 1.0 1.0 1.0 1.0 0.16 0.16 0.0 0.16 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.3410421695838586 3 10.143239086724781 10.16105787880346 2.0 2.0 2.0 2.0 0.25 0.15 0.017 0.15 0.13 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.000518 0.000350 8.45e-08 0.000518 0.000291 0.00 0.00 0.00 0.00 0.00 0.000533 0.000360 8.95e-08 0.000533 0.000299 298 199 2.96e+04 298 172
2.341042169583859 6 11.402534194448625 9.648272396864666 3.0 3.0 3.0 3.0 0.49 0.17 0.033 0.12 0.18 4.0 2.0 1.2 2.0 1.1 2.00 0.667 1.07 0.00 1.03 0.0183 0.00506 6.06e-05 0.000518 0.00778 5.47e+03 1.40e+03 7.34e+06 74.5 2.71e+03 0.0183 0.00874 5.29e-05 0.0113 0.00727 5.47e+03 1.04e+03 4.73e+06 224 2.17e+03
3.341042169583859 8 9.335032721485781 9.158831910985958 4.0 4.0 4.0 4.0 0.66 0.18 0.048 0.093 0.22 4.0 2.0 1.1 2.0 1.1 4.00 0.750 1.93 0.00 1.39 0.0183 0.00428 4.70e-05 0.000266 0.00685 208 43.9 6.61e+03 0.131 81.3 0.0482 0.0125 0.000325 0.00219 0.0180 298 88.1 1.56e+04 0.196 125
4.341042169583859 11 8.33144061804288 10.963655626947983 5.0 5.0 5.0 5.0 0.91 0.18 0.070 0.091 0.26 4.0 2.2 1.4 2.0 1.2 4.00 0.636 1.45 0.00 1.21 0.587 0.0694 0.0312 0.000518 0.177 91.6 23.9 1.50e+03 0.0384 38.7 0.587 0.0728 0.0308 0.00436 0.175 298 55.5 9.04e+03 0.0673 95.1
5.341042169583859 16 7.930801642374299 13.135471724446667 8.0 6.0 6.0 6.0 1.3 0.19 0.11 0.074 0.33 5.0 2.6 1.9 2.5 1.4 4.00 0.625 1.18 0.00 1.09 2.55 0.267 0.425 0.00342 0.652 64.7 15.9 597 0.0951 24.4 2.55 0.352 0.420 0.0788 0.648 298 44.3 6.43e+03 0.143 80.2
6.341042169583859 18 8.643490606070829 14.009524864247428 9.0 6.0 6.0 6.0 1.5 0.19 0.12 0.058 0.35 6.0 2.9 2.3 3.0 1.5 4.00 0.833 1.44 0.00 1.20 2.55 0.343 0.479 0.00769 0.692 77.5 14.0 915 0.315 30.2 2.69 0.638 0.768 0.215 0.877 298 43.1 8.21e+03 0.503 90.6
7.341042169583859 24 8.76062438720408 15.454430777387117 13.0 7.0 7.0 7.0 2.0 0.20 0.17 0.063 0.41 6.0 3.2 2.2 3.0 1.5 4.00 0.708 1.26 0.00 1.12 9.00 0.658 3.53 0.0147 1.88 51.9 9.61 222 0.0181 14.9 9.00 1.13 3.82 0.253 1.96 298 33.7 4.75e+03 0.0254 68.9
8.341042169583858 28 8.432756640416786 16.41343570265869 14.0 8.0 8.0 8.0 2.3 0.21 0.20 0.057 0.44 7.0 3.5 3.4 3.0 1.9 4.00 0.821 1.49 0.00 1.22 35.4 1.90 46.3 0.0572 6.80 65.6 8.83 280 0.964 16.7 35.4 2.92 48.6 0.316 6.97 298 30.6 4.62e+03 1.23 68.0
9.341042169583858 33 9.021925187007836 17.82445455837461 17.0 9.0 9.0 9.0 2.7 0.21 0.24 0.064 0.48 7.0 3.7 3.6 4.0 1.9 5.00 0.848 1.57 0.00 1.25 35.4 3.16 57.2 0.164 7.56 35.6 7.45 113 0.697 10.6 44.4 5.81 110 0.881 10.5 298 28.4 3.58e+03 0.962 59.8
10.341042169583858 35 9.224248594905994 18.445537276134026 18.0 9.0 9.0 9.0 2.9 0.21 0.25 0.064 0.50 7.0 3.7 3.4 4.0 1.8 5.00 0.914 1.61 0.00 1.27 69.7 5.91 203 0.239 14.2 49.4 6.32 146 1.13 12.1 69.7 11.0 316 1.25 17.8 298 27.6 4.09e+03 1.77 64.0
11.341042169583858 40 9.886414216752016 19.81729715109315 21.0 8.0 8.0 8.0 3.3 0.22 0.29 0.070 0.54 7.0 3.8 3.1 4.0 1.8 5.00 0.850 1.57 0.00 1.25 74.5 9.32 382 0.316 19.5 49.8 6.37 132 1.24 11.5 105 19.4 835 2.44 28.9 298 25.2 3.66e+03 1.92 60.5
12.341042169583858 43 9.795077284988336 20.63662068080342 22.0 9.0 9.0 9.0 3.5 0.22 0.31 0.073 0.56 7.0 3.9 3.2 4.0 1.8 5.00 0.907 1.66 0.00 1.29 125 12.5 666 0.587 25.8 58.3 5.92 157 1.09 12.5 170 29.4 2.06e+03 4.66 45.3 298 24.3 4.03e+03 1.58 63.5
13.341042169583858 45 9.807574551305168 21.357512507628606 23.0 9.0 9.0 9.0 3.7 0.22 0.33 0.070 0.57 7.0 3.9 3.1 4.0 1.8 5.00 0.933 1.61 0.00 1.27 125 16.4 985 0.795 31.4 56.8 5.47 134 0.685 11.6 260 44.7 4.44e+03 15.0 66.6 298 23.7 3.77e+03 1.17 61.4
14.341042169583858 46 9.820834804527593 21.59349696257462 25.0 9.0 9.0 9.0 3.8 0.22 0.33 0.067 0.58 7.0 3.9 3.1 4.0 1.7 5.00 0.978 1.67 0.500 1.29 125 18.7 1.19e+03 0.838 34.5 50.7 4.83 103 0.378 10.2 346 65.3 9.35e+03 15.3 96.7 298 22.6 3.34e+03 0.612 57.8
15.341042169583858 47 9.93045415823169 21.577089302859527 26.0 9.0 9.0 9.0 3.9 0.22 0.34 0.069 0.58 7.0 4.1 3.5 4.0 1.9 5.00 0.957 1.78 0.00 1.33 125 18.3 1.17e+03 0.881 34.2 50.7 5.08 107 0.395 10.3 646 79.1 2.07e+04 15.0 144 298 22.2 3.27e+03 0.692 57.2
16.341042169583858 51 10.389673694946143 22.56765475694456 27.0 9.0 9.0 9.0 4.2 0.23 0.37 0.071 0.61 8.0 4.4 4.4 5.0 2.1 5.00 0.902 1.69 0.00 1.30 125 18.8 1.11e+03 1.25 33.3 54.1 4.86 106 0.377 10.3 651 92.3 2.86e+04 15.4 169 298 21.4 3.24e+03 0.631 57.0
17.341042169583858 51 10.389673694946143 22.56765475694456 27.0 9.0 9.0 9.0 4.2 0.23 0.37 0.071 0.61 8.0 4.4 4.4 5.0 2.1 5.00 1.02 1.86 0.00 1.36 125 18.8 1.11e+03 1.25 33.3 55.8 4.44 95.7 0.828 9.78 1.04e+03 117 4.88e+04 15.6 221 298 21.3 3.37e+03 0.942 58.1
18.341042169583858 52 10.48254032002264 22.869370118498388 28.0 9.0 9.0 9.0 4.3 0.23 0.38 0.069 0.62 8.0 4.5 4.3 5.0 2.1 5.00 0.962 1.72 0.00 1.31 125 19.7 1.13e+03 1.37 33.5 58.6 4.30 104 0.129 10.2 1.46e+03 120 6.16e+04 16.5 248 298 20.6 3.37e+03 0.246 58.1
19.341042169583858 53 10.462111291596237 22.868089868622057 29.0 9.0 9.0 9.0 4.4 0.23 0.39 0.069 0.62 9.0 4.6 4.3 5.0 2.1 5.00 0.962 1.77 0.00 1.33 125 19.5 1.11e+03 1.49 33.3 58.1 4.07 96.0 0.194 9.80 1.52e+03 143 1.01e+05 15.6 317 298 19.8 3.21e+03 0.468 56.7
20.341042169583858 53 10.462111291596237 22.868089868622057 29.0 9.0 9.0 9.0 4.4 0.23 0.39 0.069 0.62 9.0 4.6 4.3 5.0 2.1 5.00 0.981 1.79 0.00 1.34 125 19.5 1.11e+03 1.49 33.3 59.7 4.41 102 0.635 10.1 862 121 5.20e+04 15.6 228 298 20.8 3.31e+03 1.16 57.6
21.341042169583858 54 10.423163919778487 22.896395546830902 29.0 9.0 9.0 9.0 4.5 0.23 0.40 0.068 0.63 10 4.7 4.3 5.0 2.1 5.00 0.981 1.83 0.00 1.35 125 19.4 1.09e+03 1.51 33.0 59.3 4.88 104 0.738 10.2 926 123 5.60e+04 16.5 237 298 21.4 3.24e+03 1.17 56.9
