#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:32+0000 #
#####################################################################
#
# seed = 237.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.12925320733647894 2 8.061253686129655 8.421626555452054 1.0 1.0 1.0 1.0 0.16 0.16 0.0 0.16 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.129253207336479 3 10.353744830632099 9.207873751120445 2.0 2.0 2.0 2.0 0.25 0.17 0.013 0.17 0.11 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.000518 0.000350 8.49e-08 0.000518 0.000291 0.00 0.00 0.00 0.00 0.00 0.000531 0.000359 8.95e-08 0.000531 0.000299 298 199 2.96e+04 298 172
2.129253207336479 6 9.767536579430848 9.309908327729929 3.0 4.0 4.0 4.0 0.49 0.16 0.036 0.077 0.19 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 0.00102 0.000459 1.56e-07 0.000518 0.000395 5.92e+03 1.52e+03 8.63e+06 74.5 2.94e+03 0.00122 0.000692 3.19e-07 0.000852 0.000565 5.92e+03 1.11e+03 5.58e+06 224 2.36e+03
3.129253207336479 9 10.61765671179819 10.371786755190508 4.0 5.0 5.0 5.0 0.74 0.17 0.058 0.057 0.24 4.0 2.2 1.2 2.0 1.1 3.00 0.556 1.03 0.00 1.01 0.0245 0.00331 6.40e-05 0.000518 0.00800 346 68.1 1.45e+04 1.90 121 0.0245 0.00391 6.24e-05 0.00102 0.00790 346 105 1.97e+04 3.80 140
4.129253207336479 14 11.38091003523526 11.072479448497885 6.0 7.0 7.0 7.0 1.1 0.18 0.094 0.065 0.31 5.0 3.0 2.3 3.0 1.5 4.00 0.643 1.32 0.00 1.15 0.0786 0.0108 0.000536 0.000510 0.0232 68.7 16.6 657 0.338 25.6 0.0786 0.0148 0.000553 0.000814 0.0235 298 47.5 7.02e+03 0.508 83.8
5.129253207336479 17 9.574019807409897 11.623268608775168 8.0 8.0 8.0 8.0 1.4 0.18 0.12 0.061 0.34 6.0 3.2 3.2 3.0 1.8 5.00 0.824 1.65 0.00 1.29 0.0786 0.00957 0.000446 0.000518 0.0211 111 14.9 1.00e+03 0.0549 31.7 0.103 0.0225 0.00113 0.00163 0.0336 298 42.0 7.75e+03 0.110 88.0
6.129253207336479 22 7.972853386231216 12.473511275725123 10.0 9.0 9.0 9.0 1.8 0.19 0.15 0.079 0.39 7.0 3.8 3.8 4.0 1.9 6.00 0.773 1.90 0.00 1.38 2.27 0.145 0.251 0.000602 0.501 98.7 11.8 619 0.106 24.9 2.27 0.163 0.247 0.00214 0.497 298 33.9 5.20e+03 0.379 72.1
7.129253207336479 26 8.602821785654902 13.272096992930345 13.0 9.0 9.0 9.0 2.1 0.19 0.18 0.057 0.43 8.0 4.2 5.6 4.0 2.4 7.00 0.846 2.22 0.00 1.49 9.81 0.516 3.81 0.00157 1.95 80.1 9.34 369 0.292 19.2 9.81 0.647 3.90 0.00327 1.97 298 28.9 4.37e+03 0.438 66.1
8.129253207336479 29 7.719913107988909 13.726931141951349 14.0 9.0 9.0 9.0 2.4 0.20 0.21 0.063 0.45 8.0 4.4 5.0 4.0 2.2 8.00 0.931 2.57 0.00 1.60 9.81 0.471 3.42 0.00211 1.85 85.3 7.54 305 0.0419 17.5 10.6 1.09 7.03 0.0137 2.65 298 26.1 4.09e+03 0.0727 64.0
9.129253207336479 32 7.470427062031904 14.526856639798233 14.0 9.0 9.0 9.0 2.6 0.20 0.23 0.060 0.48 8.0 4.4 5.0 4.0 2.2 8.00 0.906 2.47 0.00 1.57 18.2 1.12 13.1 0.00245 3.62 55.3 6.47 178 0.484 13.4 18.2 2.15 19.7 0.0348 4.44 298 25.3 3.86e+03 0.858 62.1
10.129253207336479 34 7.54936008395066 14.642347031049555 14.0 9.0 9.0 9.0 2.8 0.20 0.24 0.064 0.49 9.0 4.9 6.0 5.0 2.4 8.00 0.912 2.39 1.00 1.54 18.2 1.06 12.4 0.00355 3.52 111 6.93 412 0.122 20.3 20.4 3.25 36.9 0.0346 6.08 298 23.9 4.19e+03 0.183 64.7
