#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:32+0000 #
#####################################################################
#
# seed = 264.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.6657945318987473 2 9.495380541359541 7.5514577393964775 1.0 1.0 1.0 1.0 0.40 0.40 0.0 0.40 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.6657945318987473 3 11.30054132732279 8.680940900053152 2.0 2.0 2.0 2.0 0.61 0.35 0.14 0.35 0.37 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.000518 0.000346 8.87e-08 0.000518 0.000298 0.00 0.00 0.00 0.00 0.00 0.000520 0.000348 8.95e-08 0.000520 0.000299 298 199 2.96e+04 298 172
2.6657945318987473 6 11.409850547167352 9.409008571751352 3.0 4.0 4.0 4.0 1.2 0.31 0.26 0.072 0.51 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 0.0254 0.00453 0.000104 0.000518 0.0102 3.31e+04 8.30e+03 2.72e+08 74.5 1.65e+04 0.0254 0.00480 0.000102 0.00106 0.0101 3.31e+04 5.63e+03 1.81e+08 224 1.34e+04
3.6657945318987473 9 11.29544300657541 11.714174628171822 4.0 5.0 5.0 5.0 1.8 0.31 0.38 0.071 0.62 4.0 2.2 1.2 2.0 1.1 3.00 0.556 1.03 0.00 1.01 0.306 0.0489 0.00976 0.00619 0.0988 326 65.7 1.31e+04 0.289 114 0.306 0.0590 0.00916 0.0262 0.0957 326 103 1.87e+04 0.578 137
4.665794531898747 14 11.727265742638215 13.165514623247876 7.0 6.0 6.0 6.0 2.8 0.31 0.58 0.066 0.76 5.0 2.6 1.6 2.0 1.3 4.00 0.643 1.32 0.00 1.15 1.36 0.238 0.213 0.0158 0.461 67.2 16.3 633 0.00401 25.2 1.36 0.277 0.202 0.0817 0.449 298 47.2 7.01e+03 0.00601 83.7
5.665794531898747 19 12.68989977862015 14.30892197383663 11.0 6.0 6.0 6.0 3.8 0.32 0.79 0.061 0.89 6.0 3.1 2.2 3.0 1.5 4.00 0.684 1.23 0.00 1.11 7.72 0.628 3.12 0.0254 1.77 110 12.6 787 0.00304 28.1 7.72 0.912 3.08 0.332 1.76 298 37.7 6.06e+03 0.00409 77.8
6.665794531898747 24 10.79368913549027 15.856913453036192 13.0 7.0 7.0 7.0 4.9 0.33 0.99 0.069 1.0 6.0 3.4 2.3 4.0 1.5 4.00 0.750 1.59 0.00 1.26 7.72 0.858 3.10 0.0507 1.76 48.4 10.4 226 0.821 15.0 9.08 1.56 5.79 0.798 2.41 298 34.0 4.95e+03 4.47 70.3
7.665794531898747 26 10.822698931389763 16.36279980714222 14.0 7.0 7.0 7.0 5.3 0.33 1.1 0.075 1.0 7.0 3.5 3.0 4.0 1.7 4.00 0.923 1.67 0.00 1.29 47.0 2.61 84.7 0.122 9.21 53.3 7.25 229 1.62 15.1 47.0 4.28 89.7 0.952 9.47 298 31.9 5.40e+03 2.19 73.5
8.665794531898747 28 10.653688626599628 17.029319479014422 15.0 7.0 7.0 7.0 5.7 0.33 1.2 0.080 1.1 7.0 3.6 2.9 3.5 1.7 4.00 0.893 1.73 0.00 1.31 47.0 3.64 101 0.186 10.0 65.9 8.54 297 2.40 17.2 54.7 7.39 188 1.74 13.7 298 30.5 5.01e+03 2.78 70.8
