#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:32+0000 #
#####################################################################
#
# seed = 174.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.16117064371029377 2 7.6275959605380095 9.211521037982353 1.0 1.0 1.0 1.0 0.27 0.27 0.0 0.27 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.1611706437102938 3 9.843659671095613 10.338294678427696 2.0 2.0 2.0 2.0 0.40 0.24 0.052 0.24 0.23 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.000518 0.000367 6.85e-08 0.000518 0.000262 0.00 0.00 0.00 0.00 0.00 0.000583 0.000410 8.95e-08 0.000583 0.000299 298 199 2.96e+04 298 172
2.1611706437102938 6 8.84897636596875 12.032006866389915 3.0 4.0 4.0 4.0 0.80 0.24 0.10 0.11 0.32 3.0 2.3 0.67 2.5 0.82 2.00 0.667 1.07 0.00 1.03 0.0673 0.0122 0.000732 0.000518 0.0271 1.34e+03 372 4.20e+05 74.5 648 0.0673 0.0136 0.000697 0.00449 0.0264 1.34e+03 347 2.54e+05 224 504
3.1611706437102938 9 10.073727559748793 12.376401360073116 4.0 5.0 5.0 5.0 1.2 0.25 0.15 0.097 0.39 5.0 2.4 2.0 2.0 1.4 3.00 0.556 1.03 0.00 1.01 0.0737 0.0217 0.000871 0.00420 0.0295 223 52.7 6.66e+03 1.51 81.6 0.0998 0.0403 0.00146 0.0273 0.0382 298 91.0 1.40e+04 3.03 118
4.161170643710294 13 10.26348500814581 12.858711073549395 7.0 4.0 4.0 4.0 1.7 0.27 0.22 0.11 0.47 7.0 3.5 3.1 3.0 1.8 3.00 0.615 0.923 0.00 0.961 0.157 0.0278 0.00216 0.00420 0.0465 53.7 16.1 591 0.262 24.3 0.157 0.0497 0.00340 0.0220 0.0583 298 52.6 8.09e+03 0.481 90.0
5.161170643710294 18 11.122481163351999 13.904364129357333 9.0 5.0 5.0 5.0 2.4 0.29 0.31 0.12 0.56 9.0 4.4 7.7 4.0 2.8 4.00 0.667 1.41 0.00 1.19 1.91 0.171 0.222 0.00723 0.471 58.9 11.7 342 0.394 18.5 1.91 0.213 0.217 0.0153 0.466 298 40.6 5.80e+03 0.591 76.2
6.161170643710294 22 11.05233160183982 14.950838238088103 12.0 5.0 5.0 5.0 2.9 0.30 0.38 0.13 0.62 9.0 4.8 6.3 4.5 2.5 5.00 0.818 1.97 0.00 1.40 1.91 0.330 0.374 0.0153 0.612 72.7 10.1 321 0.133 17.9 1.99 0.524 0.498 0.118 0.706 298 34.3 4.79e+03 0.711 69.2
7.161170643710294 23 11.304990209518154 15.30316761862828 13.0 5.0 5.0 5.0 3.1 0.30 0.40 0.14 0.63 9.0 4.7 6.6 5.0 2.6 4.00 1.00 2.00 0.00 1.41 3.12 0.452 0.696 0.0220 0.835 110 8.62 714 0.0133 26.7 5.17 1.25 2.66 0.177 1.63 298 28.5 5.63e+03 0.0222 75.0
8.161170643710294 24 11.582542458004204 15.829339344519909 12.0 6.0 6.0 6.0 3.2 0.31 0.42 0.15 0.65 9.0 4.6 6.6 4.5 2.6 4.00 0.958 1.78 0.00 1.33 14.4 1.03 8.75 0.0247 2.96 37.2 3.97 81.0 0.161 9.00 14.4 2.28 12.0 0.478 3.46 298 24.3 4.87e+03 0.235 69.8
