#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:32+0000 #
#####################################################################
#
# seed = 464.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.3842297470754359 2 12.442065189917543 9.464913457286585 1.0 1.0 1.0 1.0 0.38 0.38 0.0 0.38 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.384229747075436 3 11.290080025712854 11.275316843216155 2.0 2.0 2.0 2.0 0.57 0.33 0.12 0.33 0.35 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.000518 0.000381 5.61e-08 0.000518 0.000237 0.00 0.00 0.00 0.00 0.00 0.000626 0.000453 8.95e-08 0.000626 0.000299 298 199 2.96e+04 298 172
2.3842297470754357 6 9.358400336437116 10.410143202125704 3.0 4.0 4.0 4.0 1.1 0.30 0.23 0.081 0.48 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 0.0436 0.0145 0.000483 0.000518 0.0220 866 254 1.71e+05 74.5 414 0.0436 0.0285 0.000486 0.0424 0.0221 866 269 1.03e+05 224 322
3.3842297470754357 9 7.515364101016477 11.92543691422228 4.0 5.0 5.0 5.0 1.7 0.30 0.34 0.072 0.58 3.0 1.8 0.69 2.0 0.83 3.00 0.556 1.03 0.00 1.01 0.705 0.0904 0.0535 0.000518 0.231 201 50.0 5.73e+03 0.254 75.7 0.705 0.105 0.0520 0.0217 0.228 298 88.6 1.35e+04 0.508 116
4.384229747075436 11 8.24015346673297 12.377151154377838 5.0 5.0 5.0 5.0 2.1 0.30 0.41 0.079 0.64 4.0 2.2 1.4 2.0 1.2 3.00 0.727 1.02 0.00 1.01 0.705 0.0887 0.0441 0.000867 0.210 140 22.4 2.24e+03 0.141 47.4 0.791 0.231 0.119 0.0217 0.346 298 61.4 1.17e+04 0.283 108
5.384229747075436 13 9.6354673032976 13.633927683651697 6.0 6.0 6.0 6.0 2.5 0.30 0.48 0.070 0.69 4.0 2.2 1.3 2.0 1.1 4.00 0.846 1.64 0.00 1.28 9.83 0.833 7.35 0.0153 2.71 76.6 18.6 983 0.0153 31.4 9.83 0.969 7.22 0.0217 2.69 298 59.5 1.02e+04 0.0307 101
6.384229747075436 16 9.828863874246528 15.410823161333163 8.0 6.0 6.0 6.0 3.1 0.30 0.59 0.070 0.77 5.0 2.6 1.7 3.0 1.3 4.00 0.750 1.27 0.00 1.13 44.9 4.12 129 0.0319 11.4 96.9 15.9 1.03e+03 0.254 32.1 44.9 4.87 130 0.121 11.4 298 50.0 9.13e+03 0.526 95.6
7.384229747075436 19 10.153874331162221 16.613619655484516 9.0 6.0 6.0 6.0 3.6 0.31 0.71 0.078 0.84 6.0 2.9 2.5 3.0 1.6 4.00 0.789 1.51 0.00 1.23 44.9 5.13 139 0.0436 11.8 62.8 13.3 484 0.519 22.0 54.8 9.72 265 0.476 16.3 298 46.1 7.96e+03 0.573 89.2
8.384229747075436 20 9.938283455347413 17.33624316277308 10.0 7.0 7.0 7.0 3.8 0.31 0.74 0.078 0.86 6.0 2.9 2.6 3.0 1.6 4.00 0.900 1.46 0.500 1.21 72.2 8.48 356 0.103 18.9 59.6 10.6 345 0.179 18.6 72.8 17.6 709 0.624 26.6 298 46.5 7.95e+03 0.318 89.2
