#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:32+0000 #
#####################################################################
#
# seed = 20.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.01616010395786538 2 8.13558833706757 8.334476313251136 1.0 1.0 1.0 1.0 0.16 0.16 0.0 0.16 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.0161601039578654 3 9.9628580785437 7.739074455609739 2.0 2.0 2.0 2.0 0.24 0.18 0.0076 0.18 0.087 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.000518 0.000349 8.56e-08 0.000518 0.000293 0.00 0.00 0.00 0.00 0.00 0.000529 0.000357 8.95e-08 0.000529 0.000299 298 199 2.96e+04 298 172
2.0161601039578656 6 10.327948994817916 7.154227823377834 3.0 4.0 4.0 4.0 0.48 0.18 0.035 0.078 0.19 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 0.000518 0.000176 7.01e-08 1.06e-05 0.000265 7.02e+03 1.79e+03 1.22e+07 74.5 3.49e+03 0.000539 0.000183 7.60e-08 1.06e-05 0.000276 7.02e+03 1.29e+03 7.89e+06 224 2.81e+03
3.0161601039578656 11 10.64896362697106 6.2081315160271595 5.0 6.0 6.0 6.0 0.89 0.19 0.072 0.075 0.27 3.0 2.4 0.45 2.0 0.67 3.00 0.455 0.873 0.00 0.934 0.00233 0.000271 4.92e-07 8.79e-07 0.000701 5.06e+03 526 2.54e+06 23.3 1.59e+03 0.00287 0.000485 1.11e-06 8.79e-07 0.00105 5.06e+03 514 2.28e+06 46.7 1.51e+03
4.016160103957866 13 11.846325763080943 7.389414909644334 6.0 6.0 6.0 6.0 1.0 0.20 0.088 0.079 0.30 3.0 2.3 0.73 3.0 0.85 3.00 0.769 1.03 0.00 1.01 0.143 0.0112 0.00157 9.96e-06 0.0396 111 18.6 1.85e+03 0.292 43.0 0.143 0.0114 0.00157 1.00e-05 0.0396 298 48.8 9.94e+03 0.372 99.7
5.016160103957866 15 12.151261211625323 8.241924394131841 7.0 6.0 6.0 6.0 1.2 0.20 0.10 0.083 0.32 4.0 2.5 1.1 3.0 1.1 3.00 0.800 1.03 0.00 1.01 0.376 0.0348 0.0103 1.12e-05 0.101 148 16.0 1.82e+03 0.294 42.7 0.376 0.0541 0.0115 1.23e-05 0.107 298 44.8 9.27e+03 0.359 96.3
6.016160103957866 17 12.360237567479905 9.179258677016206 8.0 7.0 7.0 7.0 1.4 0.20 0.12 0.093 0.35 4.0 2.5 1.1 3.0 1.1 4.00 0.882 1.49 0.00 1.22 0.376 0.0431 0.0107 2.87e-05 0.104 83.7 14.0 935 0.00579 30.6 0.519 0.0823 0.0237 2.87e-05 0.154 298 45.5 8.67e+03 0.0123 93.1
7.016160103957866 21 12.899476982925039 11.135317427393923 9.0 7.0 7.0 7.0 1.7 0.21 0.15 0.075 0.39 5.0 3.0 1.6 3.0 1.3 4.00 0.762 1.19 0.00 1.09 2.81 0.268 0.520 0.000106 0.721 79.5 10.1 498 0.00617 22.3 2.81 0.345 0.523 0.000134 0.723 298 38.0 7.32e+03 0.0131 85.6
8.016160103957866 22 12.750773403512666 11.206088159808752 12.0 7.0 7.0 7.0 1.8 0.21 0.16 0.064 0.40 6.0 3.4 2.5 3.0 1.6 5.00 0.955 1.47 1.00 1.21 2.81 0.256 0.498 0.000312 0.706 79.5 3.79 301 0.000103 17.3 3.34 0.580 1.07 0.00716 1.03 298 24.4 6.32e+03 0.000837 79.5
