#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:32+0000 #
#####################################################################
#
# seed = 363.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.6696308425427622 2 7.5735865838911245 10.602094622237118 1.0 1.0 1.0 1.0 0.34 0.34 0.0 0.34 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.6696308425427622 3 10.013178543878011 10.057434284755802 2.0 2.0 2.0 2.0 0.51 0.33 0.071 0.33 0.27 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00105 0.000695 9.35e-08 0.000518 0.000306 0.00 0.00 0.00 0.00 0.00 0.00157 0.00139 8.95e-08 0.00157 0.000299 298 199 2.96e+04 298 172
2.6696308425427624 6 9.673556452643998 9.442791099130435 3.0 4.0 4.0 4.0 1.0 0.33 0.16 0.17 0.40 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 0.00105 0.000420 1.32e-07 0.000391 0.000364 223 93.0 1.24e+04 74.5 111 0.00168 0.000806 5.82e-07 0.000655 0.000763 298 161 1.87e+04 186 137
3.6696308425427624 10 7.443444161318949 8.176648612706295 5.0 5.0 5.0 5.0 1.7 0.33 0.29 0.086 0.54 4.0 2.6 1.2 3.0 1.1 3.00 0.500 0.944 0.00 0.972 0.00105 0.000231 1.12e-07 8.62e-05 0.000335 288 54.0 9.09e+03 9.60 95.3 0.00200 0.000412 4.70e-07 0.000116 0.000686 298 88.4 1.49e+04 14.4 122
4.669630842542762 14 6.560903875821111 8.736985008863327 8.0 5.0 5.0 5.0 2.4 0.34 0.41 0.083 0.64 5.0 3.0 1.7 3.0 1.3 4.00 0.714 1.45 0.00 1.20 0.0570 0.00426 0.000231 8.62e-05 0.0152 65.7 16.1 781 0.239 27.9 0.0570 0.00445 0.000230 0.000144 0.0152 298 51.5 8.63e+03 1.45 92.9
5.669630842542762 18 8.378617247633024 9.78984816045142 10.0 6.0 6.0 6.0 3.1 0.34 0.54 0.099 0.74 6.0 3.1 2.3 3.0 1.5 4.00 0.722 1.51 0.00 1.23 0.695 0.0441 0.0266 0.000170 0.163 112 14.0 830 0.184 28.8 0.695 0.0505 0.0264 0.000229 0.162 298 38.1 6.06e+03 0.336 77.8
6.669630842542762 18 8.378617247633024 9.78984816045142 9.0 6.0 6.0 6.0 3.1 0.34 0.54 0.099 0.74 6.0 3.1 2.3 3.0 1.5 5.00 1.06 2.29 0.500 1.51 0.695 0.0441 0.0266 0.000170 0.163 47.3 2.90 131 0.00656 11.4 0.752 0.0948 0.0534 0.000364 0.231 298 29.9 7.57e+03 0.0147 87.0
7.006566394045912 26 7.0182047682744155 11.394515901694474 14.0 7.0 7.0 7.0 4.4 0.35 0.80 0.084 0.89 7.0 3.8 3.0 4.0 1.7 5.00 0.654 1.52 0.00 1.23 8.72 0.394 2.91 0.000284 1.71 52.6 9.40 203 0.0465 14.2 8.72 0.455 2.90 0.000371 1.70 298 27.9 3.82e+03 0.234 61.8
8.006566394045912 32 7.288057313603949 12.607052406835054 15.0 7.0 7.0 7.0 5.5 0.36 0.99 0.089 1.0 7.0 3.9 3.2 4.0 1.8 5.00 0.781 1.60 0.00 1.26 10.8 0.879 6.20 0.000478 2.49 61.0 8.46 258 0.0477 16.1 10.8 1.25 8.34 0.00189 2.89 298 26.9 4.81e+03 0.111 69.4
9.006566394045912 36 7.711997510872343 13.709397825161396 17.0 7.0 7.0 7.0 6.2 0.37 1.1 0.079 1.1 8.0 4.2 3.4 4.0 1.8 5.00 0.861 1.44 0.00 1.20 28.0 1.85 26.7 0.00141 5.17 61.3 6.70 218 0.0375 14.8 28.0 2.94 37.0 0.0113 6.08 298 25.4 4.56e+03 0.0724 67.6
10.006566394045912 38 7.965832938069903 14.205053903401094 19.0 8.0 8.0 8.0 6.5 0.37 1.2 0.083 1.1 8.0 4.4 3.3 5.0 1.8 5.00 0.947 1.46 1.00 1.21 28.0 2.57 43.2 0.00596 6.58 61.4 6.25 173 0.0779 13.1 36.7 5.50 93.4 0.0125 9.67 298 24.5 4.15e+03 0.172 64.5
