#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:32+0000 #
#####################################################################
#
# seed = 323.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.19775191102350753 2 8.238464926512943 11.77397694034476 1.0 1.0 1.0 1.0 0.16 0.16 0.0 0.16 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.1977519110235075 3 10.47958381830784 10.977082599734453 2.0 2.0 2.0 2.0 0.24 0.16 0.012 0.16 0.11 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0109 0.00398 3.61e-05 0.000518 0.00600 0.00 0.00 0.00 0.00 0.00 0.0114 0.0113 8.95e-08 0.0114 0.000299 298 199 2.96e+04 298 172
2.1977519110235075 6 10.405303292780888 11.685709740323476 3.0 4.0 4.0 4.0 0.48 0.16 0.036 0.066 0.19 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.133 0.0241 0.00284 0.000518 0.0533 156 76.3 7.77e+03 74.5 88.2 0.133 0.0278 0.00267 0.0113 0.0516 298 150 1.78e+04 153 133
3.1977519110235075 9 9.239916472452594 13.399773334363068 4.0 4.0 4.0 4.0 0.72 0.16 0.056 0.053 0.24 5.0 2.4 1.5 2.0 1.2 3.00 0.556 1.03 0.00 1.01 0.929 0.164 0.0962 0.0109 0.310 208 50.9 5.97e+03 1.52 77.2 0.929 0.200 0.0886 0.133 0.298 298 89.4 1.35e+04 3.04 116
4.1977519110235075 14 8.207535203765396 16.056992370239854 7.0 5.0 5.0 5.0 1.1 0.18 0.089 0.072 0.30 7.0 3.7 4.1 3.5 2.0 3.00 0.571 0.879 0.00 0.938 11.6 1.51 10.3 0.0882 3.21 83.5 16.0 707 0.102 26.6 11.6 1.71 9.82 0.433 3.13 298 47.3 7.55e+03 0.152 86.9
5.1977519110235075 18 8.23905567494559 16.72916262668433 9.0 6.0 6.0 6.0 1.4 0.19 0.12 0.086 0.34 8.0 4.1 4.1 4.0 2.0 5.00 0.778 1.83 0.00 1.35 24.2 2.67 37.1 0.0882 6.09 49.1 9.77 239 0.145 15.5 24.2 3.99 39.4 1.78 6.28 298 37.7 5.76e+03 1.42 75.9
6.1977519110235075 22 7.813370895180756 17.94441243126131 10.0 6.0 6.0 6.0 1.8 0.20 0.14 0.082 0.38 8.0 4.6 4.3 4.5 2.1 5.00 0.818 1.87 0.00 1.37 43.4 5.83 138 0.245 11.7 44.4 9.32 163 0.241 12.8 43.4 10.2 158 4.16 12.6 298 35.5 4.80e+03 3.79 69.3
7.1977519110235075 25 8.226534916336737 18.74508546964966 12.0 6.0 6.0 6.0 2.0 0.20 0.16 0.088 0.41 8.0 4.4 5.1 4.0 2.3 4.00 0.840 1.39 0.00 1.18 43.4 6.36 142 0.361 11.9 41.0 7.24 120 0.542 11.0 55.0 14.4 261 6.52 16.1 298 30.8 4.35e+03 1.08 66.0
8.197751911023508 29 9.004144656193779 20.19733630893697 13.0 7.0 7.0 7.0 2.3 0.21 0.19 0.094 0.44 8.0 4.4 4.8 4.0 2.2 4.00 0.828 1.43 0.00 1.20 93.1 11.2 431 0.929 20.8 41.9 8.50 139 1.90 11.8 93.4 26.5 769 26.2 27.7 298 30.4 3.83e+03 2.62 61.9
