#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:32+0000 #
#####################################################################
#
# seed = 270.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1253931262988861 2 11.26133852885286 12.158477499449855 1.0 1.0 1.0 1.0 0.18 0.18 0.0 0.18 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.125393126298886 3 9.761092202074844 10.169414437288829 2.0 2.0 2.0 2.0 0.28 0.17 0.022 0.17 0.15 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0236 0.00820 0.000177 0.000518 0.0133 0.00 0.00 0.00 0.00 0.00 0.0241 0.0239 8.95e-08 0.0241 0.000299 298 199 2.96e+04 298 172
2.125393126298886 6 9.761742811073178 11.097168532658614 3.0 4.0 4.0 4.0 0.55 0.17 0.048 0.076 0.22 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.871 0.149 0.125 0.000518 0.354 152 75.4 7.57e+03 74.5 87.0 0.871 0.157 0.122 0.0238 0.350 298 150 1.78e+04 151 133
3.125393126298886 9 12.351990759762673 12.399490108019727 4.0 5.0 5.0 5.0 0.83 0.17 0.073 0.053 0.27 4.0 2.2 1.4 2.0 1.2 3.00 0.556 1.03 0.00 1.01 1.19 0.234 0.211 0.00246 0.459 203 50.2 5.83e+03 0.0294 76.4 1.19 0.431 0.264 0.0194 0.514 298 88.8 1.36e+04 0.0588 116
4.125393126298886 12 12.606568606284192 14.921769751869556 6.0 6.0 6.0 6.0 1.1 0.17 0.099 0.053 0.31 5.0 2.3 1.9 2.0 1.4 3.00 0.667 0.970 0.00 0.985 11.7 1.43 11.2 0.0215 3.34 74.3 20.3 1.16e+03 0.307 34.0 11.7 1.68 10.8 0.679 3.28 298 62.0 1.08e+04 0.460 104
5.125393126298886 14 11.896094501649367 16.025225430835594 6.0 6.0 6.0 6.0 1.3 0.18 0.12 0.060 0.34 5.0 2.3 1.8 2.0 1.3 3.00 0.786 1.26 0.00 1.12 65.2 5.89 301 0.0492 17.4 82.6 17.2 755 1.28 27.5 65.2 7.38 297 1.50 17.2 298 56.0 9.31e+03 2.75 96.5
6.125393126298886 18 12.879352517681953 18.4036379467624 8.0 7.0 7.0 7.0 1.7 0.18 0.15 0.068 0.39 5.0 2.4 1.7 2.5 1.3 3.00 0.722 1.04 0.00 1.02 124 12.7 1.01e+03 0.260 31.8 55.9 13.2 419 0.229 20.5 124 18.9 1.18e+03 3.51 34.4 298 47.5 7.86e+03 1.42 88.6
7.125393126298886 21 12.211434120236902 20.368754013982922 10.0 8.0 8.0 8.0 1.9 0.19 0.18 0.062 0.42 5.0 2.5 1.7 3.0 1.3 3.00 0.857 1.23 0.00 1.11 130 22.3 1.83e+03 0.871 42.8 55.9 10.7 361 0.385 19.0 189 38.4 3.12e+03 11.5 55.9 298 42.6 7.13e+03 0.581 84.4
8.125393126298885 24 11.840533320712787 21.705265829075326 12.0 8.0 8.0 8.0 2.2 0.19 0.20 0.064 0.45 5.0 2.8 1.8 3.0 1.4 3.00 0.833 1.19 0.00 1.09 130 26.2 1.76e+03 2.05 42.0 55.9 9.72 283 2.94 16.8 320 61.7 7.24e+03 21.7 85.1 298 38.8 6.31e+03 3.16 79.4
9.125393126298885 27 11.589228957260506 23.371471451884336 14.0 9.0 9.0 9.0 2.5 0.19 0.23 0.061 0.48 5.0 3.0 1.9 3.0 1.4 3.00 0.852 1.28 0.00 1.13 130 30.1 1.73e+03 7.38 41.6 55.9 8.37 247 2.53 15.7 447 82.4 1.39e+04 27.8 118 298 35.1 5.72e+03 2.98 75.7
10.125393126298885 28 11.378697493899372 23.573736460572412 13.0 9.0 9.0 9.0 2.6 0.19 0.24 0.064 0.49 6.0 3.3 2.6 3.0 1.6 4.00 0.929 1.48 0.00 1.21 130 30.7 1.68e+03 8.88 41.0 55.9 8.11 237 2.07 15.4 628 112 2.69e+04 37.3 164 298 34.5 5.57e+03 3.43 74.7
11.125393126298885 30 11.064313811997227 24.2804571385379 15.0 9.0 9.0 9.0 2.8 0.20 0.26 0.058 0.51 8.0 3.7 3.6 4.0 1.9 4.00 0.900 1.33 0.500 1.16 130 33.9 1.78e+03 11.0 42.2 55.9 7.45 231 1.46 15.2 715 135 3.95e+04 47.0 199 298 32.1 5.30e+03 1.65 72.8
12.125393126298885 31 11.235245009492232 24.5978280236964 15.0 9.0 9.0 9.0 2.8 0.20 0.27 0.058 0.52 8.0 3.8 3.4 4.0 1.8 4.00 0.935 1.40 0.00 1.18 130 34.8 1.75e+03 11.7 41.8 55.9 7.34 221 1.77 14.9 784 157 5.68e+04 47.1 238 298 31.2 5.14e+03 2.25 71.7
13.125393126298885 31 11.235245009492232 24.5978280236964 15.0 9.0 9.0 9.0 2.8 0.20 0.27 0.058 0.52 8.0 3.8 3.4 4.0 1.8 4.00 0.968 1.37 1.00 1.17 130 34.8 1.75e+03 11.7 41.8 55.9 7.46 220 1.92 14.8 879 182 8.04e+04 49.9 284 298 31.2 5.13e+03 2.90 71.6
14.125393126298885 31 11.235245009492232 24.5978280236964 15.0 9.0 9.0 9.0 2.8 0.20 0.27 0.058 0.52 8.0 3.8 3.4 4.0 1.8 4.00 0.968 1.37 1.00 1.17 130 34.8 1.75e+03 11.7 41.8 55.9 7.46 220 2.48 14.8 989 199 9.94e+04 60.9 315 298 31.3 5.13e+03 3.19 71.6
15.125393126298885 31 11.235245009492232 24.5978280236964 15.0 9.0 9.0 9.0 2.8 0.20 0.27 0.058 0.52 8.0 3.8 3.4 4.0 1.8 4.00 0.968 1.37 1.00 1.17 130 34.8 1.75e+03 11.7 41.8 55.9 7.47 220 2.48 14.8 1.02e+03 211 1.13e+05 74.6 336 298 31.3 5.13e+03 2.86 71.6
16.125393126298885 31 11.235245009492232 24.5978280236964 15.0 9.0 9.0 9.0 2.8 0.20 0.27 0.058 0.52 8.0 3.8 3.4 4.0 1.8 4.00 0.968 1.37 1.00 1.17 130 34.8 1.75e+03 11.7 41.8 55.9 7.44 214 2.43 14.6 1.08e+03 220 1.27e+05 74.6 356 298 31.3 5.08e+03 4.52 71.3
17.125393126298885 31 11.235245009492232 24.5978280236964 15.0 9.0 9.0 9.0 2.8 0.20 0.27 0.058 0.52 8.0 3.8 3.4 4.0 1.8 4.00 0.968 1.37 1.00 1.17 130 34.8 1.75e+03 11.7 41.8 55.9 7.45 214 2.43 14.6 1.08e+03 224 1.34e+05 74.6 366 298 31.3 5.08e+03 4.52 71.3
18.125393126298885 31 11.235245009492232 24.5978280236964 15.0 9.0 9.0 9.0 2.8 0.20 0.27 0.058 0.52 8.0 3.8 3.4 4.0 1.8 4.00 0.968 1.37 1.00 1.17 130 34.8 1.75e+03 11.7 41.8 55.9 7.45 214 2.43 14.6 1.08e+03 224 1.34e+05 74.6 366 298 31.3 5.08e+03 4.52 71.3
19.125393126298885 31 11.235245009492232 24.5978280236964 15.0 9.0 9.0 9.0 2.8 0.20 0.27 0.058 0.52 8.0 3.8 3.4 4.0 1.8 4.00 0.968 1.37 1.00 1.17 130 34.8 1.75e+03 11.7 41.8 55.9 7.45 214 2.43 14.6 1.08e+03 224 1.34e+05 74.6 366 298 31.3 5.08e+03 4.52 71.3
20.125393126298885 31 11.235245009492232 24.5978280236964 15.0 9.0 9.0 9.0 2.8 0.20 0.27 0.058 0.52 8.0 3.8 3.4 4.0 1.8 4.00 0.968 1.37 1.00 1.17 130 34.8 1.75e+03 11.7 41.8 55.9 7.45 214 2.43 14.6 1.08e+03 224 1.34e+05 74.6 366 298 31.3 5.08e+03 4.52 71.3
21.125393126298885 31 11.235245009492232 24.5978280236964 15.0 9.0 9.0 9.0 2.8 0.20 0.27 0.058 0.52 8.0 3.8 3.4 4.0 1.8 4.00 0.968 1.37 1.00 1.17 130 34.8 1.75e+03 11.7 41.8 55.9 7.45 214 2.43 14.6 1.08e+03 224 1.34e+05 74.6 366 298 31.3 5.08e+03 4.52 71.3
22.125393126298885 31 11.235245009492232 24.5978280236964 15.0 9.0 9.0 9.0 2.8 0.20 0.27 0.058 0.52 8.0 3.8 3.4 4.0 1.8 4.00 0.968 1.37 1.00 1.17 130 34.8 1.75e+03 11.7 41.8 55.9 7.45 214 2.43 14.6 1.08e+03 224 1.34e+05 74.6 366 298 31.3 5.08e+03 4.52 71.3
23.125393126298885 31 11.235245009492232 24.5978280236964 15.0 9.0 9.0 9.0 2.8 0.20 0.27 0.058 0.52 8.0 3.8 3.4 4.0 1.8 4.00 0.968 1.37 1.00 1.17 130 34.8 1.75e+03 11.7 41.8 55.9 7.45 214 2.43 14.6 1.08e+03 224 1.34e+05 74.6 366 298 31.3 5.08e+03 4.52 71.3
24.125393126298885 31 11.235245009492232 24.5978280236964 15.0 9.0 9.0 9.0 2.8 0.20 0.27 0.058 0.52 8.0 3.8 3.4 4.0 1.8 4.00 0.968 1.37 1.00 1.17 130 34.8 1.75e+03 11.7 41.8 55.9 7.45 214 2.43 14.6 1.08e+03 224 1.34e+05 74.6 366 298 31.3 5.08e+03 4.52 71.3
25.125393126298885 31 11.235245009492232 24.5978280236964 15.0 9.0 9.0 9.0 2.8 0.20 0.27 0.058 0.52 8.0 3.8 3.4 4.0 1.8 4.00 0.968 1.37 1.00 1.17 130 34.8 1.75e+03 11.7 41.8 55.9 7.45 214 2.43 14.6 1.08e+03 224 1.34e+05 74.6 366 298 31.3 5.08e+03 4.52 71.3
