#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:32+0000 #
#####################################################################
#
# seed = 213.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.36879735434265504 2 12.182909312465897 8.781432425530014 1.0 1.0 1.0 1.0 0.19 0.19 0.0 0.19 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.368797354342655 3 12.330201109484653 10.606169593734071 2.0 2.0 2.0 2.0 0.28 0.19 0.016 0.19 0.13 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.000518 0.000355 8.02e-08 0.000518 0.000283 0.00 0.00 0.00 0.00 0.00 0.000546 0.000373 8.95e-08 0.000546 0.000299 298 199 2.96e+04 298 172
2.368797354342655 6 11.424356077600057 10.602268470562612 3.0 4.0 4.0 4.0 0.56 0.19 0.047 0.11 0.22 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 0.403 0.0710 0.0265 0.000518 0.163 2.96e+03 778 2.12e+06 74.5 1.46e+03 0.403 0.0784 0.0254 0.0224 0.159 2.96e+03 618 1.34e+06 224 1.16e+03
3.368797354342655 9 10.426368997789004 11.384333561905658 4.0 5.0 5.0 5.0 0.85 0.20 0.078 0.064 0.28 4.0 2.2 1.2 2.0 1.1 3.00 0.556 1.03 0.00 1.01 7.30 0.858 5.85 0.000444 2.42 203 50.3 5.84e+03 0.123 76.4 7.30 0.950 5.71 0.000444 2.39 298 88.9 1.36e+04 0.246 116
4.3687973543426555 12 10.744342770002484 14.10642027953534 6.0 6.0 6.0 6.0 1.1 0.20 0.11 0.053 0.33 4.0 2.5 1.2 3.0 1.1 4.00 0.750 1.48 0.00 1.22 48.1 5.26 190 0.0113 13.8 112 20.3 1.42e+03 0.00484 37.6 48.1 5.94 187 0.232 13.7 298 57.5 1.04e+04 0.0656 102
5.3687973543426555 16 10.089900722395285 16.13138935662578 8.0 7.0 7.0 7.0 1.5 0.21 0.15 0.053 0.38 5.0 2.9 2.4 3.0 1.5 4.00 0.688 1.30 0.00 1.14 55.2 8.59 308 0.0309 17.6 79.3 15.9 672 0.125 25.9 55.4 13.5 418 3.96 20.4 298 51.7 8.93e+03 0.191 94.5
6.3687973543426555 20 10.331120442605492 18.231853060021532 11.0 8.0 8.0 8.0 1.9 0.21 0.19 0.066 0.43 5.0 2.9 2.2 3.0 1.5 5.00 0.800 1.75 0.00 1.32 85.8 12.2 552 0.560 23.5 79.5 12.2 445 0.00687 21.1 103 23.0 1.11e+03 5.00 33.3 298 45.5 7.60e+03 0.0103 87.2
7.3687973543426555 20 10.331120442605492 18.231853060021532 10.0 8.0 8.0 8.0 1.9 0.21 0.19 0.066 0.43 5.0 2.9 2.2 3.0 1.5 5.00 1.00 1.89 0.500 1.38 85.8 12.2 552 0.560 23.5 82.8 4.37 361 0.00 19.0 189 45.1 3.40e+03 12.2 58.3 298 27.3 7.14e+03 0.00 84.5
8.368797354342655 22 10.56739760529551 17.90827655846422 11.0 8.0 8.0 8.0 2.1 0.21 0.21 0.058 0.46 5.0 3.0 2.2 3.0 1.5 5.00 0.864 1.74 0.00 1.32 85.8 11.1 512 0.221 22.6 70.5 8.48 462 0.00169 21.5 218 47.7 5.33e+03 1.85 73.0 298 27.3 5.09e+03 0.00301 71.3
9.368797354342655 23 10.675232262771985 18.69580824682506 11.0 8.0 8.0 8.0 2.2 0.22 0.22 0.061 0.47 5.0 3.0 2.1 3.0 1.5 5.00 0.913 1.72 0.00 1.31 113 15.5 941 0.403 30.7 82.8 6.97 315 0.257 17.7 236 62.7 8.55e+03 2.07 92.5 298 32.1 6.18e+03 0.347 78.6
10.368797354342655 27 10.610739797441001 20.98479962982165 13.0 9.0 9.0 9.0 2.5 0.22 0.26 0.071 0.51 5.0 3.0 2.1 3.0 1.5 5.00 0.815 1.54 0.00 1.24 122 20.5 1.24e+03 1.63 35.2 82.8 9.56 345 0.200 18.6 244 66.8 8.93e+03 7.21 94.5 298 37.5 6.27e+03 0.366 79.2
11.368797354342655 29 10.836329250085829 22.097690448394687 15.0 9.0 9.0 9.0 2.7 0.22 0.28 0.073 0.53 5.0 3.2 2.1 3.0 1.5 5.00 0.897 1.52 0.00 1.23 122 23.4 1.29e+03 2.07 35.8 82.8 8.57 320 0.600 17.9 319 77.1 1.09e+04 19.8 104 298 35.3 5.91e+03 0.816 76.9
12.368797354342655 30 10.487339560775208 22.30759912680464 15.0 9.0 9.0 9.0 2.8 0.22 0.29 0.071 0.54 5.0 3.2 2.1 3.0 1.4 5.00 0.967 1.69 0.500 1.30 122 22.9 1.25e+03 2.29 35.3 82.8 7.88 302 0.546 17.4 598 96.9 2.30e+04 14.4 152 298 33.9 5.75e+03 1.59 75.8
13.368797354342655 33 10.929689270533755 23.288061688491464 17.0 9.0 9.0 9.0 3.1 0.23 0.32 0.078 0.57 6.0 3.4 2.2 3.0 1.5 5.00 0.879 1.55 0.00 1.24 122 25.4 1.44e+03 7.21 37.9 82.8 7.50 281 1.47 16.8 790 113 3.79e+04 19.8 195 298 31.3 5.32e+03 1.50 73.0
14.368797354342655 33 10.929689270533755 23.288061688491464 16.0 9.0 9.0 9.0 3.1 0.23 0.32 0.078 0.57 6.0 3.4 2.2 3.0 1.5 5.00 1.00 1.63 1.00 1.27 122 25.4 1.44e+03 7.21 37.9 82.8 7.28 279 1.69 16.7 819 147 6.13e+04 19.8 248 298 31.8 5.32e+03 2.14 72.9
15.368797354342655 34 10.773315175027829 23.607735637603025 17.0 9.0 9.0 9.0 3.2 0.23 0.33 0.080 0.58 6.0 3.5 2.3 3.0 1.5 5.00 0.941 1.51 0.500 1.23 122 27.4 1.53e+03 7.26 39.1 82.8 7.56 270 1.69 16.4 828 160 7.92e+04 19.8 281 298 31.3 5.17e+03 2.24 71.9
16.368797354342654 34 10.773315175027829 23.607735637603025 17.0 9.0 9.0 9.0 3.2 0.23 0.33 0.080 0.58 6.0 3.5 2.3 3.0 1.5 5.00 0.971 1.54 0.500 1.24 122 27.4 1.53e+03 7.26 39.1 82.8 7.45 269 1.72 16.4 841 155 6.99e+04 19.8 264 298 31.2 5.16e+03 3.04 71.9
