#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:32+0000 #
#####################################################################
#
# seed = 181.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.5809019157470836 2 12.48910555021098 9.766861500586238 1.0 1.0 1.0 1.0 0.86 0.86 0.0 0.86 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.5809019157470836 3 10.067786792535546 9.350071151526777 2.0 2.0 2.0 2.0 1.3 0.75 0.59 0.75 0.77 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.000518 0.000411 3.43e-08 0.000518 0.000185 0.00 0.00 0.00 0.00 0.00 0.000715 0.000543 8.95e-08 0.000715 0.000299 298 199 2.96e+04 298 172
2.5809019157470834 6 10.407647045456846 7.456894990888508 3.0 4.0 4.0 4.0 2.6 0.65 1.2 0.092 1.1 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.000518 0.000218 5.92e-08 0.000134 0.000243 541 172 6.53e+04 74.5 255 0.000787 0.000307 1.43e-07 0.000134 0.000378 541 214 4.34e+04 224 208
3.5809019157470834 11 11.003066418208471 6.846818954714908 5.0 6.0 6.0 6.0 4.7 0.63 2.1 0.11 1.5 4.0 2.7 1.2 3.0 1.1 3.00 0.455 0.873 0.00 0.934 0.00167 0.000225 2.55e-07 3.45e-06 0.000505 582 78.1 3.23e+04 13.2 180 0.00167 0.000250 2.78e-07 3.45e-06 0.000527 582 107 3.32e+04 26.4 182
4.580901915747083 14 11.14629477332996 8.249616022223398 7.0 6.0 6.0 6.0 6.0 0.62 2.7 0.11 1.6 5.0 3.0 1.4 3.0 1.2 4.00 0.786 1.41 0.00 1.19 0.0165 0.00193 2.20e-05 3.60e-05 0.00469 108 14.4 1.02e+03 1.41 32.0 0.0165 0.00219 2.16e-05 3.60e-05 0.00464 298 45.4 7.80e+03 1.43 88.3
5.580901915747083 14 11.14629477332996 8.249616022223398 7.0 6.0 6.0 6.0 6.0 0.62 2.7 0.11 1.6 5.0 3.0 1.4 3.0 1.2 5.00 1.00 2.15 0.500 1.47 0.0165 0.00193 2.20e-05 3.60e-05 0.00469 56.9 6.43 239 0.212 15.5 0.0354 0.00630 0.000113 3.60e-05 0.0106 298 40.5 9.09e+03 0.668 95.3
6.580901915747083 17 12.598595497385707 9.546308216234015 8.0 7.0 7.0 7.0 7.3 0.62 3.3 0.090 1.8 5.0 3.2 1.2 3.0 1.1 5.00 0.765 1.69 0.00 1.30 0.0535 0.00726 0.000259 7.13e-05 0.0161 117 15.5 1.03e+03 0.0169 32.2 0.0535 0.00987 0.000269 0.000139 0.0164 298 39.9 6.38e+03 0.0338 79.8
7.580901915747083 20 13.08398081535366 10.62671820703871 10.0 7.0 7.0 7.0 8.6 0.62 3.8 0.082 2.0 5.0 3.2 1.3 3.0 1.2 5.00 0.850 1.61 0.00 1.27 1.46 0.105 0.115 0.000115 0.339 57.2 8.85 324 0.0223 18.0 1.46 0.119 0.113 0.000149 0.337 298 33.8 5.56e+03 0.0575 74.5
8.580901915747084 22 12.599571421254915 11.00623203114812 11.0 7.0 7.0 7.0 9.5 0.63 4.2 0.090 2.1 6.0 3.5 1.8 3.0 1.3 5.00 0.864 1.65 0.00 1.28 1.46 0.0984 0.104 0.000178 0.323 144 13.4 1.12e+03 0.0939 33.5 1.52 0.226 0.211 0.00417 0.459 298 35.7 6.51e+03 0.230 80.7
