#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:32+0000 #
#####################################################################
#
# seed = 62.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.38969659143464197 2 10.631856968027446 12.41883376277808 1.0 1.0 1.0 1.0 0.33 0.33 0.0 0.33 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.389696591434642 3 9.963668955523616 10.009930381296485 2.0 2.0 2.0 2.0 0.49 0.30 0.069 0.30 0.26 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0397 0.0136 0.000510 0.000518 0.0226 0.00 0.00 0.00 0.00 0.00 0.0402 0.0400 8.95e-08 0.0402 0.000299 298 199 2.96e+04 298 172
2.389696591434642 6 10.50850209400384 9.996896422909801 3.0 4.0 4.0 4.0 0.98 0.28 0.16 0.081 0.40 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 1.19 0.205 0.232 0.000518 0.482 151 75.0 7.51e+03 74.5 86.6 1.19 0.218 0.226 0.0399 0.476 298 149 1.78e+04 150 133
3.389696591434642 9 11.764988958103785 11.327913299329316 4.0 5.0 5.0 5.0 1.5 0.28 0.25 0.065 0.49 3.0 2.0 0.75 2.0 0.87 3.00 0.556 1.03 0.00 1.01 13.1 1.59 18.8 0.000518 4.33 201 50.0 5.76e+03 0.00643 75.9 13.1 1.86 18.1 0.00408 4.25 298 88.6 1.35e+04 0.0129 116
4.389696591434642 12 11.754818812791974 14.021287044235422 6.0 6.0 6.0 6.0 2.0 0.28 0.33 0.064 0.57 4.0 2.2 1.2 2.0 1.1 3.00 0.750 1.11 0.00 1.06 51.7 5.59 224 0.0219 15.0 74.5 20.3 1.21e+03 0.000234 34.7 51.7 6.89 225 0.561 15.0 298 62.1 1.09e+04 0.000352 105
5.389696591434642 15 11.81577640336503 15.089553739583913 8.0 7.0 7.0 7.0 2.5 0.28 0.41 0.064 0.64 5.0 2.7 1.7 2.0 1.3 3.00 0.733 1.07 0.00 1.03 51.7 5.41 181 0.0397 13.5 74.3 15.9 648 0.136 25.5 64.7 11.8 399 0.746 20.0 298 54.0 8.95e+03 0.764 94.6
6.389696591434642 19 11.594731574145753 16.603976500402478 10.0 7.0 7.0 7.0 3.1 0.29 0.52 0.076 0.72 6.0 3.1 1.9 3.0 1.4 4.00 0.789 1.51 0.00 1.23 57.3 9.75 365 0.376 19.1 74.5 12.4 460 0.262 21.4 67.5 18.3 700 0.746 26.5 298 45.2 7.42e+03 0.509 86.1
7.389696591434642 23 11.76279437069805 17.81732595683323 12.0 7.0 7.0 7.0 3.8 0.30 0.63 0.075 0.79 7.0 3.7 3.1 4.0 1.8 5.00 0.826 1.70 0.00 1.30 60.4 11.9 419 0.734 20.5 79.5 10.7 432 0.0360 20.8 125 28.5 1.58e+03 2.71 39.7 298 39.5 6.78e+03 0.0719 82.3
8.389696591434642 26 11.690306952793808 19.175296625513262 13.0 8.0 8.0 8.0 4.3 0.30 0.72 0.079 0.85 7.0 3.7 3.3 4.0 1.8 6.00 0.923 2.07 0.00 1.44 93.3 14.7 627 0.967 25.0 62.1 9.30 331 0.00940 18.2 182 37.9 3.03e+03 11.0 55.0 298 38.2 6.70e+03 0.194 81.9
