#####################################################################
# Alchemist log file - simulation started at: 2025-02-24T10:10+0000 #
#####################################################################
#
# seed = 1.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.1129943035738381 2 7.825866358691377 11.234156760598145 1.0 1.0 1.0 0.19 0.19 0.0 0.19 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00268 0.00268 0.00 0.00268 0.00 NaN NaN NaN NaN NaN 0.00268 0.00268 0.00 0.00268 0.00 274 274 0.00 274 0.00
1.112994303573838 3 9.391417907378637 9.383755778069759 2.0 2.0 2.0 0.28 0.17 0.023 0.17 0.15 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0192 0.00819 9.09e-05 0.00268 0.00953 0.00 0.00 0.00 0.00 0.00 0.0219 0.0210 2.40e-06 0.0219 0.00155 274 183 2.51e+04 274 158
2.112994303573838 6 7.954821357917325 9.151920309140339 4.0 4.0 4.0 0.56 0.17 0.048 0.057 0.22 3.0 2.3 0.67 2.5 0.82 2.00 0.667 1.07 0.00 1.03 0.284 0.0515 0.0131 0.00268 0.114 156 73.3 7.23e+03 68.5 85.0 0.284 0.0579 0.0124 0.0205 0.111 274 140 1.51e+04 147 123
3.112994303573838 9 7.40116868888755 9.812720541790647 5.0 5.0 5.0 0.84 0.18 0.073 0.081 0.27 4.0 2.4 1.3 2.0 1.1 3.00 0.556 1.03 0.00 1.01 0.284 0.0753 0.0132 0.00268 0.115 208 48.9 5.85e+03 0.103 76.5 0.306 0.141 0.0206 0.128 0.143 274 84.1 1.21e+04 0.206 110
4.1129943035738386 12 5.455196436696525 11.792198829504812 6.0 6.0 6.0 1.1 0.19 0.099 0.11 0.32 4.0 2.3 1.5 2.0 1.2 4.00 0.750 1.48 0.00 1.22 8.92 0.805 6.54 0.0109 2.56 68.5 12.9 558 0.00395 23.6 8.92 0.926 6.41 0.0955 2.53 274 49.2 8.66e+03 0.00955 93.0
5.1129943035738386 16 5.473456139149809 12.433531681180149 6.0 6.0 6.0 1.5 0.19 0.14 0.062 0.37 6.0 2.9 2.1 3.0 1.5 4.00 0.688 1.30 0.00 1.14 20.9 1.91 30.5 0.0117 5.52 67.6 14.6 674 0.00459 26.0 20.9 2.55 33.3 0.0454 5.77 274 41.4 5.99e+03 0.188 77.4
6.1129943035738386 20 6.104365018653111 14.165283942451907 7.0 7.0 7.0 1.9 0.20 0.17 0.066 0.42 6.0 2.8 2.0 3.0 1.4 4.00 0.750 1.46 0.00 1.21 178 11.0 1.56e+03 0.0234 39.6 39.5 11.5 305 0.00536 17.5 178 13.4 1.56e+03 0.127 39.5 274 37.8 4.87e+03 0.0138 69.8
7.1129943035738386 24 5.614152921866438 15.375728059750621 7.0 7.0 7.0 2.2 0.20 0.21 0.061 0.46 6.0 3.7 2.2 4.0 1.5 4.00 0.792 1.48 0.00 1.22 178 13.4 1.63e+03 0.0955 40.3 56.8 8.22 276 0.00870 16.6 199 24.5 2.99e+03 1.38 54.7 274 35.7 5.90e+03 0.0223 76.8
8.112994303573839 25 5.718986763756769 15.698810944832669 7.0 7.0 7.0 2.3 0.20 0.22 0.061 0.47 7.0 3.8 2.3 4.0 1.5 4.00 0.920 1.66 0.00 1.29 178 14.8 1.60e+03 0.128 40.1 60.8 5.96 221 0.000224 14.9 311 38.5 7.23e+03 1.85 85.0 274 26.3 4.03e+03 0.000423 63.5
