#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:32+0000 #
#####################################################################
#
# seed = 295.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.9036256086597527 2 9.633969792074435 12.47305921621096 1.0 1.0 1.0 1.0 0.55 0.55 0.0 0.55 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.9036256086597527 3 10.701504198097117 10.276204229220655 2.0 2.0 2.0 2.0 0.83 0.46 0.27 0.46 0.52 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0442 0.0151 0.000636 0.000518 0.0252 0.00 0.00 0.00 0.00 0.00 0.0447 0.0445 8.95e-08 0.0447 0.000299 298 199 2.96e+04 298 172
2.9036256086597527 6 11.175351076589111 9.475586894118512 3.0 4.0 4.0 4.0 1.7 0.41 0.49 0.13 0.70 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.881 0.154 0.127 0.000518 0.356 151 75.0 7.50e+03 74.5 86.6 0.881 0.169 0.122 0.0445 0.349 298 149 1.78e+04 150 133
3.023537389697067 9 9.446155310132754 11.727179769504168 4.0 5.0 5.0 5.0 2.5 0.41 0.71 0.079 0.84 3.0 2.0 1.0 2.0 1.0 2.00 0.444 0.528 0.00 0.726 8.75 1.12 8.27 0.000518 2.88 201 50.0 5.74e+03 0.0115 75.8 8.75 1.22 8.10 0.0447 2.85 298 88.6 1.35e+04 0.0230 116
4.008444043530694 13 9.665025215420952 14.025139235739342 7.0 6.0 6.0 6.0 3.6 0.40 1.0 0.071 1.0 4.0 2.3 1.6 2.0 1.3 3.00 0.615 0.923 0.00 0.961 8.75 1.49 10.4 0.0442 3.23 74.5 22.9 843 0.000620 29.0 9.63 2.33 14.8 0.301 3.85 298 59.4 9.23e+03 0.00124 96.1
5.008444043530694 16 9.740305841074079 14.833992309192812 9.0 6.0 6.0 6.0 4.4 0.41 1.2 0.062 1.1 5.0 2.8 2.3 2.5 1.5 3.00 0.750 1.00 0.00 1.00 49.5 4.16 152 0.112 12.3 74.5 11.8 563 0.000389 23.7 58.2 8.54 327 0.447 18.1 298 48.1 8.73e+03 0.00136 93.4
6.008444043530694 19 9.891627547668602 16.348847089439612 11.0 7.0 7.0 7.0 5.2 0.41 1.5 0.069 1.2 6.0 3.2 2.6 3.0 1.6 4.00 0.789 1.51 0.00 1.23 118 9.87 810 0.301 28.5 79.5 12.1 506 0.293 22.5 118 17.0 1.04e+03 0.762 32.3 298 45.5 7.95e+03 0.563 89.1
7.008444043530694 21 9.858677000033563 17.781438104889844 11.0 7.0 7.0 7.0 5.8 0.41 1.6 0.064 1.3 6.0 3.3 2.0 3.0 1.4 5.00 0.905 1.99 0.00 1.41 123 18.3 1.50e+03 0.412 38.7 62.1 9.04 342 0.0178 18.5 184 47.6 4.54e+03 2.48 67.4 298 39.9 7.80e+03 0.0236 88.3
8.008444043530695 24 10.190356601849844 18.590305879705635 14.0 7.0 7.0 7.0 6.6 0.41 1.9 0.056 1.4 6.0 3.7 1.7 4.0 1.3 5.00 0.875 1.68 0.00 1.30 123 16.3 1.34e+03 0.762 36.6 68.4 11.4 508 0.0124 22.5 304 80.2 1.44e+04 2.91 120 298 38.4 6.78e+03 0.116 82.3
9.008444043530695 24 10.190356601849844 18.590305879705635 13.0 7.0 7.0 7.0 6.6 0.41 1.9 0.056 1.4 6.0 3.7 1.7 4.0 1.3 5.00 0.958 1.87 0.00 1.37 123 16.8 1.33e+03 0.821 36.4 62.1 6.53 323 0.178 18.0 456 94.8 2.55e+04 5.08 160 298 33.6 7.03e+03 0.227 83.8
10.008444043530695 26 10.450686024172702 19.778656260750196 13.0 8.0 8.0 8.0 7.2 0.41 2.0 0.061 1.4 6.0 3.6 1.8 4.0 1.4 5.00 0.885 1.79 0.00 1.34 123 21.6 1.61e+03 1.27 40.1 92.0 9.71 505 0.227 22.5 462 93.7 2.21e+04 9.32 149 298 36.0 6.72e+03 0.342 82.0
11.008444043530695 30 10.32903600792061 21.647446450879144 14.0 9.0 9.0 9.0 8.3 0.42 2.3 0.070 1.5 6.0 3.8 2.1 4.0 1.4 5.00 0.833 1.59 0.00 1.26 123 28.2 1.92e+03 2.29 43.8 87.6 8.91 399 0.415 20.0 462 99.1 2.18e+04 14.8 148 298 32.9 5.70e+03 0.683 75.5
12.008444043530695 30 10.32903600792061 21.647446450879144 14.0 9.0 9.0 9.0 8.3 0.42 2.3 0.070 1.5 6.0 3.8 2.1 4.0 1.4 5.00 1.03 1.69 1.00 1.30 123 28.2 1.92e+03 2.29 43.8 87.6 8.00 379 1.05 19.5 552 128 3.39e+04 31.4 184 298 32.0 5.62e+03 1.71 75.0
13.008444043530695 30 10.32903600792061 21.647446450879144 13.0 9.0 9.0 9.0 8.3 0.42 2.3 0.070 1.5 6.0 3.8 2.1 4.0 1.4 5.00 1.00 1.59 1.00 1.26 123 28.2 1.92e+03 2.29 43.8 89.3 8.22 389 0.918 19.7 1.02e+03 180 8.73e+04 53.2 295 298 32.0 5.67e+03 1.57 75.3
14.008444043530695 32 10.646153732006017 22.37861826505401 15.0 9.0 9.0 9.0 8.8 0.42 2.5 0.063 1.6 7.0 4.0 2.3 4.0 1.5 5.00 0.906 1.44 1.00 1.20 123 30.5 1.87e+03 2.91 43.3 87.5 7.66 361 0.420 19.0 1.08e+03 172 7.73e+04 55.0 278 298 29.8 5.31e+03 0.649 72.9
15.008444043530695 33 10.331566029974981 22.503128313032278 16.0 9.0 9.0 9.0 9.1 0.42 2.6 0.065 1.6 7.0 4.1 2.4 4.0 1.5 5.00 0.939 1.56 1.00 1.25 123 29.7 1.83e+03 3.34 42.8 86.0 7.67 335 1.83 18.3 1.08e+03 182 9.13e+04 54.2 302 298 29.4 5.10e+03 1.88 71.4
16.008444043530695 33 10.331566029974981 22.503128313032278 15.0 9.0 9.0 9.0 9.1 0.42 2.6 0.065 1.6 7.0 4.1 2.4 4.0 1.5 5.00 0.970 1.59 1.00 1.26 123 29.7 1.83e+03 3.34 42.8 86.4 7.71 335 2.66 18.3 915 184 9.12e+04 54.2 302 298 29.5 5.09e+03 3.09 71.4
17.008444043530695 33 10.331566029974981 22.503128313032278 15.0 9.0 9.0 9.0 9.1 0.42 2.6 0.065 1.6 7.0 4.1 2.4 4.0 1.5 5.00 0.970 1.53 1.00 1.24 123 29.7 1.83e+03 3.34 42.8 86.9 7.81 337 2.59 18.3 980 187 9.67e+04 54.2 311 298 29.6 5.10e+03 3.49 71.4
