#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:32+0000 #
#####################################################################
#
# seed = 389.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.4929985658446929 2 12.046904511595574 11.43533338301932 1.0 1.0 1.0 1.0 0.17 0.17 0.0 0.17 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.492998565844693 3 10.088178905470095 9.885198999998684 2.0 2.0 2.0 2.0 0.26 0.16 0.019 0.16 0.14 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00555 0.00219 8.43e-06 0.000518 0.00290 0.00 0.00 0.00 0.00 0.00 0.00606 0.00589 8.95e-08 0.00606 0.000299 298 199 2.96e+04 298 172
2.492998565844693 6 10.026886339076897 11.148310024472869 3.0 3.0 3.0 3.0 0.51 0.18 0.036 0.11 0.19 4.0 2.0 1.2 2.0 1.1 2.00 0.667 1.07 0.00 1.03 0.281 0.0479 0.0130 0.000518 0.114 163 78.0 8.15e+03 74.5 90.3 0.281 0.0497 0.0128 0.00581 0.113 298 151 1.78e+04 156 133
3.492998565844693 9 10.519426910405501 12.110185794849976 5.0 5.0 5.0 5.0 0.77 0.19 0.058 0.10 0.24 4.0 2.2 0.94 2.0 0.97 4.00 0.667 1.75 0.00 1.32 5.49 0.643 3.31 0.000518 1.82 217 52.0 6.47e+03 0.113 80.4 5.49 0.707 3.24 0.0109 1.80 298 90.4 1.40e+04 0.451 118
4.492998565844693 12 11.488975439533782 14.624964186967825 7.0 6.0 6.0 6.0 1.0 0.19 0.081 0.10 0.28 4.0 2.3 1.2 2.0 1.1 4.00 0.750 1.48 0.00 1.22 40.2 4.24 132 0.00822 11.5 76.6 21.3 1.26e+03 0.00829 35.5 40.2 4.75 130 0.167 11.4 298 63.9 1.11e+04 0.0514 105
5.492998565844693 15 11.407123565398434 16.720708065081876 8.0 7.0 7.0 7.0 1.3 0.20 0.10 0.077 0.32 4.0 2.7 1.4 3.0 1.2 4.00 0.733 1.64 0.00 1.28 40.2 7.13 185 0.0486 13.6 57.4 17.0 557 0.747 23.6 45.7 11.3 263 4.88 16.2 298 56.9 9.27e+03 1.44 96.3
6.492998565844693 17 11.233561394408595 18.46562899578205 9.0 8.0 8.0 8.0 1.4 0.20 0.12 0.071 0.35 4.0 2.6 1.5 2.0 1.2 4.00 0.824 1.65 0.00 1.29 63.8 13.6 491 0.281 22.2 59.5 14.9 455 3.40 21.3 78.5 23.4 737 10.7 27.1 298 55.2 8.88e+03 5.99 94.2
7.492998565844693 21 11.90840916640829 20.55250641594659 11.0 8.0 8.0 8.0 1.8 0.21 0.15 0.078 0.39 6.0 3.0 1.9 3.0 1.4 4.00 0.762 1.49 0.00 1.22 63.8 17.4 553 3.82 23.5 59.6 11.9 320 2.93 17.9 142 38.0 1.60e+03 30.6 40.0 298 45.1 7.35e+03 5.61 85.7
8.492998565844694 23 11.743185322147136 20.891515844035677 13.0 8.0 8.0 8.0 2.0 0.21 0.17 0.074 0.41 6.0 3.2 2.0 3.0 1.4 4.00 0.870 1.57 0.00 1.25 63.8 17.3 525 3.82 22.9 59.6 10.8 308 5.53 17.6 242 50.2 3.75e+03 31.8 61.3 298 42.4 6.90e+03 6.26 83.0
9.492998565844694 24 12.099198598136226 21.336248174547844 14.0 8.0 8.0 8.0 2.0 0.22 0.17 0.077 0.42 6.0 3.2 2.1 3.0 1.5 4.00 0.917 1.73 0.00 1.32 63.8 17.1 503 4.35 22.4 59.6 10.4 286 4.23 16.9 305 64.0 7.22e+03 31.2 85.0 298 40.9 6.60e+03 5.78 81.2
10.492998565844694 24 12.099198598136226 21.336248174547844 14.0 8.0 8.0 8.0 2.0 0.22 0.17 0.077 0.42 6.0 3.2 2.1 3.0 1.5 4.00 0.958 1.87 0.00 1.37 63.8 17.1 503 4.35 22.4 59.6 10.4 295 4.44 17.2 336 80.6 1.21e+04 31.2 110 298 41.9 6.71e+03 5.77 81.9
