#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:32+0000 #
#####################################################################
#
# seed = 214.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.773806376706814 2 12.123282568367074 8.680276114155495 1.0 1.0 1.0 1.0 0.18 0.18 0.0 0.18 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.773806376706814 3 10.002641085655695 8.236133108801894 2.0 2.0 2.0 2.0 0.27 0.20 0.0090 0.20 0.095 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.000518 0.000353 8.19e-08 0.000518 0.000286 0.00 0.00 0.00 0.00 0.00 0.000541 0.000368 8.95e-08 0.000541 0.000299 298 199 2.96e+04 298 172
2.7738063767068137 6 9.335302393999202 8.161971739302817 3.0 4.0 4.0 4.0 0.54 0.21 0.041 0.15 0.20 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 0.000518 0.000181 6.83e-08 2.23e-05 0.000261 3.59e+03 935 3.14e+06 74.5 1.77e+03 0.000563 0.000196 8.09e-08 2.23e-05 0.000284 3.59e+03 723 1.99e+06 224 1.41e+03
3.7738063767068137 11 8.696058960723747 8.401619128279238 5.0 6.0 6.0 6.0 0.98 0.22 0.093 0.066 0.31 5.0 2.7 2.0 3.0 1.4 3.00 0.455 0.873 0.00 0.934 1.25 0.117 0.142 2.24e-05 0.376 2.51e+03 271 6.19e+05 24.7 787 1.25 0.121 0.141 2.65e-05 0.375 2.51e+03 282 5.53e+05 49.4 744
4.773806376706814 13 9.249462160760704 9.603138751748814 5.0 6.0 6.0 6.0 1.2 0.22 0.11 0.070 0.34 6.0 3.2 3.4 3.0 1.8 5.00 0.923 2.08 0.00 1.44 1.25 0.194 0.217 0.000518 0.465 112 18.6 1.89e+03 8.97e-05 43.5 1.29 0.390 0.370 0.00127 0.609 298 48.7 1.00e+04 0.000177 100
5.009280082493778 16 10.208939357542455 10.905616888228174 9.0 7.0 7.0 7.0 1.4 0.22 0.15 0.076 0.38 7.0 3.8 4.6 3.5 2.1 5.00 0.750 1.53 0.500 1.24 6.49 0.641 2.68 0.000794 1.64 124 20.7 1.46e+03 0.103 38.2 6.49 0.877 2.83 0.00144 1.68 298 49.7 8.91e+03 0.208 94.4
6.002019097948882 19 10.954467367123959 12.17416815355806 10.0 6.0 6.0 6.0 1.7 0.23 0.18 0.059 0.42 7.0 3.8 4.2 4.0 2.0 6.00 0.789 2.06 0.00 1.44 12.1 1.12 9.37 0.00127 3.06 84.8 8.42 541 0.00131 23.3 12.1 1.73 12.4 0.00161 3.52 298 39.0 8.55e+03 0.00261 92.4
7.002019097948882 22 11.169432227713257 13.313910461580996 13.0 7.0 7.0 7.0 2.0 0.23 0.21 0.062 0.46 8.0 4.0 4.2 4.0 2.0 7.00 0.818 2.63 0.00 1.62 12.1 1.59 13.6 0.0183 3.69 95.0 18.7 1.18e+03 0.110 34.4 21.2 3.03 32.1 0.0402 5.67 298 45.2 7.77e+03 0.121 88.2
8.002019097948882 24 11.218985300030978 14.561648156181185 13.0 7.0 7.0 7.0 2.1 0.23 0.23 0.055 0.48 8.0 3.8 4.5 4.0 2.1 7.00 0.958 2.48 0.500 1.57 21.9 2.43 29.5 0.0365 5.44 65.2 10.2 365 0.0365 19.1 22.4 4.77 61.4 0.340 7.84 298 40.5 7.28e+03 0.0414 85.3
