#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:31+0000 #
#####################################################################
#
# seed = 9.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.3762243340573932 2 12.272071030834276 11.042925323713863 1.0 1.0 1.0 1.0 0.21 0.21 0.0 0.21 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.3762243340573932 3 10.038748295394576 9.921136950670459 2.0 2.0 2.0 2.0 0.32 0.20 0.029 0.20 0.17 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00253 0.00119 1.35e-06 0.000518 0.00116 0.00 0.00 0.00 0.00 0.00 0.00305 0.00288 8.95e-08 0.00305 0.000299 298 199 2.96e+04 298 172
2.376224334057393 6 8.551107820875293 8.57426790448059 3.0 3.0 3.0 3.0 0.63 0.21 0.057 0.15 0.24 4.0 2.0 1.2 2.0 1.1 2.00 0.667 1.07 0.00 1.03 0.00365 0.00121 2.30e-06 0.000518 0.00152 180 82.2 9.16e+03 74.5 95.7 0.00365 0.00206 2.64e-06 0.00280 0.00162 298 154 1.79e+04 164 134
3.376224334057393 8 9.8939524637802 7.8296135761777546 4.0 4.0 4.0 4.0 0.84 0.22 0.081 0.083 0.28 4.0 2.0 1.1 2.0 1.1 4.00 0.750 1.93 0.00 1.39 0.00365 0.000869 2.00e-06 0.000125 0.00141 239 48.5 8.38e+03 1.20 91.5 0.0104 0.00256 1.53e-05 0.000125 0.00391 298 92.1 1.67e+04 1.79 129
4.376224334057393 11 11.806021072788788 8.665243028570455 5.0 5.0 5.0 5.0 1.2 0.22 0.12 0.099 0.34 5.0 2.7 1.8 3.0 1.3 4.00 0.636 1.45 0.00 1.21 0.00366 0.000978 2.29e-06 0.000131 0.00151 88.3 23.9 1.47e+03 0.201 38.4 0.00695 0.00158 5.50e-06 0.000131 0.00235 298 55.6 9.06e+03 0.377 95.2
5.376224334057393 16 12.68051739569546 9.844741804944643 8.0 6.0 6.0 6.0 1.7 0.23 0.18 0.076 0.42 7.0 3.3 4.1 3.0 2.0 5.00 0.688 1.70 0.00 1.30 0.0188 0.00268 2.34e-05 0.000368 0.00483 67.7 11.4 381 0.0394 19.5 0.0188 0.00334 2.36e-05 0.00190 0.00486 298 39.2 6.40e+03 0.328 80.0
6.376224334057393 21 13.075564527823829 10.99747175302196 11.0 7.0 7.0 7.0 2.2 0.24 0.24 0.069 0.49 8.0 3.7 4.9 3.0 2.2 7.00 0.810 2.56 0.00 1.60 0.277 0.0250 0.00430 0.000922 0.0656 46.0 8.37 193 0.586 13.9 0.277 0.0294 0.00424 0.00480 0.0651 298 33.2 5.18e+03 0.847 72.0
7.376224334057393 23 12.77266931223043 11.350098290491086 11.0 7.0 7.0 7.0 2.4 0.24 0.26 0.076 0.51 8.0 4.0 5.6 4.0 2.4 7.00 0.957 2.41 0.00 1.55 1.84 0.103 0.147 0.000922 0.384 90.7 10.8 700 0.00512 26.4 1.84 0.130 0.146 0.0109 0.382 298 28.3 4.75e+03 0.0102 68.9
8.376224334057394 28 11.477218626912531 12.529639382858274 14.0 8.0 8.0 8.0 3.0 0.25 0.32 0.092 0.57 9.0 4.1 5.4 4.0 2.3 8.00 0.857 2.57 0.00 1.60 18.6 0.814 12.3 0.00291 3.50 58.6 9.05 272 0.0136 16.5 18.6 0.932 12.2 0.0187 3.50 298 26.5 4.16e+03 0.0350 64.5
