#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:32+0000 #
#####################################################################
#
# seed = 24.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.4673122207661309 2 7.953331925222762 8.564329497521234 1.0 1.0 1.0 1.0 0.17 0.17 0.0 0.17 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.4673122207661309 3 10.288293395820125 9.25790332205834 2.0 2.0 2.0 2.0 0.26 0.17 0.013 0.17 0.11 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.000518 0.000351 8.34e-08 0.000518 0.000289 0.00 0.00 0.00 0.00 0.00 0.000536 0.000363 8.95e-08 0.000536 0.000299 298 199 2.96e+04 298 172
2.467312220766131 6 9.400910994712524 8.01727880619977 3.0 4.0 4.0 4.0 0.51 0.19 0.034 0.13 0.18 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 0.000599 0.000276 8.78e-08 0.000268 0.000296 4.49e+03 1.16e+03 4.93e+06 74.5 2.22e+03 0.00113 0.000482 3.09e-07 0.000308 0.000556 4.49e+03 873 3.16e+06 224 1.78e+03
3.467312220766131 9 9.459437794993384 8.998816669140517 4.0 5.0 5.0 5.0 0.77 0.20 0.058 0.099 0.24 3.0 1.8 0.69 2.0 0.83 3.00 0.556 1.03 0.00 1.01 0.0531 0.0119 0.000498 0.000518 0.0223 366 70.6 1.61e+04 2.87 127 0.0531 0.0124 0.000488 0.000602 0.0221 366 107 2.08e+04 5.73 144
4.46731222076613 13 9.399367984494198 10.978346120738665 6.0 6.0 6.0 6.0 1.1 0.21 0.092 0.097 0.30 4.0 2.2 1.3 2.0 1.1 3.00 0.615 0.923 0.00 0.961 0.685 0.113 0.0637 0.000599 0.252 96.2 18.6 1.35e+03 0.225 36.8 0.685 0.129 0.0609 0.0493 0.247 298 49.1 8.76e+03 0.449 93.6
5.46731222076613 18 8.228035438625888 13.689169650841889 9.0 7.0 7.0 7.0 1.5 0.22 0.13 0.072 0.37 4.0 2.3 1.5 2.5 1.2 4.00 0.722 1.39 0.00 1.18 8.96 0.926 5.39 0.00531 2.32 39.7 13.1 321 0.0187 17.9 8.96 1.01 5.28 0.0842 2.30 298 42.0 5.69e+03 0.0280 75.5
6.46731222076613 26 7.532009028158388 15.923898597072876 13.0 8.0 8.0 8.0 2.2 0.23 0.20 0.073 0.45 6.0 3.4 2.8 3.0 1.7 4.00 0.654 1.20 0.00 1.09 31.0 2.66 43.3 0.0415 6.58 40.9 9.54 176 0.109 13.3 31.0 3.42 43.8 0.737 6.62 298 32.3 4.26e+03 0.271 65.3
7.46731222076613 30 7.148872344485615 17.22072081600153 15.0 9.0 9.0 9.0 2.6 0.24 0.24 0.076 0.49 6.0 3.7 2.8 3.5 1.7 5.00 0.900 1.68 0.00 1.30 43.9 4.52 97.7 0.0512 9.88 27.2 6.44 101 0.00733 10.1 43.9 8.12 133 3.83 11.5 298 28.2 3.86e+03 0.0361 62.1
8.46731222076613 30 7.148872344485615 17.22072081600153 15.0 9.0 9.0 9.0 2.6 0.24 0.24 0.076 0.49 6.0 3.7 2.8 3.5 1.7 6.00 1.07 2.13 0.500 1.46 43.9 4.52 97.7 0.0512 9.88 48.5 2.32 82.5 0.00 9.08 71.1 15.6 411 8.17 20.3 298 18.8 4.06e+03 0.00 63.7
9.46731222076613 37 7.525417256736254 17.922531428923673 17.0 8.0 8.0 8.0 3.1 0.24 0.30 0.070 0.55 8.0 4.2 2.9 4.0 1.7 6.00 0.811 1.49 0.00 1.22 43.9 5.54 120 0.0531 11.0 63.1 6.86 217 0.00529 14.7 72.1 15.9 423 5.77 20.6 298 22.9 3.57e+03 0.00744 59.7
10.46731222076613 39 7.697180850902342 18.20260527475668 19.0 8.0 8.0 8.0 3.3 0.25 0.32 0.073 0.56 8.0 4.4 3.2 4.0 1.8 6.00 0.949 1.52 1.00 1.23 43.9 6.39 152 0.180 12.3 62.5 5.70 165 0.00555 12.8 123 23.3 1.06e+03 8.65 32.5 298 21.8 3.40e+03 0.0195 58.3
11.46731222076613 45 7.915317260031049 18.807444616076555 23.0 8.0 8.0 8.0 3.8 0.25 0.37 0.080 0.61 8.0 5.0 3.9 5.0 2.0 6.00 0.844 1.45 0.00 1.21 52.4 7.13 184 0.196 13.6 59.9 5.91 111 0.217 10.5 179 28.7 2.23e+03 3.73 47.2 298 21.3 2.72e+03 0.376 52.2
