#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:33+0000 #
#####################################################################
#
# seed = 493.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.10331438689110484 2 12.47544813401444 9.650491007548556 1.0 1.0 1.0 1.0 0.58 0.58 0.0 0.58 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.1033143868911048 3 9.985041991001388 9.698454349561452 2.0 2.0 2.0 2.0 0.87 0.65 0.095 0.65 0.31 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.000518 0.000397 4.37e-08 0.000518 0.000209 0.00 0.00 0.00 0.00 0.00 0.000674 0.000502 8.95e-08 0.000674 0.000299 298 199 2.96e+04 298 172
2.103314386891105 6 9.640680068817383 9.149283555594602 3.0 4.0 4.0 4.0 1.7 0.61 0.49 0.24 0.70 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 0.000518 0.000280 3.92e-08 0.000227 0.000198 644 198 9.31e+04 74.5 305 0.000930 0.000418 1.63e-07 0.000227 0.000404 644 231 5.85e+04 224 242
3.103314386891105 11 9.556955369973524 8.535366855140426 5.0 6.0 6.0 6.0 3.2 0.60 1.0 0.096 1.0 4.0 2.7 1.0 3.0 1.0 3.00 0.455 0.873 0.00 0.934 0.000518 0.000109 2.68e-08 1.71e-05 0.000164 449 64.7 1.89e+04 18.8 137 0.00117 0.000189 1.25e-07 1.71e-05 0.000354 449 95.0 2.17e+04 37.7 147
4.103314386891105 17 10.278538093336884 8.87201088976173 10.0 8.0 8.0 8.0 4.9 0.60 1.7 0.11 1.3 5.0 2.7 1.7 3.0 1.3 3.00 0.588 0.882 0.00 0.939 0.0187 0.00223 3.69e-05 9.15e-06 0.00607 52.2 13.9 419 0.547 20.5 0.0187 0.00229 3.67e-05 1.71e-05 0.00606 298 43.6 6.30e+03 1.22 79.4
5.103314386891105 19 11.55562370433186 8.926316383801504 11.0 8.0 8.0 8.0 5.5 0.60 1.9 0.11 1.4 5.0 3.2 1.6 3.0 1.3 4.00 0.895 1.99 0.00 1.41 0.0187 0.00200 3.32e-05 9.15e-06 0.00577 30.4 5.76 82.6 0.947 9.09 0.0387 0.00595 0.000122 9.15e-06 0.0110 298 31.8 5.52e+03 1.33 74.3
6.103314386891105 22 10.694819361966681 9.859083756765749 13.0 8.0 8.0 8.0 6.4 0.60 2.2 0.080 1.5 6.0 3.5 1.9 3.5 1.4 4.00 0.818 1.68 0.00 1.30 0.726 0.0651 0.0419 2.58e-05 0.205 117 11.3 821 0.0158 28.7 0.726 0.0684 0.0416 3.71e-05 0.204 298 31.3 5.11e+03 0.0262 71.5
7.103314386891105 26 10.001796482173003 11.380920640243223 15.0 8.0 8.0 8.0 7.5 0.60 2.6 0.076 1.6 6.0 3.6 1.4 4.0 1.2 4.00 0.808 1.76 0.00 1.33 1.91 0.171 0.177 6.67e-05 0.421 65.9 9.53 366 0.0270 19.1 1.91 0.255 0.242 6.67e-05 0.492 298 30.1 4.40e+03 0.0667 66.4
8.103314386891105 31 9.794575819408553 12.771589485699694 19.0 8.0 8.0 8.0 9.0 0.61 3.2 0.081 1.8 6.0 3.9 1.9 4.0 1.4 4.00 0.839 1.74 0.00 1.32 21.6 0.949 15.1 0.000199 3.88 77.6 7.50 389 0.00369 19.7 21.6 1.19 15.1 0.0182 3.89 298 25.6 4.88e+03 0.00458 69.9
