#####################################################################
# Alchemist log file - simulation started at: 2025-03-03T13:32+0000 #
#####################################################################
#
# seed = 271.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-diameter[max] network-diameter[mean] network-diameter[median] network-density[max] network-density[mean] network-density[variance] network-density[median] network-density[StandardDeviation] nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.054327383289379805 2 7.584649305497427 10.645043426883753 1.0 1.0 1.0 1.0 0.32 0.32 0.0 0.32 0.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.000518 0.000518 0.00 0.000518 0.00 NaN NaN NaN NaN NaN 0.000518 0.000518 0.00 0.000518 0.00 298 298 0.00 298 0.00
1.0543273832893798 3 9.773234756447948 9.500624549911459 2.0 2.0 2.0 2.0 0.48 0.28 0.080 0.28 0.28 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00114 0.000726 1.30e-07 0.000518 0.000360 0.00 0.00 0.00 0.00 0.00 0.00166 0.00149 8.95e-08 0.00166 0.000299 298 199 2.96e+04 298 172
2.0543273832893796 6 9.440199162258397 10.2501336297275 3.0 4.0 4.0 4.0 0.96 0.25 0.16 0.062 0.40 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.0121 0.00238 2.27e-05 0.000518 0.00477 217 91.5 1.19e+04 74.5 109 0.0121 0.00277 2.14e-05 0.00141 0.00462 298 160 1.85e+04 183 136
3.0543273832893796 9 7.682052306297024 12.317276736264738 4.0 4.0 4.0 4.0 1.4 0.25 0.24 0.050 0.49 4.0 2.7 1.0 3.0 1.0 3.00 0.556 1.03 0.00 1.01 0.976 0.159 0.112 0.00114 0.334 287 60.8 1.03e+04 1.66 102 0.976 0.166 0.110 0.0132 0.331 298 98.2 1.66e+04 3.31 129
4.05432738328938 13 7.96042334097415 13.468131715857858 7.0 5.0 5.0 5.0 2.1 0.25 0.34 0.049 0.58 6.0 3.1 2.7 4.0 1.7 3.00 0.615 0.923 0.00 0.961 12.7 1.12 12.2 0.0121 3.50 80.0 16.9 931 0.0467 30.5 12.7 1.31 11.9 0.408 3.46 298 49.6 7.89e+03 0.0934 88.8
5.05432738328938 15 8.333222469076262 14.609064101948308 9.0 6.0 6.0 6.0 2.4 0.26 0.39 0.054 0.63 7.0 3.2 2.9 3.0 1.7 4.00 0.867 1.84 0.00 1.36 57.4 4.81 222 0.0333 14.9 56.9 14.3 559 0.369 23.6 57.4 5.93 223 0.422 14.9 298 49.8 8.50e+03 2.21 92.2
6.05432738328938 19 8.371781808564142 16.486019269781924 11.0 7.0 7.0 7.0 3.0 0.26 0.50 0.068 0.70 7.0 3.1 3.3 2.0 1.8 4.00 0.737 1.76 0.00 1.33 57.4 6.84 254 0.0379 15.9 45.1 13.2 347 0.530 18.6 70.1 12.1 449 0.408 21.2 298 45.0 6.51e+03 0.723 80.7
7.05432738328938 22 8.612196602570574 17.98757393218905 12.0 7.0 7.0 7.0 3.5 0.27 0.57 0.079 0.76 7.0 3.3 2.9 3.0 1.7 5.00 0.818 1.97 0.00 1.40 115 12.2 760 0.240 27.6 62.0 11.4 332 0.460 18.2 115 22.0 1.33e+03 1.10 36.4 298 43.8 7.39e+03 0.713 86.0
8.05432738328938 26 9.338596375858087 19.57746747061412 14.0 8.0 8.0 8.0 4.2 0.27 0.68 0.073 0.82 7.0 3.6 2.7 4.0 1.7 5.00 0.808 1.76 0.00 1.33 115 17.4 1.09e+03 0.699 33.0 65.5 8.51 277 0.0725 16.6 158 38.1 2.68e+03 3.80 51.8 298 38.0 6.64e+03 0.156 81.5
